period,state,petrol_price,diesel_price,unit,provenance,sources
2023-01-01,Abia,170.35,660.44,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Borno,813.04,1114.72,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Cross River,854.21,1216.83,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Delta,817.41,1188.19,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Ebonyi,820.27,1148.54,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Edo,766.24,1072.82,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Ekiti,804.19,1099.5,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Enugu,730.18,1000.32,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Gombe,870.15,1321.31,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Imo,740.75,1062.25,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Jigawa,874.95,1179.54,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Kaduna,805.09,1100.73,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Kano,752.84,1123.04,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Katsina,820.36,1173.79,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Kebbi,703.33,1138.93,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Kogi,777.55,1176.01,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Kwara,819.38,1223.92,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Lagos,822.31,1275.86,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Nasarawa,787.45,1037.87,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Niger,744.06,982.82,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Ogun,848.83,1139.22,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Ondo,758.8,1165.28,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Osun,731.85,948.81,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Oyo,818.5,1184.84,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Plateau,831.76,1350.12,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Rivers,768.45,1137.94,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Sokoto,787.26,1163.45,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Taraba,722.71,1189.79,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Yobe,844.66,1277.24,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,Zamfara,741.18,1018.92,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-02-01,FCT Abuja,741.34,1084.69,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Abia,760.2,1080.03,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Adamawa,718.68,995.25,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Akwa Ibom,718.62,1130.27,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Anambra,796.05,1220.75,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Bauchi,771.35,1048.44,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Bayelsa,768.09,1176.25,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Benue,757.89,1191.09,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Borno,915.51,1192.84,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Cross River,822.13,1165.67,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Delta,735.92,1134.82,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Ebonyi,913.47,1293.41,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Edo,872.43,1329.08,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Ekiti,836.89,1151.95,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Enugu,884.68,1352.24,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Gombe,822.79,1172.98,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Imo,798.83,1195.44,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Jigawa,791.1,1119.55,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Kaduna,852.38,1221.63,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Kano,764.02,1097.42,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Katsina,795.52,1186.0,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Kebbi,774.61,1254.89,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Kogi,834.82,1172.22,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Kwara,719.65,1161.42,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Lagos,758.83,1058.08,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Nasarawa,745.75,1136.45,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Niger,849.04,1214.59,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Ogun,802.76,1104.59,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Ondo,810.76,1266.19,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Osun,795.89,1045.0,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Oyo,898.88,1269.26,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Plateau,859.36,1285.66,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Rivers,812.52,1131.13,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Sokoto,809.94,1177.6,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Taraba,764.46,1234.6,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Yobe,771.62,1148.74,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,Zamfara,872.73,1126.52,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-03-01,FCT Abuja,714.88,1128.29,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Abia,724.72,1023.54,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Adamawa,912.79,1370.85,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Akwa Ibom,901.35,1309.72,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Anambra,808.06,1273.31,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Bauchi,763.6,1223.37,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Bayelsa,785.55,1270.22,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Benue,761.34,1184.03,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Borno,807.42,1234.29,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Cross River,755.05,1091.32,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Delta,753.64,1224.99,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Ebonyi,789.23,1158.42,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Edo,877.29,1194.14,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Ekiti,865.36,1165.4,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Enugu,759.84,1074.88,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Gombe,834.08,1130.93,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Imo,793.46,1125.56,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Jigawa,738.47,1161.08,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Kaduna,717.63,1001.28,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Kano,783.09,1213.45,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Katsina,824.31,1186.66,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Kebbi,783.78,1051.3,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Kogi,822.2,1229.56,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Kwara,904.66,1316.05,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Lagos,796.9,1129.0,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Nasarawa,845.71,1301.48,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Niger,769.99,1215.93,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Ogun,873.07,1358.27,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Ondo,855.97,1326.86,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Osun,860.85,1219.64,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Oyo,798.76,1042.6,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Plateau,772.89,1064.08,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Rivers,884.61,1275.9,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Sokoto,875.53,1380.58,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Taraba,744.33,1117.09,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Yobe,779.29,1203.45,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,Zamfara,855.98,1262.06,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-04-01,FCT Abuja,813.13,1100.81,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Abia,750.65,1074.28,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Adamawa,746.93,993.07,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Akwa Ibom,737.74,1051.69,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Anambra,917.55,1307.75,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Bauchi,811.42,1296.11,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Bayelsa,870.55,1092.61,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Benue,807.64,1215.48,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Borno,840.13,1380.2,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Cross River,854.39,1369.8,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Delta,732.1,1153.85,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Ebonyi,922.06,1342.06,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Edo,939.47,1307.2,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Ekiti,809.67,1128.84,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Enugu,747.82,1065.06,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Gombe,853.62,1295.25,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Imo,892.75,1312.16,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Jigawa,742.52,1214.09,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Kaduna,863.68,1321.57,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Kano,868.86,1121.73,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Katsina,788.03,1040.95,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Kebbi,852.46,1394.63,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Kogi,797.8,1171.84,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Kwara,843.83,1356.65,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Lagos,824.22,1269.03,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Nasarawa,821.86,1356.83,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Niger,856.11,1190.68,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Ogun,937.75,1260.11,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Ondo,758.21,1106.91,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Osun,724.82,1114.47,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Oyo,812.16,1052.32,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Plateau,761.72,1045.29,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Rivers,855.78,1332.49,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Sokoto,924.11,1378.47,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Taraba,856.05,1256.86,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Yobe,918.89,1265.11,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,Zamfara,795.88,1096.34,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-05-01,FCT Abuja,732.82,1108.6,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Abia,733.47,1213.86,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Adamawa,749.76,1189.73,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Akwa Ibom,864.01,1239.71,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Anambra,781.24,1186.48,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Bauchi,887.62,1399.77,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Bayelsa,865.91,1264.07,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Benue,810.86,1209.85,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Borno,844.85,1198.88,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Cross River,800.85,1142.58,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Delta,866.23,1169.67,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Ebonyi,851.14,1308.68,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Edo,795.81,1142.75,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Ekiti,769.27,1073.03,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Enugu,811.91,1253.85,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Gombe,810.58,1083.65,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Imo,780.17,1067.89,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Jigawa,818.31,1227.9,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Kaduna,794.21,1146.32,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Kano,902.93,1370.24,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Katsina,746.71,1142.26,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Kebbi,875.23,1370.38,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Kogi,898.94,1350.45,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Kwara,761.46,1204.21,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Lagos,838.61,1172.53,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Nasarawa,768.88,1046.83,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Niger,849.27,1076.24,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Ogun,781.49,1034.06,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Ondo,895.63,1157.02,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Osun,764.13,1094.37,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Oyo,853.44,1107.26,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Plateau,938.58,1353.29,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Rivers,871.51,1420.41,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Sokoto,832.96,1301.94,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Taraba,903.71,1271.83,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Yobe,796.36,1287.62,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,Zamfara,918.99,1357.11,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-06-01,FCT Abuja,944.26,1276.29,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Abia,855.48,1172.65,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Adamawa,809.09,1123.96,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Akwa Ibom,810.45,1052.99,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Anambra,873.86,1200.21,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Bauchi,876.07,1239.1,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Bayelsa,784.66,1214.24,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Benue,806.45,1211.86,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Borno,944.31,1434.55,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Cross River,930.05,1356.52,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Delta,860.5,1143.52,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Ebonyi,843.62,1350.49,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Edo,841.24,1124.6,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Ekiti,810.18,1301.16,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Enugu,856.76,1201.69,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Gombe,844.12,1130.02,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Imo,799.8,1201.02,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Jigawa,918.7,1422.79,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Kaduna,842.11,1210.77,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Kano,808.65,1089.92,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Katsina,852.64,1193.49,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Kebbi,792.11,1223.25,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Kogi,955.64,1320.46,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Kwara,787.84,1145.49,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Lagos,845.77,1232.96,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Nasarawa,791.09,1132.33,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Niger,865.84,1174.27,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Ogun,819.45,1317.34,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Ondo,843.52,1318.24,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Osun,951.11,1399.65,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Oyo,799.82,1087.21,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Plateau,867.3,1160.25,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Rivers,889.75,1300.48,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Sokoto,911.19,1302.72,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Taraba,896.12,1197.25,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Yobe,823.93,1166.37,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,Zamfara,799.73,1215.01,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-07-01,FCT Abuja,870.97,1347.31,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Abia,961.63,1466.09,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Adamawa,865.24,1387.67,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Akwa Ibom,819.17,1286.9,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Anambra,889.82,1143.06,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Bauchi,898.76,1334.33,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Bayelsa,909.35,1300.63,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Benue,841.44,1246.98,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Borno,910.5,1314.86,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Cross River,779.64,1223.56,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Delta,907.25,1321.48,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Ebonyi,931.83,1287.27,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Edo,958.81,1352.6,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Ekiti,830.27,1169.95,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Enugu,773.75,1083.95,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Gombe,919.48,1262.21,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
