date,disco,allocated_mw,transmitted_mw,load_shedding_mw
2025-04-19,Kaduna DISCO,255.9,244.4,11.5
2025-04-19,Kano DISCO,286.7,269.4,17.3
2025-04-19,Port Harcourt DISCO,251.1,226.0,25.1
2025-04-19,Yola DISCO,123.4,110.7,12.7
2025-04-20,Abuja DISCO,432.5,402.0,30.5
2025-04-20,Benin DISCO,399.9,352.0,47.8
2025-04-20,Eko DISCO,451.9,415.9,36.0
2025-04-20,Enugu DISCO,453.0,423.9,29.1
2025-04-20,Ibadan DISCO,448.8,411.3,37.5
2025-04-20,Ikeja DISCO,560.1,533.4,26.7
2025-04-20,Jos DISCO,320.0,291.6,28.4
2025-04-20,Kaduna DISCO,293.5,273.0,20.6
2025-04-20,Kano DISCO,437.6,412.0,25.5
2025-04-20,Port Harcourt DISCO,398.6,369.5,29.1
2025-04-20,Yola DISCO,184.1,166.3,17.9
2025-04-21,Abuja DISCO,462.0,436.9,25.1
2025-04-21,Benin DISCO,332.9,296.9,36.1
2025-04-21,Eko DISCO,388.4,342.4,46.0
2025-04-21,Enugu DISCO,351.1,326.6,24.6
2025-04-21,Ibadan DISCO,423.4,398.2,25.1
2025-04-21,Ikeja DISCO,481.4,439.1,42.3
2025-04-21,Jos DISCO,257.2,228.8,28.4
2025-04-21,Kaduna DISCO,293.2,241.0,52.2
2025-04-21,Kano DISCO,349.3,304.1,45.2
2025-04-21,Port Harcourt DISCO,362.2,314.0,48.2
2025-04-21,Yola DISCO,155.2,153.7,1.6
2025-04-22,Abuja DISCO,495.7,411.7,84.0
2025-04-22,Benin DISCO,369.6,343.9,25.7
2025-04-22,Eko DISCO,414.1,365.1,49.0
2025-04-22,Enugu DISCO,389.6,356.7,32.9
2025-04-22,Ibadan DISCO,480.7,437.9,42.8
2025-04-22,Ikeja DISCO,543.5,500.7,42.8
2025-04-22,Jos DISCO,329.9,326.6,3.3
2025-04-22,Kaduna DISCO,363.9,345.3,18.6
2025-04-22,Kano DISCO,454.8,390.6,64.2
2025-04-22,Port Harcourt DISCO,404.8,374.3,30.4
2025-04-22,Yola DISCO,182.2,168.7,13.5
2025-04-23,Abuja DISCO,465.2,417.5,47.7
2025-04-23,Benin DISCO,428.6,398.4,30.2
2025-04-23,Eko DISCO,465.4,418.7,46.7
2025-04-23,Enugu DISCO,397.1,380.4,16.7
2025-04-23,Ibadan DISCO,482.5,477.7,4.8
2025-04-23,Ikeja DISCO,575.5,569.8,5.8
2025-04-23,Jos DISCO,297.0,271.9,25.1
2025-04-23,Kaduna DISCO,387.8,366.1,21.7
2025-04-23,Kano DISCO,445.1,407.1,37.9
2025-04-23,Port Harcourt DISCO,357.2,346.8,10.4
2025-04-23,Yola DISCO,164.4,149.7,14.6
2025-04-24,Abuja DISCO,543.6,507.1,36.5
2025-04-24,Benin DISCO,431.6,406.8,24.8
2025-04-24,Eko DISCO,539.5,497.0,42.6
2025-04-24,Enugu DISCO,466.1,435.0,31.1
2025-04-24,Ibadan DISCO,571.2,501.1,70.1
2025-04-24,Ikeja DISCO,635.5,621.0,14.6
2025-04-24,Jos DISCO,325.2,288.2,37.0
2025-04-24,Kaduna DISCO,397.8,379.8,18.0
2025-04-24,Kano DISCO,476.2,452.6,23.6
2025-04-24,Port Harcourt DISCO,467.0,429.1,37.9
2025-04-24,Yola DISCO,191.5,183.1,8.5
2025-04-25,Abuja DISCO,408.0,375.2,32.8
2025-04-25,Benin DISCO,355.6,319.8,35.8
2025-04-25,Eko DISCO,392.5,374.9,17.6
2025-04-25,Enugu DISCO,354.3,319.7,34.6
2025-04-25,Ibadan DISCO,469.9,398.8,71.1
2025-04-25,Ikeja DISCO,499.7,478.7,21.1
2025-04-25,Jos DISCO,302.5,269.0,33.5
2025-04-25,Kaduna DISCO,313.3,287.3,26.0
2025-04-25,Kano DISCO,386.7,376.3,10.4
2025-04-25,Port Harcourt DISCO,353.8,322.8,30.9
2025-04-25,Yola DISCO,165.0,143.4,21.6
2025-04-26,Abuja DISCO,464.7,411.7,53.0
2025-04-26,Benin DISCO,365.8,302.6,63.2
2025-04-26,Eko DISCO,418.6,369.6,49.0
2025-04-26,Enugu DISCO,348.6,345.1,3.5
2025-04-26,Ibadan DISCO,445.1,412.4,32.7
2025-04-26,Ikeja DISCO,494.8,423.5,71.2
2025-04-26,Jos DISCO,271.8,235.5,36.3
2025-04-26,Kaduna DISCO,315.3,284.8,30.5
2025-04-26,Kano DISCO,403.9,372.9,31.0
2025-04-26,Port Harcourt DISCO,387.5,359.5,28.0
2025-04-26,Yola DISCO,153.8,152.0,1.7
2025-04-27,Abuja DISCO,460.8,433.6,27.2
2025-04-27,Benin DISCO,396.1,357.2,38.9
2025-04-27,Eko DISCO,382.2,348.5,33.7
2025-04-27,Enugu DISCO,372.3,364.3,8.0
2025-04-27,Ibadan DISCO,529.0,492.5,36.5
2025-04-27,Ikeja DISCO,542.6,464.1,78.5
2025-04-27,Jos DISCO,304.0,295.8,8.1
2025-04-27,Kaduna DISCO,354.1,322.3,31.9
2025-04-27,Kano DISCO,446.2,432.9,13.3
2025-04-27,Port Harcourt DISCO,381.7,363.5,18.2
2025-04-27,Yola DISCO,176.9,166.0,10.9
2025-04-28,Abuja DISCO,399.9,375.1,24.8
2025-04-28,Benin DISCO,343.2,321.2,22.1
2025-04-28,Eko DISCO,374.5,358.9,15.7
2025-04-28,Enugu DISCO,339.6,316.7,22.9
2025-04-28,Ibadan DISCO,415.3,377.5,37.8
2025-04-28,Ikeja DISCO,421.9,393.1,28.8
2025-04-28,Jos DISCO,221.3,197.1,24.2
2025-04-28,Kaduna DISCO,287.6,250.9,36.6
2025-04-28,Kano DISCO,345.2,311.4,33.8
2025-04-28,Port Harcourt DISCO,330.1,305.2,24.9
2025-04-28,Yola DISCO,151.8,134.4,17.4
2025-04-29,Abuja DISCO,502.4,474.0,28.4
2025-04-29,Benin DISCO,440.3,424.1,16.1
2025-04-29,Eko DISCO,513.8,431.0,82.8
2025-04-29,Enugu DISCO,387.1,339.5,47.5
2025-04-29,Ibadan DISCO,551.9,481.3,70.6
2025-04-29,Ikeja DISCO,543.3,495.3,48.0
2025-04-29,Jos DISCO,367.6,341.4,26.2
2025-04-29,Kaduna DISCO,391.1,384.5,6.6
2025-04-29,Kano DISCO,466.7,429.9,36.8
2025-04-29,Port Harcourt DISCO,433.5,406.9,26.6
2025-04-29,Yola DISCO,186.3,179.3,7.1
2025-04-30,Abuja DISCO,472.4,425.9,46.6
2025-04-30,Benin DISCO,361.7,340.4,21.3
2025-04-30,Eko DISCO,428.7,382.7,46.0
2025-04-30,Enugu DISCO,352.3,331.3,21.0
2025-04-30,Ibadan DISCO,416.8,369.5,47.3
2025-04-30,Ikeja DISCO,561.8,478.3,83.4
2025-04-30,Jos DISCO,276.7,256.0,20.7
2025-04-30,Kaduna DISCO,335.2,284.9,50.3
2025-04-30,Kano DISCO,380.6,324.1,56.5
2025-04-30,Port Harcourt DISCO,368.6,339.5,29.1
2025-04-30,Yola DISCO,154.7,134.3,20.3
2025-05-01,Abuja DISCO,480.5,463.0,17.5
2025-05-01,Benin DISCO,405.0,376.9,28.1
2025-05-01,Eko DISCO,478.7,426.3,52.4
2025-05-01,Enugu DISCO,361.9,331.5,30.4
2025-05-01,Ibadan DISCO,484.2,429.4,54.9
2025-05-01,Ikeja DISCO,543.2,518.7,24.5
2025-05-01,Jos DISCO,281.5,254.0,27.4
2025-05-01,Kaduna DISCO,336.9,307.1,29.8
2025-05-01,Kano DISCO,437.2,396.3,40.9
2025-05-01,Port Harcourt DISCO,409.3,390.0,19.3
2025-05-01,Yola DISCO,174.5,160.6,13.9
2025-05-02,Abuja DISCO,356.3,308.4,47.9
2025-05-02,Benin DISCO,345.9,310.8,35.2
2025-05-02,Eko DISCO,340.9,314.4,26.6
2025-05-02,Enugu DISCO,307.1,287.9,19.2
2025-05-02,Ibadan DISCO,409.1,349.0,60.1
2025-05-02,Ikeja DISCO,422.4,373.4,49.0
2025-05-02,Jos DISCO,237.9,219.1,18.8
2025-05-02,Kaduna DISCO,265.9,241.8,24.1
2025-05-02,Kano DISCO,343.5,315.6,27.9
2025-05-02,Port Harcourt DISCO,345.8,311.6,34.2
2025-05-02,Yola DISCO,131.6,121.4,10.1
2025-05-03,Abuja DISCO,368.5,335.2,33.4
2025-05-03,Benin DISCO,360.8,340.4,20.4
2025-05-03,Eko DISCO,374.8,331.4,43.3
2025-05-03,Enugu DISCO,324.0,307.1,16.9
2025-05-03,Ibadan DISCO,395.0,362.1,32.9
2025-05-03,Ikeja DISCO,411.2,378.7,32.6
2025-05-03,Jos DISCO,259.1,222.8,36.3
2025-05-03,Kaduna DISCO,318.9,287.5,31.5
2025-05-03,Kano DISCO,358.7,324.8,33.9
2025-05-03,Port Harcourt DISCO,340.9,326.5,14.4
2025-05-03,Yola DISCO,144.3,137.0,7.3
2025-05-04,Abuja DISCO,603.6,517.3,86.3
2025-05-04,Benin DISCO,480.4,453.2,27.2
2025-05-04,Eko DISCO,611.4,529.4,82.0
2025-05-04,Enugu DISCO,479.4,442.1,37.2
2025-05-04,Ibadan DISCO,607.9,586.8,21.1
2025-05-04,Ikeja DISCO,650.8,615.5,35.3
2025-05-04,Jos DISCO,384.9,351.2,33.7
2025-05-04,Kaduna DISCO,421.2,407.1,14.1
2025-05-04,Kano DISCO,543.2,537.7,5.4
2025-05-04,Port Harcourt DISCO,547.8,481.5,66.3
2025-05-04,Yola DISCO,242.5,232.9,9.6
2025-05-05,Abuja DISCO,507.7,465.0,42.7
2025-05-05,Benin DISCO,405.8,380.3,25.5
2025-05-05,Eko DISCO,482.6,425.4,57.2
2025-05-05,Enugu DISCO,395.4,383.6,11.8
2025-05-05,Ibadan DISCO,462.8,439.0,23.8
2025-05-05,Ikeja DISCO,521.5,484.1,37.4
2025-05-05,Jos DISCO,324.1,320.9,3.2
2025-05-05,Kaduna DISCO,334.6,314.0,20.6
2025-05-05,Kano DISCO,406.7,380.0,26.7
2025-05-05,Port Harcourt DISCO,423.6,379.9,43.7
2025-05-05,Yola DISCO,168.3,159.7,8.6
2025-05-06,Abuja DISCO,310.1,283.5,26.5
2025-05-06,Benin DISCO,243.2,227.7,15.5
2025-05-06,Eko DISCO,286.3,252.7,33.6
2025-05-06,Enugu DISCO,242.7,226.0,16.7
2025-05-06,Ibadan DISCO,294.3,277.7,16.6
2025-05-06,Ikeja DISCO,347.0,301.7,45.3
2025-05-06,Jos DISCO,192.5,182.9,9.6
2025-05-06,Kaduna DISCO,223.4,218.6,4.7
2025-05-06,Kano DISCO,272.3,262.7,9.6
2025-05-06,Port Harcourt DISCO,251.1,224.5,26.6
2025-05-06,Yola DISCO,110.5,99.1,11.4
2025-05-07,Abuja DISCO,393.9,350.0,43.9
2025-05-07,Benin DISCO,326.7,291.8,34.9
2025-05-07,Eko DISCO,378.7,372.0,6.7
2025-05-07,Enugu DISCO,350.8,316.4,34.4
2025-05-07,Ibadan DISCO,471.1,420.4,50.6
2025-05-07,Ikeja DISCO,501.4,451.2,50.1
2025-05-07,Jos DISCO,275.4,255.4,19.9
2025-05-07,Kaduna DISCO,298.6,280.9,17.7
2025-05-07,Kano DISCO,393.7,361.9,31.8
2025-05-07,Port Harcourt DISCO,333.4,316.9,16.6
2025-05-07,Yola DISCO,170.2,145.5,24.7
2025-05-08,Abuja DISCO,397.7,357.3,40.4
2025-05-08,Benin DISCO,280.0,250.4,29.5
2025-05-08,Eko DISCO,355.0,305.3,49.7
2025-05-08,Enugu DISCO,334.7,303.1,31.6
2025-05-08,Ibadan DISCO,413.5,380.2,33.3
2025-05-08,Ikeja DISCO,403.6,356.2,47.4
2025-05-08,Jos DISCO,259.4,236.7,22.6
2025-05-08,Kaduna DISCO,277.8,271.5,6.3
2025-05-08,Kano DISCO,357.4,311.0,46.5
2025-05-08,Port Harcourt DISCO,318.8,290.2,28.7
2025-05-08,Yola DISCO,144.3,123.2,21.1
2025-05-09,Abuja DISCO,415.4,394.9,20.5
2025-05-09,Benin DISCO,371.5,352.5,18.9
2025-05-09,Eko DISCO,356.7,323.5,33.2
2025-05-09,Enugu DISCO,416.9,382.0,34.9
2025-05-09,Ibadan DISCO,429.0,366.7,62.3
2025-05-09,Ikeja DISCO,487.7,445.1,42.6
2025-05-09,Jos DISCO,291.6,266.8,24.8
2025-05-09,Kaduna DISCO,308.3,267.8,40.5
2025-05-09,Kano DISCO,435.2,360.4,74.9
2025-05-09,Port Harcourt DISCO,358.4,344.7,13.6
2025-05-09,Yola DISCO,163.8,142.3,21.5
2025-05-10,Abuja DISCO,449.3,408.0,41.3
2025-05-10,Benin DISCO,450.2,433.1,17.0
2025-05-10,Eko DISCO,420.1,415.9,4.2
2025-05-10,Enugu DISCO,364.3,333.8,30.5
2025-05-10,Ibadan DISCO,476.1,444.0,32.1
2025-05-10,Ikeja DISCO,559.9,541.6,18.3
2025-05-10,Jos DISCO,287.8,260.4,27.3
2025-05-10,Kaduna DISCO,387.8,376.2,11.6
2025-05-10,Kano DISCO,481.4,464.5,16.9
2025-05-10,Port Harcourt DISCO,368.8,332.9,35.9
2025-05-10,Yola DISCO,179.7,161.9,17.8
2025-05-11,Abuja DISCO,497.5,447.8,49.7
2025-05-11,Benin DISCO,412.7,385.2,27.5
2025-05-11,Eko DISCO,488.2,431.5,56.7
2025-05-11,Enugu DISCO,368.4,325.7,42.6
2025-05-11,Ibadan DISCO,528.8,470.3,58.5
2025-05-11,Ikeja DISCO,615.5,564.8,50.7
2025-05-11,Jos DISCO,321.7,288.6,33.1
2025-05-11,Kaduna DISCO,397.9,367.7,30.2
2025-05-11,Kano DISCO,484.1,436.7,47.3
2025-05-11,Port Harcourt DISCO,428.8,400.7,28.1
2025-05-11,Yola DISCO,175.2,152.2,23.0
2025-05-12,Abuja DISCO,559.1,500.0,59.0
2025-05-12,Benin DISCO,432.6,400.3,32.4
2025-05-12,Eko DISCO,589.2,569.1,20.1
2025-05-12,Enugu DISCO,483.1,411.0,72.2
2025-05-12,Ibadan DISCO,597.6,558.9,38.7
2025-05-12,Ikeja DISCO,629.7,593.9,35.8
2025-05-12,Jos DISCO,303.9,267.5,36.4
2025-05-12,Kaduna DISCO,417.2,355.7,61.6
2025-05-12,Kano DISCO,558.3,525.0,33.4
2025-05-12,Port Harcourt DISCO,519.4,475.8,43.7
2025-05-12,Yola DISCO,204.9,202.8,2.0
2025-05-13,Abuja DISCO,500.6,441.2,59.4
2025-05-13,Benin DISCO,364.4,313.7,50.8
2025-05-13,Eko DISCO,443.5,417.7,25.8
2025-05-13,Enugu DISCO,437.5,433.2,4.4
2025-05-13,Ibadan DISCO,497.2,447.5,49.8
2025-05-13,Ikeja DISCO,549.3,500.9,48.4
2025-05-13,Jos DISCO,314.2,294.3,19.9
2025-05-13,Kaduna DISCO,318.7,279.1,39.5
2025-05-13,Kano DISCO,418.5,408.6,9.9
2025-05-13,Port Harcourt DISCO,470.4,427.3,43.2
2025-05-13,Yola DISCO,184.5,178.7,5.8
2025-05-14,Abuja DISCO,450.3,415.6,34.6
2025-05-14,Benin DISCO,397.9,394.0,4.0
2025-05-14,Eko DISCO,394.9,374.8,20.1
2025-05-14,Enugu DISCO,364.9,330.5,34.4
2025-05-14,Ibadan DISCO,454.6,415.9,38.7
2025-05-14,Ikeja DISCO,475.0,412.7,62.4
2025-05-14,Jos DISCO,303.9,289.4,14.5
2025-05-14,Kaduna DISCO,339.7,336.3,3.4
2025-05-14,Kano DISCO,382.1,346.4,35.7
2025-05-14,Port Harcourt DISCO,377.4,360.6,16.8
2025-05-14,Yola DISCO,170.4,161.6,8.8
2025-05-15,Abuja DISCO,528.5,452.9,75.6
2025-05-15,Benin DISCO,429.2,417.9,11.3
2025-05-15,Eko DISCO,523.5,489.8,33.6
2025-05-15,Enugu DISCO,434.3,403.3,31.0
2025-05-15,Ibadan DISCO,537.5,504.9,32.6
2025-05-15,Ikeja DISCO,553.7,532.5,21.2
2025-05-15,Jos DISCO,321.5,285.1,36.4
2025-05-15,Kaduna DISCO,339.2,304.2,35.1
2025-05-15,Kano DISCO,477.2,446.9,30.3
2025-05-15,Port Harcourt DISCO,460.9,422.0,38.9
2025-05-15,Yola DISCO,209.8,180.9,28.9
2025-05-16,Abuja DISCO,464.9,439.0,26.0
2025-05-16,Benin DISCO,359.7,311.0,48.7
2025-05-16,Eko DISCO,398.5,358.4,40.1
2025-05-16,Enugu DISCO,324.8,312.0,12.8
2025-05-16,Ibadan DISCO,416.8,391.5,25.3
2025-05-16,Ikeja DISCO,407.6,366.9,40.8
2025-05-16,Jos DISCO,299.9,266.5,33.4
2025-05-16,Kaduna DISCO,339.5,315.7,23.7
2025-05-16,Kano DISCO,413.1,370.9,42.1
2025-05-16,Port Harcourt DISCO,324.5,320.1,4.4
2025-05-16,Yola DISCO,150.1,135.4,14.8
2025-05-17,Abuja DISCO,432.3,399.0,33.3
2025-05-17,Benin DISCO,439.7,392.2,47.5
2025-05-17,Eko DISCO,430.2,376.3,53.9
2025-05-17,Enugu DISCO,412.9,396.8,16.1
2025-05-17,Ibadan DISCO,415.5,368.9,46.6
2025-05-17,Ikeja DISCO,534.2,507.0,27.2
2025-05-17,Jos DISCO,301.4,256.7,44.8
2025-05-17,Kaduna DISCO,341.8,279.3,62.5
2025-05-17,Kano DISCO,371.8,354.3,17.5
2025-05-17,Port Harcourt DISCO,373.7,330.6,43.1
2025-05-17,Yola DISCO,159.7,138.7,21.1
2025-05-18,Abuja DISCO,514.4,509.3,5.1
2025-05-18,Benin DISCO,378.7,350.4,28.2
2025-05-18,Eko DISCO,435.2,383.1,52.1
2025-05-18,Enugu DISCO,385.4,342.5,42.9
2025-05-18,Ibadan DISCO,464.1,420.5,43.6
2025-05-18,Ikeja DISCO,500.5,455.9,44.6
2025-05-18,Jos DISCO,316.8,289.9,26.8
2025-05-18,Kaduna DISCO,323.9,282.4,41.4
2025-05-18,Kano DISCO,449.5,414.3,35.2
2025-05-18,Port Harcourt DISCO,382.5,329.2,53.4
2025-05-18,Yola DISCO,181.4,160.2,21.2
2025-05-19,Abuja DISCO,533.9,496.3,37.6
2025-05-19,Benin DISCO,419.8,376.2,43.6
2025-05-19,Eko DISCO,448.2,388.1,60.1
2025-05-19,Enugu DISCO,320.4,285.4,35.1
2025-05-19,Ibadan DISCO,444.7,415.7,29.0
2025-05-19,Ikeja DISCO,542.5,532.4,10.1
2025-05-19,Jos DISCO,317.1,295.4,21.8
2025-05-19,Kaduna DISCO,296.3,276.7,19.7
2025-05-19,Kano DISCO,413.6,396.9,16.7
2025-05-19,Port Harcourt DISCO,401.2,367.5,33.7
2025-05-19,Yola DISCO,161.2,146.2,15.0
2025-05-20,Abuja DISCO,482.6,416.7,66.0
2025-05-20,Benin DISCO,390.0,349.9,40.2
2025-05-20,Eko DISCO,468.7,414.5,54.2
2025-05-20,Enugu DISCO,405.5,401.4,4.1
2025-05-20,Ibadan DISCO,512.4,459.1,53.3
2025-05-20,Ikeja DISCO,520.5,475.5,45.0
2025-05-20,Jos DISCO,310.1,281.0,29.1
2025-05-20,Kaduna DISCO,297.2,282.1,15.0
2025-05-20,Kano DISCO,382.5,337.2,45.3
2025-05-20,Port Harcourt DISCO,395.4,357.8,37.7
2025-05-20,Yola DISCO,163.6,160.3,3.3
2025-05-21,Abuja DISCO,339.3,303.0,36.3
2025-05-21,Benin DISCO,270.4,264.2,6.2
2025-05-21,Eko DISCO,286.6,269.6,16.9
2025-05-21,Enugu DISCO,277.3,235.2,42.0
2025-05-21,Ibadan DISCO,315.6,302.1,13.5
2025-05-21,Ikeja DISCO,356.0,323.9,32.1
2025-05-21,Jos DISCO,217.8,203.5,14.3
2025-05-21,Kaduna DISCO,236.8,234.4,2.4
2025-05-21,Kano DISCO,308.9,285.6,23.4
2025-05-21,Port Harcourt DISCO,273.2,252.9,20.3
2025-05-21,Yola DISCO,135.4,119.7,15.7
2025-05-22,Abuja DISCO,440.1,413.6,26.5
2025-05-22,Benin DISCO,410.3,370.4,39.9
2025-05-22,Eko DISCO,468.3,433.7,34.7
2025-05-22,Enugu DISCO,372.8,332.3,40.5
2025-05-22,Ibadan DISCO,485.6,436.4,49.2
2025-05-22,Ikeja DISCO,454.2,433.2,21.0
2025-05-22,Jos DISCO,302.1,290.1,12.0
2025-05-22,Kaduna DISCO,340.2,317.9,22.3
2025-05-22,Kano DISCO,420.6,380.1,40.5
2025-05-22,Port Harcourt DISCO,361.1,297.7,63.3
2025-05-22,Yola DISCO,173.2,154.2,19.1
2025-05-23,Abuja DISCO,481.5,452.7,28.8
2025-05-23,Benin DISCO,365.9,344.3,21.6
2025-05-23,Eko DISCO,450.5,421.9,28.6
2025-05-23,Enugu DISCO,372.5,345.7,26.9
2025-05-23,Ibadan DISCO,466.7,410.1,56.6
2025-05-23,Ikeja DISCO,509.3,449.2,60.1
2025-05-23,Jos DISCO,312.3,290.4,21.9
2025-05-23,Kaduna DISCO,315.4,298.6,16.7
2025-05-23,Kano DISCO,458.7,411.2,47.5
2025-05-23,Port Harcourt DISCO,344.2,311.8,32.4
2025-05-23,Yola DISCO,192.7,190.8,1.9
2025-05-24,Abuja DISCO,472.9,451.5,21.4
2025-05-24,Benin DISCO,360.8,325.8,35.0
2025-05-24,Eko DISCO,387.1,351.9,35.2
2025-05-24,Enugu DISCO,351.6,348.1,3.5
2025-05-24,Ibadan DISCO,453.3,397.7,55.6
2025-05-24,Ikeja DISCO,554.9,525.2,29.7
2025-05-24,Jos DISCO,272.7,226.0,46.7
2025-05-24,Kaduna DISCO,353.9,333.4,20.5
2025-05-24,Kano DISCO,411.5,375.8,35.7
2025-05-24,Port Harcourt DISCO,376.7,359.4,17.3
2025-05-24,Yola DISCO,162.5,160.3,2.3
2025-05-25,Abuja DISCO,431.5,415.5,16.0
2025-05-25,Benin DISCO,325.5,291.4,34.1
2025-05-25,Eko DISCO,354.7,323.5,31.2
2025-05-25,Enugu DISCO,339.3,293.8,45.6
2025-05-25,Ibadan DISCO,434.4,398.7,35.7
2025-05-25,Ikeja DISCO,438.8,410.0,28.8
2025-05-25,Jos DISCO,264.5,240.0,24.5
2025-05-25,Kaduna DISCO,288.2,285.3,2.9
2025-05-25,Kano DISCO,349.9,340.3,9.6
2025-05-25,Port Harcourt DISCO,334.6,314.1,20.5
2025-05-25,Yola DISCO,168.2,151.4,16.7
2025-05-26,Abuja DISCO,402.2,374.6,27.6
2025-05-26,Benin DISCO,363.5,337.5,25.9
2025-05-26,Eko DISCO,385.3,329.9,55.4
2025-05-26,Enugu DISCO,362.2,344.6,17.6
2025-05-26,Ibadan DISCO,411.1,369.3,41.9
2025-05-26,Ikeja DISCO,468.3,424.3,44.0
2025-05-26,Jos DISCO,270.3,258.9,11.4
2025-05-26,Kaduna DISCO,303.6,286.9,16.8
2025-05-26,Kano DISCO,404.0,367.5,36.5
2025-05-26,Port Harcourt DISCO,326.9,301.9,25.0
2025-05-26,Yola DISCO,154.9,134.4,20.5
2025-05-27,Abuja DISCO,382.2,378.4,3.8
2025-05-27,Benin DISCO,334.5,308.5,25.9
2025-05-27,Eko DISCO,346.8,313.6,33.2
2025-05-27,Enugu DISCO,326.7,293.1,33.6
2025-05-27,Ibadan DISCO,428.1,402.0,26.2
2025-05-27,Ikeja DISCO,488.9,468.7,20.1
2025-05-27,Jos DISCO,270.9,251.0,19.9
2025-05-27,Kaduna DISCO,303.4,263.3,40.2
2025-05-27,Kano DISCO,386.8,382.9,3.9
2025-05-27,Port Harcourt DISCO,342.3,336.9,5.5
2025-05-27,Yola DISCO,151.9,143.7,8.2
2025-05-28,Abuja DISCO,482.2,446.4,35.8
2025-05-28,Benin DISCO,370.3,324.5,45.8
2025-05-28,Eko DISCO,430.0,360.9,69.0
2025-05-28,Enugu DISCO,378.2,329.1,49.1
2025-05-28,Ibadan DISCO,468.1,445.8,22.3
2025-05-28,Ikeja DISCO,481.1,460.3,20.7
2025-05-28,Jos DISCO,326.7,289.6,37.1
2025-05-28,Kaduna DISCO,371.4,319.4,52.0
2025-05-28,Kano DISCO,428.7,392.8,35.9
2025-05-28,Port Harcourt DISCO,391.6,359.8,31.8
2025-05-28,Yola DISCO,159.4,144.5,14.9
2025-05-29,Abuja DISCO,439.5,427.1,12.5
2025-05-29,Benin DISCO,404.5,369.2,35.3
2025-05-29,Eko DISCO,343.4,320.3,23.1
2025-05-29,Enugu DISCO,345.8,300.4,45.4
2025-05-29,Ibadan DISCO,427.9,400.9,27.0
2025-05-29,Ikeja DISCO,473.7,431.5,42.3
2025-05-29,Jos DISCO,263.1,245.5,17.5
2025-05-29,Kaduna DISCO,341.2,321.4,19.9
2025-05-29,Kano DISCO,409.0,402.0,6.9
2025-05-29,Port Harcourt DISCO,372.7,334.8,37.9
2025-05-29,Yola DISCO,154.8,145.4,9.4
2025-05-30,Abuja DISCO,511.0,489.6,21.4
2025-05-30,Benin DISCO,366.9,320.3,46.6
2025-05-30,Eko DISCO,448.6,385.6,63.0
2025-05-30,Enugu DISCO,378.7,361.1,17.7
2025-05-30,Ibadan DISCO,475.2,415.0,60.1
2025-05-30,Ikeja DISCO,516.4,460.4,56.0
2025-05-30,Jos DISCO,315.3,296.1,19.1
2025-05-30,Kaduna DISCO,337.4,292.2,45.2
2025-05-30,Kano DISCO,446.3,428.0,18.3
2025-05-30,Port Harcourt DISCO,331.7,286.6,45.1
2025-05-30,Yola DISCO,169.4,156.5,12.9
2025-05-31,Abuja DISCO,508.1,477.9,30.2
2025-05-31,Benin DISCO,456.1,388.9,67.2
2025-05-31,Eko DISCO,520.2,452.9,67.3
2025-05-31,Enugu DISCO,414.6,374.9,39.7
2025-05-31,Ibadan DISCO,602.9,596.9,6.0
2025-05-31,Ikeja DISCO,613.1,540.1,73.0
2025-05-31,Jos DISCO,361.2,352.7,8.4
2025-05-31,Kaduna DISCO,456.7,403.9,52.7
2025-05-31,Kano DISCO,523.2,488.8,34.4
2025-05-31,Port Harcourt DISCO,463.2,439.0,24.1
2025-05-31,Yola DISCO,188.7,169.1,19.6
2025-06-01,Abuja DISCO,529.8,485.8,44.0
2025-06-01,Benin DISCO,463.8,429.4,34.4
2025-06-01,Eko DISCO,504.2,449.9,54.3
2025-06-01,Enugu DISCO,441.9,394.0,47.8
2025-06-01,Ibadan DISCO,613.7,600.0,13.7
2025-06-01,Ikeja DISCO,592.6,555.8,36.8
2025-06-01,Jos DISCO,358.8,327.9,30.9
2025-06-01,Kaduna DISCO,383.4,351.1,32.3
2025-06-01,Kano DISCO,496.3,453.3,43.1
2025-06-01,Port Harcourt DISCO,431.3,402.3,29.1
2025-06-01,Yola DISCO,194.8,172.3,22.6
2025-06-02,Abuja DISCO,604.0,567.5,36.5
2025-06-02,Benin DISCO,417.8,347.4,70.4
2025-06-02,Eko DISCO,504.2,461.3,43.0
2025-06-02,Enugu DISCO,437.5,403.0,34.5
2025-06-02,Ibadan DISCO,555.8,523.2,32.6
2025-06-02,Ikeja DISCO,676.3,637.5,38.7
2025-06-02,Jos DISCO,341.9,309.0,32.9
2025-06-02,Kaduna DISCO,410.3,387.2,23.1
2025-06-02,Kano DISCO,519.5,451.9,67.6
2025-06-02,Port Harcourt DISCO,434.7,421.9,12.8
2025-06-02,Yola DISCO,203.9,197.6,6.3
2025-06-03,Abuja DISCO,438.6,431.2,7.4
2025-06-03,Benin DISCO,334.5,325.1,9.4
2025-06-03,Eko DISCO,415.0,410.9,4.2
2025-06-03,Enugu DISCO,356.3,301.9,54.4
2025-06-03,Ibadan DISCO,409.2,391.9,17.3
2025-06-03,Ikeja DISCO,479.0,429.0,50.0
2025-06-03,Jos DISCO,283.4,272.3,11.1
2025-06-03,Kaduna DISCO,302.1,284.2,17.9
2025-06-03,Kano DISCO,378.3,363.9,14.4
