year,state,livestock_type,population,daily_manure_per_animal_kg,total_daily_manure_tonnes,annual_manure_tonnes,collection_efficiency_percent,collectible_manure_tonnes,biogas_yield_m3_per_kg,annual_biogas_potential_m3,methane_content_percent,annual_methane_potential_m3,sofc_potential_mwh_per_year,manure_collection_cost_naira_per_tonne,biogas_plant_investment_naira_per_m3,land_requirement_hectares,water_requirement_liters_per_day,feed_requirement_tonnes_per_year
2022,Yobe,Pigs,16545,4.0,66.18,24156.39,70.0,16909.47,0.06,1014568.46,62,629032.44,3756.23,4000.0,114467.63615149382,165.45473898537531,248182.10847806296,13236.379118830024
2022,Zamfara,Pigs,8056,4.0,32.23,11762.58,70.0,8233.81,0.06,494028.43,62,306297.63,1829.04,4000.0,112282.83615466813,80.56562805368479,120848.44208052718,6445.250244294783
2023,Abia,Cattle,98484,20.0,1969.69,718938.65,30.0,215681.59,0.04,8627263.8,60,5176358.28,30910.31,8000.0,93813.67808979552,49242.37328386984,4924237.328386984,246211.86641934921
2023,Adamawa,Cattle,1334213,20.0,26684.26,9739754.97,30.0,2921926.49,0.04,116877059.65,60,70126235.79,418754.61,8000.0,119141.01873556562,667106.504864123,66710650.486412294,3335532.5243206145
2023,Akwa Ibom,Cattle,134826,20.0,2696.54,984236.24,30.0,295270.87,0.04,11810834.91,60,7086500.94,42316.62,8000.0,108046.7944636104,67413.44125742561,6741344.125742561,337067.20628712804
2023,Anambra,Cattle,87711,20.0,1754.24,640296.58,30.0,192088.97,0.04,7683558.97,60,4610135.38,27529.15,8000.0,102482.91177610285,43855.930206322766,4385593.020632276,219279.65103161382
2023,Bauchi,Cattle,1637655,20.0,32753.11,11954883.98,30.0,3586465.19,0.04,143458607.71,60,86075164.63,513992.68,8000.0,99850.35011529447,818827.669575227,81882766.95752269,4094138.347876135
2023,Bayelsa,Cattle,81896,20.0,1637.94,597846.73,30.0,179354.02,0.04,7174160.78,60,4304496.47,25704.04,8000.0,86521.41347726365,40948.40630516296,4094840.630516296,204742.0315258148
2023,Benue,Cattle,560976,20.0,11219.53,4095127.52,30.0,1228538.26,0.04,49141530.26,60,29484918.15,176067.42,8000.0,109377.75728302366,280488.1863912327,28048818.639123272,1402440.9319561636
2023,Borno,Cattle,1573360,20.0,31467.22,11485534.47,30.0,3445660.34,0.04,137826413.65,60,82695848.19,493813.3,8000.0,81007.73655836917,786680.4432192743,78668044.32192743,3933402.2160963714
2023,Cross River,Cattle,167981,20.0,3359.63,1226266.72,30.0,367880.02,0.04,14715200.65,60,8829120.39,52722.56,8000.0,80456.71933816295,83990.87126893827,8399087.126893826,419954.35634469136
2023,Delta,Cattle,196469,20.0,3929.4,1434229.72,30.0,430268.92,0.04,17210756.63,60,10326453.98,61663.8,8000.0,118810.28438904228,98234.91224705338,9823491.224705338,491174.56123526685
2023,Ebonyi,Cattle,134640,20.0,2692.81,982875.77,30.0,294862.73,0.04,11794509.28,60,7076705.57,42258.12,8000.0,89398.9361998381,67320.25846598177,6732025.846598176,336601.2923299088
2023,Edo,Cattle,240183,20.0,4803.68,1753341.98,30.0,526002.59,0.04,21040103.78,60,12624062.27,75383.83,8000.0,112685.1256806234,120091.91652948235,12009191.652948234,600459.5826474117
2023,Ekiti,Cattle,105851,20.0,2117.02,772713.07,30.0,231813.92,0.04,9272556.89,60,5563534.13,33222.31,8000.0,118681.41101024585,52925.55299910907,5292555.299910908,264627.7649955454
2023,Enugu,Cattle,105020,20.0,2100.41,766650.3,30.0,229995.09,0.04,9199803.61,60,5519882.17,32961.65,8000.0,100191.82393218113,52510.29460061946,5251029.460061946,262551.4730030973
2023,FCT,Cattle,218918,20.0,4378.38,1598106.91,39.0,623261.7,0.04,24930467.86,60,14958280.72,89322.48,11200.0,114505.61884596717,109459.37768425888,10945937.76842589,547296.8884212944
2023,Gombe,Cattle,595879,20.0,11917.59,4349921.22,30.0,1304976.37,0.04,52199054.6,60,31319432.76,187022.11,8000.0,112000.13927054725,297939.80936408654,29793980.936408654,1489699.0468204326
2023,Imo,Cattle,95384,20.0,1907.69,696306.76,30.0,208892.03,0.04,8355681.1,60,5013408.66,29937.27,8000.0,95862.14727959853,47692.243712478325,4769224.371247833,238461.21856239162
2023,Jigawa,Cattle,994653,20.0,19893.06,7260968.57,30.0,2178290.57,0.04,87131622.83,60,52278973.7,312180.75,8000.0,114611.8303563565,497326.6143034728,49732661.43034728,2486633.071517364
2023,Kaduna,Cattle,1563013,20.0,31260.28,11410000.88,39.0,4449900.34,0.04,177996013.7,60,106797608.22,637735.51,8000.0,92391.51436836398,781506.9094699655,78150690.94699655,3907534.5473498274
2023,Kano,Cattle,1234385,20.0,24687.71,9011012.94,39.0,3514295.05,0.04,140571801.88,60,84343081.13,503649.65,11200.0,114856.56136763417,617192.6671838877,61719266.718388766,3085963.3359194384
2023,Katsina,Cattle,2221659,20.0,44433.18,16218110.84,30.0,4865433.25,0.04,194617330.08,60,116770398.05,697287.43,8000.0,111867.2558876549,1110829.509602425,111082950.9602425,5554147.548012124
2023,Kebbi,Cattle,2244341,20.0,44886.83,16383692.73,30.0,4915107.82,0.04,196604312.71,60,117962587.62,704406.51,8000.0,104994.96398427995,1122170.7346306392,112217073.46306393,5610853.6731531955
2023,Kogi,Cattle,372337,20.0,7446.75,2718062.99,30.0,815418.9,0.04,32616755.94,60,19570053.56,116861.4,8000.0,113313.21507153084,186168.69827924378,18616869.82792438,930843.4913962189
2023,Kwara,Cattle,453580,20.0,9071.61,3311135.9,30.0,993340.77,0.04,39733630.83,60,23840178.5,142360.2,8000.0,80486.27085909547,226790.1303031764,22679013.03031764,1133950.651515882
2023,Lagos,Cattle,54263,20.0,1085.27,396124.84,39.0,154488.69,0.04,6179547.55,60,3707728.53,22140.48,11200.0,82073.43196478917,27131.838576285205,2713183.8576285206,135659.19288142602
2023,Nasarawa,Cattle,642946,20.0,12858.93,4693510.94,30.0,1408053.28,0.04,56322131.34,60,33793278.8,201794.54,8000.0,91505.30916174712,321473.3523749647,32147335.23749647,1607366.7618748234
2023,Niger,Cattle,1109066,20.0,22181.34,8096188.35,30.0,2428856.5,0.04,97154260.2,60,58292556.12,348090.5,8000.0,94118.34013809427,554533.4486213048,55453344.862130485,2772667.243106524
2023,Ogun,Cattle,268553,20.0,5371.07,1960440.04,39.0,764571.62,0.04,30582864.7,60,18349718.82,109574.24,8000.0,93361.99862675076,134276.71540046833,13427671.540046833,671383.5770023416
2023,Ondo,Cattle,219516,20.0,4390.33,1602469.36,30.0,480740.81,0.04,19229632.26,60,11537779.36,68897.16,8000.0,96181.0954229548,109758.17502049558,10975817.502049558,548790.8751024778
2023,Osun,Cattle,143734,20.0,2874.7,1049264.34,30.0,314779.3,0.04,12591172.06,60,7554703.23,45112.46,8000.0,111350.39369936429,71867.42041736074,7186742.041736075,359337.1020868037
2023,Oyo,Cattle,301150,20.0,6023.0,2198396.37,30.0,659518.91,0.04,26380756.41,60,15828453.85,94518.66,8000.0,97310.67518397051,150575.09367097623,15057509.367097624,752875.4683548812
2023,Plateau,Cattle,770396,20.0,15407.94,5623896.89,30.0,1687169.07,0.04,67486762.71,60,40492057.62,241795.89,8000.0,93298.24628594848,385198.4172698304,38519841.72698304,1925992.086349152
2023,Rivers,Cattle,95576,20.0,1911.53,697707.7,39.0,272106.0,0.04,10884240.18,60,6530544.11,38996.75,11200.0,94956.84188051254,47788.19889200526,4778819.889200526,238940.9944600263
2023,Sokoto,Cattle,2922966,20.0,58459.32,21337652.35,30.0,6401295.71,0.04,256051828.25,60,153631096.95,917398.88,8000.0,105669.37589194233,1461483.037964099,146148303.7964099,7307415.189820495
2023,Taraba,Cattle,987842,20.0,19756.85,7211251.77,30.0,2163375.53,0.04,86535021.22,60,51921012.73,310043.21,8000.0,105291.2861455056,493921.3539958948,49392135.39958948,2469606.769979474
2023,Yobe,Cattle,807280,20.0,16145.61,5893149.13,30.0,1767944.74,0.04,70717789.53,60,42430673.72,253372.22,8000.0,96733.3545640912,403640.3512198374,40364035.12198374,2018201.7560991868
2023,Zamfara,Cattle,2029735,20.0,40594.71,14817067.86,30.0,4445120.36,0.04,177804814.35,60,106682888.61,637050.47,8000.0,84054.91590212636,1014867.6618255881,101486766.1825588,5074338.309127941
2023,Abia,Goats,128986,1.5,193.48,70620.07,20.0,14124.01,0.035,494340.49,58,286717.49,1712.12,12000.0,91052.76433863415,12898.643004296111,644932.1502148055,51594.572017184444
2023,Adamawa,Goats,1827017,1.5,2740.53,1000291.86,20.0,200058.37,0.035,7002043.0,58,4061184.94,24251.12,12000.0,119214.7496376874,182701.70915381092,9135085.457690546,730806.8366152437
2023,Akwa Ibom,Goats,154134,1.5,231.2,84388.68,20.0,16877.74,0.035,590720.76,58,342618.04,2045.92,12000.0,100748.0397752238,15413.457554018853,770672.8777009426,61653.83021607541
2023,Anambra,Goats,105272,1.5,157.91,57636.96,20.0,11527.39,0.035,403458.69,58,234006.04,1397.35,12000.0,118827.06181638976,10527.297747333967,526364.8873666984,42109.19098933587
2023,Bauchi,Goats,2197807,1.5,3296.71,1203299.5,20.0,240659.9,0.035,8423096.53,58,4885395.99,29172.85,12000.0,96144.04009446365,219780.73147945944,10989036.573972972,879122.9259178378
2023,Bayelsa,Goats,117838,1.5,176.76,64516.4,20.0,12903.28,0.035,451614.77,58,261936.57,1564.14,12000.0,108182.1771210978,11783.816511161991,589190.8255580995,47135.266044647964
2023,Benue,Goats,683840,1.5,1025.76,374402.86,20.0,74880.57,0.035,2620820.05,58,1520075.63,9077.04,12000.0,93860.96671810873,68384.08485941209,3419204.242970604,273536.33943764836
2023,Borno,Goats,2683241,1.5,4024.86,1469074.98,20.0,293815.0,0.035,10283524.83,58,5964444.4,35616.32,12000.0,90571.05052634557,268324.1964141082,13416209.82070541,1073296.7856564329
2023,Cross River,Goats,190542,1.5,285.81,104322.26,20.0,20864.45,0.035,730255.84,58,423548.39,2529.19,12000.0,99321.5879023556,19054.294670755753,952714.7335377876,76217.17868302301
2023,Delta,Goats,214558,1.5,321.84,117470.55,20.0,23494.11,0.035,822293.83,58,476930.42,2847.96,12000.0,91498.46659589,21455.807819940936,1072790.3909970468,85823.23127976374
2023,Ebonyi,Goats,162418,1.5,243.63,88923.95,20.0,17784.79,0.035,622467.67,58,361031.25,2155.88,12000.0,118741.49326799568,16241.817907235885,812090.8953617943,64967.27162894354
2023,Edo,Goats,287044,1.5,430.57,157157.08,20.0,31431.42,0.035,1100099.53,58,638057.73,3810.12,12000.0,83079.17868259865,28704.488779850108,1435224.4389925054,114817.95511940043
2023,Ekiti,Goats,154407,1.5,231.61,84537.99,20.0,16907.6,0.035,591765.9,58,343224.22,2049.54,12000.0,118056.92883382263,15440.727858643026,772036.3929321512,61762.9114345721
2023,Enugu,Goats,140303,1.5,210.46,76816.33,20.0,15363.27,0.035,537714.28,58,311874.28,1862.34,12000.0,83682.67944329901,14030.3792396255,701518.9619812749,56121.516958502
2023,FCT,Goats,344143,1.5,516.22,188418.79,26.0,48988.88,0.035,1714610.95,58,994474.35,5938.44,16800.0,104945.95113161064,34414.390142881966,1720719.5071440982,137657.56057152787
2023,Gombe,Goats,1668810,1.5,2503.22,913673.81,20.0,182734.76,0.035,6395716.66,58,3709515.66,22151.15,12000.0,90696.08111430165,166881.06098691715,8344053.0493458565,667524.2439476686
2023,Imo,Goats,111735,1.5,167.6,61175.18,20.0,12235.04,0.035,428226.23,58,248371.21,1483.13,12000.0,118600.61477817887,11173.548022314111,558677.4011157055,44694.192089256445
2023,Jigawa,Goats,2489691,1.5,3734.54,1363106.06,20.0,272621.21,0.035,9541742.44,58,5534210.61,33047.21,12000.0,107041.0515221019,248969.14379510074,12448457.189755037,995876.575180403
2023,Kaduna,Goats,1991295,1.5,2986.94,1090234.11,26.0,283460.87,0.035,9921130.36,58,5754255.61,34361.19,12000.0,104400.29668317943,199129.51706634232,9956475.853317115,796518.0682653693
2023,Kano,Goats,2866124,1.5,4299.19,1569203.36,26.0,407992.87,0.035,14279750.57,58,8282255.33,49456.99,16800.0,90843.85015056263,286612.4856513382,14330624.282566907,1146449.9426053527
2023,Katsina,Goats,3399986,1.5,5099.98,1861492.62,20.0,372298.52,0.035,13030448.31,58,7557660.02,45130.11,12000.0,114643.82534446765,339998.6512939208,16999932.56469604,1359994.6051756833
2023,Kebbi,Goats,2465115,1.5,3697.67,1349650.94,20.0,269930.19,0.035,9447556.56,58,5479582.81,32721.0,12000.0,84236.23217615031,246511.5867177223,12325579.335886113,986046.3468708892
2023,Kogi,Goats,471244,1.5,706.87,258006.32,20.0,51601.26,0.035,1806044.25,58,1047505.66,6255.12,12000.0,117789.45035132318,47124.442192330105,2356222.109616505,188497.76876932042
2023,Kwara,Goats,589038,1.5,883.56,322498.85,20.0,64499.77,0.035,2257491.95,58,1309345.33,7818.68,12000.0,115319.75299319092,58903.899630855885,2945194.981542794,235615.59852342354
2023,Lagos,Goats,84637,1.5,126.96,46338.84,26.0,12048.1,0.035,421683.46,58,244576.41,1460.47,16800.0,103503.43484437608,8463.71544858243,423185.7724291215,33854.86179432972
2023,Nasarawa,Goats,842935,1.5,1264.4,461507.29,20.0,92301.46,0.035,3230551.04,58,1873719.6,11188.8,12000.0,107204.4754178789,84293.56912182542,4214678.456091271,337174.2764873017
2023,Niger,Goats,1656300,1.5,2484.45,906824.77,20.0,181364.95,0.035,6347773.36,58,3681708.55,21985.1,12000.0,80615.79566765233,165630.09430785236,8281504.7153926175,662520.3772314094
2023,Ogun,Goats,343056,1.5,514.58,187823.18,26.0,48834.03,0.035,1709190.92,58,991330.73,5919.67,12000.0,90124.06156718436,34305.60321576642,1715280.1607883212,137222.4128630657
2023,Ondo,Goats,278418,1.5,417.63,152433.93,20.0,30486.79,0.035,1067037.52,58,618881.76,3695.62,12000.0,118303.2406033527,27841.813961666383,1392090.698083319,111367.25584666553
2023,Osun,Goats,220429,1.5,330.64,120685.39,20.0,24137.08,0.035,844797.74,58,489982.69,2925.9,12000.0,113592.06426657707,22042.993854178163,1102149.692708908,88171.97541671265
2023,Oyo,Goats,421917,1.5,632.88,230999.91,20.0,46199.98,0.035,1616999.37,58,937859.63,5600.37,12000.0,106898.41992100116,42191.764319564216,2109588.2159782103,168767.05727825686
2023,Plateau,Goats,1014451,1.5,1521.68,555412.05,20.0,111082.41,0.035,3887884.33,58,2254972.91,13465.44,12000.0,84075.72403491747,101445.12281011815,5072256.140505907,405780.4912404726
2023,Rivers,Goats,121709,1.5,182.56,66636.18,26.0,17325.41,0.035,606389.27,58,351705.77,2100.19,16800.0,97343.31170530457,12170.992328384278,608549.6164192138,48683.96931353711
2023,Sokoto,Goats,3281934,1.5,4922.9,1796859.01,20.0,359371.8,0.035,12578013.05,58,7295247.57,43563.13,12000.0,109935.37398704926,328193.4259393145,16409671.296965722,1312773.703757258
2023,Taraba,Goats,1504324,1.5,2256.49,823617.42,20.0,164723.48,0.035,5765321.94,58,3343886.73,19967.82,12000.0,97360.83890835036,150432.40552770457,7521620.276385228,601729.6221108183
2023,Yobe,Goats,2040372,1.5,3060.56,1117104.01,20.0,223420.8,0.035,7819728.04,58,4535442.26,27083.12,12000.0,97376.13276026439,204037.2613869626,10201863.069348129,816149.0455478504
2023,Zamfara,Goats,2612908,1.5,3919.36,1430567.22,20.0,286113.44,0.035,10013970.56,58,5808102.92,34682.74,12000.0,80362.16646321485,261290.81690142635,13064540.845071318,1045163.2676057054
2023,Abia,Sheep,55938,2.0,111.88,40835.05,25.0,10208.76,0.038,387933.02,59,228880.48,1366.75,10000.0,104531.66739549517,8390.76471953888,447507.4517087403,33563.05887815552
2023,Adamawa,Sheep,1040256,2.0,2080.51,759386.95,25.0,189846.74,0.038,7214176.05,59,4256363.87,25416.62,10000.0,89680.88319923509,156038.41490822146,8322048.795105145,624153.6596328858
2023,Akwa Ibom,Sheep,68769,2.0,137.54,50201.72,25.0,12550.43,0.038,476916.36,59,281380.65,1680.25,10000.0,83655.65945327106,10315.422375962915,550155.8600513554,41261.68950385166
2023,Anambra,Sheep,41319,2.0,82.64,30163.54,25.0,7540.89,0.038,286553.67,59,169066.66,1009.57,10000.0,115098.80186617927,6197.988519517951,330559.38770762406,24791.954078071805
2023,Bauchi,Sheep,1447173,2.0,2894.35,1056436.5,25.0,264109.13,0.038,10036146.75,59,5921326.58,35358.85,10000.0,80549.82216045381,217075.99318990918,11577386.303461824,868303.9727596367
2023,Bayelsa,Sheep,41751,2.0,83.5,30478.74,25.0,7619.69,0.038,289548.07,59,170833.36,1020.12,10000.0,88576.25931972658,6262.755585636549,334013.6312339493,25051.022342546195
2023,Benue,Sheep,321990,2.0,643.98,235053.06,25.0,58763.27,0.038,2233004.1,59,1317472.42,7867.21,10000.0,89902.39081119545,48298.57460442883,2575923.9789028713,193194.29841771533
2023,Borno,Sheep,1365408,2.0,2730.82,996748.15,25.0,249187.04,0.038,9469107.39,59,5586773.36,33361.08,10000.0,98357.62066387282,204811.2628767695,10923267.353427706,819245.051507078
2023,Cross River,Sheep,80518,2.0,161.04,58778.51,25.0,14694.63,0.038,558395.88,59,329453.57,1967.31,10000.0,104269.26898869745,12077.776854802432,644148.0989227964,48311.10741920973
2023,Delta,Sheep,90968,2.0,181.94,66406.97,25.0,16601.74,0.038,630866.18,59,372211.04,2222.64,10000.0,83245.96714144957,13645.26699649984,727747.5731466581,54581.06798599936
2023,Ebonyi,Sheep,71901,2.0,143.8,52487.81,25.0,13121.95,0.038,498634.22,59,294194.19,1756.76,10000.0,113539.673353721,10785.166978073425,575208.9054972493,43140.6679122937
2023,Edo,Sheep,116617,2.0,233.23,85130.41,25.0,21282.6,0.038,808738.9,59,477155.95,2849.31,10000.0,112919.3522016707,17492.550191187667,932936.0101966757,69970.20076475067
2023,Ekiti,Sheep,95537,2.0,191.08,69742.66,25.0,17435.66,0.038,662555.26,59,390907.6,2334.28,10000.0,101770.1586445479,14330.683254365813,764303.10689951,57322.73301746325
2023,Enugu,Sheep,56827,2.0,113.65,41483.8,25.0,10370.95,0.038,394096.12,59,232516.71,1388.46,10000.0,104671.34431410165,8524.0689216919,454617.00915690133,34096.2756867676
2023,FCT,Sheep,172874,2.0,345.75,126198.23,32.5,41014.42,0.038,1558548.08,59,919543.37,5491.0,14000.0,109516.69573416101,25931.14221487227,1382994.2514598544,103724.56885948908
2023,Gombe,Sheep,903751,2.0,1807.5,659738.64,25.0,164934.66,0.038,6267517.05,59,3697835.06,22081.4,10000.0,82738.34877334312,135562.7336428909,7230012.460954182,542250.9345715636
2023,Imo,Sheep,48184,2.0,96.37,35174.88,25.0,8793.72,0.038,334161.39,59,197155.22,1177.3,10000.0,116830.66433853429,7227.71566572831,385478.16883884324,28910.86266291324
2023,Jigawa,Sheep,1638648,2.0,3277.3,1196213.3,25.0,299053.33,0.038,11364026.36,59,6704775.55,40037.16,10000.0,101533.27773022854,245797.2536460238,13109186.86112127,983189.0145840952
2023,Kaduna,Sheep,1048293,2.0,2096.59,765254.57,32.5,248707.73,0.038,9450893.9,59,5576027.4,33296.91,10000.0,94737.95679666316,157244.08906653078,8386351.416881642,628976.3562661231
2023,Kano,Sheep,1863049,2.0,3726.1,1360026.19,32.5,442008.51,0.038,16796323.42,59,9909830.82,59175.96,14000.0,106658.52190107343,279457.43581233657,14904396.57665795,1117829.7432493463
2023,Katsina,Sheep,2190924,2.0,4381.85,1599375.02,25.0,399843.76,0.038,15194062.73,59,8964497.01,53530.96,10000.0,98173.8169227062,328638.7037037408,17527397.530866176,1314554.8148149631
2023,Kebbi,Sheep,2362012,2.0,4724.02,1724268.89,25.0,431067.22,0.038,16380554.47,59,9664527.14,57711.14,10000.0,89935.3443497283,354301.8271283533,18896097.44684551,1417207.3085134132
2023,Kogi,Sheep,228853,2.0,457.71,167063.33,25.0,41765.83,0.038,1587101.61,59,936389.95,5591.6,10000.0,97104.05334813349,34328.08090921092,1830830.9818245824,137312.32363684368
2023,Kwara,Sheep,271618,2.0,543.24,198281.7,25.0,49570.42,0.038,1883676.15,59,1111368.93,6636.47,10000.0,105972.89298307526,40742.81506042426,2172950.136555961,162971.26024169705
2023,Lagos,Sheep,35850,2.0,71.7,26170.68,32.5,8505.47,0.038,323207.94,59,190692.69,1138.71,14000.0,82560.25386434484,5377.537756118251,286802.0136596401,21510.151024473005
2023,Nasarawa,Sheep,419272,2.0,838.55,306069.17,25.0,76517.29,0.038,2907657.13,59,1715517.71,10244.11,10000.0,91695.32441648773,62890.92575781861,3354182.7070836592,251563.70303127443
2023,Niger,Sheep,978099,2.0,1956.2,714012.55,25.0,178503.14,0.038,6783119.2,59,4002040.33,23897.94,10000.0,80876.53315100036,146714.90701650982,7824795.040880525,586859.6280660393
2023,Ogun,Sheep,158305,2.0,316.61,115563.07,32.5,37558.0,0.038,1427203.95,59,842050.33,5028.25,10000.0,100105.24970520522,23745.83685990927,1266444.6325284943,94983.34743963707
2023,Ondo,Sheep,120185,2.0,240.37,87735.16,25.0,21933.79,0.038,833484.06,59,491755.6,2936.49,10000.0,99643.82917532661,18027.773461656387,961481.2512883407,72111.09384662555
2023,Osun,Sheep,119299,2.0,238.6,87088.46,25.0,21772.12,0.038,827340.39,59,488130.83,2914.84,10000.0,84215.72872431221,17894.889505925334,954394.1069826845,71579.55802370133
2023,Oyo,Sheep,208302,2.0,416.6,152060.6,25.0,38015.15,0.038,1444575.68,59,852299.65,5089.46,10000.0,96386.84213503971,31245.328287438366,1666417.5086633796,124981.31314975346
2023,Plateau,Sheep,463909,2.0,927.82,338653.97,25.0,84663.49,0.038,3217212.7,59,1898155.49,11334.72,10000.0,90409.46391940917,69586.43190257647,3711276.368137412,278345.7276103059
2023,Rivers,Sheep,51212,2.0,102.43,37385.27,32.5,12150.21,0.038,461708.11,59,272407.79,1626.67,14000.0,86418.50457084905,7681.905243327472,409701.6129774652,30727.620973309888
2023,Sokoto,Sheep,2314725,2.0,4629.45,1689749.52,25.0,422437.38,0.038,16052620.47,59,9471046.08,56555.78,10000.0,87425.86819604972,347208.8060752935,18517802.990682323,1388835.224301174
2023,Taraba,Sheep,813266,2.0,1626.53,593684.35,25.0,148421.09,0.038,5640001.28,59,3327600.76,19870.57,10000.0,115267.62447374032,121989.93395980084,6506129.811189379,487959.73583920335
2023,Yobe,Sheep,1345669,2.0,2691.34,982338.6,25.0,245584.65,0.038,9332216.72,59,5506007.87,32878.8,10000.0,107405.37239497936,201850.39778781627,10765354.548683535,807401.5911512651
2023,Zamfara,Sheep,1698147,2.0,3396.3,1239647.74,25.0,309911.94,0.038,11776653.57,59,6948225.61,41490.91,10000.0,91567.497851838,254722.13921581625,13585180.758176867,1018888.556863265
2023,Abia,Poultry,4707907,0.15,706.19,257757.93,80.0,206206.35,0.08,16496507.72,65,10722730.02,64030.14,3000.0,89998.27785590485,4707.907455058986,1412372.2365176955,188316.2982023594
2023,Adamawa,Poultry,694920,0.15,104.24,38046.92,80.0,30437.54,0.08,2435002.87,65,1582751.86,9451.31,3000.0,101422.1525951869,694.9209090564682,208476.27271694044,27796.836362258728
2023,Akwa Ibom,Poultry,3753149,0.15,562.97,205484.93,80.0,164387.94,0.08,13151035.24,65,8548172.91,51044.9,3000.0,94151.56634945744,3753.149327634439,1125944.7982903316,150125.97310537755
2023,Anambra,Poultry,6176446,0.15,926.47,338160.46,80.0,270528.36,0.08,21642269.19,65,14067474.97,84003.08,3000.0,111571.71393278742,6176.446686759833,1852934.00602795,247057.86747039334
2023,Bauchi,Poultry,947655,0.15,142.15,51884.12,80.0,41507.3,0.08,3320583.86,65,2158379.51,12888.63,3000.0,116551.53775493038,947.6552115642673,284296.5634692802,37906.20846257069
2023,Bayelsa,Poultry,421365,0.15,63.2,23069.75,80.0,18455.8,0.08,1476463.78,65,959701.46,5730.8,3000.0,93069.70168120164,421.3652352432864,126409.57057298592,16854.609409731456
2023,Benue,Poultry,1956856,0.15,293.53,107137.91,80.0,85710.33,0.08,6856826.07,65,4456936.95,26614.33,3000.0,100225.36613687835,1956.8567555500792,587057.0266650238,78274.27022200318
2023,Borno,Poultry,670305,0.15,100.55,36699.22,80.0,29359.38,0.08,2348750.16,65,1526687.6,9116.52,3000.0,115052.77732569247,670.3054106378509,201091.62319135526,26812.216425514034
2023,Cross River,Poultry,3793733,0.15,569.06,207706.93,80.0,166165.55,0.08,13293243.73,65,8640608.43,51596.87,3000.0,95709.22973085665,3793.7339422764794,1138120.1826829438,151749.35769105918
2023,Delta,Poultry,7159135,0.15,1073.87,391962.66,80.0,313570.13,0.08,25085610.15,65,16305646.6,97368.19,3000.0,100125.2989020616,7159.135317724942,2147740.5953174825,286365.41270899767
2023,Ebonyi,Poultry,1813586,0.15,272.04,99293.88,80.0,79435.1,0.08,6354808.3,65,4130625.4,24665.78,3000.0,114352.67084672619,1813.586844275753,544076.0532827259,72543.47377103013
2023,Edo,Poultry,6667451,0.15,1000.12,365042.98,80.0,292034.39,0.08,23362751.03,65,15185788.17,90681.02,3000.0,113516.33499407215,6667.451778167857,2000235.533450357,266698.0711267143
2023,Ekiti,Poultry,3036714,0.15,455.51,166260.14,80.0,133008.11,0.08,10640648.91,65,6916421.79,41301.0,3000.0,109934.23414662959,3036.7148718044855,911014.4615413457,121468.59487217943
2023,Enugu,Poultry,4452893,0.15,667.93,243795.9,80.0,195036.72,0.08,15602937.46,65,10141909.35,60561.8,3000.0,104421.87020061698,4452.893112076314,1335867.9336228939,178115.72448305253
2023,FCT,Poultry,2296488,0.15,344.47,125732.76,90.0,113159.48,0.08,9052758.55,65,5884293.06,35137.7,4200.0,106945.8166989963,2296.4887234818743,688946.6170445624,91859.54893927497
2023,Gombe,Poultry,825231,0.15,123.78,45181.43,80.0,36145.14,0.08,2891611.55,65,1879547.51,11223.61,3000.0,107757.98362040627,825.2316068211378,247569.48204634135,33009.26427284551
2023,Imo,Poultry,4873050,0.15,730.96,266799.52,80.0,213439.61,0.08,17075169.13,65,11098859.93,66276.18,3000.0,84702.0520060088,4873.050550705168,1461915.1652115502,194922.0220282067
2023,Jigawa,Poultry,517255,0.15,77.59,28319.73,80.0,22655.78,0.08,1812462.77,65,1178100.8,7034.96,3000.0,80079.68540876282,517.2553577258925,155176.60731776775,20690.214309035702
2023,Kaduna,Poultry,10286555,0.15,1542.98,563188.91,90.0,506870.02,0.08,40549601.22,65,26357240.79,157390.68,3000.0,109296.04196233516,10286.555356754618,3085966.607026385,411462.21427018475
2023,Kano,Poultry,741362,0.15,111.2,40589.61,90.0,36530.65,0.08,2922452.01,65,1899593.8,11343.31,4200.0,86454.51204221534,741.3627612954438,222408.82838863312,29654.51045181775
2023,Katsina,Poultry,564659,0.15,84.7,30915.11,80.0,24732.09,0.08,1978567.35,65,1286068.78,7679.68,3000.0,80765.15865749148,564.6596313959333,169397.88941877996,22586.38525583733
2023,Kebbi,Poultry,436836,0.15,65.53,23916.82,80.0,19133.45,0.08,1530676.24,65,994939.56,5941.22,3000.0,115634.22139932588,436.83682648102064,131051.04794430618,17473.473059240823
2023,Kogi,Poultry,1168243,0.15,175.24,63961.35,80.0,51169.08,0.08,4093526.24,65,2660792.06,15888.76,3000.0,94170.85308868863,1168.2437899228964,350473.1369768689,46729.751596915856
2023,Kwara,Poultry,1361625,0.15,204.24,74549.02,80.0,59639.22,0.08,4771137.26,65,3101239.22,18518.86,3000.0,88894.45218992681,1361.6259307428836,408487.77922286507,54465.037229715344
2023,Lagos,Poultry,12928653,0.15,1939.3,707843.8,90.0,637059.42,0.08,50964753.62,65,33127089.86,197816.43,4200.0,104310.1073238261,12928.65388740249,3878596.166220747,517146.1554960996
2023,Nasarawa,Poultry,1673777,0.15,251.07,91639.33,80.0,73311.46,0.08,5864916.82,65,3812195.93,22764.3,3000.0,82309.2863690047,1673.7776312272254,502133.2893681676,66951.10524908901
