participant_id,age,gender,education,income,tech_savviness,banking_frequency,previous_incidents,t1_attitudes_1,t1_attitudes_2,t1_attitudes_3,t1_attitudes_mean,t1_subjective_norms_1,t1_subjective_norms_2,t1_subjective_norms_3,t1_subjective_norms_mean,t1_pbc_1,t1_pbc_2,t1_pbc_3,t1_pbc_mean,t1_intentions_1,t1_intentions_2,t1_intentions_3,t1_intentions_mean,srb_1_check_statements,srb_2_strong_passwords,srb_3_two_factor_auth,srb_4_logout_properly,srb_5_verify_alerts,srb_total_mean,obj_scenario_1_phishing_sms,obj_score_1_phishing_sms,obj_scenario_2_fake_email,obj_score_2_fake_email,obj_scenario_3_public_wifi,obj_score_3_public_wifi,obj_scenario_4_password_sharing,obj_score_4_password_sharing,obj_scenario_5_suspicious_charge,obj_score_5_suspicious_charge,objective_total_score,predicted_behavior,intention_behavior_gap,gap_category,risk_perception,bank_trust,security_self_efficacy,months_since_training,primary_device,t1_date,t2_date,t1_response_time_minutes,t2_response_time_minutes
P0070,20,Male,6,1,4,6,0,7,7,7,7.0,6,6,7,6.333333333333333,7,7,7,7.0,7,7,7,7.0,7,7,7,7,7,7.0,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,6.96197542137092,0.03802457862907982,As expected,7,4,4,11,Tablet,2024-09-02,2024-10-03,12,2
P0071,47,Male,1,4,4,6,2,5,5,5,5.0,4,3,4,3.6666666666666665,5,5,5,5.0,6,6,6,6.0,6,5,5,6,6,5.6,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,6,5.912589873598337,-0.3125898735983377,As expected,5,5,4,6,Mobile,2024-09-02,2024-10-04,3,2
P0072,30,Female,7,1,4,5,1,7,7,7,7.0,6,6,6,6.0,7,7,7,7.0,7,7,7,7.0,7,7,6,7,7,6.8,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,6.96197542137092,-0.16197542137092036,As expected,7,5,5,0,Desktop,2024-09-15,2024-10-18,3,7
P0073,51,Male,2,3,4,4,1,4,4,4,4.0,4,3,4,3.6666666666666665,2,1,2,1.6666666666666667,4,4,4,4.0,3,4,2,4,3,3.2,report_as_spam,2.0,delete_email,1.0,use_mobile_data,2.0,share_password,0.0,contact_bank_immediately,2.0,6,3.8138187780531707,-0.6138187780531705,Under-performer,4,7,4,0,Mobile,2024-09-15,2024-10-23,6,4
P0074,20,Male,5,2,4,5,0,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,5,5,6,5.333333333333333,6,6,5,4,5,5.2,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,5.2129995084166145,-0.012999508416614347,As expected,6,6,6,12,Desktop,2024-10-29,2024-12-04,13,8
P0075,18,Male,3,4,5,5,0,6,6,6,6.0,5,5,5,5.0,7,7,7,7.0,4,4,4,4.0,4,5,4,6,5,4.8,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,3.8138187780531707,0.9861812219468291,Over-performer,4,5,3,6,Desktop,2024-09-18,2024-10-20,12,3
P0076,32,Male,2,2,2,4,1,3,4,4,3.6666666666666665,5,6,5,5.333333333333333,4,4,4,4.0,4,4,4,4.0,4,3,4,4,4,3.8,click_immediately,0.0,forward_to_friend,0.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,3.8138187780531707,-0.013818778053170888,As expected,5,2,6,6,Tablet,2024-09-05,2024-10-11,16,9
P0077,63,Male,3,5,3,5,2,5,5,5,5.0,5,4,5,4.666666666666667,5,5,5,5.0,6,5,5,5.333333333333333,6,7,5,6,6,6.0,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,5.2129995084166145,0.7870004915833855,Over-performer,4,5,3,3,Mobile,2024-09-26,2024-11-06,6,15
P0078,32,Male,4,5,4,5,0,5,5,5,5.0,4,4,4,4.0,5,5,5,5.0,7,7,7,7.0,7,7,6,7,6,6.6,report_as_spam,2.0,click_and_update,0.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,6.96197542137092,-0.36197542137092054,As expected,4,7,5,21,Mobile,2024-09-30,2024-11-05,15,5
P0079,41,Female,3,2,5,7,1,4,4,4,4.0,5,5,5,5.0,4,4,3,3.6666666666666665,5,5,5,5.0,4,4,4,5,4,4.2,call_bank_official,2.0,delete_email,1.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,4.8632043258257545,-0.6632043258257543,Under-performer,4,5,4,9,Desktop,2024-09-14,2024-10-19,7,2
P0080,22,Male,2,Missing,6,6,0,5,6,5,5.333333333333333,5,5,5,5.0,5,6,5,5.333333333333333,5,5,5,5.0,6,6,5,6,3,5.2,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,wait_and_see,0.0,8,4.8632043258257545,0.3367956741742457,As expected,5,6,6,21,Desktop,2024-09-05,2024-10-12,3,11
P0081,36,Male,4,2,3,4,0,3,3,3,3.0,4,4,4,4.0,4,4,4,4.0,3,3,4,3.3333333333333335,3,3,3,3,2,2.8,click_immediately,0.0,click_and_update,0.0,wait_until_home,2.0,share_password,0.0,contact_bank_immediately,2.0,8,3.114228412871449,-0.314228412871449,As expected,4,6,1,0,Tablet,2024-10-10,2024-11-12,3,6
P0082,34,Male,6,Missing,4,6,0,3,3,3,3.0,4,4,4,4.0,3,3,3,3.0,4,4,4,4.0,4,3,2,4,4,3.4,report_as_spam,2.0,verify_with_bank,2.0,ask_for_password,1.0,refuse_completely,2.0,ask_family_members,1.0,3,3.8138187780531707,-0.4138187780531708,As expected,5,5,3,7,Mobile,2024-09-21,2024-10-19,3,2
P0083,31,Male,3,Missing,4,4,Missing,5,5,5,5.0,7,7,7,7.0,6,6,6,6.0,6,6,6,6.0,7,6,6,6,7,6.4,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,ask_family_members,1.0,9,5.912589873598337,0.48741012640166304,As expected,4,7,6,8,Mobile,2024-10-13,2024-11-22,4,12
P0084,24,Female,3,3,3,6,0,6,6,6,6.0,6,6,6,6.0,6,6,6,6.0,6,6,6,6.0,7,7,6,7,5,6.4,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,ask_family_members,1.0,10,5.912589873598337,0.48741012640166304,As expected,6,5,4,1,Mobile,2024-09-08,2024-10-10,8,10
P0085,39,Female,3,1,4,4,0,6,5,5,5.333333333333333,4,3,3,3.3333333333333335,5,5,5,5.0,6,6,6,6.0,5,6,6,7,6,6.0,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,5.912589873598337,0.08741012640166268,As expected,4,4,2,3,Multiple,2024-09-06,2024-10-14,16,7
P0086,48,Male,1,4,5,4,2,6,6,6,6.0,7,7,7,7.0,4,4,4,4.0,6,6,6,6.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,8,,,Missing,7,5,4,1,Tablet,2024-09-26,Missing,15,Missing
P0087,18,Male,5,6,3,5,0,4,4,4,4.0,5,5,4,4.666666666666667,2,2,2,2.0,4,4,4,4.0,4,3,3,5,4,3.8,call_bank_official,2.0,click_and_update,0.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,6,3.8138187780531707,-0.013818778053170888,As expected,5,7,5,33,Mobile,2024-09-04,2024-10-10,6,4
P0088,41,Male,5,5,5,2,0,6,6,6,6.0,6,6,6,6.0,6,6,6,6.0,6,6,6,6.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,9,,,Missing,5,4,3,6,Tablet,2024-10-28,Missing,10,Missing
P0089,46,Female,4,4,2,3,0,4,4,4,4.0,5,6,5,5.333333333333333,4,4,4,4.0,6,6,5,5.666666666666667,7,5,5,6,6,5.8,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,ask_family_members,1.0,5,5.562794691007476,0.23720530899252346,As expected,7,5,6,3,Mobile,2024-10-22,2024-12-02,6,7
P0090,18,Female,3,Missing,3,5,0,6,6,6,6.0,5,5,5,5.0,6,6,6,6.0,5,5,5,5.0,5,5,4,5,5,4.8,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,share_password,0.0,contact_bank_immediately,2.0,10,4.8632043258257545,-0.06320432582575464,As expected,4,5,6,8,Desktop,2024-09-30,2024-10-31,3,2
P0091,43,Male,5,1,4,5,0,7,7,7,7.0,5,5,5,5.0,6,6,6,6.0,7,7,7,7.0,7,7,7,7,6,6.8,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,6.96197542137092,-0.16197542137092036,As expected,4,4,5,8,Tablet,2024-10-05,2024-11-08,16,5
P0092,56,Male,4,1,6,4,1,5,5,5,5.0,3,4,4,3.6666666666666665,4,4,4,4.0,4,6,5,5.0,4,5,4,5,5,4.6,call_bank_official,2.0,delete_email,1.0,use_mobile_data,2.0,create_joint_account,2.0,ask_family_members,1.0,7,4.8632043258257545,-0.2632043258257548,As expected,4,6,6,3,Tablet,2024-10-27,2024-11-29,11,3
P0093,32,Male,5,2,4,3,0,4,4,4,4.0,3,3,3,3.0,5,5,5,5.0,4,5,4,4.333333333333333,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,10,,,Missing,5,5,4,40,Mobile,2024-09-27,Missing,3,Missing
P0094,27,Female,4,2,1,4,1,5,5,6,5.333333333333333,5,7,6,6.0,3,3,3,3.0,4,4,4,4.0,5,3,3,5,5,4.2,ignore_message,1.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,ask_family_members,1.0,6,3.8138187780531707,0.38618122194682947,As expected,4,6,6,13,Mobile,2024-09-27,2024-10-29,13,14
P0095,34,Male,5,Missing,2,5,0,6,6,6,6.0,5,6,7,6.0,4,4,4,4.0,7,7,7,7.0,7,7,7,5,7,6.6,call_bank_official,2.0,verify_with_bank,2.0,use_public_wifi,0.0,create_joint_account,2.0,ask_family_members,1.0,7,6.96197542137092,-0.36197542137092054,As expected,6,6,6,4,Mobile,2024-10-14,2024-11-11,11,3
P0096,25,Female,4,3,4,5,0,5,5,5,5.0,4,4,5,4.333333333333333,4,4,4,4.0,5,6,5,5.333333333333333,5,4,5,5,5,4.8,report_as_spam,2.0,report_phishing,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,5.2129995084166145,-0.4129995084166147,As expected,5,5,4,8,Tablet,2024-10-13,2024-11-23,3,28
P0097,46,Male,3,7,5,5,0,6,6,6,6.0,6,6,6,6.0,4,4,4,4.0,5,5,5,5.0,5,4,5,5,4,4.6,report_as_spam,2.0,verify_with_bank,2.0,ask_for_password,1.0,create_joint_account,2.0,ask_family_members,1.0,7,4.8632043258257545,-0.2632043258257548,As expected,6,5,2,9,Mobile,2024-09-05,2024-10-05,10,7
P0098,34,Female,6,4,5,6,0,5,5,5,5.0,7,7,7,7.0,4,4,4,4.0,6,6,6,6.0,6,7,5,7,6,6.2,click_immediately,0.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,6,5.912589873598337,0.28741012640166286,As expected,6,4,1,1,Mobile,2024-10-10,2024-11-11,26,5
P0099,42,Female,4,6,4,5,Missing,5,5,5,5.0,3,3,3,3.0,3,3,2,2.6666666666666665,4,4,3,3.6666666666666665,4,2,2,3,3,2.8,ignore_message,1.0,click_and_update,0.0,wait_until_home,2.0,share_password,0.0,contact_bank_immediately,2.0,9,3.4640235954623093,-0.6640235954623095,Under-performer,4,4,6,16,Mobile,2024-09-11,2024-10-10,10,8
P0100,34,Male,4,5,6,4,Missing,5,4,5,4.666666666666667,2,3,3,2.6666666666666665,6,6,6,6.0,5,5,5,5.0,6,5,5,6,6,5.6,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,ask_family_members,1.0,10,4.8632043258257545,0.7367956741742452,Over-performer,4,5,2,13,Mobile,2024-10-13,2024-11-23,10,8
P0101,32,Male,3,1,3,4,0,4,4,5,4.333333333333333,6,6,6,6.0,2,3,3,2.6666666666666665,4,4,4,4.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,6,,,Missing,4,4,3,11,Multiple,2024-10-22,Missing,7,Missing
P0102,25,Female,4,5,5,3,Missing,4,4,4,4.0,5,5,5,5.0,3,3,3,3.0,6,6,7,6.333333333333333,5,6,6,7,7,6.2,report_as_spam,2.0,report_phishing,2.0,ask_for_password,1.0,create_joint_account,2.0,contact_bank_immediately,2.0,7,6.262385056189198,-0.062385056189198096,As expected,5,6,5,2,Mobile,2024-10-05,2024-11-15,12,2
P0103,38,Male,4,2,2,5,0,6,6,6,6.0,4,4,4,4.0,6,6,6,6.0,5,5,5,5.0,6,5,6,6,6,5.8,report_as_spam,2.0,forward_to_friend,0.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,4.8632043258257545,0.9367956741742454,Over-performer,5,4,3,1,Tablet,2024-09-11,2024-10-10,12,9
P0104,39,Female,2,4,3,6,0,5,5,5,5.0,5,5,5,5.0,3,3,3,3.0,6,6,6,6.0,6,5,4,7,5,5.4,click_immediately,0.0,click_and_update,0.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,3,5.912589873598337,-0.512589873598337,Under-performer,5,3,7,1,Tablet,2024-10-08,2024-11-17,14,7
P0105,32,Female,2,3,2,6,1,7,7,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,7,7.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,10,,,Missing,5,5,5,0,Multiple,2024-10-08,Missing,8,Missing
P0106,26,Female,4,8,4,6,Missing,7,7,7,7.0,6,6,6,6.0,7,7,7,7.0,6,7,6,6.333333333333333,7,7,7,6,6,6.6,report_as_spam,2.0,report_phishing,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,6.262385056189198,0.33761494381080137,As expected,4,5,6,22,Multiple,2024-10-24,2024-11-27,5,4
P0107,20,Female,5,2,4,4,0,5,5,5,5.0,6,7,6,6.333333333333333,3,4,4,3.6666666666666665,4,4,4,4.0,5,4,5,4,4,4.4,call_bank_official,2.0,click_and_update,0.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,3.8138187780531707,0.5861812219468296,Over-performer,4,4,6,15,Mobile,2024-10-20,2024-11-17,10,12
P0108,38,Male,4,2,4,6,Missing,5,5,5,5.0,7,6,6,6.333333333333333,4,4,4,4.0,4,4,4,4.0,3,3,3,4,2,3.0,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,3.8138187780531707,-0.8138187780531707,Under-performer,5,4,1,0,Multiple,2024-10-24,2024-11-29,17,14
P0109,48,Female,3,7,4,5,1,5,5,5,5.0,4,4,4,4.0,5,5,5,5.0,5,5,5,5.0,5,6,4,5,5,5.0,click_immediately,0.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,4.8632043258257545,0.13679567417424554,As expected,4,5,5,9,Mobile,2024-09-05,2024-10-14,3,2
P0110,34,Male,4,1,3,7,0,5,5,5,5.0,3,3,3,3.0,4,5,5,4.666666666666667,5,5,5,5.0,5,4,5,5,6,5.0,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,7,4.8632043258257545,0.13679567417424554,As expected,5,5,4,2,Mobile,2024-10-07,2024-11-04,9,4
P0111,19,Male,2,5,4,5,0,6,6,6,6.0,6,6,6,6.0,3,3,3,3.0,6,5,6,5.666666666666667,5,4,5,7,6,5.4,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,5.562794691007476,-0.162794691007476,As expected,6,6,4,0,Tablet,2024-10-21,2024-12-01,27,19
P0112,31,Female,3,5,2,6,0,4,4,4,4.0,5,5,5,5.0,4,4,4,4.0,6,7,5,6.0,6,6,5,7,6,6.0,call_bank_official,2.0,click_and_update,0.0,use_mobile_data,2.0,refuse_completely,2.0,ignore_small_amount,0.0,6,5.912589873598337,0.08741012640166268,As expected,7,6,4,2,Tablet,2024-10-07,2024-11-11,9,11
P0113,54,Male,2,6,6,7,0,6,6,6,6.0,3,3,3,3.0,5,5,5,5.0,6,6,6,6.0,6,7,6,6,6,6.2,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,log_in_for_them,1.0,ignore_small_amount,0.0,9,5.912589873598337,0.28741012640166286,As expected,4,5,6,4,Mobile,2024-09-26,2024-10-29,23,5
P0114,19,Female,2,7,4,5,1,6,5,5,5.333333333333333,5,6,6,5.666666666666667,4,4,4,4.0,6,6,6,6.0,7,4,6,5,6,5.6,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,wait_and_see,0.0,6,5.912589873598337,-0.3125898735983377,As expected,4,4,7,0,Mobile,2024-10-03,2024-10-31,5,6
P0115,37,Male,3,7,4,5,Missing,4,4,4,4.0,5,5,5,5.0,5,6,6,5.666666666666667,5,5,5,5.0,5,4,4,7,6,5.2,ignore_message,1.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,4.8632043258257545,0.3367956741742457,As expected,2,5,3,3,Mobile,2024-10-03,2024-11-06,10,5
P0116,22,Female,3,1,6,6,0,5,5,5,5.0,5,6,6,5.666666666666667,6,6,7,6.333333333333333,4,4,4,4.0,3,5,4,3,4,3.8,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,3.8138187780531707,-0.013818778053170888,As expected,4,6,5,9,Mobile,2024-09-23,2024-10-22,10,4
P0117,50,Female,2,5,3,5,2,4,5,5,4.666666666666667,5,5,5,5.0,4,4,4,4.0,6,6,6,6.0,6,5,5,6,5,5.4,report_as_spam,2.0,report_phishing,2.0,ask_for_password,1.0,create_joint_account,2.0,ask_family_members,1.0,9,5.912589873598337,-0.512589873598337,Under-performer,4,7,6,2,Mobile,2024-10-28,2024-11-25,9,8
P0118,30,Female,3,Missing,3,3,0,4,4,4,4.0,4,4,4,4.0,5,5,5,5.0,4,5,4,4.333333333333333,5,5,5,5,4,4.8,click_immediately,0.0,click_and_update,0.0,use_mobile_data,2.0,refuse_completely,2.0,wait_and_see,0.0,7,4.163613960644032,0.6363860393559682,Over-performer,5,6,4,5,Tablet,2024-09-07,2024-10-12,41,5
P0119,21,Female,4,4,3,7,0,4,4,4,4.0,4,4,4,4.0,2,2,2,2.0,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,7,,,Missing,7,4,5,17,Tablet,2024-10-02,Missing,6,Missing
P0120,30,Female,4,2,4,4,1,7,6,7,6.666666666666667,7,7,7,7.0,4,4,4,4.0,6,6,7,6.333333333333333,6,6,5,6,7,6.0,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,ask_family_members,1.0,8,6.262385056189198,-0.2623850561891983,As expected,5,5,5,0,Mobile,2024-09-09,2024-10-15,5,4
P0121,32,Male,3,Missing,5,5,0,4,4,4,4.0,4,4,4,4.0,5,6,6,5.666666666666667,6,6,6,6.0,7,7,5,6,7,6.4,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,9,5.912589873598337,0.48741012640166304,As expected,6,6,7,12,Mobile,2024-09-16,2024-10-19,7,10
P0122,24,Male,5,8,5,6,1,5,5,5,5.0,6,7,6,6.333333333333333,4,4,4,4.0,5,5,5,5.0,6,4,6,4,4,4.8,click_immediately,0.0,report_phishing,2.0,ask_for_password,1.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,4.8632043258257545,-0.06320432582575464,As expected,4,4,5,3,Desktop,2024-09-09,2024-10-07,3,16
P0123,24,Male,2,6,7,4,2,7,6,6,6.333333333333333,3,3,3,3.0,3,3,3,3.0,4,4,4,4.0,5,4,4,4,3,4.0,report_as_spam,2.0,click_and_update,0.0,use_public_wifi,0.0,create_joint_account,2.0,contact_bank_immediately,2.0,9,3.8138187780531707,0.1861812219468293,As expected,3,5,7,6,Tablet,2024-10-14,2024-11-21,10,14
P0124,19,Male,4,Missing,1,4,0,6,6,6,6.0,4,4,4,4.0,5,5,5,5.0,6,6,6,6.0,5,7,6,5,7,6.0,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,log_in_for_them,1.0,contact_bank_immediately,2.0,9,5.912589873598337,0.08741012640166268,As expected,5,6,7,2,Desktop,2024-10-13,2024-11-17,3,5
P0125,34,Female,2,1,5,5,0,7,7,7,7.0,6,6,6,6.0,4,4,4,4.0,7,6,6,6.333333333333333,7,5,6,6,6,6.0,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,4,6.262385056189198,-0.2623850561891983,As expected,4,5,4,6,Tablet,2024-09-28,2024-11-01,3,6
P0126,18,Female,2,3,3,3,0,6,6,6,6.0,5,5,5,5.0,6,7,7,6.666666666666667,7,7,7,7.0,7,7,7,7,7,7.0,report_as_spam,2.0,verify_with_bank,2.0,use_public_wifi,0.0,create_joint_account,2.0,wait_and_see,0.0,9,6.96197542137092,0.03802457862907982,As expected,4,5,5,10,Mobile,2024-09-23,2024-11-01,4,4
P0127,39,Female,4,5,3,4,0,6,6,6,6.0,6,6,6,6.0,4,4,4,4.0,5,5,5,5.0,6,5,3,5,6,5.0,report_as_spam,2.0,report_phishing,2.0,use_public_wifi,0.0,create_joint_account,2.0,wait_and_see,0.0,10,4.8632043258257545,0.13679567417424554,As expected,5,4,7,1,Mobile,2024-09-12,2024-10-20,9,4
P0128,35,Female,4,5,3,5,0,7,6,7,6.666666666666667,5,5,6,5.333333333333333,6,6,5,5.666666666666667,6,6,6,6.0,5,6,7,7,7,6.4,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,ask_family_members,1.0,7,5.912589873598337,0.48741012640166304,As expected,3,4,3,3,Tablet,2024-10-12,2024-11-09,5,11
P0129,26,Male,5,3,3,4,0,5,5,5,5.0,2,3,3,2.6666666666666665,2,2,2,2.0,4,4,4,4.0,5,3,2,4,5,3.8,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,wait_and_see,0.0,7,3.8138187780531707,-0.013818778053170888,As expected,6,5,5,6,Mobile,2024-09-09,2024-10-14,5,15
P0130,28,Male,4,1,6,3,1,5,6,5,5.333333333333333,4,4,5,4.333333333333333,4,4,3,3.6666666666666665,4,4,4,4.0,4,3,3,3,4,3.4,report_as_spam,2.0,delete_email,1.0,ask_for_password,1.0,refuse_completely,2.0,contact_bank_immediately,2.0,6,3.8138187780531707,-0.4138187780531708,As expected,4,5,6,4,Mobile,2024-10-28,2024-11-26,4,4
P0131,18,Female,6,Missing,5,7,0,4,4,4,4.0,4,4,4,4.0,2,2,2,2.0,2,3,3,2.6666666666666665,3,2,1,4,3,2.6,call_bank_official,2.0,verify_with_bank,2.0,use_public_wifi,0.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,2.414638047689726,0.18536195231027408,As expected,5,4,4,2,Mobile,2024-10-15,2024-11-19,33,3
P0132,52,Female,1,3,4,5,Missing,7,7,7,7.0,5,5,6,5.333333333333333,7,7,7,7.0,7,7,7,7.0,6,7,7,6,7,6.6,report_as_spam,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,ask_family_members,1.0,10,6.96197542137092,-0.36197542137092054,As expected,5,5,4,4,Mobile,2024-09-12,2024-10-18,10,13
P0133,30,Male,2,6,6,7,0,6,5,5,5.333333333333333,4,4,4,4.0,5,4,4,4.333333333333333,6,6,6,6.0,5,6,5,6,7,5.8,call_bank_official,2.0,report_phishing,2.0,ask_for_password,1.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,5.912589873598337,-0.1125898735983375,As expected,4,6,4,2,Mobile,2024-09-09,2024-10-19,9,8
P0134,50,Male,1,4,2,4,1,6,6,6,6.0,4,5,5,4.666666666666667,3,3,3,3.0,4,4,4,4.0,4,2,2,4,4,3.2,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,3.8138187780531707,-0.6138187780531705,Under-performer,6,4,5,2,Mobile,2024-09-19,2024-10-29,6,2
P0135,28,Female,2,Missing,2,4,0,4,3,4,3.6666666666666665,5,5,5,5.0,5,5,6,5.333333333333333,6,5,5,5.333333333333333,6,6,4,6,7,5.8,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,ask_family_members,1.0,6,5.2129995084166145,0.5870004915833853,Over-performer,3,6,6,7,Desktop,2024-10-06,2024-11-07,6,2
P0136,19,Male,4,4,1,5,0,5,5,5,5.0,7,6,6,6.333333333333333,4,5,4,4.333333333333333,5,5,5,5.0,6,4,5,5,6,5.2,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,ignore_small_amount,0.0,5,4.8632043258257545,0.3367956741742457,As expected,6,6,5,5,Mobile,2024-10-03,2024-11-04,7,2
P0137,38,Male,4,1,3,5,1,6,5,5,5.333333333333333,5,5,5,5.0,5,5,4,4.666666666666667,6,6,6,6.0,7,7,5,5,6,6.0,call_bank_official,2.0,forward_to_friend,0.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,5.912589873598337,0.08741012640166268,As expected,4,5,3,9,Mobile,2024-09-13,2024-10-17,3,3
P0138,39,Female,1,Missing,4,3,0,5,5,5,5.0,4,4,4,4.0,7,6,6,6.333333333333333,6,6,6,6.0,6,6,7,6,6,6.2,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,create_joint_account,2.0,wait_and_see,0.0,10,5.912589873598337,0.28741012640166286,As expected,6,5,6,14,Mobile,2024-09-02,2024-09-30,17,10
P0139,27,Female,6,3,4,7,0,6,6,6,6.0,5,5,5,5.0,5,5,5,5.0,6,6,6,6.0,6,5,5,6,6,5.6,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,share_password,0.0,contact_bank_immediately,2.0,7,5.912589873598337,-0.3125898735983377,As expected,5,5,6,22,Mobile,2024-10-10,2024-11-11,16,6
P0140,25,Male,5,3,4,4,1,4,4,4,4.0,5,5,5,5.0,3,3,3,3.0,5,5,5,5.0,5,5,5,5,3,4.6,call_bank_official,2.0,report_phishing,2.0,ask_for_password,1.0,log_in_for_them,1.0,ignore_small_amount,0.0,5,4.8632043258257545,-0.2632043258257548,As expected,6,4,4,1,Tablet,2024-10-27,2024-12-05,3,17
P0141,39,Male,3,3,2,3,0,6,6,6,6.0,5,5,5,5.0,3,3,3,3.0,5,5,5,5.0,6,4,2,5,4,4.2,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,6,4.8632043258257545,-0.6632043258257543,Under-performer,5,6,4,7,Desktop,2024-10-27,2024-11-24,3,4
