sample_id,anode_material,cathode_material,tab_thickness_um,surface_finish,welding_technique,power_w,amplitude_um,force_n,time_s,speed_mm_s,pulse_frequency_hz,preheat_temp_c,weld_angle_deg,overlap_ratio,atmosphere,material_compatibility,process_intensity,energy_density,thermal_mass_anode
WS_000107,nickel,copper,106.32867504632134,Anodized,Friction_Stir,9219.726162189207,,7472.816004450375,7.625187498607663,199.30344405078097,,195.46276918642096,29.26465588561216,0.25963396074331613,Nitrogen,94.02700000000002,70302.14067251114,815487.3296640774,420168392.31304336
WS_000108,copper,nickel,92.56926959614141,Oxidized,Resistance_Spot,4743.166295322468,,4308.103814085722,0.6324771700238857,,,152.36305375983548,34.54757496300511,0.5038759055144143,Argon,94.02700000000002,2999.9443954182325,553521.7329316228,319326952.3988494
WS_000109,copper,nickel,60.6181870159818,Coated,Laser,1477.9895547887593,,248.4677812981044,0.0874689005700844,45.134391336551666,422.29920594658194,69.82900350230929,26.6557647867013,0.8298906764933528,Vacuum,94.02700000000002,129.2781214114413,402221.6825235224,209108497.93033084
WS_000110,nickel,copper,86.34132643030952,Rough,Friction_Stir,7269.032380114664,,6416.698452958077,19.343675463562878,80.84124106589755,,112.27073693704493,18.586402859146364,0.15530622894929558,Air,94.02700000000002,140609.8032950681,975077.5801766244,341186385.5220111
WS_000111,aluminum,aluminum,120.53462860848259,Polished,Friction_Stir,9708.361068654056,,2471.714853265205,12.341364562901061,194.18834124370463,,66.46401788620295,29.55314990435815,0.3601520513797559,Vacuum,100.0,119814.42325653545,668224.2802436098,292899147.5186127
WS_000112,titanium,nickel,62.70245432681577,Anodized,Laser,422.5400196663274,,264.68923479244864,0.034363314466697346,41.61528492824787,431.4566361381441,64.76856906577339,27.771524397181352,0.6654217735083566,Vacuum,94.09700000000001,14.51987557055849,107472.85034231034,147570226.25816092
WS_000113,aluminum,titanium,92.15310649542234,Anodized,USW,1391.8301326000042,58.016073276972605,1585.4016267055558,1.4402326288131868,,,100.3463563722654,38.8897279953376,0.5465121996750903,Nitrogen,81.172,2004.5591707359104,163895.2151447023,223932048.78387627
WS_000114,copper,titanium,101.46213974652129,Coated,Laser,174.75272727016832,,69.83385786491313,0.045767703800060094,46.75987585886734,316.83994887177374,111.30226556391064,1.8707786572676444,0.2186745607696711,Air,88.124,7.998031059953748,16975.240202670033,350003797.26959985
WS_000115,aluminum,titanium,81.36190375237592,Rough,USW,2097.799844538751,88.112646506802,964.0057257043323,1.0796324543005755,,,107.99238444624564,30.008891589574695,0.21172100380505032,Vacuum,81.172,2264.852794790738,316899.71242400695,197709426.1182735
WS_000116,aluminum,copper,101.93415609782096,Rough,USW,734.751789473546,70.53419064026136,943.1254166786852,1.7494702833172602,,,51.88696210052946,31.168167850177404,0.7704922317184882,Argon,91.20800000000001,1285.4264212981484,70713.31364523053,247699999.31770495
WS_000117,nickel,aluminum,103.68393302519934,Rough,USW,2577.1929783542637,87.8147952359533,1560.1867925952033,0.31490865624548875,,,163.19186690535255,41.34050086470769,0.5804876340369889,Nitrogen,87.07499999999999,811.5803776988502,239730.8988340456,409717429.7423777
WS_000118,titanium,aluminum,79.33518215947598,Coated,Laser,1998.8860789642665,,33.62389904167245,0.09774024423791042,20.93849007542066,870.8826968869218,160.8293871304892,25.51573174440005,0.6907593674010613,Vacuum,81.172,195.3716135617265,317582.37843609916,186715351.21232674
WS_000119,aluminum,copper,109.30680814926016,Coated,Laser,932.5274581827765,,451.6740682983377,0.08791122474509143,16.54259012150453,869.0317249150304,87.62100533871077,13.359117355212636,0.6192597270355145,Air,91.20800000000001,81.97963095727492,78048.97482745013,265615543.80270222
WS_000120,nickel,copper,161.341252882044,Coated,USW,1621.7340565563265,31.378971778689472,809.1784040957461,0.5318122917999878,,,33.17526627831985,27.155186702162005,0.634570238844013,Argon,94.02700000000002,862.458105307311,62300.10617863007,637556094.8886851
WS_000121,aluminum,copper,77.5623230435118,Rough,Friction_Stir,8748.063206770836,,5312.636898667579,1.743619908386635,74.83708724896971,,88.43521138145427,17.947025140360523,0.5641378953818659,Vacuum,91.20800000000001,15253.297167150258,1454153.6449640354,188476444.99573368
WS_000122,titanium,nickel,162.79387069533848,Coated,Resistance_Spot,5691.107192368009,,4200.770384676762,0.43655347062265304,,,181.40857217122203,3.2076121524823757,0.863728024026646,Vacuum,94.09700000000001,2484.4725965137973,214743.81632539997,383135374.6814791
WS_000123,nickel,copper,110.24556431836876,Oxidized,Laser,469.6608140520718,,91.50248779413965,0.06211782398388445,26.63115150450745,670.4259385763307,187.32905793595805,23.95170960025681,0.5647456426102382,Argon,94.02700000000002,29.17430777941448,38642.22072108402,435646371.960466
WS_000124,titanium,aluminum,83.44378039566898,Polished,Laser,444.1837641158926,,343.74774844284156,0.01896239642186707,26.733005799685948,709.3372154607102,39.237846157053895,25.529049883300658,0.30525022696109105,Vacuum,81.172,8.422788619322647,63793.251321065734,196384937.16120696
WS_000125,titanium,aluminum,62.12364487549325,Polished,Friction_Stir,2564.3629271126492,,6698.3623803462015,28.590696923993054,124.30624582780293,,167.45399469682224,39.78929085067835,0.28246381755914596,Air,81.172,73316.92325220145,664455.0902679644,146207998.21447337
WS_000126,nickel,aluminum,124.84777160042675,Polished,Laser,585.7254958376174,,158.0096458990496,0.07346384869097783,42.70753878178577,671.7532448610838,165.7153956383195,34.49952608401827,0.2197631743655662,Nitrogen,87.07499999999999,43.02964920066269,37577.90278571032,493348454.2562463
WS_000127,aluminum,copper,92.67012845379553,Anodized,Friction_Stir,13216.362008061971,,2950.6582008169808,3.77572211008469,14.491331348803914,,135.55487007978786,27.319231623995133,0.537357930171256,Argon,91.20800000000001,49901.310248722875,1538977.944287988,225188412.14272314
WS_000128,copper,aluminum,122.15177232578137,Rough,Resistance_Spot,4984.4527010157435,,2506.0591155975303,0.727271682884632,,,22.847796517804838,15.349051101339924,0.7549656456953863,Vacuum,91.20800000000001,3625.051304126569,334054.9672855686,421374753.81501544
WS_000129,aluminum,nickel,62.822343921000396,Oxidized,Laser,603.3013497497934,,326.1920203876013,0.059979322090706715,20.65820778791015,367.58912312559585,81.84088545962672,27.772010252804105,0.4539279491845356,Vacuum,87.07499999999999,36.185605974400964,152864.28345103792,152658295.72803095
WS_000130,aluminum,titanium,107.26538093696861,Rough,Resistance_Spot,5796.620078962018,,1959.5018890191902,0.33967189392761593,,,140.50765193567423,44.73627125495254,0.6294713518795029,Air,81.172,1968.9489205998752,503797.1171029751,260654875.67683372
WS_000131,nickel,aluminum,62.702510839678,Coated,Friction_Stir,9546.17508731677,,1798.9065469699162,28.88830634268958,130.6424086622963,,155.8708075893526,7.6715072178262895,0.4275822824041632,Argon,87.07499999999999,275772.8303233583,2428060.655546088,247775241.8340716
WS_000132,copper,nickel,148.32013742799404,Coated,Resistance_Spot,9344.600375315074,,1555.889368349541,0.4053227566512151,,,47.43488239947514,44.661757597126886,0.8416007743394363,Vacuum,94.02700000000002,3787.579183926685,424776.51251895283,511645146.07160825
WS_000133,copper,titanium,69.46389624252215,Rough,Friction_Stir,11818.515466458502,,2149.421352717113,24.955961277323322,158.58533665737332,,147.57404559373578,1.6272171236142952,0.3425026847562629,Argon,88.124,294942.41433638515,2449315.039803676,239622656.4782044
WS_000134,copper,aluminum,69.34367737566933,Polished,Resistance_Spot,8427.574974096071,,1758.6659231216565,0.9429631489112108,,,177.20059911029261,7.279389510844933,0.7290207654056756,Nitrogen,91.20800000000001,7946.892635258947,1752624.533320536,239207949.47510892
WS_000135,aluminum,titanium,80.60539706339607,Rough,Friction_Stir,14097.737790370911,,2047.2975809692848,24.706041546244556,82.31842576055021,,178.0353776801125,39.06255105483527,0.744740320094097,Vacuum,81.172,348299.29555696563,2169807.3968145195,195871114.86405244
WS_000136,nickel,titanium,87.78908112454044,Coated,Laser,1317.8469469561308,,413.01547618083686,0.014119942601442996,43.2387096313585,922.834433322881,107.67114538740846,27.281382198793985,0.7118478407223964,Air,94.09700000000001,18.607923248507458,170995.21912867436,346907332.97173405
WS_000137,titanium,nickel,84.9477495261825,Polished,USW,1418.8360557288286,16.135507844694423,149.04262320402526,0.3568159493941633,,,193.3607200860513,24.728829115275765,0.872657728922576,Vacuum,94.09700000000001,506.2633342595519,196620.34809865852,199924528.5098705
WS_000138,titanium,copper,89.39117536765148,Oxidized,Resistance_Spot,6576.291594080466,,3425.90491579169,0.16050460459736163,,,31.04293287992027,35.13427137307979,0.4678403390154562,Argon,88.124,1055.5250820248382,822984.7093592123,210382131.22776777
WS_000139,aluminum,nickel,120.89913173590529,Polished,Resistance_Spot,3152.6209379433303,,1140.1221590923828,0.1301710900282046,,,74.58952656216721,4.547061495479101,0.6537290733553055,Vacuum,87.07499999999999,410.38010393782406,215687.70618264578,293784890.11824983
WS_000140,copper,titanium,80.25975939423017,Coated,Friction_Stir,4258.783743609829,,6901.513053054907,25.59246067223264,147.62031923856563,,162.57685407689777,18.215929308833992,0.6232606362975985,Nitrogen,88.124,108992.75546987825,661134.5915981429,276864066.0063364
WS_000141,nickel,aluminum,80.01252501435019,Oxidized,USW,2423.2622341033493,10.992813798578249,890.6925965415469,1.0145538881071148,,,23.454609828150204,11.69159439352654,0.708231858497708,Argon,87.07499999999999,2458.5301215126865,378516.1917821614,316177493.8467062
WS_000142,titanium,nickel,132.38861288553625,Oxidized,USW,997.1406944382397,15.815501185967753,181.0030976453622,0.8056762785352674,,,67.85320459777643,29.074055555812862,0.49946706798289464,Vacuum,94.09700000000001,803.3726038710731,56892.520806286,311576600.42610955
WS_000143,nickel,copper,86.23179944048645,Coated,Laser,716.8842610911139,,371.30496792002185,0.048125794807507886,19.418525972142696,395.0818022914653,102.70041831307759,35.32574447266756,0.8136677511521876,Air,94.02700000000002,34.50062485000286,96408.23855489513,340753578.6690263
WS_000144,titanium,copper,94.23849785613886,Rough,Laser,580.8110223214907,,392.77350765559044,0.08268808739694168,25.277153069588106,386.96256093846716,101.02239783555673,10.213411246441387,0.8115127329030755,Nitrogen,88.124,48.02615257482647,65400.058940957206,221790304.70442283
WS_000145,titanium,copper,89.23229128467099,Coated,USW,1608.1827186090457,14.304773835469492,172.24151165116433,1.5177937892154933,,,138.62639615666254,36.095875115741435,0.18429402716224477,Air,88.124,2440.8897422284967,201972.0628781843,210008197.53847316
WS_000146,copper,titanium,66.75520682647743,Anodized,Friction_Stir,12070.495905355365,,6952.335499633729,6.37067146815657,43.08077371347603,,37.71121694841152,29.713622386560218,0.7114981297773888,Vacuum,88.124,76897.16387074813,2708662.039918594,230278761.46861655
WS_000147,aluminum,titanium,74.71538099080307,Coated,USW,1238.6119436935505,79.23008330543203,1286.860780823101,0.8256853153405022,,,57.02370719519992,5.46238881717329,0.5920103744310933,Argon,81.172,1022.7036933131216,221878.505927425,181558375.80765146
WS_000148,copper,copper,133.46376160858514,Rough,USW,813.0839260820678,52.69024989155925,316.5176059572026,1.0234294556573258,,,185.6534926194934,23.434566382539572,0.5931997815160668,Argon,100.0,832.134039873892,45646.62300826501,460396592.0449753
WS_000149,nickel,aluminum,98.42670895540454,Rough,Resistance_Spot,1855.1052909307418,,2191.9680047359016,0.5545910210535745,,,89.95750375337246,7.365771065938567,0.31903304601128524,Vacuum,87.07499999999999,1028.8247374591685,191488.47300449663,388942983.1081766
WS_000150,copper,titanium,109.66082523352561,Anodized,Laser,1650.299184040373,,432.07129821808365,0.08480491953033753,46.02740014833817,252.98877915318823,155.9075471743301,20.7242773773363,0.7735988423120492,Vacuum,88.124,139.9534895035255,137233.35012123254,378285982.72556996
WS_000151,aluminum,nickel,127.72651157467426,Anodized,Friction_Stir,9085.349945660199,,9862.027655720574,28.18425392841645,18.203009801432216,,49.666666831298684,5.927794805455286,0.6807839279882364,Nitrogen,87.07499999999999,256063.8098970116,556903.0006048835,310375423.12645847
WS_000152,aluminum,nickel,88.05049699411948,Anodized,USW,1975.8692261469323,55.752449222465195,665.342057505759,1.1735417864321307,,,143.99935436901632,39.299531213736344,0.6090330831833984,Vacuum,87.07499999999999,2318.765101408743,254855.8306409002,213962707.69571036
WS_000153,copper,nickel,75.42399886135081,Rough,Friction_Stir,12552.778819254228,,7675.40855361637,26.56207261057562,62.801398477284884,,54.91169610819947,39.59174186738724,0.6260482502224185,Air,94.02700000000002,333427.8224615265,2206585.540755493,260182626.47211576
WS_000154,aluminum,copper,69.85385454631758,Polished,Friction_Stir,12189.293198310164,,5988.03862718815,1.1516587927444695,154.58824440533783,,26.356043889243033,33.55802022290545,0.2619844481321899,Argon,91.20800000000001,14037.906689174257,2498030.7062162026,169744866.54755172
WS_000155,copper,titanium,114.26850504913719,Anodized,Resistance_Spot,3750.4379394119337,,4444.928428226903,0.9963709942509749,,,86.2957154912327,20.187478392954414,0.6776567505621897,Vacuum,88.124,3736.827578568446,287229.4007008189,394180635.0175036
WS_000156,aluminum,nickel,88.85232989049476,Oxidized,Friction_Stir,7230.252620925227,,8868.362235492139,15.79318166246593,147.44690546633439,,38.74472442565174,10.144743995866223,0.6623547527829414,Vacuum,87.07499999999999,114188.69310779253,915832.0352079986,215911161.63390225
WS_000157,aluminum,titanium,88.37793546641436,Rough,Resistance_Spot,3428.3864811539293,,4212.72234581028,0.503273125440819,,,33.87049024417961,2.6347918159790638,0.36739065495684864,Argon,81.172,1725.4147795893896,438936.87736807554,214758383.18338686
WS_000158,aluminum,titanium,43.514809442687564,Coated,Laser,723.566231857692,,222.6694894251989,0.009771442538282108,11.809985682849351,598.627068769675,152.41936056305417,44.92563801268273,0.8464906650748462,Air,81.172,7.070285857238746,382123.82692081,105740986.94573078
WS_000159,copper,titanium,127.16064112126945,Anodized,Resistance_Spot,4689.144007266594,,4279.110285360277,0.3899946224137136,,,122.93700882089358,26.44962123879892,0.2475810025069115,Air,88.124,1828.740946557463,289993.425945094,438653347.61193115
WS_000160,aluminum,nickel,104.31717942177775,Oxidized,Resistance_Spot,9466.113206038064,,1666.8354148959818,0.4353602446115457,,,177.09144508722832,37.88701050563139,0.24888113427702185,Air,87.07499999999999,4121.169360901315,869881.3547344466,253490745.99491993
WS_000161,copper,aluminum,58.82920270846683,Coated,Laser,1299.2242273177421,,34.42259361364136,0.0904874196957771,45.56011940841142,780.4328503666723,21.265256686451448,2.577611298493051,0.28017896181479185,Vacuum,91.20800000000001,117.56344793622225,375403.38585999265,202937217.66312715
WS_000162,titanium,copper,111.1871767057618,Coated,Laser,636.1554419170802,,138.23578503059392,0.025450901108127984,45.4064744455308,250.2966536496566,68.95095070315358,34.17292180880837,0.459791873960432,Air,88.124,16.190729241629064,51458.11122578202,261679020.3770104
WS_000163,aluminum,titanium,103.712400583133,Coated,Friction_Stir,2604.5076237208514,,6577.2949617947415,17.297792576537397,75.72488502532191,,76.73411379752461,34.733597678172956,0.1691396886100372,Nitrogen,81.172,45052.232639133596,242138.72954328402,252021133.4170132
WS_000164,aluminum,titanium,102.03005238918813,Oxidized,Laser,1672.9499131121283,,395.97937760857724,0.06281811920070107,25.229575433459555,979.5712895413751,46.09371302836706,32.632007739800166,0.2529525611718312,Air,81.172,105.09156705868018,160704.0121022401,247933027.30572712
WS_000165,nickel,nickel,116.74031654370322,Coated,USW,957.5386105868179,11.983164426775376,1468.015275359915,0.8941808743539201,,,35.99124411576159,30.768934750966913,0.5360844226085598,Vacuum,100.0,856.2127120421586,70261.03804016815,461311034.85409766
