anode_material,cathode_material,surface_finish,welding_technique,power_W,amplitude_um,force_N,time_ms,frequency_Hz,speed_mm_s,tab_thickness_um,preheat_temp_C,energy_density_J_mm2,contact_resistance_uOhm,peak_temperature_C,weld_nugget_area_mm2,IMC_thickness_um,tensile_shear_strength_N,penetration_depth_pct,surface_indentation_um,hardness_HV,porosity_pct,microstructure_uniformity_score,thermal_cycles_to_failure,resistance_increase_after_cycling_pct,strength_retention_pct,crack_initiation_cycle,max_operating_temp_C,bond_separation_force_N,electrochemical_stability_score,energy_efficiency_score,process_stability_index,overall_quality_score,weld_quality_class
Cu-Alloy,Al-Alloy-6061,Cleaned,Resistance-Spot,1316.530690743326,0.0,565.91743624313,219.4085150951223,0.0,0.0,50,40,29.145393949893297,60.35920896611769,243.64554200850492,2.2492211871729455,1.550183119566939,521.3822775778448,35.533844144308816,12.201269751930145,88.04043189875347,4.618669677318419,63.71711647982109,2288,53.41913357183198,100.0,756,85.66158252199062,564.3882019930319,56.90278072523547,45.02541851042876,8.457109841705138,62.184999558845476,Poor
Cu,Al-Alloy-3003,Oxide-Removed,Laser,2594.8997114706185,0.0,96.99143978146031,42.26382723364973,85.44958342400241,99.05170036104435,150,25,205.30609747149188,66.02474810379289,215.0549843741409,1.9748903893552106,1.2011244472821152,392.64341078675017,42.18136908646633,14.524429555109077,83.71908228310392,4.5586726962156,51.078984166313454,2256,51.75334679761234,100.0,593,87.9372225843206,398.4295568533239,63.993905743478294,51.70834776512882,3.208227119143409,53.29117098192101,Poor
Ni-plated-Cu,Al-Alloy-1050,Zn-Coated,Ultrasonic,2103.0388250883893,39.99642997879887,1843.698354063757,919.2093452556608,20000.0,0.0,100,40,1933.1329414567324,25.461547289001114,283.6956452477396,5.002230506627493,3.4743059448326075,838.0747936028995,45.23114103157934,32.90134786100025,110.68889248118278,4.017180180581232,77.13725147739507,1518,57.216416432225024,99.9135480799619,543,87.96450831484492,782.4209805452866,60.305574103881725,61.025366920095585,23.44005945598036,66.21683308442776,Poor
Ni-plated-Cu,Al,Oxide-Removed,Laser,1627.749306785887,0.0,25.144243951179845,14.46185805426953,28.65048841072508,176.86192682104652,500,40,16.869832872849162,72.1020120752375,190.35733410860314,2.961650282809713,0.13491993145240536,473.5185402645387,54.82260421258189,7.378029775146696,77.65966880975601,7.4394697076013445,45.42530117168176,881,69.56478703129562,79.96272861387139,250,79.64893081340871,327.3575074962129,61.88580936455744,65.60206730951296,14.888243741791236,41.18465936328477,Poor
Ni-plated-Cu,Al-Alloy-1050,Cleaned,Laser,3119.158832339578,0.0,83.13714900625013,16.08108474878142,83.47471616917561,193.91501543356637,300,60,33.24664896789903,83.4736399676006,234.36088210831903,1.4076440558260568,1.173798552845037,228.6262355138628,42.818508930893586,2.596863542152568,98.26469305804494,8.17627104449056,46.661157655807315,2115,76.95890912745293,87.27752456453715,680,74.13421925468349,220.19707598438424,52.97725350759204,61.03410575768686,0.0,49.43050331915639,Poor
Ni-plated-Cu,Al-Alloy-3003,Oxide-Removed,Ultrasonic,2418.084070922727,42.20178670077448,1825.6719056179272,964.1691969362089,20000.0,0.0,100,40,2331.4421767858043,37.6838403658876,281.6271813994788,5.995003514904412,3.272154606772786,946.085860055329,57.56250575527678,22.738932499296126,123.75131893075213,4.005411802272733,70.63861288757595,1765,53.97251612284805,100.0,500,89.6957050931821,953.6439560500713,52.99243642194104,53.28177841951733,21.99430266308192,63.38513170962326,Poor
Cu-Alloy,Al-Alloy-1050,Ni-Plated,Resistance-Spot,7329.110861456239,0.0,1370.6386675582507,281.2952701219149,0.0,0.0,500,80,405.3793319061405,44.94214326006296,254.5572054437306,5.373921050716094,1.3218098504770244,903.7405633428434,44.05866111449558,20.810306596928612,90.67621670599529,4.008533138016433,76.838401044001,2545,44.82212204875821,100.0,764,80.43405323480614,900.4594616618275,60.87520126257522,47.6555400722356,11.58929817718472,72.80832734620954,Poor
Cu-Alloy,Al-Alloy-3003,As-Received,Ultrasonic,2889.415327021632,28.373872317846896,1715.7645470336774,1176.4848378415566,20000.0,0.0,250,40,1359.741328987181,80.00819503967058,207.87788170821165,4.8851184835009684,1.0139473670189065,791.9612717195226,53.40558033997999,26.152149148942378,98.78196204305549,7.0152170871700115,69.61120370717862,1982,75.06792028810449,100.0,606,83.94746991694383,832.267170290613,43.353297467557454,43.10877985827179,8.425922158033451,61.42541502710969,Poor
Cu-Alloy,Al,Cleaned,Ultrasonic,1127.3923732355424,33.18599737886954,814.813778821781,852.1687833996981,20000.0,0.0,500,60,192.14571742284613,68.79249710504641,187.7379053472785,4.3543075516895575,0.1,745.4698083699157,41.335481273672926,9.28374056470091,87.38747434602251,4.487658692944185,64.40226605619023,1209,45.943711459502325,100.0,329,77.67993074370648,755.8973185880018,63.816511564675324,36.0349403185625,3.8747467376547053,56.007601932186034,Poor
Cu-Alloy,Al-Alloy-6061,Zn-Coated,Ultrasonic,3190.3652297180356,28.958465610514892,1401.603929337849,341.2478196822818,20000.0,0.0,150,100,725.8034524209611,61.740468040866666,291.30869711186926,5.818477842890774,3.1797536889229803,925.6191847209169,55.49265669956972,18.386594751519567,112.87634883031339,5.119651668255445,55.44605943971644,1990,57.1546532526332,100.0,677,81.14804611680235,941.718359747028,58.22116602300586,54.2730998905822,0.0,58.60117459437079,Poor
Cu,Al-Alloy-1050,Zn-Coated,Laser,1473.5576635221075,0.0,8.87025337570556,6.9111576839294395,51.47008912294532,49.20340649710057,100,25,5.791151164990539,59.824294950964465,220.4543747562674,1.3146070401825387,1.476955798548447,309.85535699373077,34.732535957667196,0.0,94.86914829234253,5.613661182339253,52.034345986518886,2526,53.383504474696394,97.65478162447431,753,72.0101043057682,252.12400166131943,62.224241743023846,59.141687958745436,3.616612979594306,54.3458767363583,Poor
Cu,Al-Alloy-3003,As-Received,Laser,4896.757193999734,0.0,62.79003894909078,5.0061925654947235,88.62207616960995,184.96575610104452,250,25,20.562179464588535,96.79071557224329,175.19923645766195,2.6780298891577545,0.40364945944468067,383.4886877291204,40.13277985940884,4.375353659427884,80.6877345367065,7.552158239120454,58.33597554203024,1218,67.41947513026547,88.80301364769258,401,76.39138090147885,318.10410414516565,58.13627707721078,61.35305217284306,11.588363151198227,38.72247506994533,Poor
Cu,Al-Alloy-6061,As-Received,Resistance-Spot,2291.6471354946416,0.0,1023.3733083417758,216.7124462561219,0.0,0.0,300,40,59.69315975465919,95.61220706742161,209.2406178300383,3.4743175216471776,1.1356702310211402,653.3590385970252,42.45160753293758,12.181899250799521,104.53049403290841,5.229029207437035,45.69614244353924,2114,58.233463311636726,100.0,604,72.83506356352072,676.8460107648547,57.24643642780031,50.45388636551116,18.58790066854531,59.61820527149287,Poor
Cu-Alloy,Al-Alloy-6061,Cleaned,Ultrasonic,687.0240875337244,15.909563676249068,439.61047145746085,1062.0317075646635,20000.0,0.0,150,80,486.4275765476641,77.60921352393336,257.9991780498887,3.6511020404023116,2.5028479699623487,598.631709588701,36.26645392145351,7.729064160228578,101.71120403748759,4.335868626837575,57.08122051127791,2727,48.49256014727387,98.69937410240085,874,82.67824747558983,612.996593685466,52.58715428623403,40.30446290511192,25.059344065093676,69.31295043374396,Poor
Cu,Al-Alloy-1050,Cleaned,Laser,3429.394965502627,0.0,24.247050363472965,14.192918316519668,43.95557467941604,13.81352757776801,50,25,47.31885613034099,59.71548431413299,200.7290739893732,3.016052019126092,0.6689659004423383,540.661491045671,45.14747052842921,5.812401615636556,88.84232778861461,6.12482628822452,66.3052296379562,1840,64.39721966757448,93.86114105405242,548,85.45763552993783,534.6736463682797,55.39481231374091,59.50499820407052,14.620354486553696,57.46485976235013,Poor
Cu-Alloy,Al-Alloy-1050,Zn-Coated,Ultrasonic,3171.581842219685,33.743698142161946,1422.3841744600813,1204.8397340502736,20000.0,0.0,400,80,955.3119558246605,48.47520990907862,249.2533417133562,3.0914755484865157,2.2875815866606612,535.8579767572243,42.91063864700074,25.47820304768033,98.86261534399358,5.26200488483963,73.2027570125963,2550,54.12157680791568,100.0,767,79.67323463161549,522.8422671600529,66.06751972309019,50.38958424582293,24.406364440537573,67.788263611787,Poor
Ni-plated-Cu,Al-Alloy-1050,Cleaned,Resistance-Spot,6218.07631929031,0.0,1579.1488655741985,107.4111362580037,0.0,0.0,50,100,120.52359000037976,67.73503096010484,306.20760294843336,4.188621035137294,3.3986086211663187,687.1279456761882,37.47156180426147,32.68339056123171,113.45652328227547,4.583028294472712,77.51692499900759,1494,63.56533416579207,100.0,395,94.98464583583751,652.2024275263591,56.191422221789985,60.55950679403255,20.75559108177269,54.990146980660526,Poor
Cu-Alloy,Al-Alloy-6061,Cleaned,Resistance-Spot,3492.6770812849236,0.0,2966.2881219824494,322.5986687105992,0.0,0.0,50,100,303.4989531455179,47.960468564239626,324.87239895035174,5.883261410926211,4.4376205804271835,904.8997019263437,54.16508927650857,54.215815776119655,125.55163901738335,5.768096762979566,53.68796364172467,1167,100.20327472837836,95.39206194302533,314,83.73783146916747,881.2494164453068,63.283796232667854,52.17877523583762,11.654065518650638,55.42813579815714,Poor
Cu-Alloy,Al-Alloy-1050,Zn-Coated,Laser,1526.1186322821818,0.0,28.50951686938471,9.495306169442987,90.70888821637827,25.24441167571202,150,100,4.902309110527831,63.50514256874608,316.7211156722072,1.6475871467222405,3.898613360415071,473.8682500932175,32.56875757964886,0.0,114.99285546746492,4.245768579273605,43.66002322900398,1064,75.40010964537723,94.24769667944003,301,85.73410350556429,483.90771564650476,72.40445004036707,53.91011488526843,0.0,47.20690756988626,Poor
Ni-plated-Cu,Al-Alloy-1050,Cleaned,Resistance-Spot,7058.549881257862,0.0,2542.6801773731995,166.05627217022294,0.0,0.0,500,60,134.01696980071068,73.78882760992941,229.29138249844533,5.456398406008652,1.650525055284103,809.0110204458131,52.05993862625701,44.88850881046105,101.6652588379193,4.685430085282911,54.822096521722415,2279,50.36992909003514,85.08017261829781,634,81.49769383906589,615.0513172001412,57.73496093001713,54.696248086045856,15.353413005328301,65.19144895572997,Poor
Cu-Alloy,Al-Alloy-3003,Ni-Plated,Laser,2039.885015131563,0.0,76.94929331919369,10.165143679318644,39.131131276381936,90.83292333711918,50,80,18.747982016495637,41.95805631762738,279.88247675992585,3.0890332209838216,3.2414848426016163,505.87529237690865,45.564754314258614,7.442096416501599,114.26884769216929,4.3312342594212705,56.65273945339143,1561,51.59435031362572,93.95987066746908,435,88.8126193108979,482.7430714553249,70.18325275778703,51.09498358027632,11.788628161935929,55.53556656272136,Poor
Ni-plated-Cu,Al,Cleaned,Laser,2087.468042821407,0.0,58.123822142261226,8.563773048435912,53.30260916693357,111.19199218480131,50,40,10.929223696494045,72.28876327605798,233.38977779823105,1.6828145552203846,1.3702301406052593,270.42427935199373,34.785975494339155,0.0,98.49373365178639,4.670753120852737,62.19615217576291,2310,50.89578132025443,95.53653371210362,774,82.26510594861499,244.0514718573345,70.7802559877283,49.82550084915556,15.97576927116058,48.87386999895481,Poor
Cu,Al-Alloy-3003,Cleaned,Laser,2272.9461473609763,0.0,80.98744458546349,13.477392083424428,71.33524500015363,154.44329337904045,150,60,22.324764086242343,63.74754287927248,247.27806800992545,1.065894855940513,1.898805312827968,255.03120116935057,43.91493723875435,6.365732120099784,94.68236323218767,7.21124370733745,57.27642190912489,2469,67.98561714240546,100.0,693,79.38754740837886,194.56074522412376,52.81593822778753,62.62061268508082,8.409007938317455,60.05863528060359,Poor
Cu,Al,Zn-Coated,Laser,1183.634729170496,0.0,73.08674752036443,46.97868238423085,26.310975954909413,22.634290799687726,500,80,21.349227911967187,76.79077182106482,232.26021593890474,3.584922187344374,1.5504591085851138,647.106489840996,34.97961317155917,8.068489034760265,97.38558379875356,4.920759127951392,59.35453448379301,2716,48.93790420162539,95.34537848684573,828,81.60876850763646,574.705942810076,65.38909756872513,61.37110939875828,12.872945759035117,65.43990424146652,Poor
Ni-plated-Cu,Al,Oxide-Removed,Laser,4897.454220057336,0.0,82.51326766927973,10.133844352619061,31.21225714584998,130.4141271068337,300,80,38.458246716272726,73.80121775633326,266.88066729068646,1.469239236857601,2.5747481705335153,375.0495416802929,38.449238184216526,0.0,98.5953491384876,5.269380818816839,52.59726886372916,2597,57.39500998771539,100.0,780,66.56485420470499,362.3701368704028,66.093434386342,63.40949683821944,18.27915349503813,59.96933170821275,Poor
Cu-Alloy,Al,Cleaned,Resistance-Spot,5996.477183987282,0.0,2749.168613230433,330.84569488182694,0.0,0.0,50,25,428.9078880613618,53.67311938615579,247.5597742276887,4.192291570640704,2.6534271514477434,711.3664737285404,50.37336559423338,52.57129615339831,104.59147892895696,4.541320247274889,55.25938259031304,2224,53.166822009067424,100.0,670,88.83146248788498,724.4667323238638,65.41749429670705,47.46201746002211,8.418091753379151,62.88527918612067,Poor
Cu,Al-Alloy-3003,Cleaned,Laser,866.4051181494933,0.0,22.902539092479635,27.599616220057037,48.83753288227984,73.23499932337202,150,40,28.192652067468227,64.6620224585474,207.58922965208887,2.2148978108791155,0.6501991942556452,476.56531297675366,33.91289587712163,0.0,81.73408084586728,4.141499088202659,49.42156499016613,1613,45.586226887286806,91.02004991921523,506,82.53498102366386,433.6497483358652,70.86913052322893,56.80258928770999,10.073468822792496,48.80082664187567,Poor
Ni-plated-Cu,Al-Alloy-3003,Oxide-Removed,Ultrasonic,2100.3832759289644,45.75570332203831,1619.4749802041554,312.3448316258516,20000.0,0.0,250,60,262.4175442679148,53.63903944009543,232.24517429839216,2.1200083431739944,0.9667471687505269,458.8696255786224,40.172255647904485,34.02442748402592,78.05574568422867,4.18247923562812,50.36485574061625,1701,45.07034622545557,96.35334315158259,533,79.3794679338809,399.2710657127026,55.746567964149655,42.51383249343187,1.2623746020257567,51.304792636046,Poor
Ni-plated-Cu,Al,Zn-Coated,Laser,4427.352452229878,0.0,49.398148713086265,37.97712930114571,19.262442766973052,111.931456782073,400,80,102.36717225081597,69.62805959519683,254.7764175408206,2.2363306218055725,2.089161745132873,419.2145114553473,46.26528976422549,0.0,103.14478826126792,4.6767170683973065,51.956096076540945,2888,65.08685547408305,100.0,769,73.65166182565783,383.0035755012786,56.58818101075064,54.8018606742618,8.260417450836622,61.44720948784304,Poor
Ni-plated-Cu,Al,Oxide-Removed,Ultrasonic,1187.7541856979244,38.89010273572265,1496.0657657829338,997.6066860394162,20000.0,0.0,200,40,592.4557585117759,52.04311877215216,223.88455031705905,4.867274424330821,1.988759906460741,780.6799856280484,36.04571655242013,28.703667175744794,93.62204510170928,4.816214140048606,64.95171177502458,2894,55.23773622350549,100.0,864,85.27752933702895,790.1487719302437,58.677934434336045,34.122884492526836,8.376167386286387,66.25922803355873,Poor
Ni-plated-Cu,Al-Alloy-3003,Oxide-Removed,Resistance-Spot,7713.523561948195,0.0,1356.3106429463585,152.30794236349416,0.0,0.0,400,40,121.98452183645315,60.948838490154685,194.34749332534435,3.0557617542098203,0.48324821519505584,536.4151519055655,43.144610332649556,24.690420568399166,89.42744752774358,5.914108157597491,65.02521197725194,1178,61.89220173987753,100.0,364,78.37613183718967,531.36275612563,53.51468570463193,54.449672169483264,15.556346924274475,48.70168971596482,Poor
Cu-Alloy,Al,Cleaned,Ultrasonic,1268.0465955609866,39.043823442496034,1267.3332294658787,243.09772991527942,20000.0,0.0,250,100,123.30369952306971,57.772309910396324,292.9337652053874,3.838410083091226,3.368774152436134,604.1391823737076,45.83249809929098,26.172837050236318,114.71225430888697,4.517599633178487,63.24175522674595,1717,56.983992874102285,100.0,513,81.00183795046856,615.6039081989768,65.4873146763202,45.666675800060645,7.41009036039114,54.756372159001685,Poor
Ni-plated-Cu,Al-Alloy-1050,As-Received,Resistance-Spot,5247.005324679992,0.0,1560.3266782559651,381.3999060311253,0.0,0.0,500,25,211.12054506538004,92.9389667531013,168.599637613957,4.196551595203891,0.1,693.2483589488647,48.3601981467484,27.092299023730785,80.53986683121047,5.857552740063497,62.125810823915636,937,65.35083893698624,91.06753463178785,313,79.16646325793707,606.6768534598681,54.39392592479933,39.856962647922145,0.0,42.42751848036669,Poor
Ni-plated-Cu,Al,Oxide-Removed,Ultrasonic,996.5615311018693,17.452835179764826,1707.4834202044858,565.0049777169145,20000.0,0.0,150,100,375.3748171158306,70.01774067451444,297.78161352645805,4.559083712947172,3.5058274290128644,703.9446137627403,53.88065098196778,28.01554862059688,119.64584569184028,5.4068800274250055,57.73613875653984,1313,71.26109177791301,100.0,410,73.42368896074572,697.1969216300531,63.787446677949966,37.03036926589709,15.511923212656873,46.876190605001625,Poor
Ni-plated-Cu,Al,Oxide-Removed,Ultrasonic,1116.7394251269125,41.51159554857969,1286.6987571142502,259.97422007796285,20000.0,0.0,100,60,290.32346107768166,62.28425611116234,247.21617422502266,3.3101423380467065,2.4277340411608117,598.7353033645462,48.998030446577644,13.106001670673722,98.13846002013412,4.502210193024358,72.85187188327784,2492,53.66602812786739,100.0,733,83.58276005329904,627.0805857293751,57.29251380264914,45.921805162682155,4.038472343030577,62.83136117575145,Poor
Cu-Alloy,Al-Alloy-1050,Cleaned,Resistance-Spot,6162.508736768239,0.0,1630.5448522245179,151.0721703229919,0.0,0.0,200,60,233.56341438574057,65.25664107471927,274.6816968385193,3.939711639622377,3.1015094201281803,584.3390343276244,47.48279443861336,25.91609775200737,103.08992773050869,9.57984220046046,61.97955357712327,1614,96.98884981786586,95.75388349871021,547,93.58155669505511,609.4455779782279,57.63479395746003,49.187979016802366,7.433329911775016,53.28016272700168,Poor
