ParticipantID,Age,Gender,Education,Prior_Fraud_Experience,Tech_Savviness,T1_T2_TimeLag_Days,T1_ATT1,T1_ATT2,T1_ATT3,T1_ATT4,T1_ATT5,T1_ATT_Mean,T1_ATT_Z,T1_SN1,T1_SN2,T1_SN3,T1_SN4,T1_SN_Mean,T1_SN_Z,T1_PBC1,T1_PBC2,T1_PBC3,T1_PBC4,T1_PBC5,T1_PBC_Mean,T1_PBC_Z,T1_INT1,T1_INT2,T1_INT3,T1_INT4,T1_INT_Mean,T1_INT_Z,T2_SRB1_CheckStatements,T2_SRB2_StrongPasswords,T2_SRB3_TwoFactorAuth,T2_SRB4_LogOut,T2_SRB5_VerifyAlerts,T2_SRB_Mean,T2_SRB_Z,T2_SRB_Consistency,T2_Scenario1_PhishingSMS,T2_Scenario2_EmailAttachment,T2_Scenario3_PublicWiFi,T2_Scenario4_PasswordSharing,T2_Scenario5_Enable2FA,T2_Objective_Score,T2_Objective_Z,T2_Intention_Behavior_Gap,T2_Gap_Magnitude,T2_Gap_Direction
P0302,31,1,4,0,6,29,5,6,5,7,5,5.6,0.06769664263868864,6,6,5,6,5.75,0.8523498024038115,6,6,4,6,6,5.6,0.40210934366493845,5,5,5,5,5.0,-0.3740720713072172,6,5,5,5,5,5.2,-1.0769868385583725,0.39999999999999997,2,1,1,1,2,7,0.6274865358241124,-0.6996397299046899,0.6996397299046899,-1
P0303,51,1,4,1,4,32,5,4,5,4,4,4.4,-1.4446751609915731,5,5,4,4,4.5,-0.48902803411297785,7,7,6,6,7,6.6,1.404518676163004,5,5,5,5,5.0,-0.3740720713072172,6,6,6,6,6,6.0,-0.07779427793430362,0.0,1,2,2,2,2,9,1.6489762453052257,0.1003602700953099,0.1003602700953099,0
P0304,49,0,4,0,4,25,6,6,6,7,7,6.4,1.0759445117255313,4,3,4,4,3.75,-1.2938547360230515,5,5,6,6,7,5.8,0.6025912101645517,5,5,6,6,5.5,0.41226561612537105,5,6,6,6,6,5.8,-0.32759241809032114,0.39999999999999997,1,2,1,2,2,8,1.138231390564669,-0.44153819557050866,0.44153819557050866,-1
P0305,39,0,4,0,4,26,5,4,5,6,6,5.2,-0.4364272919047316,6,6,6,5,5.75,0.8523498024038115,7,6,6,7,6,6.4,1.2040368096633915,4,4,4,4,4.0,-1.9467474461723937,5,5,6,5,5,5.2,-1.0769868385583725,0.39999999999999997,0,1,0,1,2,4,-0.9047480283975574,-0.015842798573053152,0.015842798573053152,0
P0306,41,1,2,1,6,26,6,6,5,4,5,5.2,-0.4364272919047316,5,5,5,6,5.25,0.31579866779709576,4,3,4,5,4,4.0,-1.2017455883319663,6,7,7,7,6.75,2.3781098347068417,6,6,7,7,6,6.4,0.42180200237773136,0.48989794855663565,1,2,2,2,1,8,1.138231390564669,-0.6962843597350536,0.6962843597350536,-1
P0307,59,1,2,0,5,32,4,3,4,4,4,3.8,-2.2008610628067053,7,7,6,6,6.5,1.657176504313885,6,6,6,5,4,5.4,0.20162747716532603,5,5,5,5,5.0,-0.3740720713072172,7,7,7,7,7,7.0,1.1711964228457827,0.0,2,0,1,2,2,7,0.6274865358241124,1.10036027009531,1.10036027009531,1
P0308,31,1,3,0,3,35,6,7,5,6,7,6.2,0.8238825444538207,6,7,6,6,6.25,1.3889009370105272,6,6,6,6,5,5.8,0.6025912101645517,6,6,6,6,6.0,1.1986033035579593,6,6,6,7,7,6.4,0.42180200237773136,0.48989794855663565,0,2,0,1,2,5,-0.39400317365700077,-0.18343666123632651,0.18343666123632651,0
P0309,48,1,3,0,3,29,7,7,6,7,7,6.8,1.5800684462689516,6,6,5,6,5.75,0.8523498024038115,3,5,6,7,5,5.2,0.001145610665712712,7,7,7,7,7.0,2.7712786784231356,7,6,7,7,7,6.8,0.9213982826897652,0.39999999999999997,1,2,1,2,1,7,0.6274865358241124,-0.46723359256796293,0.46723359256796293,-1
P0310,36,1,2,0,2,29,5,6,6,7,6,6.0,0.57182057718211,5,4,4,4,4.25,-0.7573036014163357,7,5,7,6,6,6.2,1.0035549431637782,6,6,6,6,6.0,1.1986033035579593,7,7,7,7,7,7.0,1.1711964228457827,0.0,2,0,2,1,2,7,0.6274865358241124,0.41656333876367313,0.41656333876367313,1
P0311,36,0,4,0,5,30,3,5,4,4,5,4.2,-1.696737128263284,4,5,3,5,4.25,-0.7573036014163357,6,6,7,5,6,6.0,0.803073076664165,6,6,5,6,5.75,0.8054344598416652,6,6,6,6,6,6.0,-0.07779427793430362,0.0,1,1,2,2,2,8,1.138231390564669,-0.4124874284034181,0.4124874284034181,-1
P0312,56,0,2,0,6,33,6,6,5,6,7,6.0,0.57182057718211,7,4,5,5,5.25,0.31579866779709576,7,6,7,6,7,6.6,1.404518676163004,5,5,5,5,5.0,-0.3740720713072172,7,7,6,6,6,6.4,0.42180200237773136,0.48989794855663565,2,2,2,1,2,9,1.6489762453052257,0.5003602700953103,0.5003602700953103,1
P0313,52,0,2,0,4,27,7,6,6,7,6,6.4,1.0759445117255313,5,4,4,5,4.5,-0.48902803411297785,4,5,4,4,4,4.2,-1.001263721832353,5,5,5,5,5.0,-0.3740720713072172,7,7,7,7,7,7.0,1.1711964228457827,0.0,2,1,0,0,2,5,-0.39400317365700077,1.10036027009531,1.10036027009531,1
P0314,52,1,3,0,1,30,4,5,4,4,4,4.2,-1.696737128263284,2,2,3,2,2.25,-2.9035081398431988,4,4,5,4,4,4.2,-1.001263721832353,5,5,5,4,4.75,-0.7672409150235113,4,4,4,4,4,4.0,-2.5757756794944764,0.0,0,1,0,0,0,1,-2.436982592619227,-1.7286904970717814,1.7286904970717814,-1
P0315,59,0,3,1,2,32,5,5,5,5,5,5.0,-0.6884892591764423,7,7,7,7,7.0,2.193727638920601,4,4,5,5,6,4.8,-0.3998181223335139,6,6,6,6,6.0,1.1986033035579593,6,7,7,6,6,6.4,0.42180200237773136,0.48989794855663565,0,1,2,1,1,5,-0.39400317365700077,-0.18343666123632651,0.18343666123632651,0
P0316,40,1,3,0,7,31,7,7,7,7,7,7.0,1.8321304135406622,6,5,5,5,5.25,0.31579866779709576,4,4,5,4,6,4.6,-0.6002999888331272,5,5,5,4,4.75,-0.7672409150235113,6,6,6,6,6,6.0,-0.07779427793430362,0.0,0,0,1,1,1,3,-1.415492883138114,0.27130950292821865,0.27130950292821865,0
P0317,50,1,1,1,4,30,7,6,7,7,7,6.8,1.5800684462689516,4,4,4,6,4.5,-0.48902803411297785,6,6,5,6,6,5.8,0.6025912101645517,5,5,5,5,5.0,-0.3740720713072172,5,6,5,5,5,5.2,-1.0769868385583725,0.39999999999999997,1,0,2,1,1,5,-0.39400317365700077,-0.6996397299046899,0.6996397299046899,-1
P0318,35,1,4,0,6,33,5,6,5,5,5,5.2,-0.4364272919047316,5,4,4,5,4.5,-0.48902803411297785,4,4,5,6,6,5.0,-0.1993362558339006,5,5,4,5,4.75,-0.7672409150235113,5,5,6,6,5,5.4,-0.827188698402355,0.48989794855663565,0,2,0,2,2,6,0.11674168108355583,-0.328690497071781,0.328690497071781,-1
P0319,44,0,2,1,5,21,5,5,4,4,3,4.2,-1.696737128263284,4,5,5,6,5.0,0.04752310049373789,6,6,6,5,6,5.8,0.6025912101645517,5,5,5,5,5.0,-0.3740720713072172,6,7,7,6,7,6.6,0.6716001425337478,0.48989794855663565,2,1,2,2,2,9,1.6489762453052257,0.7003602700953095,0.7003602700953095,1
P0320,38,1,1,1,4,32,7,6,6,7,6,6.4,1.0759445117255313,4,3,4,4,3.75,-1.2938547360230515,5,6,6,5,5,5.4,0.20162747716532603,5,5,5,5,5.0,-0.3740720713072172,6,6,6,6,6,6.0,-0.07779427793430362,0.0,2,1,2,0,2,7,0.6274865358241124,0.1003602700953099,0.1003602700953099,0
P0321,41,0,4,0,3,28,5,6,5,5,6,5.4,-0.1843653246330209,4,4,5,5,4.5,-0.48902803411297785,4,4,4,3,3,3.6,-1.6027093213311925,5,5,5,5,5.0,-0.3740720713072172,6,6,6,6,6,6.0,-0.07779427793430362,0.0,2,0,1,1,0,4,-0.9047480283975574,0.1003602700953099,0.1003602700953099,0
P0322,48,1,4,1,2,24,5,6,5,5,5,5.2,-0.4364272919047316,3,3,4,4,3.5,-1.5621303033264093,5,4,5,5,4,4.6,-0.6002999888331272,5,5,5,5,5.0,-0.3740720713072172,6,5,5,5,6,5.4,-0.827188698402355,0.4898979485566356,0,0,1,0,0,1,-2.436982592619227,-0.49963972990468974,0.49963972990468974,-1
P0323,27,0,4,1,5,31,5,6,6,5,7,5.8,0.31975860991039934,5,5,5,6,5.25,0.31579866779709576,7,6,7,7,7,6.8,1.6050005426626173,6,7,7,7,6.75,2.3781098347068417,7,7,7,7,7,7.0,1.1711964228457827,0.0,2,2,2,1,2,9,1.6489762453052257,-0.096284359735054,0.096284359735054,0
P0324,71,0,4,0,6,34,5,5,4,3,4,4.2,-1.696737128263284,5,5,5,5,5.0,0.04752310049373789,6,7,6,6,6,6.2,1.0035549431637782,6,5,5,5,5.25,0.019096772409076933,7,7,7,7,7,7.0,1.1711964228457827,0.0,1,1,0,1,2,5,-0.39400317365700077,0.9294110372624012,0.9294110372624012,1
P0325,24,1,3,0,5,29,5,6,6,4,6,5.4,-0.1843653246330209,4,3,5,4,4.0,-1.0255791687196936,5,5,4,6,5,5.0,-0.1993362558339006,6,6,6,6,6.0,1.1986033035579593,6,6,6,6,6,6.0,-0.07779427793430362,0.0,0,1,1,1,2,5,-0.39400317365700077,-0.5834366612363269,0.5834366612363269,-1
P0326,21,0,3,0,5,32,5,6,5,5,6,5.4,-0.1843653246330209,5,5,3,5,4.5,-0.48902803411297785,4,4,4,3,5,4.0,-1.2017455883319663,5,5,5,5,5.0,-0.3740720713072172,6,6,6,6,6,6.0,-0.07779427793430362,0.0,2,0,0,0,2,4,-0.9047480283975574,0.1003602700953099,0.1003602700953099,0
P0327,57,0,1,1,1,34,4,3,4,4,4,3.8,-2.2008610628067053,5,5,6,5,5.25,0.31579866779709576,5,6,5,5,5,5.2,0.001145610665712712,5,6,6,6,5.75,0.8054344598416652,7,7,7,6,7,6.8,0.9213982826897652,0.39999999999999997,1,2,0,1,1,5,-0.39400317365700077,0.3875125715965817,0.3875125715965817,1
P0328,51,1,3,1,7,33,5,5,6,6,5,5.4,-0.1843653246330209,6,6,6,5,5.75,0.8523498024038115,6,5,5,5,6,5.4,0.20162747716532603,6,6,6,5,5.75,0.8054344598416652,7,7,7,7,7,7.0,1.1711964228457827,0.0,1,1,2,2,2,8,1.138231390564669,0.5875125715965819,0.5875125715965819,1
P0329,49,1,2,1,6,34,6,5,5,5,4,5.0,-0.6884892591764423,5,4,3,4,4.0,-1.0255791687196936,3,3,4,3,3,3.2,-2.0036730543304184,6,6,6,6,6.0,1.1986033035579593,6,6,6,6,6,6.0,-0.07779427793430362,0.0,1,2,0,1,1,5,-0.39400317365700077,-0.5834366612363269,0.5834366612363269,-1
P0330,49,1,2,0,4,32,5,4,4,4,5,4.4,-1.4446751609915731,5,7,4,6,5.5,0.5840742351004536,6,7,6,7,5,6.2,1.0035549431637782,5,5,5,5,5.0,-0.3740720713072172,6,6,5,6,6,5.8,-0.32759241809032114,0.39999999999999997,1,0,1,0,2,4,-0.9047480283975574,-0.09963972990469028,0.09963972990469028,0
P0331,39,1,3,1,7,30,5,5,4,5,6,5.0,-0.6884892591764423,4,6,5,4,4.75,-0.22075246680962,5,5,5,5,7,5.4,0.20162747716532603,5,5,5,5,5.0,-0.3740720713072172,5,6,5,6,5,5.4,-0.827188698402355,0.48989794855663565,2,1,1,2,1,7,0.6274865358241124,-0.49963972990468974,0.49963972990468974,-1
P0332,26,1,3,0,5,25,6,6,7,7,7,6.6,1.328006478997241,5,4,4,4,4.25,-0.7573036014163357,6,5,6,6,6,5.8,0.6025912101645517,6,6,6,6,6.0,1.1986033035579593,7,7,7,7,7,7.0,1.1711964228457827,0.0,1,1,2,2,1,7,0.6274865358241124,0.41656333876367313,0.41656333876367313,1
P0333,41,0,1,0,5,29,5,6,5,5,6,5.4,-0.1843653246330209,6,5,5,6,5.5,0.5840742351004536,3,4,5,4,3,3.8,-1.4022274548315796,5,5,5,5,5.0,-0.3740720713072172,5,5,6,5,5,5.2,-1.0769868385583725,0.39999999999999997,0,1,1,0,2,4,-0.9047480283975574,-0.6996397299046899,0.6996397299046899,-1
P0334,29,0,2,0,6,27,6,7,6,7,6,6.4,1.0759445117255313,4,5,6,6,5.25,0.31579866779709576,6,5,5,6,7,5.8,0.6025912101645517,5,5,5,5,5.0,-0.3740720713072172,6,6,6,6,6,6.0,-0.07779427793430362,0.0,1,2,1,2,2,8,1.138231390564669,0.1003602700953099,0.1003602700953099,0
P0335,54,0,3,0,6,36,7,5,6,6,4,5.6,0.06769664263868864,4,5,6,4,4.75,-0.22075246680962,5,4,3,5,4,4.2,-1.001263721832353,5,4,5,5,4.75,-0.7672409150235113,6,6,5,6,6,5.8,-0.32759241809032114,0.39999999999999997,1,1,2,1,1,6,0.11674168108355583,0.07130950292821847,0.07130950292821847,0
P0336,37,1,1,0,5,29,7,5,6,6,5,5.8,0.31975860991039934,7,6,6,6,6.25,1.3889009370105272,4,5,5,5,5,4.8,-0.3998181223335139,5,5,5,6,5.25,0.019096772409076933,5,5,5,5,5,5.0,-1.32678497871439,0.0,1,1,1,1,1,5,-0.39400317365700077,-1.0705889627375988,1.0705889627375988,-1
P0337,27,1,4,0,2,30,5,6,5,5,5,5.2,-0.4364272919047316,6,7,6,6,6.25,1.3889009370105272,7,7,6,5,6,6.2,1.0035549431637782,6,6,7,6,6.25,1.5917721472742534,7,7,7,7,7,7.0,1.1711964228457827,0.0,0,1,0,2,1,4,-0.9047480283975574,0.24561410593076438,0.24561410593076438,0
P0338,35,0,3,0,4,31,5,5,6,6,5,5.4,-0.1843653246330209,5,5,3,4,4.25,-0.7573036014163357,3,2,2,4,3,2.8,-2.404636787329645,5,5,5,5,5.0,-0.3740720713072172,5,5,5,5,5,5.0,-1.32678497871439,0.0,0,0,0,0,1,1,-2.436982592619227,-0.8996397299046901,0.8996397299046901,-1
P0339,46,0,3,0,7,30,5,5,7,5,5,5.4,-0.1843653246330209,4,5,4,5,4.5,-0.48902803411297785,5,5,4,6,5,5.0,-0.1993362558339006,5,6,6,6,5.75,0.8054344598416652,7,6,7,6,6,6.4,0.42180200237773136,0.48989794855663565,1,2,0,2,2,7,0.6274865358241124,-0.012487428403417766,0.012487428403417766,0
P0340,31,1,3,0,3,35,7,7,6,7,7,6.8,1.5800684462689516,6,4,4,5,4.75,-0.22075246680962,4,3,3,4,4,3.6,-1.6027093213311925,5,5,5,5,5.0,-0.3740720713072172,5,6,5,6,6,5.6,-0.5773905582463386,0.48989794855663565,1,1,2,0,0,4,-0.9047480283975574,-0.29963972990469045,0.29963972990469045,0
P0341,27,0,4,0,4,28,6,6,7,5,5,5.8,0.31975860991039934,6,6,5,6,5.75,0.8523498024038115,5,6,5,6,5,5.4,0.20162747716532603,5,5,4,5,4.75,-0.7672409150235113,6,6,6,6,6,6.0,-0.07779427793430362,0.0,1,1,2,1,2,7,0.6274865358241124,0.27130950292821865,0.27130950292821865,0
P0342,43,1,2,0,4,30,5,5,6,5,4,5.0,-0.6884892591764423,6,7,7,7,6.75,1.925452071617243,6,7,6,7,7,6.6,1.404518676163004,5,5,5,5,5.0,-0.3740720713072172,7,7,7,6,6,6.6,0.6716001425337478,0.48989794855663565,2,1,2,0,2,7,0.6274865358241124,0.7003602700953095,0.7003602700953095,1
P0343,43,1,3,0,4,27,6,4,5,6,5,5.2,-0.4364272919047316,5,5,5,6,5.25,0.31579866779709576,5,6,7,6,6,6.0,0.803073076664165,6,6,6,5,5.75,0.8054344598416652,7,7,7,7,7,7.0,1.1711964228457827,0.0,2,0,2,0,2,6,0.11674168108355583,0.5875125715965819,0.5875125715965819,1
P0344,32,1,3,0,5,26,6,5,5,6,5,5.4,-0.1843653246330209,5,4,4,4,4.25,-0.7573036014163357,7,6,6,6,6,6.2,1.0035549431637782,5,5,5,5,5.0,-0.3740720713072172,5,6,5,6,6,5.6,-0.5773905582463386,0.48989794855663565,1,2,1,2,2,8,1.138231390564669,-0.29963972990469045,0.29963972990469045,0
P0345,32,0,2,0,7,28,5,6,6,5,5,5.4,-0.1843653246330209,4,5,5,5,4.75,-0.22075246680962,6,6,7,6,5,6.0,0.803073076664165,5,6,5,6,5.5,0.41226561612537105,6,6,6,6,6,6.0,-0.07779427793430362,0.0,2,1,1,2,2,8,1.138231390564669,-0.24153819557050848,0.24153819557050848,0
P0346,43,1,4,0,3,29,6,6,5,6,5,5.6,0.06769664263868864,4,4,4,5,4.25,-0.7573036014163357,4,3,4,3,4,3.6,-1.6027093213311925,5,5,5,5,5.0,-0.3740720713072172,6,6,6,6,6,6.0,-0.07779427793430362,0.0,1,0,0,1,2,4,-0.9047480283975574,0.1003602700953099,0.1003602700953099,0
P0347,18,1,3,0,2,28,3,4,4,5,4,4.0,-1.9487990955349945,3,4,5,4,4.0,-1.0255791687196936,4,3,4,6,5,4.4,-0.8007818553327396,4,4,4,4,4.0,-1.9467474461723937,5,6,5,5,5,5.2,-1.0769868385583725,0.39999999999999997,0,0,2,0,1,3,-1.415492883138114,-0.015842798573053152,0.015842798573053152,0
P0348,18,1,3,0,3,27,6,6,5,6,4,5.4,-0.1843653246330209,3,4,3,3,3.25,-1.8304058706297672,6,5,6,5,6,5.6,0.40210934366493845,5,5,5,5,5.0,-0.3740720713072172,5,5,6,6,5,5.4,-0.827188698402355,0.48989794855663565,1,1,0,1,1,4,-0.9047480283975574,-0.49963972990468974,0.49963972990468974,-1
P0349,29,1,4,0,6,25,7,7,6,6,6,6.4,1.0759445117255313,4,5,4,5,4.5,-0.48902803411297785,5,5,5,4,5,4.8,-0.3998181223335139,4,4,5,4,4.25,-1.5535786024560996,6,6,5,6,5,5.6,-0.5773905582463386,0.4898979485566356,1,1,1,1,2,6,0.11674168108355583,0.21320796859403668,0.21320796859403668,0
P0350,36,1,4,1,5,29,4,2,5,4,3,3.6,-2.4529230300784155,7,5,7,6,6.25,1.3889009370105272,6,6,6,7,6,6.2,1.0035549431637782,6,6,5,6,5.75,0.8054344598416652,7,7,7,7,7,7.0,1.1711964228457827,0.0,2,1,2,2,2,9,1.6489762453052257,0.5875125715965819,0.5875125715965819,1
