anode_material,cathode_material,tab_thickness_um,surface_coating,welding_technique,power_W,amplitude_um,force_N,time_s,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,humidity_percent,atmospheric_pressure_Pa,weld_strength_MPa,electrical_resistance_uOhm,weld_area_mm2,heat_affected_zone_mm,porosity_percent,surface_roughness_um,microhardness_HV,grain_size_um,energy_density_J_mm3,min_temp_C,max_temp_C,cycle_count,thermal_fatigue_life_cycles,resistance_drift_percent,mechanical_degradation_percent,crack_propagation_rate_mm_cycle,thermal_shock_resistance_J_m2,long_term_reliability_score,temperature_range_C,material_mismatch,conductivity_ratio,density_mismatch,weld_quality_class,thermal_performance_class
Brass,Al,128.136369004151,Ag-plated,TIG,90.18841038234852,0.0,0.0,6.0914518936122715,5.184206764245834,156.4907794413275,14.32373900312478,67.30280947665821,111472.69266202278,94.03514456033308,12.551204273105798,0.8424805918236368,0.1,3.904437650762837,1.4146345369119437,749.4377715783947,30.658971701232666,4287.450686132993,-32.75981829256403,110.31895496311847,1462,134678.31067680923,1.1581603075845768,1.0755140045426708,6.036845880423652e-08,160.1847068517573,67.13583981291879,143.0787732556825,270,0.459915611814346,5.8,Good,Excellent
Brass,Al,152.48962251613847,Oxide-removed,TIG,186.32182312322044,0.0,0.0,4.866158910767057,5.760379525497751,98.3682174227886,16.727005051228367,25.198734662617923,109400.04407637475,91.41844567543662,14.763131468026987,0.662907696783647,0.1,6.24898711325786,1.7973230666863649,782.7914636729281,30.662581207866232,5945.7921457276,-33.797796482625905,141.87222884740942,6304,116148.02583918419,1.2573037897596648,5.768772970407279,1.0495163824064977e-07,116.74010714429193,57.51409415855308,175.67002533003532,270,0.459915611814346,5.8,Fair,Excellent
Brass,Al-1100,145.5381636750113,Ag-plated,TIG,283.7944634055244,0.0,0.0,3.8069897128773342,1.3361405848897465,132.5683524623157,30.083487176245136,29.346508440750583,98444.92858203658,90.10800855892926,13.824659382659425,0.7346906353414335,0.1,7.069343311779638,3.259065687213439,925.5815203350071,28.104721700384474,7423.500307238508,-25.55431096369211,123.81893901216618,5328,158170.01993199383,2.086886215123125,6.394668251526857,3.65701240633824e-08,113.410431188903,50.324417271315426,149.3732499758583,287,0.49099099099099097,5.79,Fair,Excellent
Brass,Al-Mg,203.17132530839586,None,Friction,1405.7646812492542,1.828941688217799,793.6915434089967,2.851905294072636,537.2360450892841,0.0,-10.0,51.56969061864186,111967.22021973341,194.81648977014302,9.951301544010285,2.687204591939105,0.18268155715059597,6.672645135016681,2.3217289297998036,3103.9389494196266,17.752290101914333,19732.645493105945,-31.83276125028593,101.7831287893884,2472,291923.0713255798,1.3780016817532756,1.0889758852037643,9.576588171323303e-08,2083.3786214914494,52.858301043871826,133.61589003967433,300,0.7077922077922078,5.84,Fair,Excellent
Bronze,Al-5052,247.80431464359336,None,RSW,4189.962788005244,0.0,4197.478723930335,0.8716492326497929,0.0,50.0,40.13194584220338,54.66264302804864,99559.61830262186,422.57264345714196,8.108078406680761,21.20203693673096,0.1,1.1717175887682363,1.0816141548085056,3148.376034363407,14.887919998093638,14738.152780950297,-21.541246329788372,125.87676851656073,8365,1506801.3185196493,0.9940176616873966,6.759034301159064,6.7047067041567475e-09,32007.463781353217,79.5952386771287,147.4180148463491,343,0.47101449275362317,6.120000000000001,Good,Excellent
Cu-Be,Al-5052,127.26886850644098,Ni-plated,RSW,6837.022522348664,0.0,3189.6193340091427,0.6705641111482983,0.0,50.0,23.6699939025991,78.05362847375443,105562.79241440828,391.2067990003725,4.319700599417666,16.226636471705564,0.11261076950944361,0.7731577392684895,1.276839668772233,8595.184701387661,5.906569677939756,36023.435930583466,-20.39765027050458,139.10836226123345,7544,2146280.4638998243,1.003443288100947,5.392612165504339,4.897984354622329e-08,59266.04122621854,91.51741294908985,159.50601253173804,423,0.7608695652173914,5.57,Excellent,Excellent
Cu,Al-1100,164.55525759259038,Ag-plated,RSW,4860.951763872476,0.0,3244.943115471704,0.8966357996704518,0.0,50.0,49.70140508433406,56.36263336540676,100829.76012304076,176.7678723099633,3.930060063572598,12.883999172077676,0.10408060381559395,10.850182252616458,2.457424788982673,1868.7111378116135,7.9345365573660125,26486.564061964957,-37.83958106095059,143.49678460212684,9937,696709.0910898767,1.468464643994619,13.342406869257063,9.164415314653704e-08,13914.253019251637,57.7919061732426,181.33636566307743,442,1.8063063063063063,6.250000000000001,Fair,Excellent
Brass,Al-1100,114.84715246020065,Ag-plated,Laser,497.61850025120486,0.0,0.0,0.044437822160000445,125.91194154255558,7653.756132451547,20.000712871514303,53.83281847367029,108622.49760950412,32.57650771203328,34.65823891636757,0.1,0.1,12.151170921818043,1.4921761683424335,314.95618830027786,34.16402311789024,3.952115217626283,-33.80720387403723,105.79491086921335,9702,17713.338265704217,1.3670645233142351,4.675371763638088,3.9736866587166513e-07,10.0,22.516712831246892,139.60211474325058,287,0.49099099099099097,5.79,Poor,High
Cu-Ni,Al-5052,177.20697894353845,Oxide-removed,RSW,6333.228063979419,0.0,1468.993421259766,0.2997189688440168,0.0,50.0,-4.5047441668230235,31.279854673697745,107228.53749679771,503.77777025314253,7.542542879608489,3.9199614971966583,0.1,0.0,2.126749680752692,2884.531876581811,7.243777252917853,10711.703320638966,-39.49183780069198,85.22463965695776,4901,4466286.908196334,1.2065028899984438,4.473066830337245,2.0830711602022838e-08,13245.782136459087,100.0,124.71647745764975,563,0.32608695652173914,6.220000000000001,Excellent,Excellent
Brass,Al-6061,180.3113377182253,Ag-plated,Laser,1831.8846062396017,0.0,0.0,0.0363944095909005,10.515401966379386,1998.7708870647546,4.950027697798841,25.1499619228331,102247.36729951452,64.11695826261396,33.98610053072982,0.1,0.1,5.127864102629817,0.5515769057707789,647.823644107664,22.303949763141567,174.2096604672496,-27.887273266703147,136.29777041430478,7418,82383.95350952112,1.8586987827935262,10.166665114701305,5.181653375204065e-07,16.084329282012963,61.921751656687626,164.18504368100793,348,0.6526946107784432,5.8,Good,High
Cu-Ni,Al-6061,140.31890333621112,Oxide-removed,TIG,292.38802441611483,0.0,0.0,3.787737096599413,6.523430939981082,145.46665508765918,23.44786974005581,67.4117157765424,93884.19334695749,335.15263350480734,7.623213368262743,0.8630702361946827,0.1,3.392291714021222,1.1682334653667361,2214.7793733191643,21.442052423333564,7892.65694322549,-29.456632763518492,146.01313741614547,9034,990910.7254749248,1.1277546739974347,5.510180913251714,3.284220228666037e-08,773.7663143609263,69.47246317017418,175.46977017966395,588,0.2694610778443114,6.2,Good,Excellent
Cu-Ni,Al-Mg,184.60937132464719,Sn-plated,Friction,1469.8742544112083,0.8173757548362898,1576.0377883984393,4.270933906932374,2022.0768811118835,0.0,8.727418216197126,66.41718764576999,98622.22394071356,501.37577705077916,7.569956330998291,5.087793992743358,0.19125903688399423,0.0,2.8729788622493153,8456.297641957754,11.01495007525045,34005.50983434085,-35.91913047170558,106.86081445571217,7375,2850941.708243071,0.9906271069297926,8.604039319311196,5.4862760629298836e-08,12518.442825477758,97.00910509257935,142.77994492741774,540,0.2922077922077922,6.24,Excellent,Excellent
Brass,Al-5052,150.19169328704814,Oxide-removed,USW,558.5881831764721,18.138303420872415,715.3362890058675,0.794424732969755,0.0,29422.343084865224,-1.926127166506319,45.41764537082724,87949.57685728694,218.353039337394,8.326940090109696,2.362679624823921,0.1,4.910179828234675,1.1766772385785962,886.2163984888897,25.914536068415096,2954.5992760859094,-32.964474753802975,107.35029334952351,6296,310080.83475404326,1.7028096784998599,4.959985180300491,2.932635642740334e-08,1500.9134425080567,71.07788984976584,140.3147681033265,323,0.7898550724637681,5.82,Good,Excellent
Bronze,Al-5052,147.14365530943803,None,Friction,1049.76589455858,1.667522641140867,1684.588947092606,2.7598044517351927,1339.4286369252652,0.0,27.320515404820938,24.680996712092124,98028.40596813217,344.13611510500334,6.680930037076686,6.344343358422638,0.1,2.9349641950152625,1.7164548832628732,3528.5649509751715,18.90082698244235,19689.252540246755,-37.42603959914533,118.91107401075865,9797,842938.2276670287,1.6266165628882285,6.362545134535231,5.609883889089594e-08,7494.812106266838,78.81641586409894,156.33711360990398,343,0.47101449275362317,6.120000000000001,Good,Excellent
Cu-Ni,Al-5052,105.47662967930857,Sn-plated,Friction,965.6995255887697,1.4771202260709955,1073.9074666234192,3.6027041645817226,1636.1478339005066,0.0,17.03690555336867,48.85662813879519,102605.02502632947,388.335781336273,4.870635065187765,3.328681420624104,0.20385157149687297,1.9421179301357205,2.947357056290757,5857.748404837334,17.750762997836947,32984.839515172316,-37.01388015634622,130.90711834076652,4620,1168101.4156268053,0.9001665692106843,3.4099833051504875,3.040181577255422e-08,4343.065717730349,84.16049483630505,167.92099849711275,563,0.32608695652173914,6.220000000000001,Excellent,Excellent
Cu-Ni,Al-5052,160.68090201964847,Ni-plated,Friction,653.3948518348799,0.13413776844497877,923.6090540954254,3.924593985643849,1215.332930588482,0.0,15.628125458520232,44.05819493002747,96641.63411362676,353.1972786706787,7.209240916163659,3.4014987165637134,0.1,3.919101615072166,3.295792154023016,3760.4201283921816,20.7008346051288,15959.018610987467,-30.207739317760556,111.00674370287845,6872,517029.45758948487,1.536398340292654,6.4676462212138714,4.2969197861597744e-08,3120.5688051399766,85.82338207585673,141.21448302063902,563,0.32608695652173914,6.220000000000001,Excellent,Excellent
Brass,Al-1100,119.0411323879687,Ni-plated,USW,2512.191273972694,30.07623261083619,258.9439309834971,1.70758691212455,0.0,38406.58589083291,8.128532984100069,64.11600711261681,102758.10048322116,105.62212746753794,11.357027295792273,1.1042513079839058,0.161236950665689,5.162905940015449,1.3895360253563993,3495.339207116945,13.286126923054999,36036.15703359046,-22.396156334673794,97.09152517189568,7018,281331.1260572609,1.6085914200323477,5.039749094476725,7.610491492329991e-08,478.06099375085046,63.874348780967715,119.48768150656947,287,0.49099099099099097,5.79,Good,Excellent
Cu-Ni,Al,212.40779745260923,Ni-plated,Laser,241.0088843857439,0.0,0.0,0.021626716143742824,145.9550548502422,9971.758250071325,33.46005588388617,54.43289333743289,110659.155409863,34.98544851120849,130.92817586868026,0.1,0.1,7.950650761272548,1.5437480210176926,658.5119752535995,36.53543186284056,1.6512541112949606,-30.049233022473167,145.10241229507773,6431,25329.526432196624,3.0426290137872085,8.15065757423102,3.0278818377419965e-07,10.0,12.161314729006378,175.1516453175509,510,0.189873417721519,6.2,Poor,High
Cu-Ni,Al-5052,107.05633469401343,None,TIG,269.07593095423346,0.0,0.0,1.8905307489477485,6.465133848519228,133.20813845226726,13.843537420248241,28.47072447831024,100632.25069876053,200.89790730227458,9.699986639882908,0.7761258894323976,0.1,8.472017661432435,2.95302341928459,1465.0064622667392,29.100393857667687,4751.6695086252175,-35.24041576983968,128.95583754045632,1118,201440.50495613663,1.1315364804851245,1.3661764958639466,1.8470766057348775e-08,249.7058514231004,65.6558956549607,164.196253310296,563,0.32608695652173914,6.220000000000001,Good,Excellent
Brass,Al,167.0296236012886,Ni-plated,USW,2077.080219801903,32.72241058446887,725.967017375085,1.370161717425611,0.0,33211.28164903844,4.308861025408419,30.6851519627428,89473.93656353737,132.05341131243034,11.320557846899327,2.449216177010356,0.10858696249930565,3.040857481419331,1.6848674950351874,1649.5945967953237,15.001806703320323,17038.509336451534,-24.268156191303195,102.60823557524742,2344,551787.5243486637,1.5520427461308426,2.4236459463419595,1.0399403503835922e-07,1122.2926605949394,77.33693870179573,126.87639176655061,270,0.459915611814346,5.8,Good,Excellent
Brass,Al-6061,135.15010391937585,Oxide-removed,TIG,193.94155016397082,0.0,0.0,5.474399738362957,2.9712749365337032,109.17244458330269,28.63013550580195,28.90779305515477,111893.78777283715,213.2513470180124,7.332840673984419,0.8058100862593679,0.1,5.434004988701717,1.8484736043537697,1368.403520824923,10.147754703086477,7855.810248645581,-23.831626057510952,144.42361374643153,6777,997120.4083444856,1.755090361265606,3.1515492187879626,4.302434043489024e-08,782.6279457411695,84.6366723288765,168.2552398039425,348,0.6526946107784432,5.8,Excellent,Excellent
Cu,Al-Mg,166.86146616235717,None,Laser,343.67588641795646,0.0,0.0,0.008198883157289987,157.79172718130818,6763.050050287893,15.917592475280685,40.11894936411049,101505.87053533351,40.764092159894204,26.902852062387222,0.1,0.1,10.67766973358401,2.4643529089841008,443.5007405131322,46.5741068653821,2.17803488533376,-25.758469621409088,82.17903286944,6164,28471.356714025307,2.0935067153185223,3.9563611605617726,9.96152609575042e-08,10.0,30.668560031632165,107.93750249084908,455,2.603896103896104,6.300000000000001,Fair,High
Bronze,Al-6061,146.54244437487904,Ag-plated,TIG,212.25805250459192,0.0,0.0,9.353149521298807,4.426954446439711,80.24653829079506,14.917829931984322,36.79495585765708,96681.7841535665,322.7359996685478,7.138293273410701,0.6890356877350183,0.11236631549426308,4.304353332645712,3.6462346488929787,2923.704686819949,15.946933476831672,13547.48319262693,-34.31935083844071,113.7826302194286,3058,560191.8149124066,1.890220293502629,3.0432635276344295,5.6953389256587795e-08,991.4974932011544,75.90585915670111,148.1019810578693,368,0.38922155688622756,6.1000000000000005,Good,Excellent
Bronze,Al-5052,108.14083376417899,None,Laser,886.1191186891664,0.0,0.0,0.047063025976975426,107.44016794914637,7780.396303469591,24.513271221823572,35.51913598267907,100292.61807921951,76.40800717141728,20.412844066139034,0.1,0.1,9.837786240020895,0.9464468238246982,604.7112307979029,38.10059602372824,8.247558949354813,-29.453853831149566,121.59794950095281,4114,47456.84009750617,1.8426092442172912,3.480304756028621,7.969619773068356e-08,10.714858466398082,39.27780920535077,151.05180333210237,343,0.47101449275362317,6.120000000000001,Fair,High
Cu-Ni,Al-6061,232.32782185141636,None,USW,1044.2582756467143,27.36337754517891,1109.2292603778358,0.4213235796471486,0.0,32548.568032321964,33.72108057002386,46.937960981120476,93557.00123549822,453.5092442704723,10.058873046237494,2.7044983757330465,0.1,0.613967605416441,2.4184503492010485,1328.4066428746935,20.15024650563382,1893.749234446026,-35.64409768163674,140.3669040639861,618,1409074.4372972972,0.6990364639904667,0.7284517473002291,2.7904772610567763e-08,2523.6114862170793,86.72115779864068,176.01100174562285,588,0.2694610778443114,6.2,Excellent,Excellent
Bronze,Al-1100,105.18994906523366,Ag-plated,USW,640.6768537784031,33.43649993523924,563.8558884029333,0.11608969552171658,0.0,22894.29080295063,12.049558719189678,69.77774585125293,107985.42712644719,38.14200191085595,28.72250271397855,1.7235555812021566,0.1,6.307808534444153,2.0314881251073054,513.200558364235,17.726098951237176,707.0635697030503,-21.548078951004634,91.1648948952447,8265,78382.8004540366,2.229110020017293,5.662663020899845,1.7836954032474748e-07,200.06082461250372,42.45788993542556,112.71297384624933,307,0.2927927927927928,6.090000000000001,Fair,High
Cu-Ni,Al,193.96253265330222,Oxide-removed,TIG,157.2851701283508,0.0,0.0,8.355710615937461,4.670610888713532,183.12939565032843,25.31033836945636,38.7987854811804,119775.19894944903,100.15175816530495,28.546713136120424,0.7206285232474209,0.1,5.89671396324801,1.6506666195846653,1761.3801429347602,38.353551148402026,6775.686766887635,-35.641135278900904,112.30862913979004,2922,91437.47806187074,2.0324701405551107,2.887407579347251,2.867792259325432e-07,106.28766375368669,61.48142187387084,147.94976441869096,510,0.189873417721519,6.2,Good,High
Cu,Al-5052,76.0418122538681,Sn-plated,TIG,260.6347000431061,0.0,0.0,2.734638440552366,2.4014558182473915,49.14648407620126,31.46523415044011,37.631074688589884,95461.20732716056,118.31689271086995,4.839293584287159,0.8732501891987786,0.1,8.60433743095273,2.7640116462312583,1429.7970465662127,23.7029808127135,9373.023190191754,-35.04722578844781,94.83274839975286,6460,109198.98480819607,1.6675199376514571,4.122122764731347,9.133996986161204e-08,197.28322926561404,52.981865145270696,129.87997418820066,478,2.9057971014492754,6.280000000000001,Fair,Excellent
Brass,Al-1100,133.6288911800344,Ag-plated,Friction,1039.5228398869508,1.2086130802195936,810.2037544004363,2.8941857787236795,1784.2423742793874,0.0,43.211259480029696,47.92390719725555,104108.42056773917,113.94958279371531,13.613974595124763,2.823888539667915,0.12391139785988568,3.778447035070389,2.5520353035973846,2256.102500335379,19.72951663253251,22514.384376698163,-33.25583774344972,106.6572018523917,5157,266991.28919790854,1.327932618019667,4.3030527087448585,1.1055109085767652e-07,671.3502166136166,67.41604224455132,139.9130395958414,287,0.49099099099099097,5.79,Good,Excellent
Brass,Al,276.52735343028627,None,Friction,1491.3353638649537,1.1451748957108088,2562.929176118441,3.387156985619828,2781.1994893912724,0.0,24.701666168620413,38.826634687050046,97342.55265957983,122.13528971216806,23.09385087309664,10.691993108615044,0.13225373895500217,5.097300800271506,1.7072510175438802,1770.9477289802026,18.600161552153725,18267.22359634683,-25.484420303120654,85.03103588481764,7971,214779.12073613107,1.6084494395217146,2.4307934281314925,9.521206418461354e-08,4968.041863549115,64.187813267483,110.5154561879383,270,0.459915611814346,5.8,Good,Excellent
