participant_id,age,gender,education,income,tech_comfort,fraud_experience,ATT1,ATT2,ATT3,SN1,SN2,PBC1,PBC2,PBC3,INT1,INT2,perceived_severity,perceived_vulnerability,self_efficacy,response_efficacy,past_behavior,T2_security_steps_followed,T2_frequency_last_month,T2_consistency_score,T2_behavior_binary,T2_missing,response_time_seconds,straight_line_respondent,attitude_composite,subjective_norm_composite,pbc_composite,intention_composite,threat_appraisal_composite,coping_appraisal_composite
107,25,Female,Bachelor's Degree,52863.0,3.1158180994016753,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,72.70487291625483,0,1.0641896264373172,1.0641896264373172,1.0641896264373172,1.0641896264373172,1.0,1.2125255160751145
108,65,Male,High School,39492.0,2.840651021674172,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,18.444862459890935,0,1.2653978077191672,1.2653978077191672,1.2653978077191672,1.2653978077191672,1.0,1.0
109,39,Female,Bachelor's Degree,51306.0,5.584713212449924,1,1,1,1,1,1,1,1,1,,1,1,2,1,1,1,1,1,1,0.0,0,6.872477846352548,0,1.2520122932103919,1.2520122932103919,1.2520122932103919,1.2520122932103919,1.5013869587373825,1.0
110,18,Female,High School,44231.0,5.376057485135944,1,2,2,2,1,1,1,1,1,2,2,1,3,1,1,1,,,,,1,52.0287057766164,0,2.1799713876599407,1.1937633522360307,1.1937633522360307,2.0132357629607065,1.8459353894499704,1.0491992566195405
111,18,Female,Bachelor's Degree,72000.0,4.646436602123483,0,1,1,,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1.0,0,96.4335184710652,0,1.3247426161724434,1.3247426161724434,1.4937162209444133,1.3247426161724434,1.3819594062458456,1.0
112,35,Female,Master's Degree,87995.0,3.045713339328004,0,1,,1,1,1,1,1,,1,1,1,4,1,1,1,2,2,1,1.0,0,47.460056265019034,0,1.2968890134329247,1.2968890134329247,1.2968890134329247,1.2968890134329247,2.4074551351116105,1.0
113,20,Female,Bachelor's Degree,57413.0,5.812808641594488,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,0.0,0,19.373329498981054,0,1.044449033896279,1.044449033896279,1.4009007803086178,1.044449033896279,1.319053762192071,1.0
114,41,Male,Bachelor's Degree,65229.0,6.853469409051127,1,3,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0.0,0,37.98829597598916,0,2.6160704265270627,1.206473146800034,1.206473146800034,1.2641622198633238,1.0,1.4024043644323787
115,35,Female,Bachelor's Degree,65710.0,5.561377172284599,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,3,3,1.0,0,17.415244058900463,0,1.3128103348346662,1.1870197097941841,1.1870197097941841,1.1870197097941841,1.5656631977984972,1.412380818288919
116,23,Female,Some College,37798.0,4.098283942265416,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,2,2,2,2,1.0,0,15.221592874569073,0,1.321652868958879,1.321652868958879,1.321652868958879,1.321652868958879,1.0,1.2378917985699889
117,18,Female,Master's Degree,78856.0,5.257917815242497,0,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,3,3,3,1.0,0,28.273019218008457,0,1.005889239653647,1.3485802591870097,1.3247620548222845,1.0992977901981003,1.2792464643907235,1.0
118,18,Other,Some College,34786.0,3.4240516947862094,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1.0,0,31.639825835180694,0,1.2045360085997834,1.2045360085997834,1.2045360085997834,1.2045360085997834,1.7445349985753402,1.0
119,29,Female,Bachelor's Degree,60567.0,6.57534892799043,0,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0.0,0,28.156308821830546,0,1.5481433442468628,1.2139903657410829,1.2139903657410829,1.2273614472385024,1.0,1.7624687436636792
120,18,Female,Bachelor's Degree,62499.0,5.306397634888401,0,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,126.13206713843633,0,1.3430985874096655,1.3140258249458352,1.3140258249458352,1.3140258249458352,1.0,1.0
121,18,Male,Some College,34625.0,2.901396014720799,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,34.26874651697889,0,1.2203806668120873,1.2203806668120873,1.2203806668120873,1.2203806668120873,1.0969636736137511,1.0
122,28,Female,Some College,39844.0,4.809123331423213,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1.0,0,71.36389642757769,0,1.2380561120980187,1.2380561120980187,1.2380561120980187,1.2380561120980187,1.1014793974044501,1.0
123,26,Female,Bachelor's Degree,47395.0,5.8022919633045005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,197.45407327266906,0,1.364447347312152,1.3644473473121521,1.364447347312152,1.3644473473121521,1.0917772969634125,1.1139499031283644
124,18,Female,Master's Degree,74514.0,4.767038092731821,0,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,0.0,0,22.672791742133892,0,1.683274972305376,1.1676766200562956,1.922704125774997,1.1676766200562956,1.0,1.22119300664217
125,52,Male,Master's Degree,91428.0,4.8413355621277745,0,1,1,1,1,1,1,,1,1,,2,1,1,1,1,1,2,1,1.0,0,37.29530492985122,0,1.2063581335187392,1.2063581335187392,1.2063581335187392,1.2063581335187392,1.2735355871732748,1.174982622889026
126,51,Female,Bachelor's Degree,51998.0,3.608277130838547,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1.0,0,63.66142810796493,0,1.2473294616595858,1.2473294616595858,1.2473294616595858,1.2473294616595858,1.229729104392307,1.0
127,36,Male,Bachelor's Degree,55243.0,5.936503283206153,0,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,0.0,0,36.512308836302545,0,1.3579042530890693,1.0987743751987065,1.1155438813492737,1.0987743751987065,1.7216386342352066,1.3619651205449412
128,36,Male,Master's Degree,66014.0,4.356990039975122,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,26.530939616238648,0,1.2229023464581463,1.0532053849592242,1.0532053849592242,1.0532053849592242,1.001186685933252,1.1404570298405114
129,36,Female,High School,35934.0,2.3966210098934577,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0,215.90134385010464,0,1.2315862053449627,1.2315862053449627,1.2315862053449627,1.2315862053449627,1.6875942441874319,1.0
130,48,Female,High School,34778.0,4.717365418128488,0,3,2,2,1,1,1,1,2,2,2,2,2,1,1,1,3,2,2,1.0,0,86.37329344757903,0,2.441760557709018,1.2214710992529274,1.4806940587496695,2.3117844881021283,1.6409350982200814,1.0
131,39,Female,Bachelor's Degree,52032.0,6.475494630241459,0,2,1,2,1,1,2,2,3,2,2,1,1,2,1,1,1,1,1,0.0,0,6.163535413528056,0,1.5434468931788707,1.3842239258772802,1.9909859718861291,1.7910337365884845,1.0,1.3779665067605982
132,18,Male,Master's Degree,82794.0,4.696991719420069,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1.0,0,98.08905592304735,0,1.1900726402062436,1.1753712517389947,1.1753712517389947,1.1753712517389947,1.074538691035022,1.0
133,20,Female,Master's Degree,87103.0,7.0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,0.0,0,119.13668302182707,0,1.2432050234472725,1.2432050234472725,1.2432050234472725,1.2432050234472725,1.0,1.3223244295583685
134,80,Female,Some College,37746.0,5.757658333113072,1,1,1,1,1,2,1,1,,1,1,2,1,1,1,2,,,,,1,86.16655750727503,0,1.0849138026938137,1.8699035356627947,1.0849138026938137,1.0849138026938137,1.5793001912426197,1.0102165876660159
135,18,Female,High School,27618.0,5.640385610964476,0,2,3,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1.0,0,60.37230866863397,0,2.3267539870613123,1.147557422890639,1.147557422890639,1.5192875225341846,1.0,1.0
136,18,Other,Some College,53032.0,5.033082254307109,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1.0,0,114.52145514474992,0,1.3599987320208056,1.3599987320208056,1.3599987320208056,1.3599987320208056,1.0,1.0
137,52,Female,High School,31833.0,5.1112279299064225,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1.0,0,67.09445999374861,0,1.0742514755882395,1.0742514755882395,1.0742514755882395,1.0742514755882395,1.0,1.413954237099491
138,18,Male,Some College,41935.0,4.857549274344645,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0,52.613823436620955,0,1.2628151304692896,1.2628151304692896,1.3258859416894762,1.2628151304692896,1.4564541566116436,1.141902462471879
139,40,Female,Bachelor's Degree,65081.0,4.807049790292716,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,0.0,0,36.8671253021988,0,1.3288176680783088,1.3288176680783088,1.3288176680783088,1.3288176680783088,1.285089669800481,1.0
140,25,Female,High School,52645.0,5.890127310687293,1,4,3,2,1,1,2,2,1,2,1,1,1,2,2,1,3,3,3,1.0,0,14.051320781001861,0,3.274736956949942,1.1839419730518965,1.5430337480288818,1.3677580541665282,1.0,2.0388024660571364
141,18,Female,Master's Degree,70480.0,3.983419401272265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,11.043219371746124,0,1.0921822588802674,1.0921822588802674,1.0921822588802674,1.0921822588802674,1.0,1.0179724523302018
142,18,Female,Some College,45123.0,3.8013380226584625,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1.0,0,61.45861152165902,0,1.3135726977180755,1.3135726977180755,1.3135726977180755,1.3135726977180755,1.322185772186276,1.1934001380592965
143,28,Female,Bachelor's Degree,52193.0,3.7398464338620094,0,2,3,1,2,,1,1,1,1,2,1,1,1,1,1,1,1,1,1.0,0,60.584742477801306,0,1.830377766524175,1.719787949710306,1.2986100029290881,1.4149174158054936,1.0,1.0
144,18,Female,High School,32306.0,7.0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1.0,0,32.00298776115514,0,1.1970051904814625,1.1970051904814625,1.4023380239021133,1.1970051904814625,1.0,1.2084258054008856
145,22,Male,Some College,38298.0,5.889445772171754,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1.0,0,16.687629950500487,0,2.1778201701842033,1.2513091290217027,1.6725090603728425,1.7951324464347298,1.1960633474996305,1.0
146,36,Male,High School,29371.0,5.595839862184189,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0.0,0,13.40978671938764,0,1.1385499817938345,1.1385499817938345,1.1385499817938345,1.1385499817938345,1.0,1.0
147,45,Male,Doctorate/Professional,134105.0,3.825230928618539,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,24.78518549309874,0,1.137475356078274,1.2413541390845841,1.1834481135183135,1.137475356078274,1.0,1.0
148,18,Female,Master's Degree,67797.0,6.010344990877277,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,,,,,1,58.06125463278216,0,1.6727174821487967,1.200922880926469,1.5650523644653536,1.7538614120628913,1.0,1.2479130613654954
149,18,Female,Bachelor's Degree,64601.0,5.0484572496106725,1,4,2,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0.0,0,198.4858158147972,0,3.299781349215935,1.198138213985219,1.198138213985219,1.198138213985219,1.0,1.5200912688837949
150,18,Female,High School,35275.0,5.478419623471275,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1.0,0,32.4724149197681,0,1.066657490475309,1.066657490475309,1.2627302530563393,1.1793019901198507,1.0,1.2340004367692834
151,47,Male,Master's Degree,89928.0,3.9303935893773776,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,,,,,1,41.68764633625249,0,1.1359510270731499,1.1359510270731499,1.7105865692498714,1.371369881525255,1.1560594439617191,1.0
152,80,Male,Some College,39780.0,5.4083495146428495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,1,81.5124276867793,0,1.1541186190418928,1.1300616511555777,1.0779928841954924,1.0779928841954924,1.0958961587787415,1.0
153,50,Female,High School,33163.0,4.649016400331572,0,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,1,1,1,0.0,0,31.467159035689196,1,4.283644661358336,4.283644661358336,4.283644661358336,4.283644661358336,1.1726729221755572,1.0
154,58,Female,Bachelor's Degree,59656.0,4.204705495860756,0,2,3,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1.0,0,44.478172823477905,0,2.2756543558317084,1.2465093793011726,2.0250880900169688,1.2465093793011726,1.0,1.0
155,18,Female,Master's Degree,71419.0,6.154338236549424,1,3,2,2,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,0.0,0,63.91709332150906,0,2.1127622047121206,1.2444155547275466,1.3918808424491338,1.5143920335048975,1.0,1.9543174060399147
156,34,Female,High School,33210.0,3.200979848910997,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1.0,0,79.96758729496229,0,1.0,1.0,1.0,1.0,1.1854358238512275,1.0
157,43,Female,High School,30701.0,5.9342091436083955,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,1,2,1.0,0,34.581194843683605,0,1.1839045889916553,1.081299365391733,2.098366384212672,1.0965648782180135,1.0,1.730918797845315
158,18,Male,Master's Degree,74610.0,6.089831973618895,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1.0,0,22.545307140326784,0,1.232517129968556,1.232517129968556,1.354624021732089,1.232517129968556,1.0,1.0
159,71,Male,High School,24450.0,4.056463221783387,0,7,7,7,7,7,7,7,7,7,7,1,2,1,1,1,1,1,1,1.0,0,38.989089451468246,1,7.0,7.0,7.0,7.0,1.262452582283006,1.1748349743599769
160,18,Female,High School,41696.0,4.133573000527793,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1.0,0,8.517769277387059,0,1.2396024184271965,1.2396024184271965,1.2396024184271965,1.2396024184271965,1.0,1.0
161,64,Female,Bachelor's Degree,52350.0,4.910066614353678,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,,,,1,41.886552840085926,0,1.2672904594631726,1.2672904594631726,1.5028317674895781,1.2672904594631726,1.0,1.0
162,18,Other,Master's Degree,98572.0,5.566647073600887,0,2,3,3,1,,2,1,1,2,2,2,1,1,2,2,,,,,1,66.25494609721419,0,2.509469280722798,1.2554325125538333,1.3882990511481352,2.0429619030302,1.4292441323502683,1.4812731710322455
163,18,Female,Bachelor's Degree,65515.0,5.001288510641507,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,2,1,1,1,0.0,0,128.8425533462986,0,1.2453117921109775,1.2453117921109775,1.2453117921109775,1.2453117921109775,1.0,1.0
164,35,Female,Doctorate/Professional,107136.0,5.763631198249444,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,69.38821130859768,0,1.194574601293333,1.194574601293333,1.194574601293333,1.194574601293333,1.0,1.2039254297940065
165,26,Female,Bachelor's Degree,49336.0,7.0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1.0,0,4.251048043728739,0,1.126545309397666,1.1026836055432716,1.1026836055432716,1.1026836055432716,1.2998383406057759,1.1147682502634741
166,18,Female,High School,47802.0,4.539968200105372,0,3,3,3,1,1,1,1,2,2,2,2,1,1,1,1,3,2,3,1.0,0,100.82864698162373,0,3.04556803758746,1.2874266353545885,1.47164744788249,2.187547825620114,1.3826157680163977,1.1060965592665504
167,70,Female,Doctorate/Professional,172936.0,2.9702660380855535,0,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,107.07820445804998,0,1.2603832854728694,1.2603832854728694,1.2603832854728694,1.2603832854728694,1.1792845714409108,1.0670667097037327
168,18,Male,Some College,42316.0,6.273700657939849,0,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,,,,,1,15.855108222470195,0,1.2409841086691107,1.2409841086691107,1.6118002290997708,1.2409841086691107,1.0570039914773888,1.552218633150768
169,22,Female,Some College,44001.0,7.0,0,3,1,3,1,1,3,3,3,2,2,1,1,2,1,2,2,1,2,1.0,0,24.034820286046976,0,2.309635395768964,1.2249528112409518,2.7702100948293924,2.255748558075048,1.0,1.45177476112367
170,38,Female,Bachelor's Degree,52768.0,5.710598871966462,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1.0,0,104.71629829914245,0,1.2419044674092985,1.133256286856692,1.6053954822931538,1.3294073559782824,1.1656476884930305,1.2556754692358387
171,30,Male,Some College,45022.0,3.785926722040232,1,1,1,1,1,2,,1,1,1,1,1,2,1,1,1,2,1,1,0.0,0,34.62059284657267,0,1.3195134667955497,1.5594364382473844,1.3195134667955497,1.3195134667955497,1.4581741419281762,1.0
172,18,Female,High School,31414.0,5.038939927794239,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,0.0,0,20.696617100496518,0,1.021409570071487,1.021409570071487,1.021409570071487,1.021409570071487,1.1671201291193383,1.0
173,18,Male,High School,24838.0,3.7459194705248784,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0,18.1529614081435,0,1.3765466768108257,1.1764347573858542,1.1764347573858542,1.1764347573858542,1.6106841194790003,1.2211509901676343
174,45,Male,Some College,34790.0,6.035712142151832,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1.0,0,272.5094647202314,0,1.3140777404912671,1.3140777404912671,1.3140777404912671,1.3140777404912671,1.0,1.0
175,46,Female,Master's Degree,85246.0,3.4433224764920354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,62.17679266429737,0,1.1880857857569025,1.1880857857569025,1.1880857857569025,1.1880857857569025,1.0,1.0
176,31,Male,Bachelor's Degree,49016.0,4.80983257712334,1,4,3,3,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1.0,0,26.4993026815737,0,3.3339035636572274,1.1903647511032438,1.1903647511032438,1.769687017159351,1.0927389618019583,1.1855842885336085
177,18,Female,Doctorate/Professional,133542.0,3.8943608258179214,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1.0,0,103.84493254119066,0,1.1350064807104128,1.126393643780726,1.1664239475233968,1.1616149835516263,1.673954185606655,1.0
178,18,Other,Some College,36231.0,5.36487209067545,0,7,7,7,7,7,7,7,7,7,7,1,2,1,1,1,1,1,1,0.0,0,30.80922619818414,1,7.0,7.0,7.0,7.0,1.3108446619388023,1.0
179,24,Female,Some College,37936.0,4.723755819720915,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1.0,0,87.28057061644608,0,1.831097985158973,1.3079521076768743,1.3079521076768743,1.6119636673282738,1.1604998337974244,1.1325827469985241
180,27,Other,High School,39265.0,5.429790734225343,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,52.71952812005301,0,1.4002834489332272,1.400283448933227,1.4002834489332272,1.400283448933227,1.0,1.0576572934879702
181,37,Male,High School,36237.0,5.229055721456276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1.0,0,25.25657627194483,0,1.1790776539074186,1.1790776539074186,1.1790776539074186,1.1790776539074186,1.0,1.0079398647725204
182,21,Female,Some College,42443.0,3.9173432639586565,0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,,,,,1,49.33535528501231,0,1.0815609852073802,1.0815609852073802,1.0815609852073802,1.0815609852073802,1.7829170288059915,1.0
183,44,Female,Bachelor's Degree,64092.0,6.014940182587728,0,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0.0,0,50.95682056299596,0,1.173269629642841,1.0536901448478815,1.4487500003475997,1.0,1.0,1.0
184,44,Other,Master's Degree,90607.0,5.136604652603951,0,2,1,2,3,2,1,1,2,2,1,1,1,2,1,3,1,2,1,1.0,0,62.84420150977184,0,1.7029500470006613,2.355056223273233,1.6152677694001547,1.5843711890403105,1.0,1.2871149292183781
185,59,Male,Doctorate/Professional,166342.0,3.9149122897743296,0,7,7,7,7,7,7,7,7,7,7,1,2,1,1,1,1,2,2,1.0,0,121.84285785033636,1,7.0,7.0,7.0,7.0,1.6303286951434064,1.0
186,25,Female,High School,32700.0,7.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,194.3128691643262,0,1.1988797904240551,1.1988797904240551,1.1988797904240551,1.1988797904240551,1.0,1.0019529006328818
187,31,Male,Master's Degree,79987.0,5.819359216732263,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,46.01255881061987,0,1.1100798821518916,1.1100798821518916,1.5348148044846246,1.1100798821518916,1.0,1.0
188,22,Female,Some College,34910.0,5.000761280580903,0,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0,7.196444408211907,0,1.277473686068213,1.5790861750034704,1.277473686068213,1.277473686068213,1.599487965816207,1.0
189,18,Female,High School,32855.0,7.0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,3,2,1.0,0,66.77457027468087,0,1.1984254453734173,1.1984254453734173,1.479018587015255,1.1984254453734173,1.0,1.7705032381576173
190,80,Female,Master's Degree,96255.0,7.0,0,1,1,1,3,3,2,1,1,3,3,1,1,2,1,1,1,2,2,1.0,0,26.880298119487165,0,1.275891102889729,2.965592392312635,1.332539086079978,2.6466166586171855,1.0,1.3637615828869862
191,54,Female,Bachelor's Degree,67249.0,5.01104575099195,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,8.55933049067325,0,1.0184148506219177,1.0184148506219177,1.0184148506219177,1.0184148506219177,1.0,1.2272149597473256
192,43,Male,High School,39801.0,5.6516167323651905,0,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1.0,0,57.54435422869458,0,1.3515889150904397,1.328194070016552,1.6147168350037902,1.5696456047204672,1.0,1.1525536246135517
193,24,Female,Some College,32033.0,3.915596336596177,0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1.0,0,47.064661010234964,0,1.177397832603563,1.177397832603563,1.177397832603563,1.177397832603563,1.8532504668437255,1.1975335673776009
194,18,Male,Some College,48818.0,5.008649424001585,0,1,1,1,1,1,3,3,2,1,1,1,1,2,1,1,,,,,1,17.384286897520408,0,1.1888642562060519,1.1775690872492988,2.557617400426123,1.1775690872492988,1.0,1.6576473844524628
195,49,Female,Bachelor's Degree,43711.0,4.941218680112169,0,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,1,1,1,1.0,0,12.823259053970103,1,4.2082992422258805,4.2082992422258805,4.2082992422258805,4.2082992422258805,1.0,1.0
196,22,Female,Bachelor's Degree,64235.0,5.44027514370815,0,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,2,1.0,0,101.15542010521071,1,4.269401197507927,4.269401197507927,4.269401197507927,4.269401197507927,1.3199522227622689,1.0
197,33,Female,Doctorate/Professional,127031.0,5.632588622228114,0,3,3,2,1,1,1,2,1,2,2,2,1,1,1,1,,,,,1,49.64639363446812,0,2.4359224543012776,1.302684310837551,1.5334413818404231,2.193476770323337,1.6391215650213795,1.1538838820991466
198,18,Female,High School,38512.0,5.927776983476478,0,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1.0,0,17.587979774526985,0,1.7598906110094326,1.2380417980048208,1.3116701417839642,1.2380417980048208,1.0,1.8433173666192437
199,30,Female,Some College,34727.0,5.508935453189947,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,1,1,0.0,0,56.262920023286405,0,1.0828833999643945,1.0497132148008446,1.0817897103463723,1.0497132148008446,1.732968316847484,1.797565703126689
200,18,Female,Bachelor's Degree,66283.0,3.626034585382086,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,23.660917944817186,0,1.186178091970992,1.186178091970992,1.186178091970992,1.186178091970992,1.0,1.0
201,18,Female,Bachelor's Degree,46512.0,3.9799927625365896,0,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,3,3,3,1.0,0,51.20379711021873,0,1.219611736898035,1.4041899566810156,1.219611736898035,1.219611736898035,1.3638416943874956,1.0
202,29,Female,Some College,38600.0,4.4896700946972254,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,42.57482408643358,0,1.1725957313345654,1.1725957313345654,1.50533846671917,1.1725957313345654,1.0,1.0
203,18,Female,Bachelor's Degree,50014.0,4.833087230499803,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,4.256447794863509,0,1.4100645432748433,1.3322255845714315,1.3322255845714315,1.3322255845714315,1.0,1.0
204,18,Female,Master's Degree,64533.0,6.566006577613748,0,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,0.0,0,36.11212095946499,0,1.9909906159569613,2.1630243926784813,1.2142001087061867,2.410414446328651,1.191873551266386,1.0
205,18,Male,Master's Degree,86102.0,3.688179317091213,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1.0,0,28.984388362417803,0,1.2782418588524092,1.2782418588524092,1.2782418588524092,1.2782418588524092,1.0,1.0
206,21,Male,Master's Degree,106071.0,4.73536043737809,0,2,2,3,1,1,2,3,2,1,1,2,2,2,1,1,2,2,2,1.0,0,18.31537813814195,0,2.339649278096657,1.1903585330010082,2.1773655375734937,1.4013418254623196,1.6399845229192274,1.6378561079849394
207,45,Female,Master's Degree,116113.0,6.438912347678265,0,3,2,3,1,2,1,1,1,2,2,1,1,2,2,3,2,2,3,1.0,0,12.046595829168549,0,2.625590470676657,1.4612337491566008,1.2604451582310903,2.254681543531376,1.0523737762337388,1.9678444658655145
208,22,Female,Bachelor's Degree,58228.0,4.810159283154404,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1.0,0,27.826454541832998,0,1.3122385621914598,1.3122385621914598,1.3122385621914598,1.3122385621914598,1.0817657973776984,1.0
209,24,Female,Master's Degree,98027.0,5.798540344795671,0,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,0.0,0,24.973370981047605,0,1.268059302472604,1.268059302472604,1.4021249519426526,1.268059302472604,1.1993718848728268,1.2719795633279531
