sample_id,anode_material,cathode_material,tab_thickness_um,surface_finish,coating,welding_technique,power_w,amplitude_um,force_n,time_s,speed_mm_s,pulse_frequency_hz,current_a,voltage_v,rotation_speed_rpm,travel_speed_mm_s,tool_diameter_mm,pulse_duration_ms,spot_size_mm,pre_heat_temperature_c,humidity_percent,atmospheric_pressure_kpa,weld_position,joint_type,joint_geometry,cleaning_method,pre_treatment
WS_000096,Aluminum,Titanium,92.25532210523826,Etched,Gold,Ultrasonic_Welding,1928.526323999778,32.977587225558864,1340.1830832237363,1.9593994460610078,,20000.0,,,,,,,,87.37341808516268,21.050959451723735,97.44147290422374,Horizontal,Butt,J-Groove,Alcohol,Solution_Treatment
WS_000097,Copper,Nickel,354.4310235997609,Rough,Silver,Friction_Stir_Welding,,,13373.426563788349,,,,,,302.5267575851824,13.327983439759203,19.99003333810133,,,28.678166994900085,78.63045105327905,99.0690796072287,Overhead,Edge,Square,Plasma,None
WS_000098,Copper,Steel,445.3320025856066,Coated_Ni,Tin,Laser_Welding,2247.0444974187394,,,,45.16740682983377,878.0132678822862,,,,,,6.412194763631431,1.750911188527085,87.62100533871077,37.812156473616845,101.49074658794393,Flat,Butt,J-Groove,Acetone,Stress_Relief
WS_000099,Titanium,Steel,224.8511455716556,Cleaned_Acetone,None,Ultrasonic_Welding,1114.0894325661732,49.99775074760814,78.60076124021442,1.215417244632187,,20000.0,,,,,,,,50.319989325689534,58.554558136831375,102.59344327922867,Flat,T-Joint,Square,Acetone,Solution_Treatment
WS_000100,Aluminum,Nickel,61.538929612896055,Cleaned_Alcohol,Diamond_Like_Carbon,Friction_Stir_Welding,,,3830.8452634336995,,,,,,1100.5852148110232,5.298358346560966,11.103823075699706,,,90.98575828730304,52.9648543058272,102.46875716135823,Overhead,T-Joint,U-Groove,Plasma,None
WS_000101,Steel,Titanium,454.1137470274941,Cleaned_Acetone,Tin,Resistance_Spot_Welding,,,1962.365093792306,0.20518258530714859,,,5312.649064992399,2.7510249086677088,,,,,,49.93968939376559,57.04110544477845,100.23084724581784,Horizontal,T-Joint,Square,Ultrasonic,Stress_Relief
WS_000102,Aluminum,Nickel,372.93610365888327,Polished,None,Ultrasonic_Welding,856.4207479744355,20.96974840032528,403.2412315926266,1.3941239225334674,,20000.0,,,,,,,,52.65890258521285,51.50980302002361,102.09046261722433,Overhead,Butt,V-Groove,Plasma,Annealing
WS_000103,Nickel,Copper,218.0793573672744,Cleaned_Alcohol,Aluminum_Oxide,Laser_Welding,4114.025411191272,,,,44.326116704071985,228.85169217698353,,,,,,4.31969231417371,1.2608638788168842,93.98512456520685,70.39167817200322,104.00023123398012,Overhead,Butt,V-Groove,Alcohol,None
WS_000104,Nickel,Aluminum,379.3811304135355,Oxidized,Aluminum_Oxide,Laser_Welding,4066.6968812653645,,,,38.56615062481989,150.55426398900076,,,,,,8.536501776974708,0.3906692215742691,62.34240526435727,72.15557747906315,99.72891965633183,Flat,Butt,V-Groove,Plasma,Stress_Relief
WS_000105,Steel,Nickel,142.78377403329188,Cleaned_Alcohol,Diamond_Like_Carbon,Laser_Welding,3196.8758815000506,,,,3.8642760913191414,142.63261913357476,,,,,,5.563351054602494,1.2343891421018143,141.65142411572768,46.56301800677163,99.45790914577229,Flat,Butt,U-Groove,Ultrasonic,Annealing
WS_000106,Steel,Nickel,375.9524677079335,Cleaned_Alcohol,Aluminum_Oxide,Ultrasonic_Welding,204.86776952852387,17.70924246367875,1793.6722055950306,0.4645479169656115,,20000.0,,,,,,,,78.20688118079374,33.59938413361928,98.54996305831938,Overhead,Edge,Square,Ultrasonic,Annealing
WS_000107,Nickel,Titanium,81.46922256924536,Coated_Zn,Titanium_Nitride,Laser_Welding,3004.7787591017714,,,,34.32646462406912,231.59835996485805,,,,,,9.191487033119335,0.4616172393562288,29.420997641571496,42.70858540915214,98.62944271845993,Vertical,Lap,U-Groove,Ultrasonic,Solution_Treatment
WS_000108,Nickel,Aluminum,480.9313780274211,Cleaned_Acetone,Aluminum_Oxide,Friction_Stir_Welding,,,8780.079207098874,,,,,,903.1093154527601,16.525225656071193,3.0210235559099603,,,74.15355950358591,78.87418246065823,99.74886543506219,Horizontal,Edge,U-Groove,Ultrasonic,Stress_Relief
WS_000109,Titanium,Nickel,467.15043556593287,As_received,Diamond_Like_Carbon,Laser_Welding,2652.6940886330067,,,,31.555698712135225,90.0353076839006,,,,,,15.129881367886476,0.3426556189069462,168.6921734454551,66.92168526022316,102.08744697742976,Horizontal,Corner,Square,Acetone,None
WS_000110,Aluminum,Copper,89.43923604372733,Cleaned_Acetone,Diamond_Like_Carbon,Ultrasonic_Welding,645.7724057831459,45.72833653668551,922.0449539844295,1.241129233385173,,20000.0,,,,,,,,112.8222969853696,75.16351839286504,99.96963482905831,Horizontal,Corner,Square,Ultrasonic,Annealing
WS_000111,Nickel,Copper,102.36487904846425,Polished,Nickel,Laser_Welding,4402.07417018084,,,,43.534777815265066,806.1194747175035,,,,,,15.82160568251052,0.6788903642862775,34.56547094922539,44.178810725909685,96.7352451498651,Horizontal,T-Joint,V-Groove,Ultrasonic,Annealing
WS_000112,Aluminum,Copper,308.8235077234812,Coated_Ni,None,Friction_Stir_Welding,,,12521.047944234137,,,,,,364.4762467733067,18.016101732207765,17.098650887401824,,,77.15566061781266,77.16785165607766,103.25200767415568,Flat,Edge,V-Groove,Plasma,Annealing
WS_000113,Nickel,Copper,154.64811126442106,Oxidized,Zinc,Ultrasonic_Welding,256.0461343104006,67.67436832211857,471.2744558937192,1.2772171143058761,,20000.0,,,,,,,,137.03619663166762,29.12149118771889,95.61349627110668,Vertical,Lap,V-Groove,None,Annealing
WS_000114,Steel,Aluminum,76.001252448365,Etched,Diamond_Like_Carbon,Resistance_Spot_Welding,,,1271.9825106580356,0.1508268750003242,,,2092.46445480186,3.72947632810836,,,,,,38.1882459819164,61.52968050164792,95.62291798130063,Overhead,Corner,U-Groove,None,None
WS_000115,Nickel,Titanium,330.7531263312373,Coated_Ni,Aluminum_Oxide,Laser_Welding,740.4808460269775,,,,44.44360654678287,450.33486417250117,,,,,,3.9729879852332246,0.7987427666668502,94.54335545520686,69.65227373401245,102.33614380561401,Horizontal,Edge,V-Groove,Acetone,Annealing
WS_000116,Steel,Titanium,58.63652457037551,Coated_Zn,Polymer,Resistance_Spot_Welding,,,771.8375580720954,0.5399570301380657,,,2936.8168481551374,1.1090869717950396,,,,,,63.41626236791747,78.55242529460322,103.01537111882989,Flat,Corner,Square,Alcohol,None
WS_000117,Nickel,Steel,254.4698005519824,Oxidized,Aluminum_Oxide,Ultrasonic_Welding,1002.0702171924675,23.50437982245858,683.118057435617,1.5009784470368193,,20000.0,,,,,,,,105.68326328637798,42.553297108746165,98.94476278570035,Horizontal,Lap,Square,Acetone,None
WS_000118,Copper,Aluminum,246.92140582492635,As_received,Polymer,Laser_Welding,288.2891099153925,,,,45.186337614635754,462.01598716010943,,,,,,12.78030938848478,1.3527724521909872,181.12119332717654,58.20018093003244,101.13933584760062,Overhead,Edge,U-Groove,Plasma,Solution_Treatment
WS_000119,Nickel,Copper,249.47288934962822,Etched,Titanium_Nitride,Ultrasonic_Welding,1505.1041520895853,69.31319807833127,1614.1545883487956,0.3001983145103313,,20000.0,,,,,,,,26.4027560663987,50.51475736685471,98.8759523148277,Vertical,Corner,U-Groove,Ultrasonic,Stress_Relief
WS_000120,Steel,Nickel,209.67861211560069,Cleaned_Alcohol,Silver,Ultrasonic_Welding,1337.5903034176094,78.79353959995623,566.8405352337578,0.13979542595873434,,20000.0,,,,,,,,34.79090014575692,78.07160209070183,97.95444777477421,Overhead,Butt,Square,Acetone,Stress_Relief
WS_000121,Aluminum,Steel,104.62388817173289,Oxidized,Diamond_Like_Carbon,Ultrasonic_Welding,1921.6617102480616,53.04297651183314,1796.8384648751698,0.7122094565447938,,20000.0,,,,,,,,42.54204267790888,48.460166594372836,96.13956634714317,Flat,Edge,J-Groove,Ultrasonic,Annealing
WS_000122,Steel,Aluminum,202.22037769752427,Etched,Zinc,Resistance_Spot_Welding,,,565.5573250622929,0.3822329610418983,,,5950.827464123404,4.497875187668623,,,,,,49.46308426375427,36.427478450846394,104.28317532848577,Overhead,T-Joint,V-Groove,None,Solution_Treatment
WS_000123,Titanium,Steel,352.1547207025895,Anodized,Aluminum_Oxide,Ultrasonic_Welding,553.9416595690452,58.961492126447645,1290.3379892731589,0.5200204057620841,,20000.0,,,,,,,,196.11151018410726,64.89151435873985,100.5781322551107,Vertical,Corner,J-Groove,Alcohol,Solution_Treatment
WS_000124,Steel,Copper,471.8246299237035,Polished,Zinc,Ultrasonic_Welding,1386.3311314259531,18.268379893904022,1932.0029971476433,1.0279488471233853,,20000.0,,,,,,,,47.12169938777793,40.543018162012785,99.1341644929526,Flat,Edge,Square,Alcohol,Stress_Relief
WS_000125,Steel,Titanium,92.19061429050049,Cleaned_Acetone,Silver,Resistance_Spot_Welding,,,888.1560523929563,0.5624619018974774,,,8305.76995179139,7.67540855361637,,,,,,178.66114034150385,36.67412583493207,96.93953867267774,Overhead,Lap,V-Groove,Alcohol,None
WS_000126,Aluminum,Titanium,379.88208321335367,Anodized,Zinc,Ultrasonic_Welding,781.7568136631993,58.48261006087352,1072.1103829160165,1.7112908031484666,,20000.0,,,,,,,,171.19351645079286,69.96082816082259,95.11031614262465,Flat,Lap,Square,None,Solution_Treatment
WS_000127,Steel,Titanium,106.12132561012572,Oxidized,Tin,Laser_Welding,4442.359324278865,,,,30.059172375152425,392.1341724796515,,,,,,8.311174632887612,1.421674478343933,20.579287448770163,57.17536024759044,98.55493010441357,Flat,Edge,J-Groove,None,Stress_Relief
WS_000128,Nickel,Titanium,339.0464866573523,Etched,Silver,Friction_Stir_Welding,,,5283.336353810183,,,,,,1435.592537859486,1.5296772291362977,11.272160258143803,,,127.8864138193281,56.128738643148864,95.22932811268042,Vertical,Butt,U-Groove,Alcohol,Annealing
WS_000129,Titanium,Nickel,403.2036397001604,Coated_Ni,Silver,Resistance_Spot_Welding,,,4143.140271563965,0.5250936111494675,,,4361.1633652975615,2.1013908159266013,,,,,,152.39100916775678,34.151455948621226,98.71422001873046,Flat,T-Joint,J-Groove,Alcohol,Stress_Relief
WS_000130,Steel,Copper,469.90099910460094,As_received,None,Laser_Welding,3217.2690870703404,,,,39.496929285931365,119.21785473246393,,,,,,8.257107304956135,1.6956243427076727,89.08993134794792,54.31233627363119,100.87769360862198,Flat,Corner,Square,Acetone,Annealing
WS_000131,Steel,Titanium,365.1133817500345,Coated_Ni,Gold,Ultrasonic_Welding,1862.7529996075841,80.43237458662041,159.46540166160952,1.7201832377638513,,20000.0,,,,,,,,60.59743938663187,42.61484988418232,99.61732813612382,Overhead,Butt,Square,Acetone,Solution_Treatment
WS_000132,Titanium,Nickel,110.0659875871747,Oxidized,Aluminum_Oxide,Resistance_Spot_Welding,,,2532.659646540969,0.44248219558902774,,,7565.57405787157,7.889616090919988,,,,,,48.60347018048364,56.61350896865848,96.35354082277685,Vertical,Corner,J-Groove,None,Solution_Treatment
WS_000133,Titanium,Nickel,70.0677087678327,Coated_Ni,Aluminum_Oxide,Resistance_Spot_Welding,,,1450.5004595268326,0.789255336575588,,,9773.511875030008,4.340863845009984,,,,,,97.19963819498695,70.6873661771613,97.68139020095514,Flat,Edge,J-Groove,Alcohol,Solution_Treatment
WS_000134,Aluminum,Steel,112.66041700291782,Oxidized,Zinc,Ultrasonic_Welding,1555.1225660541616,17.778214968629182,511.7294031572015,1.4916525904923705,,20000.0,,,,,,,,118.69770507075636,27.679292512015184,103.8213561428206,Flat,Lap,V-Groove,Ultrasonic,Solution_Treatment
WS_000135,Copper,Titanium,491.583690723761,Polished,Silver,Resistance_Spot_Welding,,,3653.2630650004626,0.19927879445014113,,,4044.367947991135,3.778288690358757,,,,,,190.46647779297015,78.04137066729652,96.83015444234726,Flat,Lap,Square,Ultrasonic,Stress_Relief
WS_000136,Aluminum,Copper,432.777226028512,Anodized,None,Ultrasonic_Welding,1962.0078029021568,30.466854627524103,837.7568588367691,1.1308370264513035,,20000.0,,,,,,,,162.5059979216033,52.93031940320353,101.12900160861949,Horizontal,Lap,Square,Acetone,None
WS_000137,Titanium,Aluminum,348.8845615274378,Cleaned_Acetone,Zinc,Laser_Welding,2365.2482489029753,,,,21.176511537640916,651.3224936838033,,,,,,10.954094201197417,0.21831890117558267,112.2504767786597,68.38421703397037,99.59239877596958,Overhead,T-Joint,U-Groove,None,Solution_Treatment
WS_000138,Titanium,Nickel,295.18149158803203,Oxidized,Tin,Laser_Welding,187.93382498560996,,,,7.186435356838059,659.9697370283475,,,,,,3.3162342445888413,0.5854373548456488,190.3948317559293,53.61093550249471,102.50729506999348,Flat,Lap,Square,Alcohol,Solution_Treatment
WS_000139,Nickel,Copper,225.82776452612595,Rough,Gold,Resistance_Spot_Welding,,,3318.222513149041,0.8238821289942232,,,4423.780067568061,7.980506658327947,,,,,,193.60579770214608,32.22598754766135,100.23329631194741,Overhead,Corner,J-Groove,None,Solution_Treatment
WS_000140,Titanium,Copper,228.18671269810469,Etched,Zinc,Laser_Welding,2293.254407569063,,,,28.33318940453087,166.86827910277927,,,,,,12.308115458919607,0.7898913996046197,181.49354137363142,30.131252400661168,100.07051103865442,Overhead,Butt,U-Groove,Plasma,Solution_Treatment
WS_000141,Nickel,Steel,190.92289766777705,Coated_Ni,Gold,Resistance_Spot_Welding,,,4423.84020519596,0.8055675000871199,,,5546.860962189744,9.704139537332534,,,,,,95.19697626951795,79.04661914218987,101.67919998803627,Flat,Lap,J-Groove,Ultrasonic,Annealing
WS_000142,Aluminum,Steel,123.0050326021157,Coated_Zn,Diamond_Like_Carbon,Resistance_Spot_Welding,,,2684.258148401114,0.722160086145467,,,9012.322477160218,1.7146592617872658,,,,,,151.66936826126522,31.244716645854933,103.58177053157164,Overhead,Lap,V-Groove,Alcohol,Solution_Treatment
WS_000143,Nickel,Copper,262.0255545197666,Cleaned_Acetone,Silver,Friction_Stir_Welding,,,10390.036497755698,,,,,,1673.6735796307148,7.036556923732018,5.953947083307645,,,148.16252365954054,69.55869276248491,96.00637478523534,Flat,T-Joint,J-Groove,Acetone,None
WS_000144,Steel,Aluminum,386.9718516334879,Cleaned_Acetone,Aluminum_Oxide,Friction_Stir_Welding,,,11967.744884603648,,,,,,1502.3313343431826,16.22081967957392,17.343534548914313,,,65.71547742296445,21.866935995041462,102.39294735164773,Horizontal,Lap,U-Groove,Ultrasonic,Stress_Relief
WS_000145,Copper,Nickel,152.2308006605817,Etched,Aluminum_Oxide,Resistance_Spot_Welding,,,477.68225856215736,0.34697629174000816,,,8797.478628262079,2.9397688191219866,,,,,,84.86800758746256,24.110324397618776,102.63155291258889,Flat,Corner,V-Groove,Ultrasonic,Solution_Treatment
WS_000146,Copper,Steel,76.59225053521398,Polished,Nickel,Ultrasonic_Welding,1754.7421120697854,10.016955960092371,379.7080871941854,0.8405428361103349,,20000.0,,,,,,,,88.31052260744934,33.60382297541064,98.816119398672,Horizontal,T-Joint,U-Groove,Alcohol,Solution_Treatment
WS_000147,Copper,Aluminum,484.8095348180592,Coated_Ni,Diamond_Like_Carbon,Resistance_Spot_Welding,,,4866.60398217122,0.8277786611499062,,,7293.838376135833,8.555148185506901,,,,,,196.72376478691297,57.280669835211775,100.59184806829326,Overhead,Butt,J-Groove,Alcohol,Stress_Relief
WS_000148,Nickel,Titanium,293.31431449020965,Etched,None,Laser_Welding,326.0054652450958,,,,28.791368216049893,284.54461857649676,,,,,,16.50824268093194,0.24105765867793424,60.743268981467466,63.814768825408756,100.98808296383491,Vertical,Corner,J-Groove,Acetone,None
WS_000149,Titanium,Copper,495.06276125757825,Anodized,None,Friction_Stir_Welding,,,1658.735067803183,,,,,,1207.3329866586303,19.911031565730543,17.54683359523817,,,113.8602240278461,23.818454557198542,103.3137351438571,Vertical,Corner,Square,Plasma,None
WS_000150,Copper,Titanium,64.69055489555087,Rough,None,Laser_Welding,4406.99661138311,,,,29.016845250367787,517.9289054032862,,,,,,8.665505465387703,0.7021985168031266,98.22727295456812,66.43277934380939,101.01923431015132,Horizontal,Corner,Square,Plasma,Stress_Relief
WS_000151,Nickel,Copper,366.1851978884824,Oxidized,Aluminum_Oxide,Resistance_Spot_Welding,,,745.2978485129887,0.24184260234733082,,,8080.753016389933,9.736895858273046,,,,,,67.28161566775731,36.29412588506239,99.72897132810905,Flat,Butt,J-Groove,None,Annealing
WS_000152,Copper,Titanium,262.62200975293115,Cleaned_Alcohol,Titanium_Nitride,Resistance_Spot_Welding,,,1456.3901081773984,0.9718173639920401,,,3982.1230639274568,5.338369523008743,,,,,,55.29758829291073,56.6468042645461,97.80683215515974,Overhead,Butt,Square,Plasma,Annealing
WS_000153,Copper,Steel,429.76607567527583,As_received,Polymer,Resistance_Spot_Welding,,,4032.669829941083,0.5763281569356078,,,5614.0095336077475,3.6413994088730948,,,,,,187.71566949790696,43.8209024742315,95.87092766795772,Flat,Butt,J-Groove,Plasma,Stress_Relief
WS_000154,Steel,Copper,63.35070037913292,Rough,None,Friction_Stir_Welding,,,9014.735392237795,,,,,,880.940043004537,18.19841454985282,15.13855495593656,,,129.42293853632668,38.562363071766924,103.23790384221294,Vertical,Corner,V-Groove,Plasma,Solution_Treatment
WS_000155,Copper,Steel,50.94672942914754,Anodized,None,Resistance_Spot_Welding,,,4370.82886371233,0.2641272860269454,,,6987.628917802497,8.20319391121066,,,,,,139.27961235068398,25.537087524395435,100.96321518860368,Overhead,Corner,Square,None,Solution_Treatment
WS_000156,Aluminum,Steel,209.6470813261929,Anodized,Zinc,Resistance_Spot_Welding,,,3265.8712575248087,0.6499855892233609,,,8992.35157924106,6.388231620871876,,,,,,110.38764979315764,28.33227958379102,96.15737606678705,Vertical,Corner,U-Groove,Ultrasonic,Annealing
WS_000157,Steel,Titanium,456.1039882786288,Coated_Ni,Nickel,Friction_Stir_Welding,,,19834.00130793903,,,,,,1658.0239953267765,14.050206286681204,12.052375890431492,,,100.79355290144748,25.06354283267254,98.99368748394691,Flat,Edge,V-Groove,None,Stress_Relief
WS_000158,Copper,Nickel,224.32666355089668,Polished,Tin,Resistance_Spot_Welding,,,480.31175918406024,0.5471090248469289,,,8755.682454264657,6.312569886578437,,,,,,60.73023947856173,43.05437720824288,99.50123361181932,Overhead,Butt,U-Groove,Alcohol,Solution_Treatment
WS_000159,Aluminum,Steel,320.48337506010483,Oxidized,None,Friction_Stir_Welding,,,8116.504853382306,,,,,,417.03438322763037,8.895322100013047,5.424100449392449,,,180.2174663330855,40.75264764427145,96.54459747223324,Flat,Lap,J-Groove,Acetone,Solution_Treatment
WS_000160,Steel,Copper,95.56696157682151,Coated_Zn,Titanium_Nitride,Laser_Welding,4224.444472548913,,,,29.43085442046644,560.128756393102,,,,,,2.1946577854205462,0.4179834929633931,194.9645461693864,33.70920480528625,104.77452117990367,Vertical,T-Joint,Square,Ultrasonic,Annealing
WS_000161,Steel,Aluminum,227.94542059681146,Coated_Ni,Silver,Laser_Welding,737.2341343045796,,,,41.93853158273405,371.02658928903116,,,,,,7.558590998857746,1.0006122141179963,99.94298836983529,79.69147838355929,100.45381121218303,Flat,Edge,U-Groove,Ultrasonic,None
WS_000162,Titanium,Nickel,491.0490465861951,Cleaned_Acetone,None,Ultrasonic_Welding,1106.324384199508,78.5711631344383,1675.6174257782918,0.9368385655936056,,20000.0,,,,,,,,74.41998488326888,35.56009383902567,96.94623836704872,Flat,Edge,V-Groove,Ultrasonic,None
WS_000163,Nickel,Steel,300.9689718125197,Rough,None,Friction_Stir_Welding,,,12076.704097127447,,,,,,1999.4562278962367,3.4351690874365644,16.884867812031978,,,57.315620573760434,66.94329976760524,102.34577923121414,Horizontal,Butt,J-Groove,Acetone,Stress_Relief
WS_000164,Titanium,Nickel,433.65100185569906,Coated_Zn,Tin,Laser_Welding,1215.9737069057269,,,,48.23741351111018,909.5451563263048,,,,,,14.470650385572526,1.113434594654189,176.5944487365833,27.839140629407773,102.90509794274885,Overhead,Edge,Square,Ultrasonic,None
WS_000165,Aluminum,Nickel,486.3234770816429,Rough,Nickel,Laser_Welding,4906.838152997157,,,,24.686964362684183,863.6839749920306,,,,,,11.815757290413265,0.8131268250472434,71.44103999465663,32.193385465165235,102.61798191377697,Vertical,T-Joint,U-Groove,None,Stress_Relief
WS_000166,Aluminum,Copper,439.5097155310485,Polished,Nickel,Resistance_Spot_Welding,,,3846.1861938081165,0.5777936619410176,,,9604.424292507398,2.804270639755625,,,,,,39.66755785573186,71.23771801732534,99.39149816633748,Flat,Butt,J-Groove,Alcohol,Stress_Relief
