sample_id,operating_temperature_C,fuel_utilization,current_density_A_per_cm2_max,anode_porosity,vi_curve_path,T_stack_C,eta_elec
252,799.908,0.72073,0.29492,0.38298,/workspace/data/lf/curves/vi_curve_00252.csv,801.361,0.71414
253,791.980,0.68484,0.29861,0.23363,/workspace/data/lf/curves/vi_curve_00253.csv,788.288,0.69238
254,745.146,0.77543,1.08263,0.46404,/workspace/data/lf/curves/vi_curve_00254.csv,748.508,0.66919
255,844.425,0.66096,0.79992,0.48905,/workspace/data/lf/curves/vi_curve_00255.csv,845.168,0.64798
256,781.724,0.82942,1.15752,0.44635,/workspace/data/lf/curves/vi_curve_00256.csv,780.878,0.63230
257,891.024,0.73621,0.38923,0.31445,/workspace/data/lf/curves/vi_curve_00257.csv,889.790,0.71777
258,813.571,0.78088,0.58416,0.39613,/workspace/data/lf/curves/vi_curve_00258.csv,815.184,0.69582
259,855.783,0.79246,1.23274,0.35928,/workspace/data/lf/curves/vi_curve_00259.csv,859.114,0.64996
260,848.673,0.65203,0.67735,0.42632,/workspace/data/lf/curves/vi_curve_00260.csv,850.260,0.64998
261,720.610,0.69360,0.46482,0.39973,/workspace/data/lf/curves/vi_curve_00261.csv,720.293,0.68767
262,702.844,0.80005,0.66963,0.44594,/workspace/data/lf/curves/vi_curve_00262.csv,701.843,0.67919
263,813.686,0.88689,1.48299,0.48744,/workspace/data/lf/curves/vi_curve_00263.csv,812.853,0.57829
264,777.578,0.88932,1.18681,0.48274,/workspace/data/lf/curves/vi_curve_00264.csv,782.053,0.59460
265,772.606,0.87036,0.17529,0.45557,/workspace/data/lf/curves/vi_curve_00265.csv,771.381,0.66518
266,701.060,0.72198,0.34317,0.39558,/workspace/data/lf/curves/vi_curve_00266.csv,703.003,0.71200
267,832.596,0.77675,0.47221,0.24867,/workspace/data/lf/curves/vi_curve_00267.csv,832.826,0.70502
268,807.202,0.75625,1.49680,0.36474,/workspace/data/lf/curves/vi_curve_00268.csv,809.037,0.65584
269,705.951,0.61922,0.18382,0.41874,/workspace/data/lf/curves/vi_curve_00269.csv,707.835,0.65893
270,888.637,0.87208,0.85749,0.21302,/workspace/data/lf/curves/vi_curve_00270.csv,896.457,0.62470
271,801.617,0.78338,0.82580,0.23821,/workspace/data/lf/curves/vi_curve_00271.csv,801.564,0.67983
272,753.042,0.70076,0.68159,0.38727,/workspace/data/lf/curves/vi_curve_00272.csv,750.502,0.67896
273,742.995,0.77332,1.46627,0.27377,/workspace/data/lf/curves/vi_curve_00273.csv,743.559,0.64743
274,733.795,0.68110,0.96495,0.21571,/workspace/data/lf/curves/vi_curve_00274.csv,733.993,0.65017
275,706.304,0.74427,1.35281,0.30969,/workspace/data/lf/curves/vi_curve_00275.csv,710.328,0.66479
276,771.188,0.69699,0.86994,0.30923,/workspace/data/lf/curves/vi_curve_00276.csv,770.089,0.66540
277,723.172,0.80190,1.36627,0.25347,/workspace/data/lf/curves/vi_curve_00277.csv,723.164,0.63628
278,895.413,0.67632,0.81724,0.30045,/workspace/data/lf/curves/vi_curve_00278.csv,895.602,0.65616
279,794.497,0.81231,1.15002,0.36839,/workspace/data/lf/curves/vi_curve_00279.csv,793.755,0.64301
280,814.329,0.86179,0.55291,0.34793,/workspace/data/lf/curves/vi_curve_00280.csv,812.301,0.64915
281,784.877,0.70668,0.79153,0.45621,/workspace/data/lf/curves/vi_curve_00281.csv,784.000,0.67592
282,817.266,0.79339,1.35602,0.36635,/workspace/data/lf/curves/vi_curve_00282.csv,817.761,0.64201
283,883.357,0.74809,0.48366,0.23534,/workspace/data/lf/curves/vi_curve_00283.csv,883.877,0.71924
284,735.500,0.74815,0.30222,0.40211,/workspace/data/lf/curves/vi_curve_00284.csv,735.557,0.73016
285,858.875,0.85627,0.59873,0.33120,/workspace/data/lf/curves/vi_curve_00285.csv,860.544,0.64972
286,892.868,0.79983,0.70430,0.41189,/workspace/data/lf/curves/vi_curve_00286.csv,895.512,0.67724
287,882.002,0.67167,1.48746,0.35691,/workspace/data/lf/curves/vi_curve_00287.csv,884.233,0.61315
288,735.912,0.79356,0.10591,0.48555,/workspace/data/lf/curves/vi_curve_00288.csv,739.691,0.71126
289,749.129,0.61085,1.12006,0.47041,/workspace/data/lf/curves/vi_curve_00289.csv,751.187,0.59870
290,795.636,0.71435,0.35776,0.21430,/workspace/data/lf/curves/vi_curve_00290.csv,794.870,0.70654
291,803.719,0.84391,0.95552,0.21946,/workspace/data/lf/curves/vi_curve_00291.csv,805.768,0.63572
292,826.842,0.76078,0.12481,0.41935,/workspace/data/lf/curves/vi_curve_00292.csv,828.140,0.73093
293,876.410,0.81268,1.24768,0.32300,/workspace/data/lf/curves/vi_curve_00293.csv,878.996,0.63693
294,710.866,0.66852,0.98102,0.20537,/workspace/data/lf/curves/vi_curve_00294.csv,709.384,0.64165
295,737.872,0.75521,1.30769,0.22464,/workspace/data/lf/curves/vi_curve_00295.csv,742.144,0.66781
296,759.199,0.61637,0.75575,0.36178,/workspace/data/lf/curves/vi_curve_00296.csv,759.157,0.62388
297,718.434,0.72625,1.14167,0.27035,/workspace/data/lf/curves/vi_curve_00297.csv,720.545,0.66665
298,819.781,0.72720,0.80250,0.31414,/workspace/data/lf/curves/vi_curve_00298.csv,820.178,0.68757
299,828.113,0.82613,1.25605,0.31453,/workspace/data/lf/curves/vi_curve_00299.csv,831.505,0.62836
300,716.548,0.75571,0.85290,0.29511,/workspace/data/lf/curves/vi_curve_00300.csv,715.362,0.69480
301,715.230,0.70311,0.14278,0.32463,/workspace/data/lf/curves/vi_curve_00301.csv,715.699,0.70927
302,847.693,0.71272,0.73089,0.28473,/workspace/data/lf/curves/vi_curve_00302.csv,849.298,0.68318
303,863.266,0.74516,0.41592,0.34079,/workspace/data/lf/curves/vi_curve_00303.csv,862.111,0.72154
304,831.926,0.62420,0.54089,0.26075,/workspace/data/lf/curves/vi_curve_00304.csv,834.230,0.64146
305,810.409,0.77248,1.32372,0.41052,/workspace/data/lf/curves/vi_curve_00305.csv,813.207,0.65649
306,874.376,0.81723,0.76857,0.25535,/workspace/data/lf/curves/vi_curve_00306.csv,876.391,0.66295
307,790.598,0.69232,0.65707,0.24081,/workspace/data/lf/curves/vi_curve_00307.csv,791.500,0.67537
308,736.833,0.68397,1.39867,0.39761,/workspace/data/lf/curves/vi_curve_00308.csv,742.495,0.62586
309,882.032,0.62128,1.45741,0.29923,/workspace/data/lf/curves/vi_curve_00309.csv,887.085,0.58472
310,886.080,0.78287,0.63049,0.49451,/workspace/data/lf/curves/vi_curve_00310.csv,886.967,0.69185
311,717.149,0.85390,0.29647,0.43350,/workspace/data/lf/curves/vi_curve_00311.csv,718.885,0.66927
312,754.390,0.84806,1.49563,0.21460,/workspace/data/lf/curves/vi_curve_00312.csv,758.408,0.60082
313,861.650,0.61587,1.17955,0.23857,/workspace/data/lf/curves/vi_curve_00313.csv,865.544,0.59815
314,830.264,0.79480,0.19091,0.44260,/workspace/data/lf/curves/vi_curve_00314.csv,829.086,0.71052
315,702.334,0.80526,0.37174,0.30283,/workspace/data/lf/curves/vi_curve_00315.csv,703.642,0.69394
316,884.099,0.68155,0.62236,0.37345,/workspace/data/lf/curves/vi_curve_00316.csv,883.499,0.67099
317,803.627,0.60533,0.69278,0.21493,/workspace/data/lf/curves/vi_curve_00317.csv,806.019,0.62103
318,833.744,0.67595,0.32326,0.30277,/workspace/data/lf/curves/vi_curve_00318.csv,835.057,0.68557
319,823.417,0.69278,1.47406,0.32402,/workspace/data/lf/curves/vi_curve_00319.csv,826.586,0.62662
320,805.647,0.84492,0.87825,0.45278,/workspace/data/lf/curves/vi_curve_00320.csv,805.403,0.63975
321,872.669,0.82544,1.10649,0.27249,/workspace/data/lf/curves/vi_curve_00321.csv,874.201,0.63775
322,848.290,0.88858,1.04636,0.25244,/workspace/data/lf/curves/vi_curve_00322.csv,850.075,0.60347
323,828.626,0.62023,0.27528,0.26702,/workspace/data/lf/curves/vi_curve_00323.csv,828.546,0.65502
324,790.966,0.62848,1.39044,0.26969,/workspace/data/lf/curves/vi_curve_00324.csv,793.580,0.59306
325,820.433,0.75503,0.28187,0.40155,/workspace/data/lf/curves/vi_curve_00325.csv,820.551,0.72947
326,778.807,0.77755,0.95754,0.34893,/workspace/data/lf/curves/vi_curve_00326.csv,782.747,0.67542
327,795.078,0.71096,1.21196,0.27230,/workspace/data/lf/curves/vi_curve_00327.csv,793.399,0.65326
328,839.131,0.79857,1.15684,0.44870,/workspace/data/lf/curves/vi_curve_00328.csv,839.313,0.65084
329,711.886,0.60531,1.33316,0.47309,/workspace/data/lf/curves/vi_curve_00329.csv,716.463,0.58260
330,812.575,0.87594,0.77483,0.21047,/workspace/data/lf/curves/vi_curve_00330.csv,811.136,0.62735
331,806.380,0.80599,1.12502,0.29481,/workspace/data/lf/curves/vi_curve_00331.csv,808.473,0.64830
332,748.108,0.67810,0.61414,0.23786,/workspace/data/lf/curves/vi_curve_00332.csv,748.893,0.66941
333,734.848,0.86043,0.11295,0.42358,/workspace/data/lf/curves/vi_curve_00333.csv,735.326,0.67114
334,791.201,0.75386,1.39423,0.24944,/workspace/data/lf/curves/vi_curve_00334.csv,791.867,0.66343
335,877.000,0.70982,0.96116,0.45780,/workspace/data/lf/curves/vi_curve_00335.csv,877.594,0.66762
336,806.731,0.70877,0.56881,0.41469,/workspace/data/lf/curves/vi_curve_00336.csv,807.294,0.69053
337,764.842,0.69568,0.48467,0.42793,/workspace/data/lf/curves/vi_curve_00337.csv,768.253,0.68773
338,776.257,0.65904,0.88888,0.37840,/workspace/data/lf/curves/vi_curve_00338.csv,783.647,0.64149
339,886.519,0.84634,1.23931,0.43340,/workspace/data/lf/curves/vi_curve_00339.csv,889.669,0.61724
340,858.856,0.81274,1.49707,0.49411,/workspace/data/lf/curves/vi_curve_00340.csv,860.384,0.62193
341,720.629,0.78509,1.31324,0.42904,/workspace/data/lf/curves/vi_curve_00341.csv,725.968,0.64955
342,755.936,0.70749,0.76544,0.49516,/workspace/data/lf/curves/vi_curve_00342.csv,752.773,0.67797
343,728.957,0.72271,0.17824,0.21181,/workspace/data/lf/curves/vi_curve_00343.csv,727.561,0.72102
344,879.171,0.72481,0.22086,0.38699,/workspace/data/lf/curves/vi_curve_00344.csv,880.713,0.72103
345,726.889,0.66105,0.45437,0.22493,/workspace/data/lf/curves/vi_curve_00345.csv,727.449,0.66877
346,771.514,0.60524,0.10352,0.38634,/workspace/data/lf/curves/vi_curve_00346.csv,770.878,0.65054
347,789.288,0.66456,0.55419,0.27202,/workspace/data/lf/curves/vi_curve_00347.csv,790.424,0.66489
348,714.028,0.88018,0.93342,0.33026,/workspace/data/lf/curves/vi_curve_00348.csv,716.834,0.61529
349,833.085,0.63046,0.80333,0.27972,/workspace/data/lf/curves/vi_curve_00349.csv,834.430,0.62948
350,820.298,0.89213,0.49743,0.29536,/workspace/data/lf/curves/vi_curve_00350.csv,823.195,0.63428
351,888.333,0.64336,0.17893,0.32052,/workspace/data/lf/curves/vi_curve_00351.csv,890.959,0.67341
352,797.937,0.79317,1.14458,0.27411,/workspace/data/lf/curves/vi_curve_00352.csv,798.875,0.65482
353,738.062,0.77042,0.58617,0.22117,/workspace/data/lf/curves/vi_curve_00353.csv,739.206,0.70198
354,740.467,0.82822,0.78048,0.37423,/workspace/data/lf/curves/vi_curve_00354.csv,743.581,0.65564
355,744.088,0.85248,1.18243,0.30900,/workspace/data/lf/curves/vi_curve_00355.csv,744.208,0.61696
356,795.632,0.82123,0.77279,0.26587,/workspace/data/lf/curves/vi_curve_00356.csv,796.257,0.66030
357,793.720,0.74877,1.34856,0.33762,/workspace/data/lf/curves/vi_curve_00357.csv,793.025,0.66775
358,821.481,0.68631,1.22784,0.37021,/workspace/data/lf/curves/vi_curve_00358.csv,823.221,0.63752
359,818.461,0.61111,0.13333,0.40714,/workspace/data/lf/curves/vi_curve_00359.csv,819.456,0.65407
360,761.783,0.66073,1.28163,0.24390,/workspace/data/lf/curves/vi_curve_00360.csv,764.280,0.61894
361,855.882,0.82581,1.12703,0.38983,/workspace/data/lf/curves/vi_curve_00361.csv,857.438,0.63629
362,792.146,0.86116,1.24535,0.47750,/workspace/data/lf/curves/vi_curve_00362.csv,793.006,0.60798
363,715.117,0.86990,0.14864,0.30140,/workspace/data/lf/curves/vi_curve_00363.csv,715.786,0.66546
364,734.124,0.60159,1.29947,0.23515,/workspace/data/lf/curves/vi_curve_00364.csv,735.427,0.58238
365,898.015,0.62795,0.40121,0.38086,/workspace/data/lf/curves/vi_curve_00365.csv,900.452,0.65210
366,851.881,0.71870,0.95769,0.49702,/workspace/data/lf/curves/vi_curve_00366.csv,854.236,0.67316
367,722.865,0.67133,0.41791,0.22252,/workspace/data/lf/curves/vi_curve_00367.csv,724.361,0.67712
368,827.174,0.61254,0.62555,0.43342,/workspace/data/lf/curves/vi_curve_00368.csv,830.679,0.62939
369,786.977,0.71157,0.93178,0.37576,/workspace/data/lf/curves/vi_curve_00369.csv,785.071,0.67043
370,854.272,0.65544,1.16406,0.31589,/workspace/data/lf/curves/vi_curve_00370.csv,855.588,0.62282
371,778.271,0.71168,1.32806,0.28169,/workspace/data/lf/curves/vi_curve_00371.csv,781.929,0.64672
372,751.705,0.83643,0.81351,0.24860,/workspace/data/lf/curves/vi_curve_00372.csv,754.444,0.64873
373,709.037,0.76020,0.33526,0.30220,/workspace/data/lf/curves/vi_curve_00373.csv,710.898,0.72316
374,745.546,0.70203,0.79535,0.26762,/workspace/data/lf/curves/vi_curve_00374.csv,747.538,0.67290
375,767.430,0.84180,1.15208,0.43517,/workspace/data/lf/curves/vi_curve_00375.csv,765.265,0.62520
376,753.331,0.85185,0.26925,0.37200,/workspace/data/lf/curves/vi_curve_00376.csv,754.102,0.67213
377,709.849,0.82793,1.40922,0.26898,/workspace/data/lf/curves/vi_curve_00377.csv,714.427,0.61809
378,784.353,0.81841,1.07405,0.20375,/workspace/data/lf/curves/vi_curve_00378.csv,786.718,0.64391
379,843.907,0.69816,0.29498,0.41688,/workspace/data/lf/curves/vi_curve_00379.csv,842.172,0.70060
380,808.919,0.61493,0.55983,0.27358,/workspace/data/lf/curves/vi_curve_00380.csv,809.463,0.63477
381,826.186,0.71249,0.79574,0.37331,/workspace/data/lf/curves/vi_curve_00381.csv,825.835,0.67915
382,755.494,0.78425,0.30158,0.27628,/workspace/data/lf/curves/vi_curve_00382.csv,757.700,0.71076
383,895.173,0.75915,1.12883,0.29409,/workspace/data/lf/curves/vi_curve_00383.csv,898.515,0.67618
384,829.097,0.76896,0.41907,0.46962,/workspace/data/lf/curves/vi_curve_00384.csv,826.587,0.71288
385,702.741,0.79373,1.43365,0.49145,/workspace/data/lf/curves/vi_curve_00385.csv,705.573,0.63715
386,836.102,0.66530,0.91416,0.33605,/workspace/data/lf/curves/vi_curve_00386.csv,839.997,0.64373
387,831.562,0.63941,1.07236,0.49360,/workspace/data/lf/curves/vi_curve_00387.csv,834.322,0.61870
388,809.398,0.69730,1.09568,0.27380,/workspace/data/lf/curves/vi_curve_00388.csv,814.180,0.65204
389,728.582,0.88703,0.47896,0.48056,/workspace/data/lf/curves/vi_curve_00389.csv,729.360,0.63845
390,883.328,0.84825,0.54940,0.48628,/workspace/data/lf/curves/vi_curve_00390.csv,886.517,0.65749
391,750.644,0.60415,0.18844,0.22592,/workspace/data/lf/curves/vi_curve_00391.csv,751.787,0.64989
392,735.098,0.79927,1.13095,0.45006,/workspace/data/lf/curves/vi_curve_00392.csv,734.735,0.65198
393,886.111,0.70861,0.55051,0.36159,/workspace/data/lf/curves/vi_curve_00393.csv,888.872,0.69153
394,858.503,0.84263,1.01558,0.24174,/workspace/data/lf/curves/vi_curve_00394.csv,861.998,0.63289
395,858.584,0.85872,1.25948,0.23921,/workspace/data/lf/curves/vi_curve_00395.csv,856.888,0.60860
396,867.489,0.70647,0.93114,0.43941,/workspace/data/lf/curves/vi_curve_00396.csv,872.851,0.66741
397,803.381,0.78451,0.63689,0.42990,/workspace/data/lf/curves/vi_curve_00397.csv,804.061,0.69048
398,864.960,0.61000,0.89373,0.30082,/workspace/data/lf/curves/vi_curve_00398.csv,870.291,0.61178
399,785.848,0.89085,0.78501,0.20290,/workspace/data/lf/curves/vi_curve_00399.csv,786.842,0.61779
400,836.078,0.71693,1.00328,0.26758,/workspace/data/lf/curves/vi_curve_00400.csv,837.827,0.66936
401,856.124,0.65465,0.92801,0.44146,/workspace/data/lf/curves/vi_curve_00401.csv,856.033,0.63651
402,827.494,0.79852,1.20510,0.27781,/workspace/data/lf/curves/vi_curve_00402.csv,829.725,0.64798
403,847.320,0.62830,1.08996,0.26149,/workspace/data/lf/curves/vi_curve_00403.csv,849.136,0.61098
404,876.499,0.60826,0.98543,0.43368,/workspace/data/lf/curves/vi_curve_00404.csv,876.657,0.60523
405,737.237,0.61373,0.28833,0.26641,/workspace/data/lf/curves/vi_curve_00405.csv,737.407,0.65034
406,844.453,0.64740,0.82028,0.39502,/workspace/data/lf/curves/vi_curve_00406.csv,847.262,0.63862
407,816.861,0.67051,0.96930,0.44352,/workspace/data/lf/curves/vi_curve_00407.csv,819.933,0.64355
408,875.722,0.88226,1.00906,0.21518,/workspace/data/lf/curves/vi_curve_00408.csv,877.726,0.60950
409,896.811,0.81931,0.94927,0.49758,/workspace/data/lf/curves/vi_curve_00409.csv,900.993,0.65086
410,851.384,0.67965,0.33583,0.26745,/workspace/data/lf/curves/vi_curve_00410.csv,849.781,0.68704
411,808.731,0.62916,0.77483,0.31110,/workspace/data/lf/curves/vi_curve_00411.csv,811.044,0.63041
412,815.721,0.63251,1.21744,0.27577,/workspace/data/lf/curves/vi_curve_00412.csv,816.599,0.60586
413,803.069,0.85786,0.11049,0.47046,/workspace/data/lf/curves/vi_curve_00413.csv,799.577,0.67269
414,850.639,0.86608,0.44229,0.24685,/workspace/data/lf/curves/vi_curve_00414.csv,847.801,0.65322
415,782.038,0.81276,0.58602,0.23606,/workspace/data/lf/curves/vi_curve_00415.csv,782.971,0.67658
416,767.293,0.62945,1.35257,0.29593,/workspace/data/lf/curves/vi_curve_00416.csv,769.809,0.59592
417,888.816,0.83830,1.03824,0.43354,/workspace/data/lf/curves/vi_curve_00417.csv,889.707,0.63412
418,886.252,0.82175,0.70171,0.20680,/workspace/data/lf/curves/vi_curve_00418.csv,884.505,0.66425
419,808.829,0.74425,1.22930,0.22008,/workspace/data/lf/curves/vi_curve_00419.csv,811.744,0.67219
420,792.692,0.73490,1.41347,0.23720,/workspace/data/lf/curves/vi_curve_00420.csv,792.627,0.65553
421,844.285,0.62048,0.80778,0.24483,/workspace/data/lf/curves/vi_curve_00421.csv,847.303,0.62322
422,818.158,0.74199,0.88949,0.35601,/workspace/data/lf/curves/vi_curve_00422.csv,819.031,0.69122
423,744.669,0.89880,0.43244,0.35294,/workspace/data/lf/curves/vi_curve_00423.csv,744.223,0.63417
424,759.394,0.77156,0.29276,0.25272,/workspace/data/lf/curves/vi_curve_00424.csv,760.135,0.71890
425,715.359,0.73425,1.41260,0.35082,/workspace/data/lf/curves/vi_curve_00425.csv,718.589,0.65519
426,781.764,0.78479,0.37110,0.36149,/workspace/data/lf/curves/vi_curve_00426.csv,781.530,0.70626
427,712.268,0.60897,0.61949,0.30771,/workspace/data/lf/curves/vi_curve_00427.csv,709.172,0.62761
428,845.700,0.64126,1.13282,0.42106,/workspace/data/lf/curves/vi_curve_00428.csv,848.219,0.61619
429,763.058,0.88237,0.31590,0.33346,/workspace/data/lf/curves/vi_curve_00429.csv,764.105,0.65102
430,884.312,0.88286,1.16768,0.31245,/workspace/data/lf/curves/vi_curve_00430.csv,885.857,0.59962
431,803.598,0.75117,1.41653,0.44831,/workspace/data/lf/curves/vi_curve_00431.csv,805.810,0.66371
432,775.678,0.84209,0.30578,0.30245,/workspace/data/lf/curves/vi_curve_00432.csv,776.481,0.67580
433,838.577,0.69364,0.99321,0.29370,/workspace/data/lf/curves/vi_curve_00433.csv,839.722,0.65599
434,858.478,0.76418,0.10659,0.21007,/workspace/data/lf/curves/vi_curve_00434.csv,854.179,0.72889
435,867.000,0.63267,0.63350,0.49584,/workspace/data/lf/curves/vi_curve_00435.csv,866.559,0.64099
436,716.722,0.77383,0.82714,0.24378,/workspace/data/lf/curves/vi_curve_00436.csv,718.555,0.68547
437,743.254,0.82418,0.91322,0.45239,/workspace/data/lf/curves/vi_curve_00437.csv,744.530,0.65010
438,787.699,0.80191,1.46646,0.34856,/workspace/data/lf/curves/vi_curve_00438.csv,790.919,0.63026
439,720.238,0.77055,0.31856,0.40253,/workspace/data/lf/curves/vi_curve_00439.csv,721.216,0.71796
440,754.128,0.62729,1.48437,0.45315,/workspace/data/lf/curves/vi_curve_00440.csv,757.973,0.58671
441,724.458,0.82805,1.34668,0.32111,/workspace/data/lf/curves/vi_curve_00441.csv,725.226,0.62177
442,736.951,0.74187,1.19441,0.45098,/workspace/data/lf/curves/vi_curve_00442.csv,740.403,0.67286
443,783.848,0.71523,0.63340,0.37938,/workspace/data/lf/curves/vi_curve_00443.csv,786.099,0.69053
444,850.984,0.69593,0.66359,0.35482,/workspace/data/lf/curves/vi_curve_00444.csv,853.058,0.67714
445,712.425,0.88792,0.54707,0.21552,/workspace/data/lf/curves/vi_curve_00445.csv,712.156,0.63382
446,854.269,0.74322,0.67438,0.30921,/workspace/data/lf/curves/vi_curve_00446.csv,853.626,0.70487
447,761.396,0.78111,1.36904,0.42601,/workspace/data/lf/curves/vi_curve_00447.csv,765.015,0.64859
448,733.549,0.77117,0.88433,0.45554,/workspace/data/lf/curves/vi_curve_00448.csv,738.898,0.68364
449,760.810,0.71979,0.53607,0.20415,/workspace/data/lf/curves/vi_curve_00449.csv,762.500,0.69911
450,747.330,0.84473,0.80089,0.42220,/workspace/data/lf/curves/vi_curve_00450.csv,745.375,0.64451
451,808.550,0.78283,1.39093,0.28089,/workspace/data/lf/curves/vi_curve_00451.csv,811.644,0.64625
452,825.302,0.87117,0.16453,0.38797,/workspace/data/lf/curves/vi_curve_00452.csv,824.433,0.66470
453,709.482,0.80620,0.14342,0.22092,/workspace/data/lf/curves/vi_curve_00453.csv,704.871,0.70368
454,727.969,0.87893,1.33086,0.30209,/workspace/data/lf/curves/vi_curve_00454.csv,731.329,0.59219
455,876.294,0.68246,0.71288,0.29121,/workspace/data/lf/curves/vi_curve_00455.csv,879.284,0.66610
456,762.302,0.77636,0.20406,0.20091,/workspace/data/lf/curves/vi_curve_00456.csv,762.199,0.72134
457,837.354,0.79978,0.25018,0.49507,/workspace/data/lf/curves/vi_curve_00457.csv,835.404,0.70452
458,743.913,0.62586,0.66060,0.26470,/workspace/data/lf/curves/vi_curve_00458.csv,744.394,0.63528
