respondent_id,ATT1,ATT2,ATT3,SN1,SN2,PBC1,PBC2,PBC3,INT1,INT2,SEV1,SEV2,VULN1,VULN2,SE1,SE2,SE3,RE1,RE2,RE3,PB1,PB2
1201,3,3,4,6,6,6,2,7,2,3,4,5,3,3,3,1,5,6,5,4,1,1
1202,2,1,2,3,6,6,7,3,2,3,7,6,6,3,6,7,2,2,4,3,4,1
1203,1,2,1,2,5,2,7,4,3,1,7,5,6,3,2,1,2,2,1,5,2,4
1204,2,2,1,4,7,2,1,1,1,1,5,7,3,1,3,1,2,1,1,1,1,2
1205,6,6,6,5,3,5,4,7,7,5,6,5,6,2,7,7,7,6,3,3,5,6
1206,4,3,2,2,1,3,4,3,3,2,5,4,2,1,1,1,6,1,2,3,1,1
1207,3,1,1,4,7,1,2,3,1,1,1,4,7,6,2,2,1,1,3,5,1,1
1208,5,7,3,4,1,6,6,6,5,4,3,4,3,2,4,7,2,2,4,4,2,3
1209,5,4,7,7,1,4,3,5,7,7,4,7,4,2,3,7,7,4,1,2,6,1
1210,5,6,1,5,4,1,2,7,2,2,1,1,3,3,3,4,5,7,6,4,4,4
1211,7,6,3,2,3,3,2,5,1,2,1,1,5,5,3,5,2,2,4,4,4,5
1212,4,4,3,2,5,4,3,3,4,4,4,7,1,1,5,6,6,2,5,6,4,4
1213,3,5,5,4,4,6,6,6,4,4,6,6,5,6,5,3,7,5,7,4,6,3
1214,3,2,1,4,6,1,1,2,1,1,1,6,5,5,1,5,2,1,1,5,2,2
1215,1,3,3,1,6,1,1,1,3,2,2,4,1,1,2,1,3,2,2,1,3,7
1216,1,2,6,3,5,3,4,1,5,3,4,5,2,5,2,4,4,3,3,1,7,2
1217,3,6,6,6,7,6,4,7,7,6,1,2,3,5,7,7,5,6,7,7,7,5
1218,2,6,3,4,6,4,6,1,3,5,5,1,5,1,2,5,1,3,3,4,5,4
1219,4,2,3,7,7,7,7,6,6,4,4,5,4,5,5,6,6,6,6,7,3,3
1220,5,7,6,2,3,5,3,4,6,4,1,7,4,7,2,5,5,7,7,6,2,6
1221,2,4,1,4,5,4,7,4,7,5,3,1,7,4,7,5,7,4,3,4,6,2
1222,6,5,7,7,7,2,4,3,2,3,2,2,5,3,1,4,5,2,5,2,1,2
1223,1,3,5,1,1,3,3,3,4,3,2,4,5,3,1,1,1,6,5,3,2,2
1224,5,2,5,2,4,6,4,3,7,6,5,3,3,5,2,5,2,7,7,7,6,7
1225,3,3,1,1,1,4,3,1,5,5,3,2,3,5,7,5,4,4,5,5,6,7
1226,5,4,2,2,1,1,1,1,2,2,4,7,6,4,3,2,4,3,1,1,6,7
1227,6,7,6,4,3,5,5,6,6,4,4,3,5,7,5,6,4,7,7,7,7,5
1228,4,4,4,4,3,3,2,4,5,3,4,4,2,2,5,6,6,3,1,2,3,4
1229,5,2,5,3,4,5,3,5,4,4,5,5,1,1,3,3,2,5,7,2,3,5
1230,1,1,1,3,2,2,2,2,1,1,1,4,6,4,1,1,1,2,2,1,4,6
1231,1,2,3,4,4,1,1,1,1,1,2,3,5,2,2,1,1,3,4,4,3,1
1232,2,2,2,4,5,5,7,5,7,5,7,6,2,3,5,4,3,3,4,1,7,4
1233,3,4,5,1,2,4,4,5,5,5,7,1,1,1,4,5,1,5,5,2,6,7
1234,7,7,5,2,7,7,6,7,6,4,1,6,4,5,5,6,7,2,1,2,3,2
1235,7,7,7,6,7,1,7,3,5,5,6,4,5,6,1,2,3,1,2,1,3,5
1236,5,4,5,6,6,2,2,4,2,3,2,2,5,3,3,1,6,2,4,3,4,5
1237,3,5,2,5,6,7,3,6,1,3,5,6,7,4,5,5,3,3,3,3,1,3
1238,5,6,7,4,7,6,6,7,7,7,3,5,3,1,3,2,3,4,5,4,1,6
1239,7,4,6,6,2,7,5,2,4,3,7,4,4,4,4,4,4,6,6,5,3,3
1240,5,6,6,5,6,5,2,6,2,4,2,7,6,3,3,5,5,1,3,4,1,3
1241,5,1,4,5,3,2,1,3,1,1,5,7,3,4,3,4,1,4,4,5,3,3
1242,6,2,7,7,7,7,7,6,4,6,7,4,4,1,6,7,5,5,5,7,5,2
1243,4,1,2,1,2,2,4,1,3,3,4,5,3,3,2,2,3,1,4,4,2,5
1244,3,4,2,4,5,1,3,1,3,5,7,4,7,3,6,1,1,4,6,2,4,4
1245,1,3,1,3,5,2,4,4,3,1,3,5,6,7,4,2,4,5,6,2,1,1
1246,3,7,2,5,2,6,7,7,5,5,7,3,2,1,6,4,4,7,7,6,6,2
1247,6,3,5,3,6,4,2,3,4,5,5,6,5,6,7,3,7,5,3,5,2,4
1248,3,2,2,4,1,2,2,1,1,1,7,4,1,3,4,3,2,1,1,2,1,4
1249,2,2,4,6,6,4,4,1,2,3,1,2,7,7,1,2,3,4,2,2,6,4
1250,2,1,1,1,1,1,1,1,3,2,6,5,7,5,2,1,1,2,1,1,6,6
1251,1,1,1,3,5,1,2,1,1,1,4,4,1,1,3,1,2,1,1,2,1,1
1252,5,4,5,4,2,4,6,5,3,6,3,5,5,1,6,7,7,4,6,5,5,3
1253,7,7,7,7,6,4,4,6,6,7,5,4,6,5,7,4,7,3,4,2,7,5
1254,7,5,5,7,4,3,4,6,3,5,3,4,6,4,4,6,5,7,4,6,4,5
1255,4,3,6,3,1,7,3,6,3,2,3,4,1,5,2,6,6,7,7,7,4,1
1256,6,5,7,6,7,3,5,6,3,5,1,3,5,1,1,3,3,2,6,3,1,1
1257,2,2,1,1,2,1,4,1,1,1,2,2,4,4,6,5,1,2,6,4,1,1
1258,6,7,7,7,5,7,5,6,7,7,3,3,1,1,7,5,6,2,7,5,3,5
1259,2,4,3,4,5,2,2,4,1,2,5,5,1,4,1,1,4,2,5,4,1,1
1260,5,3,5,5,4,5,4,7,2,6,7,3,6,5,4,7,4,5,6,5,3,6
1261,4,1,3,6,5,7,7,7,7,7,5,7,5,3,7,7,5,7,7,7,7,7
1262,1,1,1,6,5,3,2,1,2,1,5,6,2,3,5,1,7,4,3,1,4,4
1263,2,1,1,6,4,3,4,6,2,2,3,1,1,1,1,5,2,1,1,1,5,4
1264,5,5,3,1,2,5,6,5,2,5,1,4,1,1,5,4,7,5,5,7,5,5
1265,1,1,1,6,1,5,4,3,1,3,5,5,6,2,7,6,6,4,2,3,4,2
1266,3,3,6,6,2,6,4,4,5,5,6,4,4,1,5,4,3,7,7,7,4,2
1267,6,4,3,3,3,3,4,6,3,2,3,5,4,4,1,1,2,1,2,2,2,6
1268,1,6,5,7,3,6,3,2,6,6,5,6,1,1,4,2,5,6,7,3,4,7
1269,7,6,5,6,7,1,1,3,4,3,7,6,6,6,7,2,4,3,5,2,1,3
1270,7,5,2,5,3,5,6,3,5,6,3,2,1,2,2,5,3,3,4,2,4,3
1271,4,5,6,3,7,3,6,3,2,2,4,5,7,5,2,4,3,4,4,6,6,2
1272,5,4,1,1,5,5,5,3,2,7,2,3,2,3,2,4,6,2,1,5,6,7
1273,5,5,3,5,3,1,4,3,2,2,3,4,1,6,5,4,3,3,2,1,7,5
1274,4,2,2,4,6,5,5,3,1,5,1,2,3,2,2,2,2,3,3,6,1,3
1275,3,5,5,7,7,4,6,6,7,7,1,2,2,1,1,1,1,7,4,4,5,3
1276,7,7,7,5,3,7,7,6,5,4,6,4,5,7,7,5,7,5,6,7,3,3
1277,4,2,7,6,6,4,7,7,6,6,4,6,2,2,6,1,7,5,3,6,3,5
1278,1,1,2,2,4,6,7,4,2,2,6,4,5,7,5,5,6,6,7,7,6,4
1279,7,7,7,7,7,6,6,5,7,6,4,3,6,7,7,7,7,2,6,6,6,4
1280,1,2,2,4,7,4,4,3,3,3,7,7,5,5,4,6,3,5,4,5,3,6
1281,5,6,7,7,1,4,5,7,3,3,7,2,4,4,3,5,3,4,3,2,1,1
1282,7,4,6,4,6,3,4,5,2,4,5,7,5,6,6,5,3,3,5,4,5,5
1283,2,2,3,1,2,1,1,1,1,2,4,2,4,4,3,4,5,5,5,6,1,2
1284,2,4,4,4,2,1,2,1,4,5,5,2,5,1,1,1,1,7,4,6,4,6
1285,6,2,3,2,3,1,3,2,3,4,1,3,4,2,5,3,4,1,5,5,5,7
1286,3,2,5,3,3,3,2,3,5,4,3,6,1,2,4,2,2,6,6,3,3,1
1287,7,4,6,7,7,7,7,7,7,7,7,3,3,6,7,7,7,4,5,7,4,4
1288,4,5,4,2,1,3,4,3,1,1,1,6,2,3,1,6,1,1,1,1,4,4
1289,7,6,3,2,3,6,6,7,7,3,6,6,2,4,3,4,3,6,3,3,5,6
1290,4,4,1,2,5,1,4,1,3,1,3,3,2,3,3,3,1,5,5,6,2,1
1291,2,2,4,7,6,5,3,6,5,3,7,6,7,7,6,3,2,3,6,2,1,5
1292,5,6,3,1,1,3,7,5,5,7,5,1,3,1,2,5,2,7,4,6,7,5
1293,2,1,1,1,5,6,7,5,6,6,7,7,7,7,7,5,4,6,4,4,7,6
1294,2,2,2,3,5,4,4,5,7,6,1,4,1,2,7,7,7,4,4,5,6,3
1295,6,3,4,7,4,2,3,6,6,5,6,6,5,5,5,6,5,5,7,7,5,7
1296,6,6,7,6,7,3,3,1,2,5,5,7,7,7,5,1,2,4,4,7,5,3
1297,3,3,3,3,6,7,7,6,6,6,5,4,7,7,2,6,2,2,3,4,4,5
1298,1,4,3,2,2,2,6,5,1,2,2,3,4,7,3,4,3,4,5,3,2,2
1299,3,4,5,2,1,5,3,6,4,3,5,6,3,1,2,5,4,5,6,3,4,4
1300,1,1,4,3,5,1,1,1,1,1,4,7,4,1,1,1,1,4,1,3,6,3
1301,4,2,2,2,1,1,1,1,1,1,7,4,6,5,2,2,2,5,4,2,4,2
1302,3,3,2,2,5,4,1,2,3,2,2,5,7,7,2,1,6,5,1,4,5,7
1303,7,7,7,1,2,2,3,4,7,5,3,4,4,7,3,3,2,6,2,6,2,2
1304,4,2,1,1,1,2,1,3,2,1,2,5,2,2,1,2,3,4,6,5,6,3
1305,7,7,7,3,4,6,6,2,6,3,2,4,3,3,4,7,7,3,2,3,2,5
1306,5,6,3,3,5,4,4,3,6,4,6,7,1,2,5,4,5,7,4,7,5,3
1307,4,5,4,6,7,7,7,5,7,4,4,4,2,3,7,7,1,2,1,1,7,7
1308,5,3,6,1,1,4,4,1,4,4,4,3,3,4,5,5,6,4,4,3,4,2
1309,5,5,3,7,7,6,6,5,6,7,5,7,6,5,6,7,7,5,6,5,7,7
1310,3,2,1,5,5,1,4,4,6,4,6,7,2,1,5,1,6,4,5,5,5,7
1311,3,4,5,6,3,6,4,2,2,5,3,2,3,2,4,2,6,5,5,7,3,1
1312,7,7,7,4,6,7,3,6,4,7,6,6,7,2,7,6,6,3,2,5,6,7
1313,2,2,1,5,3,4,2,2,3,1,5,6,3,2,6,3,3,1,1,2,3,4
1314,6,5,1,5,2,4,2,1,7,6,3,7,3,3,1,5,2,7,5,4,4,6
1315,4,2,7,4,5,5,4,2,1,2,5,2,7,7,7,3,4,6,4,3,2,2
1316,3,1,2,7,6,1,5,1,3,2,1,4,4,4,1,1,2,2,1,2,5,4
1317,5,3,6,4,7,4,5,2,7,7,7,7,6,4,5,3,4,7,6,5,1,6
1318,5,6,4,2,4,5,7,6,1,2,6,7,3,2,5,7,5,6,6,7,4,6
1319,2,4,3,6,4,7,6,4,4,6,7,2,6,4,4,1,2,3,3,7,1,2
1320,4,7,3,4,6,5,3,5,4,3,1,3,2,6,4,4,5,4,6,6,1,1
1321,5,5,4,3,3,6,7,4,6,2,3,3,3,1,1,2,4,4,2,1,5,6
1322,5,5,5,6,3,1,1,3,2,1,2,1,1,1,1,5,3,1,1,2,1,1
1323,7,6,5,4,6,6,6,7,7,7,3,3,2,7,7,3,7,7,7,7,3,2
1324,6,1,4,1,3,2,6,5,1,3,4,6,6,7,3,5,4,6,7,6,6,4
1325,5,6,5,3,1,7,5,2,5,5,6,1,4,1,4,6,6,3,2,5,2,7
1326,2,5,5,1,3,1,1,2,1,3,5,7,6,2,2,2,1,1,1,2,6,1
1327,5,6,6,3,2,4,3,5,6,4,2,3,7,4,6,7,6,6,6,6,5,6
1328,2,5,2,4,1,7,6,7,3,6,4,4,6,5,7,7,6,5,4,4,5,6
1329,6,6,7,4,3,4,5,6,3,3,1,3,4,6,2,2,2,6,6,2,2,6
1330,2,6,6,5,6,4,6,3,5,3,1,6,7,7,4,4,2,6,7,6,3,2
1331,4,6,5,3,2,7,4,5,2,2,4,6,4,2,5,3,2,6,4,3,4,4
1332,5,6,5,3,2,7,6,7,5,6,3,3,3,3,7,7,7,7,7,6,2,2
1333,5,7,2,6,1,7,6,7,7,6,4,4,2,3,5,5,5,7,6,7,3,4
1334,7,2,1,1,1,3,1,3,3,5,5,4,3,6,2,3,1,5,5,4,2,2
1335,5,5,2,7,7,5,4,3,6,5,1,4,7,4,7,7,5,4,7,5,6,5
1336,2,2,4,7,7,1,1,1,1,1,4,2,5,5,2,4,4,1,1,2,3,7
1337,1,2,4,3,2,1,1,3,1,1,2,2,4,2,1,2,1,1,1,1,1,1
1338,1,1,1,2,4,1,1,1,2,3,5,4,2,2,4,5,1,1,1,1,3,1
1339,7,5,6,6,6,4,2,4,3,5,7,6,6,6,1,1,4,1,2,1,1,2
1340,1,1,2,2,5,4,5,2,3,3,4,4,2,6,3,1,4,6,4,2,7,4
1341,7,2,7,3,2,3,5,1,7,6,6,6,6,6,7,7,6,6,3,7,7,7
1342,4,6,5,1,1,4,5,4,5,5,3,5,6,7,3,7,6,7,6,6,5,5
1343,2,1,3,3,3,1,1,3,1,1,4,2,6,4,2,1,1,1,1,1,3,1
1344,7,4,6,5,3,3,6,1,6,6,6,7,7,7,4,5,7,3,4,4,2,6
1345,1,3,3,6,2,7,5,2,5,3,4,2,2,3,1,6,2,2,2,3,7,7
1346,3,6,3,2,3,7,7,7,7,7,5,5,1,1,7,7,3,7,7,7,7,7
1347,4,3,4,6,5,1,2,3,3,2,7,2,4,3,1,2,1,1,1,2,1,2
1348,1,2,4,1,4,7,3,5,1,2,7,2,3,4,2,1,1,4,6,5,1,2
1349,4,7,3,6,6,7,7,6,7,7,5,7,4,5,3,6,6,7,7,6,7,3
1350,1,1,1,1,6,3,3,3,6,7,4,5,4,1,1,3,4,1,1,1,2,3
1351,3,4,4,7,6,7,7,6,7,7,6,3,6,6,5,6,5,7,6,7,7,7
1352,1,1,1,4,3,1,2,2,1,1,5,2,3,1,1,3,4,2,2,4,5,1
1353,1,1,2,5,1,2,4,4,1,2,2,3,3,6,6,5,4,2,2,2,2,2
1354,4,3,4,3,6,7,4,5,7,3,3,1,3,5,7,6,7,5,7,2,5,5
1355,2,1,1,5,3,3,2,1,1,1,5,5,6,4,3,1,4,3,3,5,2,3
1356,4,5,4,7,3,1,1,2,1,1,3,5,3,1,3,1,2,7,7,6,4,4
1357,1,1,1,1,3,5,4,2,1,1,4,1,7,5,5,2,5,1,1,1,1,3
1358,6,5,7,7,7,5,6,5,7,6,7,3,6,7,5,6,4,5,4,7,5,3
1359,1,1,1,3,3,1,1,2,1,3,6,3,1,1,3,6,6,3,1,4,1,5
1360,3,6,5,7,7,7,7,6,6,6,7,5,7,7,2,6,2,7,7,7,5,4
1361,1,1,1,4,3,4,5,5,1,1,4,6,1,3,1,2,1,3,2,3,5,6
1362,6,7,7,7,7,6,5,7,7,6,3,2,7,7,4,4,7,6,5,5,5,3
1363,1,1,1,3,7,7,7,5,4,4,1,2,6,4,3,5,5,6,5,5,5,5
1364,2,1,3,1,4,6,4,3,2,3,2,3,1,1,6,5,7,3,5,6,3,3
1365,5,7,7,1,5,3,5,4,4,5,2,3,3,2,7,7,4,6,6,4,1,2
1366,4,7,6,6,2,5,5,2,1,1,6,2,2,2,5,4,2,5,5,3,2,1
1367,1,1,3,2,6,1,3,3,2,2,6,5,1,2,4,4,1,3,2,6,2,3
1368,7,5,3,6,3,5,7,6,7,7,1,3,3,6,7,6,7,7,6,7,5,7
1369,3,1,3,6,3,2,1,4,3,4,4,5,7,5,7,1,1,3,5,3,4,6
1370,3,2,5,5,6,1,3,2,2,4,1,4,7,3,5,6,3,4,3,1,2,2
1371,5,3,3,4,6,2,5,4,4,3,3,7,5,3,5,5,5,2,2,1,7,6
1372,2,1,1,1,2,4,4,1,4,2,1,4,2,2,3,2,3,1,5,4,5,4
1373,2,4,3,3,2,6,5,1,3,5,3,4,4,3,3,2,1,4,5,5,6,5
1374,5,1,2,1,1,3,6,2,5,3,5,5,7,3,6,3,7,2,1,3,1,3
1375,6,5,4,2,5,6,6,4,6,5,3,1,7,6,1,7,7,3,5,7,7,2
1376,2,3,5,5,4,4,4,3,5,3,1,2,1,4,3,1,3,1,1,2,7,2
1377,6,6,3,6,5,2,1,2,3,2,7,5,3,1,5,2,1,4,7,5,7,2
1378,6,6,6,7,7,3,5,3,4,5,3,2,2,1,5,7,2,5,6,6,5,7
1379,1,2,1,2,3,2,5,5,3,2,4,5,1,5,3,1,3,2,2,3,5,4
1380,6,4,7,1,1,7,4,6,7,7,1,2,1,1,3,3,5,5,3,1,3,6
1381,4,6,5,7,5,4,5,5,7,6,1,3,4,5,2,3,4,6,6,2,7,7
1382,3,5,4,6,7,6,4,7,6,7,4,4,7,6,2,4,5,2,4,5,3,1
1383,3,2,2,5,2,2,1,4,2,5,6,3,3,5,7,7,2,5,4,5,6,4
1384,4,5,5,5,4,4,6,5,6,7,4,6,7,7,7,7,2,4,6,5,6,7
1385,5,3,2,5,7,5,7,4,4,5,1,1,1,1,5,4,5,5,6,7,5,6
1386,2,3,2,2,3,3,1,4,2,1,6,2,5,2,4,1,2,4,5,4,3,3
1387,7,7,4,4,3,2,4,5,5,7,6,5,7,4,7,6,7,5,7,6,6,6
1388,1,1,1,3,3,3,2,3,2,1,2,5,4,1,1,3,5,1,4,5,7,1
1389,2,3,4,1,1,3,3,2,2,2,5,3,1,5,4,4,5,2,2,2,2,5
1390,5,2,5,6,3,7,6,6,3,2,2,5,2,2,7,7,7,1,2,2,1,1
1391,2,3,1,4,2,6,2,2,5,6,4,2,2,1,3,6,6,2,6,5,4,3
1392,3,2,4,2,3,2,1,1,2,4,5,6,7,7,6,1,2,1,1,1,2,2
1393,4,4,3,7,7,3,1,4,5,4,4,6,7,7,2,5,6,2,2,4,4,1
1394,5,6,3,5,6,1,1,1,5,5,7,4,2,4,1,2,5,6,5,3,7,7
1395,6,7,7,5,5,6,6,2,4,3,3,2,6,5,4,4,1,6,5,4,1,1
1396,5,6,7,4,6,7,7,6,7,4,1,2,5,6,7,7,7,4,4,6,6,5
1397,6,7,7,7,5,3,1,6,5,7,4,4,3,1,7,7,6,4,5,5,5,7
1398,4,3,2,7,7,2,6,4,3,3,4,3,7,7,7,4,4,3,5,2,3,2
1399,6,4,5,1,7,6,7,6,6,4,5,2,7,7,1,2,5,7,7,3,7,5
1400,1,5,6,2,4,2,5,1,3,3,5,3,7,7,3,6,6,6,7,7,2,6
1401,2,2,4,1,1,1,1,4,3,3,2,1,4,5,2,6,2,1,1,1,5,4
1402,3,3,5,5,4,5,5,4,4,5,1,3,7,3,4,6,5,2,1,2,5,5
1403,6,6,5,3,2,3,4,3,6,5,1,2,2,5,5,6,5,5,5,1,4,5
1404,4,2,2,7,4,7,7,7,7,7,4,6,4,5,6,7,3,7,7,7,4,5
1405,2,5,5,7,4,5,7,7,7,7,2,4,3,6,3,6,4,4,2,2,7,7
1406,4,5,6,4,4,6,7,7,7,7,5,7,5,1,2,4,5,6,5,7,1,1
1407,1,1,2,4,2,4,6,4,2,3,2,5,1,3,2,2,2,1,3,3,4,1
1408,5,6,4,1,5,5,2,5,1,2,1,4,6,5,3,2,4,1,3,3,1,4
1409,3,5,4,4,6,3,6,7,6,6,3,4,4,5,7,5,3,3,6,3,7,7
1410,4,4,5,5,6,7,6,7,7,7,2,1,4,2,2,2,3,7,6,5,2,5
1411,4,7,6,5,7,7,7,7,7,7,4,6,1,3,7,4,5,6,7,5,7,7
1412,1,1,1,5,6,2,4,3,2,5,7,6,5,2,4,3,6,1,1,1,5,4
1413,7,6,6,3,6,6,4,4,3,3,3,6,1,1,1,5,3,5,5,2,7,5
1414,1,3,2,4,1,2,2,4,5,6,5,2,3,1,3,5,2,4,2,1,4,3
1415,1,2,1,2,1,5,5,6,3,3,5,7,6,6,7,6,3,4,3,6,6,7
1416,2,2,4,5,5,3,3,2,4,3,4,1,3,1,2,1,3,5,6,1,7,5
1417,4,5,5,7,7,5,5,3,1,4,6,3,1,1,2,1,2,7,7,7,3,1
1418,2,6,6,5,6,6,7,6,2,6,2,7,4,7,3,3,6,3,6,7,7,7
1419,3,5,5,1,3,4,4,3,4,3,2,4,6,7,7,7,3,5,3,3,3,3
1420,3,5,5,1,6,3,7,4,4,4,5,1,5,3,5,7,3,2,3,2,4,2
1421,1,4,6,1,1,4,5,4,1,1,3,5,1,1,1,5,3,3,4,3,2,2
1422,3,1,5,1,1,1,1,2,3,1,2,6,5,2,2,2,4,2,5,4,3,6
1423,4,4,1,6,2,5,6,4,4,5,7,7,1,7,7,2,4,4,7,3,7,7
1424,7,6,6,5,6,4,4,1,5,5,7,4,3,5,5,5,3,6,3,3,3,5
1425,3,3,2,6,7,7,7,7,3,7,6,6,2,6,7,7,4,7,4,4,3,5
1426,5,7,7,3,2,5,5,2,3,3,7,6,4,6,2,3,3,4,3,5,6,4
1427,6,3,5,4,4,5,7,6,5,3,1,1,2,6,4,3,2,5,2,2,4,7
1428,3,5,5,3,4,4,3,2,2,4,4,1,7,7,4,3,3,5,6,5,1,2
1429,5,2,1,2,3,5,6,3,1,2,3,1,2,2,2,3,3,3,1,2,1,5
1430,7,7,4,7,7,4,3,5,6,7,6,5,4,6,7,5,4,6,7,6,5,4
1431,6,2,5,7,7,2,2,2,1,3,1,2,3,3,4,1,3,1,1,2,7,2
1432,6,6,6,3,3,7,7,6,7,7,6,3,4,4,2,2,6,7,7,7,5,7
1433,3,1,2,5,7,5,3,2,2,3,6,4,7,5,4,3,6,3,1,1,5,6
1434,6,4,3,7,7,3,2,4,4,3,1,2,5,6,6,1,1,1,1,1,3,2
1435,7,2,6,4,4,2,3,3,3,7,7,4,4,3,4,7,6,7,7,7,7,5
1436,7,4,2,1,3,5,3,5,6,6,3,4,7,3,7,7,7,6,6,7,6,3
1437,4,6,4,5,2,4,5,2,7,6,2,5,7,4,5,3,7,6,7,7,5,7
1438,7,3,5,6,7,7,6,5,7,6,4,1,2,6,6,7,2,3,7,7,4,4
1439,7,6,7,4,4,7,6,7,7,5,7,6,4,7,7,6,7,3,3,2,6,7
1440,6,4,6,6,3,3,3,3,3,3,3,1,6,3,5,5,1,7,5,5,4,5
1441,4,5,7,1,1,4,5,6,2,3,5,5,7,5,3,2,7,4,6,2,3,5
1442,1,5,7,3,5,2,2,4,1,1,1,4,6,3,5,5,2,5,3,2,4,1
1443,2,4,1,3,4,3,5,3,2,5,7,3,6,4,6,6,6,6,6,4,6,7
1444,6,7,6,1,4,3,2,1,4,4,1,4,1,1,7,7,6,2,4,4,5,6
1445,5,2,6,1,3,2,2,2,5,3,4,3,2,2,6,4,6,7,6,7,2,3
1446,3,3,4,1,1,2,3,7,2,3,5,5,7,2,6,6,3,3,1,2,3,3
1447,6,6,7,5,2,5,5,2,7,7,5,7,5,4,7,6,7,7,4,6,3,6
1448,1,3,2,4,5,2,4,3,1,2,4,5,4,2,4,1,2,2,5,5,1,1
1449,5,6,6,5,3,4,3,4,5,3,2,2,2,4,7,3,7,3,1,1,4,2
1450,7,6,6,6,4,7,5,6,5,6,5,7,3,3,3,3,5,3,6,2,7,6
1451,2,4,6,5,5,7,5,7,4,3,2,7,2,6,6,2,2,7,4,4,7,6
1452,1,3,3,1,4,3,4,1,6,4,5,7,5,3,6,3,6,4,6,4,3,7
1453,3,4,7,6,5,3,5,2,1,1,6,7,7,7,1,1,4,5,1,4,4,2
1454,7,7,6,3,6,3,4,4,6,6,7,6,5,6,6,6,7,3,2,5,7,7
1455,1,1,6,1,4,5,5,4,7,7,6,1,2,3,5,7,4,2,2,4,7,7
1456,4,2,7,1,1,6,2,7,3,3,3,7,5,6,4,4,7,3,4,3,6,5
1457,5,3,2,1,1,4,5,5,5,4,1,2,1,5,6,2,5,4,1,3,3,4
1458,2,1,1,2,1,1,4,2,2,2,1,7,6,5,2,2,4,5,2,6,5,5
1459,5,3,3,1,1,3,1,3,2,4,6,7,3,1,4,1,4,3,2,6,7,6
1460,5,3,6,7,6,5,3,4,3,7,1,2,4,3,4,2,1,3,3,4,1,2
1461,5,6,4,5,1,3,1,1,3,2,5,1,1,5,4,3,6,5,7,6,5,6
1462,1,1,1,5,7,1,3,1,1,1,6,1,2,1,6,4,4,2,3,4,6,3
1463,2,1,5,6,5,4,6,5,2,2,4,2,3,5,2,3,1,1,1,2,1,3
1464,1,7,4,3,6,3,3,6,6,5,6,7,1,1,3,5,2,3,3,2,3,7
1465,5,6,2,3,1,4,4,7,4,7,7,6,5,6,4,2,6,2,4,3,1,2
1466,5,7,4,2,2,6,2,6,4,4,4,4,3,4,2,3,3,3,2,5,6,3
1467,1,2,1,1,1,2,2,4,5,1,2,1,2,4,3,1,2,1,1,1,1,1
1468,3,3,3,5,5,1,3,2,4,1,7,5,5,2,1,1,1,4,7,5,1,2
1469,2,3,7,6,6,3,6,2,6,5,5,5,3,6,5,7,6,5,2,1,2,5
1470,1,2,5,7,4,4,6,3,2,1,6,1,5,4,1,4,1,1,1,1,3,1
1471,2,1,1,3,1,2,5,5,4,6,3,4,2,4,5,1,6,2,7,5,1,3
1472,6,7,6,4,2,7,7,7,5,7,1,1,5,4,7,5,2,7,7,5,7,7
1473,7,7,7,4,4,6,7,4,7,7,3,2,7,7,7,5,4,7,6,7,3,7
1474,4,6,6,7,7,2,1,4,4,5,3,3,4,4,7,5,3,6,3,1,2,1
1475,2,7,4,6,2,5,7,5,2,5,7,6,7,7,1,2,6,5,5,4,3,5
1476,3,4,5,7,4,2,5,1,2,5,1,5,7,6,1,3,4,5,3,5,4,2
1477,2,5,2,2,5,4,2,3,5,2,4,1,4,4,4,5,1,3,5,3,6,4
1478,2,1,3,4,7,1,1,1,1,1,3,4,2,4,1,1,1,1,1,3,2,2
1479,4,4,5,4,1,2,3,5,4,5,2,2,7,6,3,4,3,6,7,7,7,7
1480,2,2,1,1,2,2,1,7,2,3,2,6,4,4,1,4,4,6,6,7,6,1
1481,6,6,5,5,6,7,6,5,5,5,4,2,7,7,4,1,4,5,6,5,2,3
1482,1,4,3,7,6,7,4,5,6,4,5,4,7,7,3,6,5,7,7,7,7,6
1483,3,1,1,6,7,2,4,4,5,6,7,3,5,7,4,3,3,2,7,7,1,1
1484,7,7,7,3,4,6,5,5,4,6,2,4,4,3,7,2,4,4,5,6,6,7
1485,4,4,7,4,1,2,2,3,5,1,3,5,2,4,7,3,7,1,1,4,1,7
1486,1,3,1,5,1,3,6,2,3,4,5,5,4,2,3,2,1,4,6,2,5,4
1487,5,5,6,5,6,1,3,1,2,3,3,4,2,1,1,3,2,4,1,5,5,3
1488,2,3,2,4,4,2,5,1,1,1,4,6,5,5,2,1,3,4,2,5,2,1
1489,3,4,2,7,6,6,5,5,5,4,4,3,6,6,2,5,6,6,7,5,6,7
1490,3,3,5,6,7,6,7,6,5,7,4,6,5,3,4,5,2,7,7,6,4,6
1491,1,4,3,2,1,5,3,4,3,6,2,7,7,7,6,5,1,5,4,4,6,6
1492,2,4,2,4,4,1,1,1,1,1,7,7,6,6,1,2,1,1,4,1,6,3
1493,6,6,7,7,5,6,3,6,6,7,2,1,1,3,5,6,5,3,5,5,7,6
1494,2,3,2,1,1,2,1,6,1,3,6,5,1,3,2,6,2,6,6,5,3,2
1495,1,1,1,7,7,7,7,6,4,3,4,2,1,1,4,3,4,1,3,2,5,5
