respondent_id,Country,Country_label,Age,Gender,Gender_label,Education,Education_label,Income_Level,Income_Level_label,Bank_Type,Bank_Type_label,Years_with_Account,Frequency_of_Use,Frequency_of_Use_label,Past_Victim,Past_Victim_label
220,2,Ghana,45,1,Male,5,Undergraduate,5,">₵5,000",2,Digital-Only Bank,23,3,Weekly,1,Yes
221,2,Ghana,34,2,Female,5,Undergraduate,5,">₵5,000",2,Digital-Only Bank,10,2,Several times a week,0,No
222,2,Ghana,54,1,Male,5,Undergraduate,3,"₵1,001–₵2,500",3,Microfinance,26,2,Several times a week,0,No
223,1,Nigeria,21,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,6,2,Several times a week,0,No
224,1,Nigeria,43,2,Female,5,Undergraduate,4,"₦250,001–₦500,000",2,Digital-Only Bank,8,5,Less than monthly,1,Yes
225,2,Ghana,26,2,Female,3,Secondary,4,"₵2,501–₵5,000",1,Traditional Commercial,8,3,Weekly,0,No
226,1,Nigeria,30,1,Male,3,Secondary,2,"₦50,000–₦100,000",2,Digital-Only Bank,4,2,Several times a week,0,No
227,1,Nigeria,31,2,Female,3,Secondary,3,"₦100,001–₦250,000",2,Digital-Only Bank,15,4,Monthly,0,No
228,1,Nigeria,31,1,Male,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,19,3,Weekly,0,No
229,1,Nigeria,31,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,8,2,Several times a week,0,No
230,1,Nigeria,53,1,Male,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,28,1,Daily,0,No
231,2,Ghana,58,1,Male,3,Secondary,3,"₵1,001–₵2,500",2,Digital-Only Bank,14,3,Weekly,0,No
232,1,Nigeria,35,1,Male,6,Postgraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,4,4,Monthly,0,No
233,2,Ghana,51,2,Female,5,Undergraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,13,3,Weekly,0,No
234,1,Nigeria,53,1,Male,4,Vocational/Technical,3,"₦100,001–₦250,000",3,Microfinance,6,2,Several times a week,0,No
235,2,Ghana,25,2,Female,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,6,2,Several times a week,0,No
236,1,Nigeria,31,3,Other/Prefer not to say,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,9,1,Daily,0,No
237,1,Nigeria,29,1,Male,3,Secondary,5,">₦500,000",1,Traditional Commercial,6,3,Weekly,0,No
238,1,Nigeria,49,2,Female,2,Primary,1,"<₦50,000",1,Traditional Commercial,11,3,Weekly,1,Yes
239,2,Ghana,49,1,Male,2,Primary,2,"₵500–₵1,000",3,Microfinance,6,2,Several times a week,0,No
240,2,Ghana,50,1,Male,5,Undergraduate,1,<₵500,1,Traditional Commercial,14,5,Less than monthly,0,No
241,1,Nigeria,53,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,21,2,Several times a week,0,No
242,1,Nigeria,52,2,Female,1,No formal,1,"<₦50,000",1,Traditional Commercial,34,4,Monthly,1,Yes
243,1,Nigeria,69,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,43,1,Daily,0,No
244,2,Ghana,42,2,Female,3,Secondary,3,"₵1,001–₵2,500",3,Microfinance,12,1,Daily,0,No
245,1,Nigeria,42,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,29,4,Monthly,0,No
246,1,Nigeria,28,2,Female,6,Postgraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,6,4,Monthly,0,No
247,1,Nigeria,34,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,14,2,Several times a week,0,No
248,1,Nigeria,55,1,Male,2,Primary,5,">₦500,000",1,Traditional Commercial,4,3,Weekly,0,No
249,1,Nigeria,36,1,Male,4,Vocational/Technical,2,"₦50,000–₦100,000",1,Traditional Commercial,19,3,Weekly,0,No
250,1,Nigeria,42,2,Female,2,Primary,4,"₦250,001–₦500,000",1,Traditional Commercial,10,2,Several times a week,1,Yes
251,1,Nigeria,54,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,17,2,Several times a week,0,No
252,1,Nigeria,45,2,Female,2,Primary,3,"₦100,001–₦250,000",2,Digital-Only Bank,28,1,Daily,0,No
253,1,Nigeria,25,1,Male,6,Postgraduate,5,">₦500,000",1,Traditional Commercial,2,2,Several times a week,0,No
254,1,Nigeria,38,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,1,3,Weekly,0,No
255,2,Ghana,46,1,Male,6,Postgraduate,2,"₵500–₵1,000",1,Traditional Commercial,11,1,Daily,0,No
256,1,Nigeria,34,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,17,1,Daily,0,No
257,2,Ghana,22,2,Female,5,Undergraduate,5,">₵5,000",2,Digital-Only Bank,2,3,Weekly,0,No
258,1,Nigeria,28,2,Female,5,Undergraduate,2,"₦50,000–₦100,000",3,Microfinance,7,3,Weekly,0,No
259,1,Nigeria,46,1,Male,6,Postgraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,24,3,Weekly,0,No
260,1,Nigeria,41,2,Female,2,Primary,3,"₦100,001–₦250,000",1,Traditional Commercial,7,4,Monthly,0,No
261,2,Ghana,25,2,Female,3,Secondary,1,<₵500,1,Traditional Commercial,4,1,Daily,1,Yes
262,1,Nigeria,24,1,Male,3,Secondary,5,">₦500,000",1,Traditional Commercial,5,3,Weekly,0,No
263,2,Ghana,21,2,Female,2,Primary,1,<₵500,1,Traditional Commercial,7,2,Several times a week,0,No
264,1,Nigeria,35,2,Female,3,Secondary,4,"₦250,001–₦500,000",2,Digital-Only Bank,3,1,Daily,0,No
265,1,Nigeria,21,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,8,1,Daily,1,Yes
266,2,Ghana,49,1,Male,3,Secondary,1,<₵500,1,Traditional Commercial,12,1,Daily,0,No
267,2,Ghana,64,2,Female,5,Undergraduate,3,"₵1,001–₵2,500",2,Digital-Only Bank,16,2,Several times a week,0,No
268,2,Ghana,43,1,Male,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,20,3,Weekly,0,No
269,1,Nigeria,69,1,Male,2,Primary,2,"₦50,000–₦100,000",1,Traditional Commercial,26,4,Monthly,0,No
270,1,Nigeria,40,2,Female,2,Primary,5,">₦500,000",2,Digital-Only Bank,10,5,Less than monthly,0,No
271,2,Ghana,39,1,Male,2,Primary,2,"₵500–₵1,000",3,Microfinance,14,2,Several times a week,0,No
272,1,Nigeria,42,1,Male,2,Primary,3,"₦100,001–₦250,000",1,Traditional Commercial,8,2,Several times a week,0,No
273,1,Nigeria,45,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,2,4,Monthly,0,No
274,2,Ghana,32,1,Male,6,Postgraduate,5,">₵5,000",1,Traditional Commercial,3,3,Weekly,0,No
275,1,Nigeria,63,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,28,2,Several times a week,0,No
276,2,Ghana,52,1,Male,4,Vocational/Technical,4,"₵2,501–₵5,000",3,Microfinance,15,5,Less than monthly,0,No
277,2,Ghana,57,1,Male,5,Undergraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,8,5,Less than monthly,1,Yes
278,1,Nigeria,26,2,Female,4,Vocational/Technical,4,"₦250,001–₦500,000",1,Traditional Commercial,4,1,Daily,1,Yes
279,2,Ghana,35,2,Female,5,Undergraduate,5,">₵5,000",2,Digital-Only Bank,18,3,Weekly,1,Yes
280,2,Ghana,37,1,Male,5,Undergraduate,4,"₵2,501–₵5,000",1,Traditional Commercial,10,3,Weekly,0,No
281,1,Nigeria,43,2,Female,6,Postgraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,4,4,Monthly,0,No
282,2,Ghana,37,1,Male,6,Postgraduate,3,"₵1,001–₵2,500",2,Digital-Only Bank,8,2,Several times a week,0,No
283,1,Nigeria,27,2,Female,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,6,5,Less than monthly,0,No
284,1,Nigeria,34,2,Female,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,5,4,Monthly,1,Yes
285,2,Ghana,49,2,Female,4,Vocational/Technical,1,<₵500,1,Traditional Commercial,7,4,Monthly,0,No
286,2,Ghana,49,1,Male,2,Primary,3,"₵1,001–₵2,500",1,Traditional Commercial,12,5,Less than monthly,0,No
287,1,Nigeria,40,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,22,3,Weekly,0,No
288,1,Nigeria,43,2,Female,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,13,3,Weekly,0,No
289,1,Nigeria,43,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,11,4,Monthly,0,No
290,1,Nigeria,55,1,Male,1,No formal,4,"₦250,001–₦500,000",1,Traditional Commercial,8,1,Daily,0,No
291,1,Nigeria,35,1,Male,4,Vocational/Technical,4,"₦250,001–₦500,000",1,Traditional Commercial,11,1,Daily,0,No
292,1,Nigeria,39,2,Female,6,Postgraduate,2,"₦50,000–₦100,000",2,Digital-Only Bank,16,3,Weekly,1,Yes
293,1,Nigeria,46,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,10,2,Several times a week,0,No
294,2,Ghana,62,2,Female,5,Undergraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,26,3,Weekly,0,No
295,1,Nigeria,38,2,Female,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,9,1,Daily,1,Yes
296,1,Nigeria,46,2,Female,4,Vocational/Technical,3,"₦100,001–₦250,000",1,Traditional Commercial,23,2,Several times a week,0,No
297,2,Ghana,51,1,Male,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,20,2,Several times a week,1,Yes
298,1,Nigeria,51,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,11,2,Several times a week,0,No
299,1,Nigeria,22,2,Female,3,Secondary,5,">₦500,000",2,Digital-Only Bank,4,2,Several times a week,1,Yes
300,2,Ghana,36,2,Female,4,Vocational/Technical,5,">₵5,000",3,Microfinance,13,1,Daily,1,Yes
301,2,Ghana,32,2,Female,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,5,2,Several times a week,0,No
302,1,Nigeria,47,2,Female,4,Vocational/Technical,3,"₦100,001–₦250,000",1,Traditional Commercial,16,1,Daily,0,No
303,1,Nigeria,60,2,Female,1,No formal,3,"₦100,001–₦250,000",1,Traditional Commercial,15,1,Daily,0,No
304,1,Nigeria,41,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,9,1,Daily,0,No
305,2,Ghana,27,2,Female,2,Primary,3,"₵1,001–₵2,500",1,Traditional Commercial,7,1,Daily,0,No
306,1,Nigeria,40,1,Male,6,Postgraduate,5,">₦500,000",2,Digital-Only Bank,6,1,Daily,0,No
307,2,Ghana,31,1,Male,3,Secondary,1,<₵500,1,Traditional Commercial,20,2,Several times a week,0,No
308,1,Nigeria,38,2,Female,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,17,1,Daily,0,No
309,1,Nigeria,28,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,1,3,Weekly,0,No
310,1,Nigeria,26,2,Female,2,Primary,3,"₦100,001–₦250,000",1,Traditional Commercial,8,1,Daily,0,No
311,1,Nigeria,43,1,Male,6,Postgraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,16,5,Less than monthly,0,No
312,1,Nigeria,53,2,Female,4,Vocational/Technical,1,"<₦50,000",3,Microfinance,27,4,Monthly,0,No
313,1,Nigeria,44,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,13,3,Weekly,1,Yes
314,2,Ghana,62,1,Male,3,Secondary,2,"₵500–₵1,000",3,Microfinance,17,3,Weekly,0,No
315,1,Nigeria,55,2,Female,4,Vocational/Technical,5,">₦500,000",1,Traditional Commercial,27,2,Several times a week,0,No
316,1,Nigeria,60,2,Female,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,41,2,Several times a week,0,No
317,1,Nigeria,34,1,Male,4,Vocational/Technical,5,">₦500,000",1,Traditional Commercial,12,1,Daily,0,No
318,1,Nigeria,37,2,Female,1,No formal,4,"₦250,001–₦500,000",3,Microfinance,5,4,Monthly,0,No
319,2,Ghana,35,1,Male,5,Undergraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,12,1,Daily,0,No
320,2,Ghana,40,1,Male,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,12,3,Weekly,0,No
321,2,Ghana,50,2,Female,4,Vocational/Technical,1,<₵500,1,Traditional Commercial,24,2,Several times a week,1,Yes
322,1,Nigeria,34,1,Male,6,Postgraduate,4,"₦250,001–₦500,000",2,Digital-Only Bank,16,1,Daily,0,No
323,2,Ghana,31,2,Female,5,Undergraduate,2,"₵500–₵1,000",1,Traditional Commercial,2,4,Monthly,1,Yes
324,1,Nigeria,23,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,9,2,Several times a week,0,No
325,2,Ghana,28,2,Female,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,1,4,Monthly,0,No
326,2,Ghana,44,1,Male,6,Postgraduate,5,">₵5,000",2,Digital-Only Bank,16,2,Several times a week,0,No
327,2,Ghana,68,2,Female,3,Secondary,5,">₵5,000",1,Traditional Commercial,32,1,Daily,0,No
328,1,Nigeria,23,2,Female,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,2,2,Several times a week,0,No
329,1,Nigeria,36,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,2,2,Several times a week,0,No
330,2,Ghana,65,2,Female,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,27,2,Several times a week,0,No
331,1,Nigeria,39,2,Female,3,Secondary,1,"<₦50,000",1,Traditional Commercial,12,2,Several times a week,0,No
332,2,Ghana,35,2,Female,3,Secondary,3,"₵1,001–₵2,500",2,Digital-Only Bank,8,1,Daily,0,No
333,1,Nigeria,21,2,Female,2,Primary,1,"<₦50,000",1,Traditional Commercial,9,1,Daily,0,No
334,2,Ghana,30,2,Female,4,Vocational/Technical,3,"₵1,001–₵2,500",1,Traditional Commercial,7,3,Weekly,1,Yes
335,2,Ghana,48,1,Male,6,Postgraduate,2,"₵500–₵1,000",1,Traditional Commercial,11,1,Daily,0,No
336,1,Nigeria,36,2,Female,4,Vocational/Technical,3,"₦100,001–₦250,000",1,Traditional Commercial,15,3,Weekly,0,No
337,2,Ghana,61,2,Female,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,25,1,Daily,0,No
338,1,Nigeria,69,1,Male,2,Primary,2,"₦50,000–₦100,000",2,Digital-Only Bank,17,1,Daily,0,No
339,1,Nigeria,65,3,Other/Prefer not to say,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,14,3,Weekly,0,No
340,1,Nigeria,53,1,Male,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,13,2,Several times a week,0,No
341,1,Nigeria,41,1,Male,6,Postgraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,7,3,Weekly,0,No
342,1,Nigeria,56,2,Female,6,Postgraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,14,3,Weekly,0,No
343,1,Nigeria,64,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,42,4,Monthly,0,No
344,2,Ghana,34,1,Male,5,Undergraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,17,1,Daily,0,No
345,1,Nigeria,50,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,4,3,Weekly,1,Yes
346,2,Ghana,28,2,Female,2,Primary,3,"₵1,001–₵2,500",3,Microfinance,13,4,Monthly,1,Yes
347,1,Nigeria,52,3,Other/Prefer not to say,6,Postgraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,11,4,Monthly,0,No
348,1,Nigeria,46,2,Female,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,19,4,Monthly,0,No
349,2,Ghana,49,1,Male,5,Undergraduate,2,"₵500–₵1,000",3,Microfinance,32,1,Daily,0,No
350,2,Ghana,31,2,Female,2,Primary,3,"₵1,001–₵2,500",1,Traditional Commercial,9,4,Monthly,0,No
351,2,Ghana,71,1,Male,3,Secondary,5,">₵5,000",1,Traditional Commercial,4,2,Several times a week,0,No
352,1,Nigeria,33,2,Female,3,Secondary,4,"₦250,001–₦500,000",3,Microfinance,10,3,Weekly,0,No
353,1,Nigeria,49,2,Female,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,20,1,Daily,0,No
354,2,Ghana,55,1,Male,3,Secondary,2,"₵500–₵1,000",1,Traditional Commercial,19,2,Several times a week,0,No
355,1,Nigeria,24,2,Female,5,Undergraduate,4,"₦250,001–₦500,000",2,Digital-Only Bank,7,4,Monthly,0,No
356,1,Nigeria,33,1,Male,4,Vocational/Technical,3,"₦100,001–₦250,000",1,Traditional Commercial,5,4,Monthly,0,No
357,2,Ghana,43,2,Female,2,Primary,4,"₵2,501–₵5,000",2,Digital-Only Bank,13,1,Daily,0,No
358,1,Nigeria,71,2,Female,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,42,4,Monthly,0,No
359,1,Nigeria,20,3,Other/Prefer not to say,4,Vocational/Technical,4,"₦250,001–₦500,000",1,Traditional Commercial,8,2,Several times a week,1,Yes
360,1,Nigeria,35,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,13,2,Several times a week,0,No
361,2,Ghana,47,1,Male,4,Vocational/Technical,3,"₵1,001–₵2,500",1,Traditional Commercial,8,5,Less than monthly,0,No
362,1,Nigeria,31,2,Female,3,Secondary,5,">₦500,000",2,Digital-Only Bank,7,1,Daily,0,No
363,2,Ghana,38,1,Male,4,Vocational/Technical,4,"₵2,501–₵5,000",1,Traditional Commercial,23,2,Several times a week,0,No
364,1,Nigeria,55,2,Female,6,Postgraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,13,1,Daily,1,Yes
365,1,Nigeria,50,2,Female,6,Postgraduate,5,">₦500,000",1,Traditional Commercial,5,3,Weekly,0,No
366,2,Ghana,24,1,Male,6,Postgraduate,4,"₵2,501–₵5,000",2,Digital-Only Bank,3,3,Weekly,0,No
367,1,Nigeria,69,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",3,Microfinance,9,5,Less than monthly,0,No
368,1,Nigeria,26,2,Female,3,Secondary,3,"₦100,001–₦250,000",2,Digital-Only Bank,2,1,Daily,0,No
369,2,Ghana,30,1,Male,3,Secondary,2,"₵500–₵1,000",1,Traditional Commercial,18,1,Daily,1,Yes
370,1,Nigeria,32,2,Female,4,Vocational/Technical,4,"₦250,001–₦500,000",1,Traditional Commercial,9,1,Daily,1,Yes
371,1,Nigeria,36,2,Female,6,Postgraduate,4,"₦250,001–₦500,000",2,Digital-Only Bank,5,3,Weekly,0,No
372,1,Nigeria,47,1,Male,1,No formal,2,"₦50,000–₦100,000",1,Traditional Commercial,17,1,Daily,0,No
373,1,Nigeria,31,2,Female,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,6,1,Daily,0,No
374,2,Ghana,39,1,Male,2,Primary,3,"₵1,001–₵2,500",3,Microfinance,17,4,Monthly,1,Yes
375,1,Nigeria,52,1,Male,3,Secondary,4,"₦250,001–₦500,000",3,Microfinance,1,2,Several times a week,0,No
376,1,Nigeria,32,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,7,3,Weekly,1,Yes
377,1,Nigeria,57,2,Female,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,6,4,Monthly,0,No
378,2,Ghana,21,2,Female,1,No formal,2,"₵500–₵1,000",1,Traditional Commercial,2,1,Daily,0,No
379,2,Ghana,39,1,Male,3,Secondary,4,"₵2,501–₵5,000",3,Microfinance,7,3,Weekly,0,No
380,1,Nigeria,44,2,Female,5,Undergraduate,2,"₦50,000–₦100,000",2,Digital-Only Bank,7,2,Several times a week,0,No
381,1,Nigeria,59,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,9,4,Monthly,0,No
382,1,Nigeria,29,2,Female,3,Secondary,4,"₦250,001–₦500,000",2,Digital-Only Bank,9,1,Daily,0,No
383,1,Nigeria,25,1,Male,3,Secondary,4,"₦250,001–₦500,000",2,Digital-Only Bank,7,1,Daily,0,No
384,2,Ghana,28,1,Male,5,Undergraduate,4,"₵2,501–₵5,000",2,Digital-Only Bank,8,1,Daily,0,No
385,2,Ghana,52,1,Male,4,Vocational/Technical,2,"₵500–₵1,000",1,Traditional Commercial,12,1,Daily,1,Yes
386,2,Ghana,59,1,Male,6,Postgraduate,4,"₵2,501–₵5,000",2,Digital-Only Bank,18,3,Weekly,0,No
387,1,Nigeria,52,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,27,3,Weekly,0,No
388,2,Ghana,59,1,Male,5,Undergraduate,4,"₵2,501–₵5,000",1,Traditional Commercial,13,3,Weekly,0,No
389,1,Nigeria,32,1,Male,2,Primary,3,"₦100,001–₦250,000",1,Traditional Commercial,12,2,Several times a week,0,No
390,2,Ghana,48,1,Male,3,Secondary,2,"₵500–₵1,000",3,Microfinance,18,2,Several times a week,0,No
391,1,Nigeria,36,1,Male,4,Vocational/Technical,1,"<₦50,000",1,Traditional Commercial,7,3,Weekly,0,No
392,2,Ghana,38,2,Female,5,Undergraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,13,1,Daily,0,No
393,1,Nigeria,47,2,Female,3,Secondary,4,"₦250,001–₦500,000",2,Digital-Only Bank,22,2,Several times a week,1,Yes
394,1,Nigeria,32,1,Male,6,Postgraduate,3,"₦100,001–₦250,000",3,Microfinance,4,5,Less than monthly,0,No
395,2,Ghana,35,1,Male,4,Vocational/Technical,3,"₵1,001–₵2,500",2,Digital-Only Bank,11,1,Daily,0,No
396,1,Nigeria,47,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,20,3,Weekly,0,No
397,2,Ghana,23,2,Female,4,Vocational/Technical,1,<₵500,2,Digital-Only Bank,1,3,Weekly,0,No
398,2,Ghana,29,2,Female,3,Secondary,2,"₵500–₵1,000",1,Traditional Commercial,10,1,Daily,0,No
399,1,Nigeria,51,1,Male,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,24,2,Several times a week,0,No
400,2,Ghana,50,2,Female,3,Secondary,5,">₵5,000",1,Traditional Commercial,10,5,Less than monthly,0,No
401,2,Ghana,49,1,Male,2,Primary,1,<₵500,1,Traditional Commercial,10,4,Monthly,1,Yes
402,1,Nigeria,37,1,Male,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,5,1,Daily,0,No
403,1,Nigeria,50,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,7,2,Several times a week,0,No
404,1,Nigeria,38,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,9,1,Daily,0,No
405,1,Nigeria,39,2,Female,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,9,3,Weekly,0,No
406,1,Nigeria,31,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,12,3,Weekly,0,No
407,1,Nigeria,31,1,Male,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,3,4,Monthly,0,No
408,2,Ghana,58,2,Female,6,Postgraduate,5,">₵5,000",1,Traditional Commercial,1,4,Monthly,0,No
409,1,Nigeria,43,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,24,2,Several times a week,0,No
410,2,Ghana,42,2,Female,3,Secondary,4,"₵2,501–₵5,000",2,Digital-Only Bank,15,2,Several times a week,0,No
411,2,Ghana,41,2,Female,4,Vocational/Technical,2,"₵500–₵1,000",1,Traditional Commercial,9,3,Weekly,0,No
412,1,Nigeria,49,2,Female,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,15,4,Monthly,0,No
413,1,Nigeria,50,1,Male,6,Postgraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,23,1,Daily,0,No
414,1,Nigeria,47,2,Female,3,Secondary,4,"₦250,001–₦500,000",2,Digital-Only Bank,11,3,Weekly,0,No
415,2,Ghana,53,1,Male,4,Vocational/Technical,5,">₵5,000",2,Digital-Only Bank,22,4,Monthly,0,No
416,2,Ghana,38,2,Female,3,Secondary,2,"₵500–₵1,000",1,Traditional Commercial,9,3,Weekly,0,No
417,2,Ghana,59,2,Female,2,Primary,2,"₵500–₵1,000",2,Digital-Only Bank,35,1,Daily,0,No
