date,site_name,flared_mscf
2025-06-12,Egina Offshore,56784
2025-06-13,Escravos,74278
2025-06-13,Forcados,8164
2025-06-13,Bonny,114880
2025-06-13,Brass,111433
2025-06-13,Ebocha,43352
2025-06-13,Ughelli,51457
2025-06-13,Ogbogu,47334
2025-06-13,Utorogu,16449
2025-06-13,Agbada,76956
2025-06-13,Nembe,122008
2025-06-13,Obite,74718
2025-06-13,Soku,78067
2025-06-13,Bonga Offshore,57323
2025-06-13,Akpo Offshore,6917
2025-06-13,Egina Offshore,46010
2025-06-14,Escravos,74248
2025-06-14,Forcados,7766
2025-06-14,Bonny,123614
2025-06-14,Brass,111733
2025-06-14,Ebocha,34301
2025-06-14,Ughelli,50351
2025-06-14,Ogbogu,64053
2025-06-14,Utorogu,15185
2025-06-14,Agbada,81954
2025-06-14,Nembe,111176
2025-06-14,Obite,69462
2025-06-14,Soku,76374
2025-06-14,Bonga Offshore,35312
2025-06-14,Akpo Offshore,6963
2025-06-14,Egina Offshore,56817
2025-06-15,Escravos,88033
2025-06-15,Forcados,8632
2025-06-15,Bonny,139645
2025-06-15,Brass,110190
2025-06-15,Ebocha,43751
2025-06-15,Ughelli,38306
2025-06-15,Ogbogu,61865
2025-06-15,Utorogu,14226
2025-06-15,Agbada,92618
2025-06-15,Nembe,117227
2025-06-15,Obite,75817
2025-06-15,Soku,69409
2025-06-15,Bonga Offshore,57151
2025-06-15,Akpo Offshore,5126
2025-06-15,Egina Offshore,54715
2025-06-16,Escravos,69273
2025-06-16,Forcados,10572
2025-06-16,Bonny,130613
2025-06-16,Brass,108451
2025-06-16,Ebocha,45690
2025-06-16,Ughelli,41067
2025-06-16,Ogbogu,60646
2025-06-16,Utorogu,18505
2025-06-16,Agbada,97278
2025-06-16,Nembe,101876
2025-06-16,Obite,73974
2025-06-16,Soku,71649
2025-06-16,Bonga Offshore,42590
2025-06-16,Akpo Offshore,5054
2025-06-16,Egina Offshore,51012
2025-06-17,Escravos,80491
2025-06-17,Forcados,10245
2025-06-17,Bonny,122010
2025-06-17,Brass,121318
2025-06-17,Ebocha,49613
2025-06-17,Ughelli,36472
2025-06-17,Ogbogu,45335
2025-06-17,Utorogu,15344
2025-06-17,Agbada,88111
2025-06-17,Nembe,124073
2025-06-17,Obite,81206
2025-06-17,Soku,74078
2025-06-17,Bonga Offshore,52893
2025-06-17,Akpo Offshore,6429
2025-06-17,Egina Offshore,61552
2025-06-18,Escravos,71448
2025-06-18,Forcados,10099
2025-06-18,Bonny,143740
2025-06-18,Brass,103156
2025-06-18,Ebocha,47222
2025-06-18,Ughelli,40236
2025-06-18,Ogbogu,61398
2025-06-18,Utorogu,13977
2025-06-18,Agbada,67472
2025-06-18,Nembe,96711
2025-06-18,Obite,78356
2025-06-18,Soku,69757
2025-06-18,Bonga Offshore,43255
2025-06-18,Akpo Offshore,4809
2025-06-18,Egina Offshore,48079
2025-06-19,Escravos,77952
2025-06-19,Forcados,8957
2025-06-19,Bonny,131106
2025-06-19,Brass,118265
2025-06-19,Ebocha,39001
2025-06-19,Ughelli,44238
2025-06-19,Ogbogu,63621
2025-06-19,Utorogu,18231
2025-06-19,Agbada,85821
2025-06-19,Nembe,137601
2025-06-19,Obite,73436
2025-06-19,Soku,87576
2025-06-19,Bonga Offshore,28633
2025-06-19,Akpo Offshore,5281
2025-06-19,Egina Offshore,49468
2025-06-20,Escravos,65376
2025-06-20,Forcados,8407
2025-06-20,Bonny,99496
2025-06-20,Brass,112824
2025-06-20,Ebocha,42563
2025-06-20,Ughelli,45443
2025-06-20,Ogbogu,52577
2025-06-20,Utorogu,16522
2025-06-20,Agbada,63896
2025-06-20,Nembe,129840
2025-06-20,Obite,66752
2025-06-20,Soku,66557
2025-06-20,Bonga Offshore,42584
2025-06-20,Akpo Offshore,5296
2025-06-20,Egina Offshore,57073
2025-06-21,Escravos,83241
2025-06-21,Forcados,9852
2025-06-21,Bonny,112802
2025-06-21,Brass,115240
2025-06-21,Ebocha,35136
2025-06-21,Ughelli,40649
2025-06-21,Ogbogu,53783
2025-06-21,Utorogu,19114
2025-06-21,Agbada,82391
2025-06-21,Nembe,102980
2025-06-21,Obite,77599
2025-06-21,Soku,80347
2025-06-21,Bonga Offshore,44551
2025-06-21,Akpo Offshore,6732
2025-06-21,Egina Offshore,56337
2025-06-22,Escravos,92932
2025-06-22,Forcados,11175
2025-06-22,Bonny,132330
2025-06-22,Brass,124038
2025-06-22,Ebocha,39368
2025-06-22,Ughelli,41156
2025-06-22,Ogbogu,64886
2025-06-22,Utorogu,16699
2025-06-22,Agbada,73950
2025-06-22,Nembe,103930
2025-06-22,Obite,76042
2025-06-22,Soku,81898
2025-06-22,Bonga Offshore,53875
2025-06-22,Akpo Offshore,6116
2025-06-22,Egina Offshore,39047
2025-06-23,Escravos,83669
2025-06-23,Forcados,8248
2025-06-23,Bonny,112073
2025-06-23,Brass,90044
2025-06-23,Ebocha,38700
2025-06-23,Ughelli,45516
2025-06-23,Ogbogu,52190
2025-06-23,Utorogu,16594
2025-06-23,Agbada,68088
2025-06-23,Nembe,101289
2025-06-23,Obite,64829
2025-06-23,Soku,71816
2025-06-23,Bonga Offshore,43465
2025-06-23,Akpo Offshore,7373
2025-06-23,Egina Offshore,46705
2025-06-24,Escravos,79636
2025-06-24,Forcados,9018
2025-06-24,Bonny,126907
2025-06-24,Brass,124460
2025-06-24,Ebocha,44481
2025-06-24,Ughelli,45825
2025-06-24,Ogbogu,49296
2025-06-24,Utorogu,17335
2025-06-24,Agbada,82202
2025-06-24,Nembe,103035
2025-06-24,Obite,74971
2025-06-24,Soku,77811
2025-06-24,Bonga Offshore,47164
2025-06-24,Akpo Offshore,5579
2025-06-24,Egina Offshore,53084
2025-06-25,Escravos,79581
2025-06-25,Forcados,8969
2025-06-25,Bonny,118847
2025-06-25,Brass,110260
2025-06-25,Ebocha,40114
2025-06-25,Ughelli,39978
2025-06-25,Ogbogu,55024
2025-06-25,Utorogu,17996
2025-06-25,Agbada,65621
2025-06-25,Nembe,111670
2025-06-25,Obite,71298
2025-06-25,Soku,86233
2025-06-25,Bonga Offshore,38845
2025-06-25,Akpo Offshore,5134
2025-06-25,Egina Offshore,48689
2025-06-26,Escravos,67607
2025-06-26,Forcados,10528
2025-06-26,Bonny,132509
2025-06-26,Brass,112503
2025-06-26,Ebocha,37625
2025-06-26,Ughelli,45939
2025-06-26,Ogbogu,64843
2025-06-26,Utorogu,13532
2025-06-26,Agbada,85183
2025-06-26,Nembe,128149
2025-06-26,Obite,77128
2025-06-26,Soku,74039
2025-06-26,Bonga Offshore,46779
2025-06-26,Akpo Offshore,6200
2025-06-26,Egina Offshore,60047
2025-06-27,Escravos,60646
2025-06-27,Forcados,10028
2025-06-27,Bonny,127229
2025-06-27,Brass,106678
2025-06-27,Ebocha,36665
2025-06-27,Ughelli,34306
2025-06-27,Ogbogu,46214
2025-06-27,Utorogu,16418
2025-06-27,Agbada,67449
2025-06-27,Nembe,100511
2025-06-27,Obite,72410
2025-06-27,Soku,55675
2025-06-27,Bonga Offshore,48568
2025-06-27,Akpo Offshore,5953
2025-06-27,Egina Offshore,50279
2025-06-28,Escravos,67738
2025-06-28,Forcados,6539
2025-06-28,Bonny,118133
2025-06-28,Brass,80898
2025-06-28,Ebocha,35166
2025-06-28,Ughelli,44705
2025-06-28,Ogbogu,57089
2025-06-28,Utorogu,16544
2025-06-28,Agbada,70560
2025-06-28,Nembe,129752
2025-06-28,Obite,64125
2025-06-28,Soku,66767
2025-06-28,Bonga Offshore,41748
2025-06-28,Akpo Offshore,4394
2025-06-28,Egina Offshore,45508
2025-06-29,Escravos,65107
2025-06-29,Forcados,9446
2025-06-29,Bonny,119980
2025-06-29,Brass,98699
2025-06-29,Ebocha,45959
2025-06-29,Ughelli,45768
2025-06-29,Ogbogu,55793
2025-06-29,Utorogu,15941
2025-06-29,Agbada,64998
2025-06-29,Nembe,90516
2025-06-29,Obite,68927
2025-06-29,Soku,62658
2025-06-29,Bonga Offshore,40044
2025-06-29,Akpo Offshore,5475
2025-06-29,Egina Offshore,56560
2025-06-30,Escravos,79585
2025-06-30,Forcados,9482
2025-06-30,Bonny,115171
2025-06-30,Brass,126857
2025-06-30,Ebocha,40771
2025-06-30,Ughelli,44519
2025-06-30,Ogbogu,64258
2025-06-30,Utorogu,13791
2025-06-30,Agbada,84355
2025-06-30,Nembe,108010
2025-06-30,Obite,73191
2025-06-30,Soku,76309
2025-06-30,Bonga Offshore,48304
2025-06-30,Akpo Offshore,5907
2025-06-30,Egina Offshore,53834
2025-07-01,Escravos,91346
2025-07-01,Forcados,9979
2025-07-01,Bonny,124729
2025-07-01,Brass,96940
2025-07-01,Ebocha,42534
2025-07-01,Ughelli,42193
2025-07-01,Ogbogu,55011
2025-07-01,Utorogu,16360
2025-07-01,Agbada,92304
2025-07-01,Nembe,83457
2025-07-01,Obite,75644
2025-07-01,Soku,60651
2025-07-01,Bonga Offshore,43658
2025-07-01,Akpo Offshore,5250
2025-07-01,Egina Offshore,63205
2025-07-02,Escravos,76515
2025-07-02,Forcados,8156
2025-07-02,Bonny,139984
2025-07-02,Brass,122481
2025-07-02,Ebocha,41108
2025-07-02,Ughelli,42088
2025-07-02,Ogbogu,66144
2025-07-02,Utorogu,14820
2025-07-02,Agbada,86041
2025-07-02,Nembe,119849
2025-07-02,Obite,64868
2025-07-02,Soku,79352
2025-07-02,Bonga Offshore,50145
2025-07-02,Akpo Offshore,5206
2025-07-02,Egina Offshore,44396
2025-07-03,Escravos,70303
2025-07-03,Forcados,10577
2025-07-03,Bonny,138121
2025-07-03,Brass,109111
2025-07-03,Ebocha,43082
2025-07-03,Ughelli,37087
2025-07-03,Ogbogu,54449
2025-07-03,Utorogu,15104
2025-07-03,Agbada,84683
2025-07-03,Nembe,106586
2025-07-03,Obite,57943
2025-07-03,Soku,71171
2025-07-03,Bonga Offshore,45501
2025-07-03,Akpo Offshore,6421
2025-07-03,Egina Offshore,44870
2025-07-04,Escravos,67612
2025-07-04,Forcados,9329
2025-07-04,Bonny,135017
2025-07-04,Brass,102152
2025-07-04,Ebocha,56902
2025-07-04,Ughelli,49529
2025-07-04,Ogbogu,50105
2025-07-04,Utorogu,16048
2025-07-04,Agbada,79409
2025-07-04,Nembe,120392
2025-07-04,Obite,69936
2025-07-04,Soku,62415
2025-07-04,Bonga Offshore,46902
2025-07-04,Akpo Offshore,5661
2025-07-04,Egina Offshore,45874
2025-07-05,Escravos,70990
2025-07-05,Forcados,9931
2025-07-05,Bonny,113503
2025-07-05,Brass,118344
2025-07-05,Ebocha,39501
2025-07-05,Ughelli,43779
2025-07-05,Ogbogu,44690
2025-07-05,Utorogu,17054
2025-07-05,Agbada,73196
2025-07-05,Nembe,92980
2025-07-05,Obite,45254
2025-07-05,Soku,91977
2025-07-05,Bonga Offshore,46918
2025-07-05,Akpo Offshore,5812
2025-07-05,Egina Offshore,42738
2025-07-06,Escravos,70358
2025-07-06,Forcados,7875
2025-07-06,Bonny,118228
2025-07-06,Brass,113722
2025-07-06,Ebocha,45238
2025-07-06,Ughelli,47372
2025-07-06,Ogbogu,54324
2025-07-06,Utorogu,13578
2025-07-06,Agbada,80443
2025-07-06,Nembe,99153
2025-07-06,Obite,80220
2025-07-06,Soku,79708
2025-07-06,Bonga Offshore,34685
2025-07-06,Akpo Offshore,6373
2025-07-06,Egina Offshore,52117
2025-07-07,Escravos,74745
2025-07-07,Forcados,9460
2025-07-07,Bonny,127423
2025-07-07,Brass,102843
2025-07-07,Ebocha,40094
2025-07-07,Ughelli,47978
2025-07-07,Ogbogu,54557
2025-07-07,Utorogu,17637
2025-07-07,Agbada,83644
2025-07-07,Nembe,114802
2025-07-07,Obite,54725
2025-07-07,Soku,73668
2025-07-07,Bonga Offshore,41877
2025-07-07,Akpo Offshore,6231
2025-07-07,Egina Offshore,48934
2025-07-08,Escravos,83030
2025-07-08,Forcados,7638
2025-07-08,Bonny,104293
2025-07-08,Brass,94294
2025-07-08,Ebocha,43946
2025-07-08,Ughelli,42217
2025-07-08,Ogbogu,56658
2025-07-08,Utorogu,16286
2025-07-08,Agbada,77432
2025-07-08,Nembe,114605
2025-07-08,Obite,82239
2025-07-08,Soku,73258
2025-07-08,Bonga Offshore,47171
2025-07-08,Akpo Offshore,5956
2025-07-08,Egina Offshore,51439
2025-07-09,Escravos,69761
2025-07-09,Forcados,8492
2025-07-09,Bonny,115998
2025-07-09,Brass,116331
2025-07-09,Ebocha,36264
2025-07-09,Ughelli,38156
2025-07-09,Ogbogu,57317
2025-07-09,Utorogu,14666
2025-07-09,Agbada,67606
2025-07-09,Nembe,89614
2025-07-09,Obite,64815
2025-07-09,Soku,70872
2025-07-09,Bonga Offshore,36100
2025-07-09,Akpo Offshore,4525
2025-07-09,Egina Offshore,40636
2025-07-10,Escravos,79487
2025-07-10,Forcados,11298
2025-07-10,Bonny,106975
2025-07-10,Brass,115440
2025-07-10,Ebocha,31618
2025-07-10,Ughelli,39681
2025-07-10,Ogbogu,56086
2025-07-10,Utorogu,17944
2025-07-10,Agbada,72099
2025-07-10,Nembe,101061
2025-07-10,Obite,75689
2025-07-10,Soku,78320
2025-07-10,Bonga Offshore,50206
2025-07-10,Akpo Offshore,6093
2025-07-10,Egina Offshore,51499
2025-07-11,Escravos,70750
2025-07-11,Forcados,8112
2025-07-11,Bonny,103710
2025-07-11,Brass,98341
2025-07-11,Ebocha,40066
2025-07-11,Ughelli,45245
2025-07-11,Ogbogu,68369
2025-07-11,Utorogu,14677
2025-07-11,Agbada,67484
2025-07-11,Nembe,104165
2025-07-11,Obite,70023
2025-07-11,Soku,75010
2025-07-11,Bonga Offshore,38068
2025-07-11,Akpo Offshore,5335
2025-07-11,Egina Offshore,49024
2025-07-12,Escravos,63445
2025-07-12,Forcados,9438
2025-07-12,Bonny,107880
2025-07-12,Brass,87839
2025-07-12,Ebocha,32855
2025-07-12,Ughelli,47120
2025-07-12,Ogbogu,48789
2025-07-12,Utorogu,16131
2025-07-12,Agbada,72743
2025-07-12,Nembe,109785
2025-07-12,Obite,65918
2025-07-12,Soku,73641
2025-07-12,Bonga Offshore,33967
2025-07-12,Akpo Offshore,5733
2025-07-12,Egina Offshore,52534
2025-07-13,Escravos,62941
2025-07-13,Forcados,9678
2025-07-13,Bonny,124866
2025-07-13,Brass,85658
2025-07-13,Ebocha,39078
2025-07-13,Ughelli,47073
2025-07-13,Ogbogu,52240
2025-07-13,Utorogu,17053
2025-07-13,Agbada,93314
2025-07-13,Nembe,83283
2025-07-13,Obite,61528
2025-07-13,Soku,87012
2025-07-13,Bonga Offshore,42218
2025-07-13,Akpo Offshore,5097
2025-07-13,Egina Offshore,48479
2025-07-14,Escravos,95208
2025-07-14,Forcados,9606
2025-07-14,Bonny,111642
2025-07-14,Brass,120666
2025-07-14,Ebocha,45576
2025-07-14,Ughelli,48869
2025-07-14,Ogbogu,51587
2025-07-14,Utorogu,14801
2025-07-14,Agbada,79795
2025-07-14,Nembe,106480
2025-07-14,Obite,78305
2025-07-14,Soku,78666
2025-07-14,Bonga Offshore,42608
2025-07-14,Akpo Offshore,5846
2025-07-14,Egina Offshore,50357
2025-07-15,Escravos,89091
2025-07-15,Forcados,7982
2025-07-15,Bonny,129934
2025-07-15,Brass,122589
2025-07-15,Ebocha,32837
2025-07-15,Ughelli,40277
2025-07-15,Ogbogu,57575
2025-07-15,Utorogu,15604
2025-07-15,Agbada,79885
2025-07-15,Nembe,115964
2025-07-15,Obite,70582
2025-07-15,Soku,90968
2025-07-15,Bonga Offshore,38011
2025-07-15,Akpo Offshore,5268
2025-07-15,Egina Offshore,43723
2025-07-16,Escravos,78224
2025-07-16,Forcados,9700
2025-07-16,Bonny,113989
2025-07-16,Brass,75210
2025-07-16,Ebocha,41122
2025-07-16,Ughelli,42714
2025-07-16,Ogbogu,70176
2025-07-16,Utorogu,15917
2025-07-16,Agbada,82749
2025-07-16,Nembe,94564
2025-07-16,Obite,75062
2025-07-16,Soku,68432
2025-07-16,Bonga Offshore,26917
2025-07-16,Akpo Offshore,5520
2025-07-16,Egina Offshore,49645
2025-07-17,Escravos,83818
2025-07-17,Forcados,8358
2025-07-17,Bonny,109018
2025-07-17,Brass,109162
2025-07-17,Ebocha,38477
2025-07-17,Ughelli,48076
2025-07-17,Ogbogu,49058
2025-07-17,Utorogu,17909
2025-07-17,Agbada,86560
2025-07-17,Nembe,101673
2025-07-17,Obite,74207
2025-07-17,Soku,65346
2025-07-17,Bonga Offshore,47749
2025-07-17,Akpo Offshore,5649
2025-07-17,Egina Offshore,45025
2025-07-18,Escravos,76997
2025-07-18,Forcados,8663
2025-07-18,Bonny,96071
2025-07-18,Brass,113680
2025-07-18,Ebocha,33563
2025-07-18,Ughelli,41842
2025-07-18,Ogbogu,49378
2025-07-18,Utorogu,11865
2025-07-18,Agbada,95020
2025-07-18,Nembe,102975
2025-07-18,Obite,72806
2025-07-18,Soku,64795
2025-07-18,Bonga Offshore,41140
2025-07-18,Akpo Offshore,5167
2025-07-18,Egina Offshore,44323
2025-07-19,Escravos,74566
2025-07-19,Forcados,9679
2025-07-19,Bonny,105362
2025-07-19,Brass,118988
2025-07-19,Ebocha,33667
2025-07-19,Ughelli,37530
2025-07-19,Ogbogu,66607
2025-07-19,Utorogu,14957
2025-07-19,Agbada,89900
2025-07-19,Nembe,94601
2025-07-19,Obite,76520
2025-07-19,Soku,77113
2025-07-19,Bonga Offshore,40114
2025-07-19,Akpo Offshore,5075
2025-07-19,Egina Offshore,47791
2025-07-20,Escravos,90316
2025-07-20,Forcados,9897
2025-07-20,Bonny,107140
2025-07-20,Brass,116102
2025-07-20,Ebocha,32534
2025-07-20,Ughelli,33409
2025-07-20,Ogbogu,61347
2025-07-20,Utorogu,18254
2025-07-20,Agbada,65436
2025-07-20,Nembe,105143
2025-07-20,Obite,62293
2025-07-20,Soku,66865
2025-07-20,Bonga Offshore,43799
2025-07-20,Akpo Offshore,4963
2025-07-20,Egina Offshore,53377
2025-07-21,Escravos,75461
2025-07-21,Forcados,11208
2025-07-21,Bonny,94354
2025-07-21,Brass,92903
2025-07-21,Ebocha,37588
2025-07-21,Ughelli,33338
2025-07-21,Ogbogu,48025
2025-07-21,Utorogu,12324
2025-07-21,Agbada,85744
2025-07-21,Nembe,109552
2025-07-21,Obite,69970
2025-07-21,Soku,63372
2025-07-21,Bonga Offshore,42851
2025-07-21,Akpo Offshore,5600
2025-07-21,Egina Offshore,51742
2025-07-22,Escravos,73799
2025-07-22,Forcados,10455
2025-07-22,Bonny,96338
2025-07-22,Brass,93245
2025-07-22,Ebocha,37499
2025-07-22,Ughelli,44207
2025-07-22,Ogbogu,69803
2025-07-22,Utorogu,16635
2025-07-22,Agbada,81822
2025-07-22,Nembe,127563
2025-07-22,Obite,60651
2025-07-22,Soku,78759
2025-07-22,Bonga Offshore,35139
2025-07-22,Akpo Offshore,6470
2025-07-22,Egina Offshore,50963
2025-07-23,Escravos,71768
2025-07-23,Forcados,8083
2025-07-23,Bonny,96499
2025-07-23,Brass,117841
2025-07-23,Ebocha,50619
2025-07-23,Ughelli,36376
2025-07-23,Ogbogu,49219
2025-07-23,Utorogu,13794
2025-07-23,Agbada,89475
2025-07-23,Nembe,96367
2025-07-23,Obite,50728
2025-07-23,Soku,56642
2025-07-23,Bonga Offshore,40957
2025-07-23,Akpo Offshore,5268
2025-07-23,Egina Offshore,37619
2025-07-24,Escravos,73340
2025-07-24,Forcados,8675
2025-07-24,Bonny,117132
2025-07-24,Brass,97669
2025-07-24,Ebocha,42317
2025-07-24,Ughelli,43879
2025-07-24,Ogbogu,45002
2025-07-24,Utorogu,17925
2025-07-24,Agbada,57807
2025-07-24,Nembe,88160
2025-07-24,Obite,60920
2025-07-24,Soku,70535
2025-07-24,Bonga Offshore,32275
2025-07-24,Akpo Offshore,5180
2025-07-24,Egina Offshore,49795
2025-07-25,Escravos,69463
2025-07-25,Forcados,9661
2025-07-25,Bonny,117097
2025-07-25,Brass,120464
2025-07-25,Ebocha,34600
2025-07-25,Ughelli,39693
2025-07-25,Ogbogu,49760
2025-07-25,Utorogu,13773
2025-07-25,Agbada,74112
2025-07-25,Nembe,118106
2025-07-25,Obite,70366
2025-07-25,Soku,81503
2025-07-25,Bonga Offshore,53952
2025-07-25,Akpo Offshore,5354
2025-07-25,Egina Offshore,66897
2025-07-26,Escravos,65930
2025-07-26,Forcados,9106
2025-07-26,Bonny,130020
2025-07-26,Brass,126191
2025-07-26,Ebocha,34671
2025-07-26,Ughelli,40261
2025-07-26,Ogbogu,46441
2025-07-26,Utorogu,13812
2025-07-26,Agbada,71088
2025-07-26,Nembe,100859
2025-07-26,Obite,76731
2025-07-26,Soku,84467
2025-07-26,Bonga Offshore,30642
2025-07-26,Akpo Offshore,5140
2025-07-26,Egina Offshore,43490
2025-07-27,Escravos,82636
2025-07-27,Forcados,8526
2025-07-27,Bonny,104167
2025-07-27,Brass,78157
2025-07-27,Ebocha,39414
2025-07-27,Ughelli,46269
2025-07-27,Ogbogu,62125
2025-07-27,Utorogu,12812
2025-07-27,Agbada,65552
2025-07-27,Nembe,108216
2025-07-27,Obite,67065
2025-07-27,Soku,68523
2025-07-27,Bonga Offshore,37468
2025-07-27,Akpo Offshore,6686
2025-07-27,Egina Offshore,38248
2025-07-28,Escravos,85890
2025-07-28,Forcados,9029
2025-07-28,Bonny,123222
2025-07-28,Brass,86069
2025-07-28,Ebocha,41652
2025-07-28,Ughelli,46054
2025-07-28,Ogbogu,53570
2025-07-28,Utorogu,16836
2025-07-28,Agbada,73274
2025-07-28,Nembe,111919
2025-07-28,Obite,64030
2025-07-28,Soku,61709
2025-07-28,Bonga Offshore,45172
2025-07-28,Akpo Offshore,6320
2025-07-28,Egina Offshore,55042
2025-07-29,Escravos,69798
2025-07-29,Forcados,9168
2025-07-29,Bonny,119257
2025-07-29,Brass,84335
2025-07-29,Ebocha,41750
2025-07-29,Ughelli,28436
2025-07-29,Ogbogu,58608
2025-07-29,Utorogu,17963
2025-07-29,Agbada,71272
2025-07-29,Nembe,105754
2025-07-29,Obite,69074
2025-07-29,Soku,77979
2025-07-29,Bonga Offshore,41641
2025-07-29,Akpo Offshore,6886
2025-07-29,Egina Offshore,44550
2025-07-30,Escravos,77574
2025-07-30,Forcados,8107
2025-07-30,Bonny,113607
2025-07-30,Brass,88829
2025-07-30,Ebocha,35618
2025-07-30,Ughelli,42402
2025-07-30,Ogbogu,50409
2025-07-30,Utorogu,16668
2025-07-30,Agbada,59444
2025-07-30,Nembe,110987
2025-07-30,Obite,67932
2025-07-30,Soku,64552
2025-07-30,Bonga Offshore,41320
2025-07-30,Akpo Offshore,5584
2025-07-30,Egina Offshore,50162
2025-07-31,Escravos,76353
2025-07-31,Forcados,11135
2025-07-31,Bonny,94445
2025-07-31,Brass,80721
2025-07-31,Ebocha,39773
2025-07-31,Ughelli,40825
2025-07-31,Ogbogu,61846
2025-07-31,Utorogu,11178
2025-07-31,Agbada,63410
2025-07-31,Nembe,89830
2025-07-31,Obite,62697
2025-07-31,Soku,66932
2025-07-31,Bonga Offshore,43701
2025-07-31,Akpo Offshore,5327
2025-07-31,Egina Offshore,50066
2025-08-01,Escravos,55715
2025-08-01,Forcados,7244
2025-08-01,Bonny,99332
2025-08-01,Brass,131604
2025-08-01,Ebocha,35626
2025-08-01,Ughelli,57344
2025-08-01,Ogbogu,54464
2025-08-01,Utorogu,14826
2025-08-01,Agbada,85325
2025-08-01,Nembe,102618
2025-08-01,Obite,65089
2025-08-01,Soku,77369
2025-08-01,Bonga Offshore,31030
2025-08-01,Akpo Offshore,5599
2025-08-01,Egina Offshore,52524
2025-08-02,Escravos,68684
2025-08-02,Forcados,9326
2025-08-02,Bonny,102082
2025-08-02,Brass,126155
2025-08-02,Ebocha,37979
2025-08-02,Ughelli,39592
2025-08-02,Ogbogu,53941
2025-08-02,Utorogu,13303
2025-08-02,Agbada,60204
2025-08-02,Nembe,104175
2025-08-02,Obite,76480
2025-08-02,Soku,61908
2025-08-02,Bonga Offshore,42340
2025-08-02,Akpo Offshore,4794
2025-08-02,Egina Offshore,43300
2025-08-03,Escravos,81817
2025-08-03,Forcados,10887
2025-08-03,Bonny,103359
2025-08-03,Brass,105187
2025-08-03,Ebocha,37637
2025-08-03,Ughelli,40091
2025-08-03,Ogbogu,52009
2025-08-03,Utorogu,11392
2025-08-03,Agbada,59064
2025-08-03,Nembe,88487
2025-08-03,Obite,80910
2025-08-03,Soku,67487
2025-08-03,Bonga Offshore,36211
2025-08-03,Akpo Offshore,5790
2025-08-03,Egina Offshore,48141
2025-08-04,Escravos,74153
2025-08-04,Forcados,10233
2025-08-04,Bonny,102735
2025-08-04,Brass,106606
2025-08-04,Ebocha,36990
2025-08-04,Ughelli,37006
2025-08-04,Ogbogu,61557
2025-08-04,Utorogu,11935
2025-08-04,Agbada,86265
2025-08-04,Nembe,104945
2025-08-04,Obite,59135
2025-08-04,Soku,79867
2025-08-04,Bonga Offshore,47630
2025-08-04,Akpo Offshore,4750
2025-08-04,Egina Offshore,45778
2025-08-05,Escravos,68842
2025-08-05,Forcados,7692
2025-08-05,Bonny,104108
2025-08-05,Brass,100388
2025-08-05,Ebocha,34908
2025-08-05,Ughelli,32533
2025-08-05,Ogbogu,47798
2025-08-05,Utorogu,16153
2025-08-05,Agbada,71581
2025-08-05,Nembe,94953
2025-08-05,Obite,64921
2025-08-05,Soku,85417
2025-08-05,Bonga Offshore,50370
2025-08-05,Akpo Offshore,4068
2025-08-05,Egina Offshore,40201
2025-08-06,Escravos,73052
2025-08-06,Forcados,9774
2025-08-06,Bonny,110852
2025-08-06,Brass,88476
2025-08-06,Ebocha,39740
2025-08-06,Ughelli,40123
2025-08-06,Ogbogu,54805
2025-08-06,Utorogu,13616
2025-08-06,Agbada,85864
2025-08-06,Nembe,91255
2025-08-06,Obite,70098
2025-08-06,Soku,75156
2025-08-06,Bonga Offshore,47524
2025-08-06,Akpo Offshore,5143
2025-08-06,Egina Offshore,50604
2025-08-07,Escravos,77810
2025-08-07,Forcados,10348
2025-08-07,Bonny,98943
2025-08-07,Brass,118471
2025-08-07,Ebocha,32972
2025-08-07,Ughelli,37636
2025-08-07,Ogbogu,45209
2025-08-07,Utorogu,15805
2025-08-07,Agbada,69056
2025-08-07,Nembe,104519
2025-08-07,Obite,53359
2025-08-07,Soku,70859
2025-08-07,Bonga Offshore,43470
2025-08-07,Akpo Offshore,6679
2025-08-07,Egina Offshore,52776
2025-08-08,Escravos,78729
2025-08-08,Forcados,10086
2025-08-08,Bonny,89725
2025-08-08,Brass,87352
2025-08-08,Ebocha,34747
2025-08-08,Ughelli,40027
2025-08-08,Ogbogu,49100
2025-08-08,Utorogu,12900
2025-08-08,Agbada,71253
2025-08-08,Nembe,108275
2025-08-08,Obite,67253
2025-08-08,Soku,73474
2025-08-08,Bonga Offshore,40992
2025-08-08,Akpo Offshore,5295
2025-08-08,Egina Offshore,39522
2025-08-09,Escravos,76609
2025-08-09,Forcados,8739
2025-08-09,Bonny,92277
2025-08-09,Brass,98676
2025-08-09,Ebocha,38078
2025-08-09,Ughelli,33867
2025-08-09,Ogbogu,42415
2025-08-09,Utorogu,14263
2025-08-09,Agbada,77992
2025-08-09,Nembe,116383
2025-08-09,Obite,72401
2025-08-09,Soku,60468
2025-08-09,Bonga Offshore,46729
2025-08-09,Akpo Offshore,5303
2025-08-09,Egina Offshore,38737
2025-08-10,Escravos,65354
2025-08-10,Forcados,9585
2025-08-10,Bonny,111616
2025-08-10,Brass,97377
2025-08-10,Ebocha,39292
2025-08-10,Ughelli,44228
2025-08-10,Ogbogu,44129
2025-08-10,Utorogu,13664
2025-08-10,Agbada,67913
2025-08-10,Nembe,111107
