date,site_name,operator,latitude,longitude,daily_flaring_mmscf,monthly_flaring_mmscf,annual_flaring_bcf,co2_emissions_tonnes_per_day,energy_wasted_gj_per_day,sofc_potential_mw,distance_to_grid_km,local_power_demand_mw,flaring_efficiency_percent,gas_heating_value_btu_per_scf,regulatory_penalty_usd
2020-01-16,Alakiri,Shell,4.6,7.0,21.03,630.97,7.68,1.16,21.81,0.14,34.83622416754163,71.11599440460736,98.72696161326603,1099.694941741167,73.61
2020-01-17,Escravos,Chevron,5.2,5.1,102.23,3066.94,37.31,5.63,106.01,0.66,44.588858103245464,14.429882308668544,95.92432341149798,1089.7385717463715,357.81
2020-01-17,Bonny,Shell,4.4,7.2,70.84,2125.18,25.86,3.9,73.46,0.46,11.215638191311125,87.32005818822249,97.00023303676434,1067.4893203054155,247.94
2020-01-17,Forcados,Shell,5.4,5.4,62.47,1874.22,22.8,3.44,64.79,0.41,39.20024952329443,38.13382224174701,96.64273053204113,1020.9690277430201,218.66
2020-01-17,Brass,Agip,4.3,6.2,59.19,1775.7,21.6,3.26,61.38,0.38,47.0544746321982,37.30469892662198,98.12756365198756,1076.5858643884742,207.17
2020-01-17,Qua Iboe,ExxonMobil,4.5,7.9,60.06,1801.75,21.92,3.31,62.28,0.39,22.7099901247842,21.764559123078158,97.68683543697624,1072.9309800477206,210.2
2020-01-17,Amenam,Total,4.7,6.8,33.74,1012.32,12.32,1.86,34.99,0.22,27.70051737512099,38.09707629122165,96.70986611266676,1064.5218575844665,118.1
2020-01-17,Okwori,Shell,5.1,6.3,36.34,1090.06,13.26,2.0,37.68,0.24,23.2396412291129,34.224541389246625,95.79452645544748,1078.3387219995839,127.17
2020-01-17,Utorogu,Shell,5.6,5.8,34.17,1025.13,12.47,1.88,35.44,0.22,38.80755159681951,90.72957604279699,98.38449684212092,1018.2813388539225,119.6
2020-01-17,Obite,Shell,4.8,6.9,29.78,893.47,10.87,1.64,30.88,0.19,20.265829752822633,15.61881945500023,96.94469461641953,1010.9013615640929,104.24
2020-01-17,Alakiri,Shell,4.6,7.0,18.76,562.88,6.85,1.03,19.46,0.12,41.39718455712578,88.79397853563069,96.20986526984588,1085.8698121244574,65.67
2020-01-18,Escravos,Chevron,5.2,5.1,112.62,3378.64,41.11,6.21,116.79,0.73,11.601280130683168,72.12905622106561,98.78009625832227,1068.2540478767157,394.17
2020-01-18,Bonny,Shell,4.4,7.2,75.32,2259.47,27.49,4.15,78.1,0.49,34.05762695079741,55.951336785565324,95.47981176692387,1031.206404465202,263.6
2020-01-18,Forcados,Shell,5.4,5.4,78.98,2369.4,28.83,4.35,81.9,0.51,11.178501472200661,95.71480771588521,96.31529047139443,1066.231373873072,276.43
2020-01-18,Brass,Agip,4.3,6.2,55.62,1668.55,20.3,3.06,57.68,0.36,47.55873660016685,38.162759322594034,98.43402581820622,1013.1686903436207,194.66
2020-01-18,Qua Iboe,ExxonMobil,4.5,7.9,59.07,1772.01,21.56,3.25,61.25,0.38,35.497545854059425,32.70832625216377,98.49217258806081,1016.8858463370395,206.73
2020-01-18,Amenam,Total,4.7,6.8,28.33,849.81,10.34,1.56,29.38,0.18,26.396407185473016,86.41882179628085,96.53358856423304,1016.8278588507712,99.14
2020-01-18,Okwori,Shell,5.1,6.3,38.76,1162.93,14.15,2.14,40.2,0.25,13.513810657565969,74.83455987278012,97.044454553958,1060.431298224032,135.68
2020-01-18,Utorogu,Shell,5.6,5.8,30.25,907.42,11.04,1.67,31.37,0.2,42.33032220573725,73.84499396419477,95.42160550958585,1083.885386190407,105.87
2020-01-18,Obite,Shell,4.8,6.9,27.78,833.43,10.14,1.53,28.81,0.18,21.334227818174224,89.13516005413061,97.90148640093943,1011.2590466529194,97.23
2020-01-18,Alakiri,Shell,4.6,7.0,21.26,637.71,7.76,1.17,22.04,0.14,7.123851576382055,96.52749576778446,97.71665027327825,1063.1375977643377,74.4
2020-01-19,Escravos,Chevron,5.2,5.1,85.0,2549.98,31.02,4.68,88.14,0.55,47.3926198769868,36.84452088107105,98.102021186876,1039.312179820708,297.5
2020-01-19,Bonny,Shell,4.4,7.2,65.72,1971.51,23.99,3.62,68.15,0.43,29.491580165686287,97.82009366940395,96.47654477523682,1035.7192333993046,230.01
2020-01-19,Forcados,Shell,5.4,5.4,63.89,1916.71,23.32,3.52,66.25,0.41,24.82991975409321,89.1923164054313,97.02208316689396,1050.7757838188568,223.62
2020-01-19,Brass,Agip,4.3,6.2,43.94,1318.06,16.04,2.42,45.56,0.28,16.248780089097338,16.60276607136424,97.65258499590084,1059.5366370156873,153.77
2020-01-19,Qua Iboe,ExxonMobil,4.5,7.9,51.09,1532.71,18.65,2.82,52.98,0.33,40.3278764470894,27.614137608968417,98.28101327577956,1064.8747113895017,178.82
2020-01-19,Amenam,Total,4.7,6.8,32.52,975.57,11.87,1.79,33.72,0.21,16.54912432337431,77.69028994272773,97.05149896922107,1032.0854542749844,113.82
2020-01-19,Okwori,Shell,5.1,6.3,37.06,1111.7,13.53,2.04,38.43,0.24,24.586802584544923,92.86222607007576,96.38006735969826,1005.4732706924985,129.7
2020-01-19,Utorogu,Shell,5.6,5.8,26.02,780.52,9.5,1.43,26.98,0.17,14.883571786755606,10.020433439642998,98.66000615099011,1084.3879411230928,91.06
2020-01-19,Obite,Shell,4.8,6.9,27.04,811.27,9.87,1.49,28.04,0.18,10.416360929449372,16.084427452514483,97.89611675509168,1092.8807960687886,94.65
2020-01-19,Alakiri,Shell,4.6,7.0,19.87,596.18,7.25,1.09,20.61,0.13,28.057676932944794,41.39487167127671,96.49929969739999,1062.1330624155707,69.55
2020-01-20,Escravos,Chevron,5.2,5.1,100.33,3010.01,36.62,5.53,104.05,0.65,6.601560386291437,99.48972724171433,95.9309133956622,1005.3830524908459,351.17
2020-01-20,Bonny,Shell,4.4,7.2,67.47,2024.16,24.63,3.72,69.97,0.44,22.631490257772725,82.21616060061919,96.36497779903088,1044.4183406878367,236.15
2020-01-20,Forcados,Shell,5.4,5.4,72.84,2185.22,26.59,4.01,75.54,0.47,43.76505587095959,87.94321075411808,95.03964278196462,1077.80463064832,254.94
2020-01-20,Brass,Agip,4.3,6.2,50.59,1517.64,18.46,2.79,52.46,0.33,26.745443414394583,98.82063508494677,98.01827744482294,1024.8604884613305,177.06
2020-01-20,Qua Iboe,ExxonMobil,4.5,7.9,56.78,1703.46,20.73,3.13,58.88,0.37,43.58887734883657,18.7630204412099,97.82548798723998,1034.5579585870812,198.74
2020-01-20,Amenam,Total,4.7,6.8,26.83,804.98,9.79,1.48,27.83,0.17,15.563948977623708,83.69823434684244,96.34932243538306,1082.7523693953817,93.91
2020-01-20,Okwori,Shell,5.1,6.3,26.69,800.56,9.74,1.47,27.67,0.17,15.852434643849287,31.021062496174988,95.27274647906185,1018.7124270410502,93.4
2020-01-20,Utorogu,Shell,5.6,5.8,29.78,893.3,10.87,1.64,30.88,0.19,23.782765204811657,43.918019231246966,98.50361969999958,1090.5298999010515,104.22
2020-01-20,Obite,Shell,4.8,6.9,25.0,749.89,9.12,1.38,25.92,0.16,9.806031680106363,95.80625914438855,95.24090777960119,1029.765027756828,87.49
2020-01-20,Alakiri,Shell,4.6,7.0,19.18,575.48,7.0,1.06,19.89,0.12,12.392907947258418,80.48452878313275,95.48999144786396,1063.4906659153162,67.14
2020-01-21,Escravos,Chevron,5.2,5.1,78.05,2341.59,28.49,4.3,80.94,0.51,45.92432766586444,27.11158896868351,98.28500061823881,1054.4630871107136,273.19
2020-01-21,Bonny,Shell,4.4,7.2,70.17,2105.14,25.61,3.87,72.77,0.46,16.113252514635164,87.36808108173459,95.67524002313826,1085.3942882141853,245.6
2020-01-21,Forcados,Shell,5.4,5.4,54.82,1644.73,20.01,3.02,56.85,0.36,39.624916073970056,94.1315965743505,98.63680854482595,1081.9624869547645,191.89
2020-01-21,Brass,Agip,4.3,6.2,54.91,1647.18,20.04,3.03,56.94,0.36,17.788293307027793,36.007167242895264,96.50821572400679,1039.332067038519,192.17
2020-01-21,Qua Iboe,ExxonMobil,4.5,7.9,52.4,1572.14,19.13,2.89,54.34,0.34,36.10609987036952,25.080988537405585,96.2412339284182,1050.3345130606153,183.42
2020-01-21,Amenam,Total,4.7,6.8,38.66,1159.68,14.11,2.13,40.09,0.25,34.049046038473506,24.019593452215314,97.18818138246232,1008.7446501799885,135.3
2020-01-21,Okwori,Shell,5.1,6.3,32.05,961.58,11.7,1.77,33.24,0.21,6.791514775058922,34.658928952297465,98.82259786906596,1095.363260782969,112.18
2020-01-21,Utorogu,Shell,5.6,5.8,26.71,801.41,9.75,1.47,27.7,0.17,13.059272269768169,45.299601409018614,98.79111879187693,1014.1199063537185,93.5
2020-01-21,Obite,Shell,4.8,6.9,27.08,812.54,9.89,1.49,28.09,0.18,49.156590982607455,44.34548491982215,98.10093815559622,1034.2591082811132,94.8
2020-01-21,Alakiri,Shell,4.6,7.0,21.65,649.42,7.9,1.19,22.45,0.14,11.570945868363314,94.42577256113182,98.67058911161773,1088.7468940212882,75.77
2020-01-22,Escravos,Chevron,5.2,5.1,103.92,3117.74,37.93,5.73,107.77,0.67,8.10666216101187,40.131013770161125,96.25481249902863,1063.5645321952613,363.74
2020-01-22,Bonny,Shell,4.4,7.2,73.42,2202.68,26.8,4.05,76.14,0.48,31.841018393609467,83.29455286021734,96.52849397783989,1013.2268715098481,256.98
2020-01-22,Forcados,Shell,5.4,5.4,58.18,1745.44,21.24,3.21,60.33,0.38,18.495391684754132,67.85155634556781,97.40378193815087,1069.6079861567039,203.63
2020-01-22,Brass,Agip,4.3,6.2,47.81,1434.16,17.45,2.63,49.57,0.31,14.183944752009213,52.213667276633856,98.20375488616573,1018.0158647732619,167.32
2020-01-22,Qua Iboe,ExxonMobil,4.5,7.9,46.71,1401.25,17.05,2.57,48.44,0.3,20.431834824163815,71.54831124181288,95.10139441705576,1069.004688840945,163.48
2020-01-22,Amenam,Total,4.7,6.8,29.88,896.35,10.91,1.65,30.98,0.19,32.44157426966527,31.672343446585593,96.54722896820752,1008.0580812286513,104.57
2020-01-22,Okwori,Shell,5.1,6.3,28.61,858.34,10.44,1.58,29.67,0.19,9.039177525207071,91.97436382176836,95.02418817273592,1048.386021886431,100.14
2020-01-22,Utorogu,Shell,5.6,5.8,24.78,743.42,9.04,1.37,25.7,0.16,46.67268019182195,24.552509794658818,98.86332927887334,1020.5794376989422,86.73
2020-01-22,Obite,Shell,4.8,6.9,28.09,842.84,10.25,1.55,29.13,0.18,44.80154274185416,59.85939299528179,97.13823687662523,1019.54580003684,98.33
2020-01-22,Alakiri,Shell,4.6,7.0,19.18,575.39,7.0,1.06,19.89,0.12,19.752718948251534,43.48740294666064,98.03929463371355,1033.8823482422808,67.13
2020-01-23,Escravos,Chevron,5.2,5.1,116.06,3481.69,42.36,6.39,120.35,0.75,31.8843159158039,89.28056444902772,95.19842363339794,1025.7062692189209,406.2
2020-01-23,Bonny,Shell,4.4,7.2,77.45,2323.41,28.27,4.27,80.31,0.5,38.47573342859684,92.72872279483526,96.6950804797237,1034.2132600111895,271.06
2020-01-23,Forcados,Shell,5.4,5.4,80.11,2403.3,29.24,4.41,83.07,0.52,27.007178020217744,41.648488510771486,98.63819389204855,1056.895548328185,280.38
2020-01-23,Brass,Agip,4.3,6.2,55.83,1674.8,20.38,3.08,57.89,0.36,20.383206886276618,49.03248981883421,98.39388709762505,1036.325535167581,195.39
2020-01-23,Qua Iboe,ExxonMobil,4.5,7.9,62.19,1865.81,22.7,3.43,64.49,0.4,33.04446678806031,76.74645587067,98.22038924816454,1084.5039648896643,217.68
2020-01-23,Amenam,Total,4.7,6.8,30.88,926.47,11.27,1.7,32.02,0.2,23.08443220565328,70.63806068056809,96.80140154312318,1074.8963150860397,108.09
2020-01-23,Okwori,Shell,5.1,6.3,32.49,974.61,11.86,1.79,33.69,0.21,13.388891218428856,77.44324929804613,97.1827838752521,1020.4064388546601,113.7
2020-01-23,Utorogu,Shell,5.6,5.8,27.95,838.55,10.2,1.54,28.99,0.18,26.71705560476843,29.442829635376498,98.86908476148119,1071.5125019816887,97.83
2020-01-23,Obite,Shell,4.8,6.9,29.94,898.29,10.93,1.65,31.05,0.19,26.379515331127422,90.81596945665173,97.10019736098154,1070.7278911905667,104.8
2020-01-23,Alakiri,Shell,4.6,7.0,19.04,571.24,6.95,1.05,19.75,0.12,10.55524396146598,28.53820322892655,95.00377366107053,1003.9265051648661,66.65
2020-01-24,Escravos,Chevron,5.2,5.1,111.38,3341.46,40.65,6.14,115.5,0.72,34.848981927680086,85.51897289196503,97.20264183694626,1015.3144500083956,389.84
2020-01-24,Bonny,Shell,4.4,7.2,89.0,2670.05,32.49,4.9,92.29,0.58,37.90627652063188,79.27719605713784,98.90164147073898,1057.356328002671,311.51
2020-01-24,Forcados,Shell,5.4,5.4,64.64,1939.15,23.59,3.56,67.03,0.42,8.079831915918176,90.76575864894276,95.4775240453528,1032.784283788582,226.23
2020-01-24,Brass,Agip,4.3,6.2,55.73,1671.77,20.34,3.07,57.79,0.36,22.713598412484895,52.60920934375193,98.41818957280873,1034.0004386059893,195.04
2020-01-24,Qua Iboe,ExxonMobil,4.5,7.9,58.66,1759.83,21.41,3.23,60.83,0.38,39.955929674388386,86.27928697492626,95.72727061134935,1043.03465323722,205.31
2020-01-24,Amenam,Total,4.7,6.8,29.84,895.15,10.89,1.64,30.94,0.19,29.09064956277455,67.1791012037489,95.78594786782485,1021.1745862052419,104.43
2020-01-24,Okwori,Shell,5.1,6.3,27.27,818.11,9.95,1.5,28.28,0.18,30.18850976001537,87.2141422597596,97.66770978983472,1043.5396323399752,95.45
2020-01-24,Utorogu,Shell,5.6,5.8,35.91,1077.38,13.11,1.98,37.24,0.23,46.85743412881475,57.48291759449491,96.03561709917255,1005.2826686364722,125.69
2020-01-24,Obite,Shell,4.8,6.9,26.75,802.59,9.76,1.47,27.74,0.17,18.624880772238523,57.92238170955076,97.25766635111898,1060.0583196987136,93.64
2020-01-24,Alakiri,Shell,4.6,7.0,18.19,545.75,6.64,1.0,18.86,0.12,32.773740220263505,97.28369781704063,97.91052455079875,1092.2603757093957,63.67
2020-01-25,Escravos,Chevron,5.2,5.1,107.04,3211.25,39.07,5.9,111.0,0.69,13.641051611135504,70.00170867032617,97.49351826383963,1060.2469170457266,374.65
2020-01-25,Bonny,Shell,4.4,7.2,80.65,2419.52,29.44,4.44,83.63,0.52,20.049913720314684,56.73814233780728,95.79022362271391,1080.5174397360377,282.28
2020-01-25,Forcados,Shell,5.4,5.4,56.99,1709.57,20.8,3.14,59.09,0.37,24.63107118607208,69.24766955554557,96.75086729973417,1027.675413195131,199.45
2020-01-25,Brass,Agip,4.3,6.2,49.37,1481.19,18.02,2.72,51.2,0.32,46.97904605569849,93.03806256432149,97.00948727988838,1032.788399401826,172.81
2020-01-25,Qua Iboe,ExxonMobil,4.5,7.9,55.65,1669.56,20.31,3.07,57.71,0.36,26.364605271964304,40.26910548433002,98.68214354041022,1001.2003027272683,194.78
2020-01-25,Amenam,Total,4.7,6.8,35.29,1058.77,12.88,1.94,36.6,0.23,26.825809438581857,17.68627271464495,98.88984556011161,1051.80104313761,123.52
2020-01-25,Okwori,Shell,5.1,6.3,34.62,1038.5,12.64,1.91,35.9,0.22,26.757413829806172,48.623454276248964,95.29958336800793,1010.6160353547467,121.16
2020-01-25,Utorogu,Shell,5.6,5.8,32.89,986.62,12.0,1.81,34.1,0.21,13.773122217438374,55.44203061251253,98.07498852545005,1006.1946518578987,115.11
2020-01-25,Obite,Shell,4.8,6.9,25.28,758.48,9.23,1.39,26.22,0.16,6.640747287152831,14.746955694599565,98.33665643283376,1011.7972483628062,88.49
2020-01-25,Alakiri,Shell,4.6,7.0,17.28,518.27,6.31,0.95,17.92,0.11,42.97970623739111,33.61675388403717,96.68685047010366,1003.9922532563751,60.47
2020-01-26,Escravos,Chevron,5.2,5.1,94.77,2843.24,34.59,5.22,98.28,0.61,30.690817418846514,39.918402295692864,96.26213272265254,1010.6623618936597,331.71
2020-01-26,Bonny,Shell,4.4,7.2,73.39,2201.57,26.79,4.04,76.1,0.48,39.49681751204232,96.96468679733673,98.88029782666683,1086.5071099375393,256.85
2020-01-26,Forcados,Shell,5.4,5.4,72.16,2164.88,26.34,3.98,74.83,0.47,17.834261120618635,66.76933781553586,96.8225981977595,1048.2017339776933,252.57
2020-01-26,Brass,Agip,4.3,6.2,52.87,1586.21,19.3,2.91,54.83,0.34,19.311782526253396,93.2177612015773,95.22489717940388,1048.563429841334,185.06
2020-01-26,Qua Iboe,ExxonMobil,4.5,7.9,62.79,1883.59,22.92,3.46,65.11,0.41,29.588318339545943,32.47697613064197,96.3731019562578,1085.2048415804693,219.75
2020-01-26,Amenam,Total,4.7,6.8,34.6,1038.01,12.63,1.91,35.88,0.22,9.481087109301303,11.442534080961082,98.85474075474819,1037.698616728684,121.1
2020-01-26,Okwori,Shell,5.1,6.3,33.92,1017.47,12.38,1.87,35.17,0.22,35.740142857537094,93.93100378353648,97.30266101198968,1012.611532237541,118.71
2020-01-26,Utorogu,Shell,5.6,5.8,31.54,946.22,11.51,1.74,32.71,0.2,23.28874414583084,89.1853973147321,97.59473181342946,1089.9248918289202,110.39
2020-01-26,Obite,Shell,4.8,6.9,25.77,773.19,9.41,1.42,26.73,0.17,18.93612699973351,28.161545342721123,98.63530599086745,1076.0400067287483,90.21
2020-01-26,Alakiri,Shell,4.6,7.0,22.3,668.9,8.14,1.23,23.12,0.14,13.282014742259609,78.08059791900206,96.89663178351631,1022.5789552150629,78.04
2020-01-27,Escravos,Chevron,5.2,5.1,95.86,2875.79,34.99,5.28,99.41,0.62,19.67766143577141,52.17012951320212,95.59183333643762,1098.4654477590839,335.51
2020-01-27,Bonny,Shell,4.4,7.2,68.72,2061.49,25.08,3.79,71.26,0.45,14.159069324910337,79.21550198437518,96.70202263708737,1056.5415939752538,240.51
2020-01-27,Forcados,Shell,5.4,5.4,52.41,1572.36,19.13,2.89,54.35,0.34,25.062149742215727,83.49897188814612,98.54095551483026,1008.670656759564,183.44
2020-01-27,Brass,Agip,4.3,6.2,51.81,1554.23,18.91,2.85,53.72,0.34,22.458773947904888,84.66092482855318,95.53478261759774,1093.53944896678,181.33
2020-01-27,Qua Iboe,ExxonMobil,4.5,7.9,61.25,1837.48,22.36,3.37,63.52,0.4,35.447775509862794,42.70635387994843,98.75272469009889,1027.5566776309179,214.37
2020-01-27,Amenam,Total,4.7,6.8,32.12,963.5,11.72,1.77,33.3,0.21,39.43923347864238,93.64631354642384,95.81920963622484,1079.7998035219225,112.41
2020-01-27,Okwori,Shell,5.1,6.3,35.62,1068.59,13.0,1.96,36.94,0.23,22.425041354459314,35.44889113540887,96.21796169741611,1098.2946879554702,124.67
2020-01-27,Utorogu,Shell,5.6,5.8,32.13,964.01,11.73,1.77,33.32,0.21,48.94779367917541,43.94816042118748,98.20736067381122,1043.4530963304496,112.47
2020-01-27,Obite,Shell,4.8,6.9,28.33,850.04,10.34,1.56,29.38,0.18,47.64587796789258,29.68945375697917,96.30488202792372,1075.619223410678,99.17
2020-01-27,Alakiri,Shell,4.6,7.0,20.57,617.01,7.51,1.13,21.33,0.13,25.00580754812428,76.81329433808037,95.91332500947445,1005.8457987236877,71.98
2020-01-28,Escravos,Chevron,5.2,5.1,88.09,2642.71,32.15,4.85,91.35,0.57,12.560902348670535,41.93175606907498,96.59993207317427,1005.7391843688274,308.32
2020-01-28,Bonny,Shell,4.4,7.2,86.65,2599.43,31.63,4.77,89.85,0.56,11.82843108288736,63.80272120613626,97.65895681964338,1041.9334680419288,303.27
2020-01-28,Forcados,Shell,5.4,5.4,72.81,2184.42,26.58,4.01,75.51,0.47,27.70867795898457,10.661774009898428,97.76688045653876,1066.1342678944725,254.85
2020-01-28,Brass,Agip,4.3,6.2,39.43,1182.79,14.39,2.17,40.89,0.26,49.05643283562503,47.86629063117551,97.00778162052737,1090.9930158159718,137.99
2020-01-28,Qua Iboe,ExxonMobil,4.5,7.9,58.41,1752.22,21.32,3.22,60.57,0.38,40.90121066034826,87.79296398103759,96.82755228694907,1047.5108364931834,204.43
2020-01-28,Amenam,Total,4.7,6.8,33.72,1011.45,12.31,1.86,34.96,0.22,36.372481443065766,17.490075958726507,98.45183849325207,1048.0559940836267,118.0
2020-01-28,Okwori,Shell,5.1,6.3,28.27,848.25,10.32,1.56,29.32,0.18,23.77239255390659,88.99744643763624,95.81597841443755,1082.6464609492182,98.96
2020-01-28,Utorogu,Shell,5.6,5.8,29.08,872.43,10.61,1.6,30.16,0.19,48.73303855964681,56.135371969287995,96.16350741692634,1046.9406841989257,101.78
2020-01-28,Obite,Shell,4.8,6.9,28.58,857.44,10.43,1.57,29.64,0.19,13.670437841901514,21.61641222377933,96.19143759356085,1078.0048087040043,100.04
2020-01-28,Alakiri,Shell,4.6,7.0,20.44,613.09,7.46,1.13,21.19,0.13,12.478324982438714,39.94565288593412,98.75969749154284,1034.3026712590024,71.53
2020-01-29,Escravos,Chevron,5.2,5.1,114.57,3437.23,41.82,6.31,118.81,0.74,13.062376323056789,90.20260826141585,96.84142149253931,1070.9671343504524,401.01
2020-01-29,Bonny,Shell,4.4,7.2,92.04,2761.16,33.59,5.07,95.44,0.6,9.351255190440522,74.84110673164805,96.1273000131819,1018.4301396950099,322.14
2020-01-29,Forcados,Shell,5.4,5.4,52.82,1584.55,19.28,2.91,54.77,0.34,39.85185214039059,22.0990084632595,96.8708824638846,1060.5896815179483,184.86
2020-01-29,Brass,Agip,4.3,6.2,45.34,1360.35,16.55,2.5,47.02,0.29,40.2575676164559,10.946190208748813,98.04755957750993,1089.3304493788123,158.71
2020-01-29,Qua Iboe,ExxonMobil,4.5,7.9,52.05,1561.57,19.0,2.87,53.98,0.34,26.46425266779442,45.02877567610949,98.54969814148144,1089.393351066999,182.18
2020-01-29,Amenam,Total,4.7,6.8,31.9,956.89,11.64,1.76,33.08,0.21,46.71084029656389,96.58526490472164,97.0358361616882,1045.2824805284326,111.64
2020-01-29,Okwori,Shell,5.1,6.3,32.41,972.37,11.83,1.79,33.61,0.21,11.426643701279032,62.18466184429525,96.13020107007455,1027.9008290347797,113.44
2020-01-29,Utorogu,Shell,5.6,5.8,30.05,901.4,10.97,1.66,31.16,0.19,7.473483807791993,62.06876363831783,95.3302886321411,1015.4520829990519,105.16
2020-01-29,Obite,Shell,4.8,6.9,24.91,747.29,9.09,1.37,25.83,0.16,16.64565837640358,38.481141778697456,95.34786808102373,1030.3219783844252,87.18
2020-01-29,Alakiri,Shell,4.6,7.0,26.34,790.11,9.61,1.45,27.31,0.17,20.069523056164325,61.37685426508854,98.63838156444378,1000.6183822640896,92.18
2020-01-30,Escravos,Chevron,5.2,5.1,112.77,3383.09,41.16,6.21,116.94,0.73,9.109658045010068,24.530291742962895,98.84298521108542,1053.7540143640347,394.69
2020-01-30,Bonny,Shell,4.4,7.2,63.48,1904.45,23.17,3.5,65.83,0.41,25.247465342098682,72.36180199222909,97.93264151254719,1099.5421512925457,222.19
2020-01-30,Forcados,Shell,5.4,5.4,62.46,1873.74,22.8,3.44,64.77,0.41,28.999559653682226,46.50807335025137,95.67664757536969,1097.7456563183841,218.6
2020-01-30,Brass,Agip,4.3,6.2,55.92,1677.47,20.41,3.08,57.98,0.36,32.146044020781346,30.453494820369606,97.17514828156699,1069.4970133121476,195.7
2020-01-30,Qua Iboe,ExxonMobil,4.5,7.9,56.25,1687.57,20.53,3.1,58.33,0.36,32.510374531147676,43.387634133295215,98.08860811046335,1017.0462511581642,196.88
2020-01-30,Amenam,Total,4.7,6.8,31.7,950.95,11.57,1.75,32.87,0.21,24.431319279849976,80.36018433358537,96.93669212865363,1079.4014450265963,110.94
2020-01-30,Okwori,Shell,5.1,6.3,34.49,1034.61,12.59,1.9,35.76,0.22,41.44904346575626,31.446070349778243,95.89753191919918,1050.4502924054837,120.7
2020-01-30,Utorogu,Shell,5.6,5.8,25.58,767.5,9.34,1.41,26.53,0.17,34.17338872844607,55.99844393251582,96.78207125797265,1096.6968514618316,89.54
2020-01-30,Obite,Shell,4.8,6.9,27.18,815.38,9.92,1.5,28.19,0.18,11.275260629232207,61.22858168164849,98.47191850692361,1058.3105757279898,95.13
2020-01-30,Alakiri,Shell,4.6,7.0,22.81,684.23,8.32,1.26,23.65,0.15,9.160228266667996,51.21102656143643,96.57791756335543,1086.7060182378948,79.83
2020-01-31,Escravos,Chevron,5.2,5.1,90.19,2705.74,32.92,4.97,93.53,0.59,48.116215391202324,32.28684787642948,96.39220782190928,1089.5555740873885,315.67
2020-01-31,Bonny,Shell,4.4,7.2,95.28,2858.4,34.78,5.25,98.81,0.62,19.4448670538404,57.34846119263878,97.75107682546295,1027.347451537498,333.48
2020-01-31,Forcados,Shell,5.4,5.4,71.09,2132.85,25.95,3.92,73.73,0.46,7.2182521743987405,44.76589346309907,96.41389276824289,1031.5633215367152,248.83
