date,state,petrol_price_naira_per_liter,diesel_price_naira_per_liter,kerosene_price_naira_per_liter,lpg_price_naira_per_kg,fuel_scarcity_factor,black_market_premium_percent,supply_disruption_days,nearest_depot_distance_km,local_consumption_million_liters
2022-08-01,Adamawa,330.47,399.13,339.26,239.48,1.24,32.5,5,250,21.38210844790664
2022-08-01,Akwa Ibom,307.78,371.73,315.97,223.04,1.24,10.4,0,80,29.97004070269533
2022-08-01,Anambra,309.48,373.78,317.72,224.27,1.18,7.8,1,45,14.356961010558344
2022-08-01,Bauchi,322.38,389.36,330.96,233.62,1.21,15.6,4,180,25.83678424545502
2022-08-01,Bayelsa,317.35,383.28,325.79,229.97,1.19,19.5,1,90,36.063239939071906
2022-08-01,Benue,317.96,384.02,326.41,230.41,1.23,15.6,1,110,26.648050814286563
2022-08-01,Borno,386.07,466.28,396.34,279.77,1.33,52.0,7,300,5.503691870136185
2022-08-01,Cross River,302.87,365.79,310.92,219.48,1.16,13.0,3,120,28.433731619736722
2022-08-01,Delta,274.23,331.21,281.53,198.73,1.22,7.8,3,15,31.62784535125257
2022-08-01,Ebonyi,314.68,380.06,323.05,228.03,1.24,15.6,3,100,12.13971279827591
2022-08-01,Edo,323.67,390.92,332.28,234.55,1.19,10.4,0,40,22.591421351696827
2022-08-01,Ekiti,312.84,377.83,321.16,226.7,1.16,15.6,1,85,36.97494555719997
2022-08-01,Enugu,299.24,361.41,307.2,216.84,1.16,9.1,0,65,25.18729754118943
2022-08-01,FCT,295.15,356.47,303.0,213.88,1.09,6.5,0,25,44.28649680016087
2022-08-01,Gombe,330.91,399.66,339.71,239.8,1.18,18.2,4,200,15.979191419066506
2022-08-01,Imo,298.37,360.36,306.3,216.21,1.21,10.4,0,55,9.390049928917119
2022-08-01,Jigawa,315.36,380.88,323.75,228.53,1.18,19.5,1,150,20.00083764187599
2022-08-01,Kaduna,284.03,343.04,291.59,205.83,1.22,9.1,1,20,26.11075522656634
2022-08-01,Kano,315.42,380.95,323.81,228.57,1.11,10.4,1,30,42.3256757301678
2022-08-01,Katsina,313.14,378.19,321.46,226.92,1.14,15.6,3,140,8.449602862131808
2022-08-01,Kebbi,348.07,420.39,357.33,252.23,1.22,23.4,3,200,26.49210709028833
2022-08-01,Kogi,310.29,374.76,318.55,224.86,1.24,13.0,0,100,10.450840169207913
2022-08-01,Kwara,312.11,376.96,320.42,226.18,1.19,10.4,1,95,27.229478295616588
2022-08-01,Lagos,264.65,319.64,271.69,191.78,1.12,3.9,0,5,45.48159394195902
2022-08-01,Nasarawa,324.55,391.98,333.18,235.19,1.2,10.4,2,90,32.70397896925404
2022-08-01,Niger,316.37,382.1,324.78,229.26,1.2,19.5,1,120,25.57028752500163
2022-08-01,Ogun,282.14,340.76,289.65,204.46,1.22,6.5,0,35,15.486137336005848
2022-08-01,Ondo,309.01,373.22,317.23,223.93,1.17,13.0,2,70,6.6911319465787304
2022-08-01,Osun,304.34,367.57,312.43,220.54,1.14,10.4,3,75,26.309901063867155
2022-08-01,Oyo,308.9,373.08,317.12,223.85,1.22,7.8,0,50,28.198187094281504
2022-08-01,Plateau,309.27,373.52,317.49,224.11,1.15,13.0,2,130,18.041888526046264
2022-08-01,Rivers,275.73,333.01,283.06,199.81,1.08,5.2,1,10,37.14098537906799
2022-08-01,Sokoto,354.68,428.37,364.11,257.02,1.19,26.0,2,180,44.84533260776958
2022-08-01,Taraba,324.62,392.06,333.25,235.24,1.23,36.4,3,220,16.948413975306728
2022-08-01,Yobe,383.15,462.76,393.35,277.66,1.35,45.5,9,280,45.70040486216642
2022-08-01,Zamfara,373.76,451.41,383.7,270.85,1.31,39.0,9,160,36.43052942710036
2022-09-01,Abia,228.29,354.53,301.35,212.72,1.09,9.0,1,60,43.77545691557586
2022-09-01,Adamawa,237.25,368.45,313.18,221.07,1.13,25.0,7,250,7.453087330760211
2022-09-01,Akwa Ibom,216.99,336.98,286.44,202.19,1.08,8.0,1,80,16.331169565554873
2022-09-01,Anambra,216.83,336.74,286.23,202.04,1.04,6.0,0,45,25.37722507026167
2022-09-01,Bauchi,236.04,366.57,311.58,219.94,1.06,12.0,5,180,43.886252722960755
2022-09-01,Bayelsa,218.9,339.96,288.96,203.97,1.07,15.0,4,90,32.291040525447094
2022-09-01,Benue,217.46,337.72,287.06,202.63,1.03,12.0,1,110,7.720074602941848
2022-09-01,Borno,272.5,423.2,359.72,253.92,1.28,40.0,7,300,24.35108500527546
2022-09-01,Cross River,220.41,342.3,290.95,205.38,1.11,10.0,0,120,40.1500202165771
2022-09-01,Delta,200.69,311.67,264.92,187.0,1.06,6.0,1,15,14.577855505974657
2022-09-01,Ebonyi,232.41,360.93,306.79,216.56,1.05,12.0,1,100,38.43480984192414
2022-09-01,Edo,217.16,337.25,286.67,202.35,1.12,8.0,1,40,29.422772318679566
2022-09-01,Ekiti,217.41,337.64,287.0,202.59,1.05,12.0,1,85,5.447557380379352
2022-09-01,Enugu,233.51,362.63,308.24,217.58,1.03,7.0,1,65,30.651907159964406
2022-09-01,FCT,204.65,317.82,270.15,190.69,0.99,5.0,0,25,19.032050326431104
2022-09-01,Gombe,219.33,340.62,289.53,204.37,1.06,14.0,4,200,41.20021259776569
2022-09-01,Imo,230.24,357.57,303.93,214.54,1.1,8.0,0,55,45.42660738199828
2022-09-01,Jigawa,227.44,353.2,300.22,211.92,1.06,15.0,1,150,9.374775594774324
2022-09-01,Kaduna,203.23,315.62,268.27,189.37,1.07,7.0,0,20,35.51010114476994
2022-09-01,Kano,213.23,331.15,281.48,198.69,1.07,8.0,2,30,17.75737563628901
2022-09-01,Katsina,212.79,330.46,280.89,198.28,1.06,12.0,2,140,35.413847232968635
2022-09-01,Kebbi,247.27,384.01,326.41,230.41,1.12,18.0,6,200,25.228529405675516
2022-09-01,Kogi,221.95,344.68,292.98,206.81,1.04,10.0,0,100,36.67184951523203
2022-09-01,Kwara,213.1,330.94,281.3,198.56,1.08,8.0,3,95,14.332580615169059
2022-09-01,Lagos,197.7,307.03,260.98,184.22,1.02,3.0,0,5,41.633824317122176
2022-09-01,Nasarawa,217.15,337.23,286.64,202.34,1.03,8.0,0,90,13.231525863215959
2022-09-01,Niger,228.24,354.46,301.29,212.68,1.08,15.0,1,120,14.603477903558204
2022-09-01,Ogun,219.64,341.11,289.94,204.66,1.05,5.0,0,35,31.09312098182177
2022-09-01,Ondo,230.56,358.06,304.35,214.83,1.06,10.0,3,70,30.92382124814564
2022-09-01,Osun,216.93,336.89,286.36,202.13,1.11,8.0,2,75,42.25651185345695
2022-09-01,Oyo,231.21,359.07,305.21,215.44,1.08,6.0,2,50,37.31823051516904
2022-09-01,Plateau,234.41,364.04,309.44,218.43,1.12,10.0,0,130,47.04576520215444
2022-09-01,Rivers,188.7,293.04,249.09,175.83,0.98,4.0,0,10,24.028317142913192
2022-09-01,Sokoto,239.79,372.39,316.53,223.43,1.05,20.0,1,180,15.292109493427574
2022-09-01,Taraba,244.03,378.98,322.13,227.39,1.14,28.0,4,220,35.57484520780624
2022-09-01,Yobe,257.56,399.98,339.98,239.99,1.22,35.0,9,280,12.683081971389214
2022-09-01,Zamfara,252.13,391.56,332.83,234.94,1.18,30.0,4,160,42.826135078596685
2022-10-01,Abia,279.64,350.6,298.01,210.36,1.12,9.0,0,60,9.43581550458387
2022-10-01,Adamawa,310.24,388.96,330.62,233.38,1.1,25.0,5,250,36.94805730314209
2022-10-01,Akwa Ibom,280.53,351.71,298.96,211.03,1.12,8.0,3,80,8.796969735261364
2022-10-01,Anambra,279.04,349.84,297.37,209.9,1.04,6.0,0,45,42.92447724929019
2022-10-01,Bauchi,295.66,370.68,315.07,222.41,1.07,12.0,3,180,43.596626863515354
2022-10-01,Bayelsa,274.47,344.12,292.5,206.47,1.03,15.0,7,90,43.43748464191529
2022-10-01,Benue,293.93,368.51,313.24,221.11,1.05,12.0,4,110,9.839768718306331
2022-10-01,Borno,345.06,432.61,367.72,259.57,1.3,40.0,7,300,38.55624879132464
2022-10-01,Cross River,271.38,340.24,289.2,204.14,1.07,10.0,1,120,6.677873369893591
2022-10-01,Delta,257.38,322.69,274.29,193.61,1.04,6.0,0,15,25.62006260428812
2022-10-01,Ebonyi,269.27,337.59,286.95,202.56,1.13,12.0,3,100,8.58767017016488
2022-10-01,Edo,291.44,365.38,310.58,219.23,1.12,8.0,1,40,26.649560417145395
2022-10-01,Ekiti,277.19,347.52,295.39,208.51,1.09,12.0,3,85,20.78329617469554
2022-10-01,Enugu,286.28,358.93,305.09,215.36,1.13,7.0,0,65,12.863363822375259
2022-10-01,FCT,269.38,337.74,287.08,202.64,1.02,5.0,0,25,49.80882240875348
2022-10-01,Gombe,281.16,352.5,299.63,211.5,1.05,14.0,2,200,22.499292714708535
2022-10-01,Imo,270.58,339.23,288.35,203.54,1.1,8.0,0,55,48.679384701031566
2022-10-01,Jigawa,279.4,350.29,297.75,210.18,1.12,15.0,0,150,34.47218601891497
2022-10-01,Kaduna,267.95,335.94,285.55,201.56,1.1,7.0,0,20,34.57309981799383
2022-10-01,Kano,268.97,337.22,286.63,202.33,1.07,8.0,1,30,6.066726491729629
2022-10-01,Katsina,276.65,346.84,294.82,208.11,1.06,12.0,3,140,21.05532572079861
2022-10-01,Kebbi,292.7,366.97,311.92,220.18,1.08,18.0,1,200,14.638750561851257
2022-10-01,Kogi,271.06,339.83,288.86,203.9,1.03,10.0,2,100,6.833575397971408
2022-10-01,Kwara,269.39,337.75,287.08,202.65,1.1,8.0,1,95,7.8680210069875836
2022-10-01,Lagos,251.08,314.79,267.57,188.87,1.0,3.0,0,5,23.89650191892303
2022-10-01,Nasarawa,281.22,352.58,299.69,211.55,1.12,8.0,1,90,8.308444889640427
2022-10-01,Niger,284.48,356.66,303.16,214.0,1.06,15.0,3,120,34.12710505090513
2022-10-01,Ogun,258.47,324.05,275.44,194.43,1.1,5.0,0,35,7.81829284846291
2022-10-01,Ondo,287.29,360.19,306.16,216.11,1.12,10.0,2,70,19.904543535760393
2022-10-01,Osun,276.97,347.24,295.16,208.35,1.03,8.0,0,75,45.2268588252799
2022-10-01,Oyo,273.79,343.26,291.77,205.95,1.09,6.0,1,50,39.72763539082182
2022-10-01,Plateau,281.14,352.48,299.61,211.49,1.11,10.0,0,130,11.703208889797583
2022-10-01,Rivers,243.24,304.95,259.21,182.97,1.03,4.0,3,10,44.91132665845978
2022-10-01,Sokoto,302.56,379.33,322.43,227.6,1.03,20.0,3,180,9.361998456435328
2022-10-01,Taraba,303.0,379.88,322.9,227.93,1.14,28.0,2,220,36.004447944565484
2022-10-01,Yobe,335.37,420.47,357.4,252.28,1.17,35.0,7,280,10.34550423194074
2022-10-01,Zamfara,322.79,404.7,343.99,242.82,1.18,30.0,8,160,6.744589868158373
2022-11-01,Abia,304.21,373.75,317.69,224.25,1.08,9.0,0,60,27.01525130798852
2022-11-01,Adamawa,315.72,387.89,329.71,232.73,1.14,25.0,4,250,21.1686723718513
2022-11-01,Akwa Ibom,293.22,360.25,306.21,216.15,1.03,8.0,1,80,14.162701055088347
2022-11-01,Anambra,292.14,358.92,305.08,215.35,1.13,6.0,1,45,8.43899632488057
2022-11-01,Bauchi,305.36,375.17,318.89,225.1,1.03,12.0,2,180,12.743198509941282
2022-11-01,Bayelsa,299.84,368.38,313.12,221.03,1.1,15.0,2,90,12.259154086544028
2022-11-01,Benue,319.79,392.89,333.95,235.73,1.13,12.0,2,110,49.936379232771536
2022-11-01,Borno,374.1,459.61,390.67,275.77,1.24,40.0,8,300,17.438732326028603
2022-11-01,Cross River,309.26,379.95,322.96,227.97,1.11,10.0,4,120,45.47439284254616
2022-11-01,Delta,280.16,344.2,292.57,206.52,1.07,6.0,4,15,45.132962066409235
2022-11-01,Ebonyi,307.09,377.29,320.69,226.37,1.06,12.0,4,100,49.40736795411385
2022-11-01,Edo,309.55,380.31,323.26,228.18,1.12,8.0,1,40,46.304184045293894
2022-11-01,Ekiti,301.76,370.74,315.13,222.45,1.13,12.0,1,85,10.816709161693225
2022-11-01,Enugu,299.6,368.08,312.87,220.85,1.07,7.0,1,65,47.17958992097451
2022-11-01,FCT,281.27,345.57,293.74,207.34,1.02,5.0,0,25,33.183663416956186
2022-11-01,Gombe,311.29,382.45,325.08,229.47,1.09,14.0,1,200,19.859874283516145
2022-11-01,Imo,298.6,366.86,311.83,220.11,1.03,8.0,1,55,12.693649424541517
2022-11-01,Jigawa,306.06,376.02,319.62,225.61,1.13,15.0,1,150,48.615650895881416
2022-11-01,Kaduna,282.59,347.19,295.11,208.32,1.1,7.0,2,20,49.92384510159262
2022-11-01,Kano,304.65,374.3,318.15,224.58,1.07,8.0,0,30,10.142970019405247
2022-11-01,Katsina,308.01,378.41,321.65,227.05,1.1,12.0,3,140,42.52631643823128
2022-11-01,Kebbi,337.04,414.09,351.98,248.45,1.07,18.0,5,200,27.759247995112602
2022-11-01,Kogi,309.7,380.49,323.42,228.3,1.03,10.0,0,100,14.649455063605537
2022-11-01,Kwara,319.57,392.62,333.73,235.57,1.11,8.0,2,95,46.48606353817543
2022-11-01,Lagos,259.5,318.82,271.0,191.29,0.98,3.0,0,5,7.206360931023697
2022-11-01,Nasarawa,305.87,375.79,319.42,225.47,1.06,8.0,2,90,5.747814710562586
2022-11-01,Niger,295.27,362.77,308.36,217.66,1.05,15.0,5,120,34.39331076130169
2022-11-01,Ogun,289.54,355.73,302.37,213.44,1.04,5.0,0,35,46.24693479591265
2022-11-01,Ondo,319.89,393.02,334.06,235.81,1.12,10.0,2,70,37.176801511316214
2022-11-01,Osun,305.18,374.94,318.7,224.96,1.13,8.0,2,75,25.88911533612925
2022-11-01,Oyo,306.41,376.45,319.99,225.87,1.08,6.0,1,50,13.074890468031972
2022-11-01,Plateau,318.78,391.66,332.91,234.99,1.12,10.0,1,130,37.40229330043431
2022-11-01,Rivers,257.48,316.34,268.89,189.8,1.02,4.0,1,10,33.54244397297471
2022-11-01,Sokoto,338.85,416.3,353.86,249.78,1.07,20.0,1,180,42.80146270209857
2022-11-01,Taraba,318.72,391.58,332.84,234.95,1.2,28.0,5,220,39.5158565414219
2022-11-01,Yobe,377.77,464.13,394.51,278.48,1.24,35.0,5,280,48.32735778384033
2022-11-01,Zamfara,338.23,415.55,353.22,249.33,1.17,30.0,7,160,34.586183588141935
2022-12-01,Abia,336.71,438.29,372.55,262.97,1.2,13.5,1,60,18.77620025689511
2022-12-01,Adamawa,375.86,489.25,415.86,293.55,1.18,37.5,3,250,42.650575006807706
2022-12-01,Akwa Ibom,345.61,449.88,382.4,269.93,1.18,12.0,1,80,29.452421897368623
2022-12-01,Anambra,356.19,463.65,394.1,278.19,1.15,9.0,3,45,18.738396022728146
2022-12-01,Bauchi,360.21,468.88,398.55,281.33,1.18,18.0,4,180,41.482070275082044
2022-12-01,Bayelsa,353.88,460.64,391.54,276.38,1.16,22.5,2,90,32.55431459152358
2022-12-01,Benue,352.2,458.46,389.69,275.07,1.19,18.0,3,110,7.780385206096767
2022-12-01,Borno,453.26,589.99,501.5,354.0,1.4,60.0,15,300,24.17105040379947
2022-12-01,Cross River,351.4,457.41,388.8,274.44,1.15,15.0,2,120,39.55550299504528
2022-12-01,Delta,300.57,391.24,332.56,234.75,1.17,9.0,1,15,5.359776640373141
2022-12-01,Ebonyi,365.31,475.52,404.19,285.31,1.16,18.0,2,100,44.7702912304103
2022-12-01,Edo,348.84,454.08,385.97,272.45,1.21,12.0,0,40,29.358473750711077
2022-12-01,Ekiti,363.76,473.5,402.48,284.1,1.23,18.0,2,85,12.023599403467202
2022-12-01,Enugu,356.49,464.04,394.43,278.42,1.22,10.5,0,65,16.746006533990805
2022-12-01,FCT,308.86,402.04,341.73,241.22,1.11,7.5,0,25,7.618127641196177
2022-12-01,Gombe,363.77,473.52,402.49,284.11,1.16,21.0,3,200,46.65461023406885
2022-12-01,Imo,370.19,481.87,409.59,289.12,1.22,12.0,0,55,40.47712742262054
2022-12-01,Jigawa,372.46,484.82,412.1,290.89,1.16,22.5,0,150,13.685838073467746
2022-12-01,Kaduna,332.89,433.32,368.32,259.99,1.15,10.5,1,20,37.55637250961439
2022-12-01,Kano,357.79,465.74,395.88,279.44,1.19,12.0,1,30,11.20260326812948
2022-12-01,Katsina,364.21,474.08,402.97,284.45,1.14,18.0,3,140,38.60967860144892
2022-12-01,Kebbi,366.11,476.57,405.08,285.94,1.21,27.0,3,200,48.627475929714954
2022-12-01,Kogi,338.0,439.97,373.97,263.98,1.24,15.0,0,100,34.990249720188075
2022-12-01,Kwara,371.81,483.98,411.38,290.39,1.16,12.0,1,95,14.663629531406395
2022-12-01,Lagos,294.15,382.9,325.46,229.74,1.15,4.5,0,5,36.15241510843137
2022-12-01,Nasarawa,353.78,460.5,391.43,276.3,1.13,12.0,0,90,35.43860116053198
2022-12-01,Niger,336.94,438.58,372.8,263.15,1.2,22.5,1,120,40.59061586128928
2022-12-01,Ogun,346.43,450.94,383.3,270.56,1.18,7.5,0,35,32.15476715846358
2022-12-01,Ondo,355.35,462.55,393.17,277.53,1.19,15.0,2,70,31.648765805434266
2022-12-01,Osun,352.6,458.97,390.13,275.38,1.17,12.0,0,75,24.498981231428086
2022-12-01,Oyo,350.9,456.77,388.25,274.06,1.21,9.0,1,50,12.713646704861581
2022-12-01,Plateau,353.16,459.7,390.74,275.82,1.19,15.0,3,130,49.031050348522946
2022-12-01,Rivers,319.37,415.71,353.36,249.43,1.09,6.0,1,10,19.97326110776838
2022-12-01,Sokoto,372.21,484.5,411.82,290.7,1.23,30.0,4,180,45.961659013279615
2022-12-01,Taraba,383.52,499.22,424.34,299.53,1.23,42.0,1,220,12.082153568096482
2022-12-01,Yobe,430.5,560.37,476.31,336.22,1.29,52.5,4,280,34.362380248188856
2022-12-01,Zamfara,410.28,534.05,453.94,320.43,1.28,45.0,1,160,39.87380566877776
2023-01-01,Abia,273.05,456.6,388.11,273.96,1.2,13.5,1,60,44.155223059329856
2023-01-01,Adamawa,275.51,460.72,391.61,276.43,1.19,37.5,3,250,40.44658937486329
2023-01-01,Akwa Ibom,257.61,430.79,366.17,258.47,1.16,12.0,1,80,9.379079642413075
2023-01-01,Anambra,268.67,449.29,381.9,269.57,1.21,9.0,0,45,28.359364268310227
2023-01-01,Bauchi,279.36,467.16,397.08,280.29,1.14,18.0,4,180,45.60230350488878
2023-01-01,Bayelsa,273.11,456.71,388.2,274.02,1.21,22.5,0,90,35.724534778285616
2023-01-01,Benue,256.9,429.6,365.16,257.76,1.14,18.0,1,110,25.71877716008845
2023-01-01,Borno,331.45,554.27,471.13,332.56,1.38,60.0,8,300,28.048019032771005
2023-01-01,Cross River,264.32,442.01,375.71,265.21,1.19,15.0,0,120,39.949775280626476
2023-01-01,Delta,231.97,387.91,329.72,232.75,1.14,9.0,2,15,21.874503550285556
2023-01-01,Ebonyi,267.21,446.85,379.82,268.11,1.19,18.0,0,100,33.47504169157307
2023-01-01,Edo,256.89,429.58,365.15,257.75,1.17,12.0,2,40,41.95483056064683
2023-01-01,Ekiti,275.07,459.98,390.99,275.99,1.18,18.0,4,85,35.866092900731104
2023-01-01,Enugu,272.25,455.27,386.98,273.16,1.22,10.5,0,65,47.036737761357664
2023-01-01,FCT,243.56,407.3,346.2,244.38,1.06,7.5,0,25,39.788952875960675
2023-01-01,Gombe,284.64,475.98,404.58,285.59,1.24,21.0,1,200,20.38805179302506
2023-01-01,Imo,278.03,464.94,395.2,278.96,1.23,12.0,1,55,34.01154355605717
2023-01-01,Jigawa,279.93,468.1,397.89,280.86,1.2,22.5,1,150,6.63851687857
2023-01-01,Kaduna,254.18,425.04,361.29,255.03,1.23,10.5,2,20,22.304140967810948
2023-01-01,Kano,250.04,418.13,355.41,250.88,1.18,12.0,1,30,44.40213003248085
2023-01-01,Katsina,254.42,425.46,361.64,255.27,1.19,18.0,1,140,37.742479946119694
2023-01-01,Kebbi,276.07,461.66,392.41,276.99,1.23,27.0,3,200,6.319053193397295
2023-01-01,Kogi,268.96,449.77,382.3,269.86,1.14,15.0,2,100,24.619339436336155
2023-01-01,Kwara,280.54,469.13,398.76,281.48,1.18,12.0,0,95,49.83567761998655
2023-01-01,Lagos,234.89,392.8,333.88,235.68,1.13,4.5,0,5,34.677658542907224
2023-01-01,Nasarawa,275.54,460.77,391.66,276.46,1.14,12.0,0,90,6.645440083903969
2023-01-01,Niger,262.42,438.83,373.01,263.3,1.22,22.5,2,120,49.20955967495411
2023-01-01,Ogun,242.13,404.91,344.17,242.94,1.2,7.5,0,35,32.0537132959323
2023-01-01,Ondo,273.92,458.05,389.35,274.83,1.14,15.0,1,70,28.697267706800204
2023-01-01,Osun,256.15,428.34,364.09,257.01,1.22,12.0,0,75,30.889758917013253
2023-01-01,Oyo,263.15,440.05,374.05,264.03,1.19,9.0,0,50,43.073507725798805
2023-01-01,Plateau,261.85,437.88,372.2,262.73,1.17,15.0,1,130,31.167961913805073
2023-01-01,Rivers,241.64,404.08,343.47,242.45,1.13,6.0,0,10,44.452165432271045
2023-01-01,Sokoto,293.92,491.51,417.78,294.9,1.24,30.0,3,180,43.12258847963094
2023-01-01,Taraba,296.84,496.39,421.93,297.83,1.27,42.0,5,220,34.205703931144434
2023-01-01,Yobe,327.61,547.85,465.67,328.71,1.28,52.5,5,280,47.7313425989983
2023-01-01,Zamfara,313.34,523.98,445.38,314.39,1.33,45.0,7,160,48.13466047399492
2023-02-01,Abia,245.13,470.8,400.18,282.48,1.08,9.0,0,60,15.456012757496568
2023-02-01,Adamawa,276.02,530.13,450.61,318.08,1.11,25.0,4,250,46.613831103724024
2023-02-01,Akwa Ibom,255.82,491.33,417.63,294.8,1.08,8.0,1,80,13.786870147260636
2023-02-01,Anambra,239.36,459.73,390.77,275.84,1.08,6.0,3,45,35.2765786239336
2023-02-01,Bauchi,266.96,512.72,435.81,307.63,1.1,12.0,3,180,33.652230917665094
2023-02-01,Bayelsa,264.1,507.24,431.16,304.35,1.08,15.0,1,90,43.266098969013704
2023-02-01,Benue,248.25,476.79,405.28,286.08,1.08,12.0,4,110,46.988193196211746
2023-02-01,Borno,307.63,590.84,502.22,354.51,1.23,40.0,7,300,20.35016754460176
2023-02-01,Cross River,251.24,482.54,410.16,289.52,1.09,10.0,0,120,27.705801348585766
2023-02-01,Delta,224.44,431.07,366.41,258.64,1.06,6.0,0,15,37.73599427104795
2023-02-01,Ebonyi,254.31,488.43,415.17,293.06,1.13,12.0,3,100,17.943165835902377
2023-02-01,Edo,262.6,504.36,428.7,302.61,1.08,8.0,1,40,10.468343732618575
2023-02-01,Ekiti,262.06,503.32,427.82,301.99,1.08,12.0,2,85,26.539998771950373
2023-02-01,Enugu,247.51,475.38,404.08,285.23,1.1,7.0,0,65,7.673328023010789
2023-02-01,FCT,242.0,464.8,395.08,278.88,1.01,5.0,0,25,6.1417262586982915
2023-02-01,Gombe,263.11,505.34,429.54,303.2,1.12,14.0,1,200,42.36324586302075
2023-02-01,Imo,251.52,483.08,410.62,289.85,1.04,8.0,2,55,42.64084075382263
2023-02-01,Jigawa,254.98,489.72,416.27,293.83,1.07,15.0,3,150,43.88816970438598
2023-02-01,Kaduna,241.59,464.01,394.41,278.41,1.11,7.0,0,20,21.396235466910912
2023-02-01,Kano,252.06,484.11,411.49,290.46,1.01,8.0,1,30,14.840628916530239
2023-02-01,Katsina,267.42,513.62,436.57,308.17,1.03,12.0,3,140,18.81233271797365
2023-02-01,Kebbi,281.35,540.37,459.32,324.22,1.09,18.0,2,200,39.05419593915469
2023-02-01,Kogi,255.61,490.93,417.29,294.56,1.1,10.0,0,100,34.33588864579672
2023-02-01,Kwara,249.43,479.06,407.2,287.44,1.11,8.0,1,95,8.17337264655135
2023-02-01,Lagos,225.86,433.8,368.73,260.28,0.99,3.0,0,5,10.489975753313152
2023-02-01,Nasarawa,249.0,478.24,406.5,286.94,1.05,8.0,1,90,26.02500322232542
2023-02-01,Niger,256.91,493.42,419.41,296.05,1.07,15.0,1,120,17.757530157316353
2023-02-01,Ogun,233.41,448.29,381.05,268.98,1.12,5.0,0,35,49.996458621247555
2023-02-01,Ondo,263.11,505.35,429.54,303.21,1.03,10.0,1,70,17.42277232808729
2023-02-01,Osun,247.04,474.48,403.3,284.69,1.07,8.0,1,75,42.32547148101434
2023-02-01,Oyo,264.75,508.49,432.22,305.09,1.12,6.0,1,50,46.56950693764581
2023-02-01,Plateau,268.67,516.02,438.61,309.61,1.08,10.0,2,130,36.01516906784097
2023-02-01,Rivers,224.6,431.37,366.67,258.82,1.07,4.0,1,10,42.30656413970146
2023-02-01,Sokoto,288.27,553.66,470.61,332.19,1.08,20.0,4,180,43.46558994301196
2023-02-01,Taraba,270.53,519.59,441.65,311.75,1.14,28.0,2,220,42.307280592795756
2023-02-01,Yobe,300.65,577.43,490.82,346.46,1.22,35.0,7,280,36.33117113233506
2023-02-01,Zamfara,287.82,552.79,469.87,331.67,1.21,30.0,5,160,13.976068618990455
2023-03-01,Abia,260.46,392.57,333.69,235.54,1.06,9.0,1,60,44.004461774241136
2023-03-01,Adamawa,288.73,435.18,369.9,261.11,1.14,25.0,4,250,49.624799258446544
2023-03-01,Akwa Ibom,279.1,420.67,357.57,252.4,1.07,8.0,1,80,42.987327639879624
2023-03-01,Anambra,258.63,389.82,331.34,233.89,1.04,6.0,1,45,41.342531512889195
2023-03-01,Bauchi,262.94,396.32,336.87,237.79,1.07,12.0,0,180,22.036229326008804
2023-03-01,Bayelsa,276.57,416.85,354.33,250.11,1.13,15.0,3,90,17.51352890115817
2023-03-01,Benue,258.12,389.04,330.69,233.43,1.07,12.0,0,110,21.758247902455178
2023-03-01,Borno,349.12,526.2,447.27,315.72,1.24,40.0,6,300,8.932955002854616
2023-03-01,Cross River,274.31,413.45,351.43,248.07,1.03,10.0,2,120,45.83214879043834
2023-03-01,Delta,225.24,339.48,288.56,203.69,1.09,6.0,1,15,10.237484718491377
2023-03-01,Ebonyi,266.48,401.64,341.4,240.99,1.13,12.0,3,100,17.38452371483755
2023-03-01,Edo,269.88,406.78,345.76,244.07,1.12,8.0,0,40,18.32092778318262
2023-03-01,Ekiti,265.54,400.23,340.19,240.14,1.03,12.0,1,85,18.24647794017863
2023-03-01,Enugu,256.73,386.96,328.91,232.17,1.03,7.0,0,65,22.045352892237492
2023-03-01,FCT,244.34,368.27,313.03,220.96,0.99,5.0,0,25,28.112421657988364
2023-03-01,Gombe,285.93,430.97,366.33,258.58,1.08,14.0,3,200,13.712977813123295
2023-03-01,Imo,262.75,396.03,336.63,237.62,1.03,8.0,1,55,39.85687025815289
2023-03-01,Jigawa,280.65,423.01,359.55,253.8,1.04,15.0,2,150,23.94599663217863
2023-03-01,Kaduna,251.88,379.64,322.7,227.79,1.13,7.0,1,20,17.635032904396418
2023-03-01,Kano,264.02,397.94,338.25,238.77,1.1,8.0,0,30,15.380719416826372
2023-03-01,Katsina,269.79,406.64,345.65,243.99,1.09,12.0,2,140,21.060102284233125
2023-03-01,Kebbi,294.13,443.33,376.83,266.0,1.06,18.0,2,200,29.38960593297348
2023-03-01,Kogi,266.6,401.84,341.56,241.1,1.04,10.0,2,100,16.183774944285005
2023-03-01,Kwara,270.37,407.51,346.38,244.5,1.06,8.0,0,95,9.336464181950355
2023-03-01,Lagos,224.5,338.37,287.62,203.02,1.06,3.0,0,5,18.042400807405425
2023-03-01,Nasarawa,273.26,411.86,350.08,247.12,1.11,8.0,1,90,20.696645878750843
2023-03-01,Niger,261.51,394.15,335.03,236.49,1.12,15.0,1,120,38.52052371636499
2023-03-01,Ogun,243.78,367.43,312.31,220.46,1.08,5.0,0,35,7.764544883642593
2023-03-01,Ondo,268.81,405.16,344.39,243.1,1.08,10.0,2,70,9.12011537883162
