technique,anode_material,anode_symbol,cathode_material,cathode_symbol,tab_thickness_um,surface_coating,power_W,pulse_energy_J,amplitude_um,force_N,weld_time_ms,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,ambient_humidity_pct,clamp_area_mm2,linear_energy_density_J_per_mm,total_energy_input_J
USW,Aluminum,Al,Aluminum,Al,94.2,Bare,2402.27,,55.73,1177.08,386.0,,,32.2,37.0,5.78,,719.81
USW,Copper,Cu,Aluminum,Al,138.5,Bare,1442.2,,36.79,230.77,225.8,,,8.0,31.1,13.13,,218.578
USW,Copper,Cu,Copper,Cu,53.5,Bare,1264.43,,42.91,994.28,264.8,,,67.2,23.7,23.93,,236.04
USW,Nickel,Ni,Copper,Cu,59.9,Bare,1001.7,,29.14,1162.8,584.4,,,101.7,78.2,23.89,,367.924
USW,Copper,Cu,Copper,Cu,83.3,Bare,1385.87,,20.12,742.04,396.1,,,53.8,50.3,21.15,,317.559
USW,Copper,Cu,Copper,Cu,131.6,Tin-plated,1182.66,,46.18,1009.91,497.8,,,61.5,76.7,13.21,,425.799
USW,Aluminum,Al,Aluminum,Al,174.9,Tin-plated,747.93,,59.58,653.2,300.4,,,72.3,26.9,20.57,,179.222
USW,Nickel,Ni,Aluminum,Al,204.0,Bare,1673.81,,43.72,239.23,484.5,,,79.9,48.1,22.81,,575.387
USW,Copper,Cu,Aluminum,Al,246.4,Tin-plated,2105.37,,58.46,601.98,105.3,,,74.1,13.1,12.39,,175.412
USW,Aluminum,Al,Aluminum,Al,156.6,Nickel-plated,2144.68,,41.49,675.49,272.5,,,57.4,50.6,12.21,,407.407
USW,Copper,Cu,Aluminum,Al,55.5,Carbon-coated,1223.78,,35.49,367.21,341.5,,,44.1,77.3,6.98,,277.4
USW,Aluminum,Al,Aluminum,Al,96.1,Oxide,2298.36,,44.16,861.0,182.2,,,80.6,32.3,6.42,,298.117
USW,Copper,Cu,Aluminum,Al,153.2,Anodized,1410.09,,23.3,822.5,316.1,,,12.7,21.2,8.87,,265.678
USW,Copper,Cu,Copper,Cu,115.5,Tin-plated,2104.65,,51.39,215.69,150.9,,,15.7,51.5,8.32,,238.849
USW,Copper,Cu,Aluminum,Al,87.7,Oxide,1878.22,,41.86,791.87,393.5,,,32.4,42.0,15.08,,516.798
USW,Nickel,Ni,Copper,Cu,185.3,Bare,769.5,,21.03,273.75,252.7,,,70.3,67.0,16.9,,113.457
USW,Copper,Cu,Copper,Cu,60.3,Bare,1871.0,,46.2,827.52,599.9,,,56.4,39.3,7.9,,811.975
USW,Aluminum,Al,Aluminum,Al,129.2,Bare,619.17,,21.14,1005.98,581.9,,,8.2,32.0,11.54,,210.465
USW,Aluminum,Al,Aluminum,Al,214.8,Nickel-plated,661.72,,49.25,456.69,237.4,,,79.0,39.1,5.74,,116.303
USW,Copper,Cu,Aluminum,Al,198.5,Nickel-plated,828.41,,49.88,1014.45,283.4,,,49.5,62.0,6.38,,174.638
USW,Copper,Cu,Aluminum,Al,247.8,Bare,2102.69,,28.4,1199.28,324.9,,,83.5,48.2,21.43,,426.542
USW,Nickel,Ni,Copper,Cu,200.6,Bare,1775.85,,30.78,896.29,416.4,,,47.1,79.6,21.02,,471.508
USW,Copper,Cu,Aluminum,Al,43.1,Bare,1677.54,,29.56,889.26,244.7,,,16.9,24.5,9.9,,258.95
USW,Nickel,Ni,Aluminum,Al,50.9,Anodized,2437.54,,59.66,1060.4,163.4,,,118.1,57.6,20.5,,317.972
USW,Copper,Cu,Aluminum,Al,197.5,Tin-plated,1754.85,,27.09,584.94,326.0,,,82.5,68.0,14.28,,353.072
USW,Nickel,Ni,Aluminum,Al,91.2,Carbon-coated,2500.51,,29.73,152.6,487.1,,,2.1,46.1,11.75,,769.507
USW,Nickel,Ni,Copper,Cu,108.8,Bare,1035.66,,34.33,372.44,234.3,,,49.6,56.5,15.22,,159.503
USW,Copper,Cu,Aluminum,Al,136.8,Bare,696.82,,19.48,973.08,329.8,,,65.1,49.6,18.33,,132.113
USW,Nickel,Ni,Aluminum,Al,240.8,Bare,863.83,,44.25,316.93,566.4,,,47.4,10.0,18.46,,348.582
USW,Copper,Cu,Copper,Cu,228.8,Bare,1211.02,,46.47,395.85,427.7,,,22.6,36.0,12.32,,375.481
USW,Copper,Cu,Aluminum,Al,79.8,Tin-plated,1991.19,,51.77,1187.56,311.2,,,52.0,19.3,4.2,,467.331
USW,Copper,Cu,Aluminum,Al,52.5,Bare,874.26,,49.81,940.82,166.6,,,39.8,61.2,22.5,,108.255
USW,Copper,Cu,Aluminum,Al,173.0,Nickel-plated,1856.16,,21.81,582.3,443.3,,,59.0,10.6,19.17,,483.68
USW,Copper,Cu,Aluminum,Al,159.7,Bare,1229.01,,21.29,440.82,142.1,,,3.1,62.7,24.23,,102.176
USW,Copper,Cu,Copper,Cu,181.9,Oxide,1203.3,,38.3,685.0,473.9,,,69.0,64.5,17.83,,387.462
USW,Copper,Cu,Aluminum,Al,138.9,Bare,1787.86,,38.77,1176.58,593.4,,,106.7,76.8,14.49,,723.671
USW,Copper,Cu,Aluminum,Al,110.4,Tin-plated,2508.91,,49.67,167.52,133.8,,,101.9,49.8,20.02,,249.219
USW,Copper,Cu,Aluminum,Al,141.5,Tin-plated,1430.86,,46.58,236.55,368.3,,,-2.1,65.3,14.52,,382.286
USW,Copper,Cu,Aluminum,Al,74.7,Oxide,1381.46,,43.54,1026.25,440.5,,,30.3,45.8,15.26,,431.219
USW,Copper,Cu,Copper,Cu,42.7,Bare,1506.74,,42.4,474.75,470.8,,,84.9,69.3,13.12,,498.178
USW,Copper,Cu,Aluminum,Al,66.0,Anodized,2165.97,,47.43,325.31,163.5,,,82.0,59.1,14.98,,258.533
USW,Copper,Cu,Aluminum,Al,36.5,Oxide,727.74,,47.05,755.48,138.5,,,105.2,64.0,9.71,,73.404
USW,Copper,Cu,Aluminum,Al,110.9,Bare,1747.82,,47.53,389.82,354.4,,,54.9,49.7,6.16,,452.629
USW,Nickel,Ni,Aluminum,Al,114.3,Bare,2314.97,,39.88,1109.65,470.3,,,21.8,43.0,23.55,,749.334
USW,Copper,Cu,Aluminum,Al,89.7,Bare,1604.08,,55.59,338.31,502.2,,,44.1,60.4,11.83,,624.669
USW,StainlessSteel,SS304,Nickel,Ni,92.1,Oxide,1706.18,,15.36,360.7,381.9,,,-1.0,42.6,10.87,,359.676
USW,Copper,Cu,Copper,Cu,138.5,Oxide,2400.89,,49.22,407.38,103.2,,,50.3,51.4,8.1,,183.361
USW,Copper,Cu,Aluminum,Al,223.0,Anodized,1914.61,,53.21,913.58,152.0,,,35.0,68.8,4.03,,221.794
USW,Copper,Cu,Aluminum,Al,249.3,Tin-plated,2442.55,,55.38,695.75,450.4,,,54.0,14.2,5.95,,851.894
USW,StainlessSteel,SS304,Nickel,Ni,59.4,Oxide,1735.64,,34.57,1162.43,218.4,,,1.0,16.7,5.57,,249.691
USW,Copper,Cu,Aluminum,Al,191.8,Bare,749.37,,24.12,968.93,392.4,,,94.1,59.1,9.71,,176.612
USW,Copper,Cu,Aluminum,Al,147.9,Anodized,1216.62,,26.93,275.91,178.8,,,50.6,38.5,8.36,,134.06
USW,Nickel,Ni,Copper,Cu,213.9,Bare,1096.44,,31.01,689.13,438.6,,,80.6,12.8,5.92,,307.257
USW,StainlessSteel,SS304,Nickel,Ni,129.5,Tin-plated,1524.09,,51.18,296.78,106.0,,,-6.0,38.3,9.25,,121.298
USW,StainlessSteel,SS304,Nickel,Ni,111.9,Tin-plated,1764.65,,26.65,1003.38,110.9,,,7.0,67.7,17.54,,120.298
USW,Nickel,Ni,Aluminum,Al,229.1,Oxide,685.39,,35.74,326.39,386.9,,,47.6,19.0,10.96,,176.429
USW,Copper,Cu,Aluminum,Al,68.0,Bare,1159.71,,54.75,186.38,409.6,,,-6.2,57.8,7.93,,366.159
USW,Copper,Cu,Aluminum,Al,43.4,Bare,998.92,,54.81,702.1,415.4,,,43.6,48.5,6.88,,319.976
USW,Nickel,Ni,Copper,Cu,109.0,Nickel-plated,2425.35,,37.61,557.8,189.9,,,118.6,64.7,14.18,,311.177
USW,Copper,Cu,Aluminum,Al,42.9,Anodized,2133.68,,59.98,1172.68,150.1,,,106.4,64.5,15.12,,256.125
USW,Copper,Cu,Aluminum,Al,42.3,Anodized,2293.01,,50.88,522.54,519.6,,,96.1,74.2,8.61,,892.828
USW,Copper,Cu,Aluminum,Al,183.5,Carbon-coated,2001.12,,57.64,741.79,381.6,,,67.0,66.4,4.59,,600.819
USW,StainlessSteel,SS304,Nickel,Ni,98.0,Nickel-plated,1065.25,,24.85,702.77,100.3,,,104.6,44.5,5.9,,64.636
USW,Copper,Cu,Aluminum,Al,232.1,Oxide,643.83,,41.4,1113.09,487.2,,,7.0,60.2,10.8,,218.513
USW,Nickel,Ni,Aluminum,Al,237.2,Bare,1203.53,,21.14,315.38,574.3,,,114.9,36.2,6.12,,403.764
USW,StainlessSteel,SS304,Nickel,Ni,243.1,Tin-plated,2173.98,,25.05,768.4,187.7,,,74.4,22.2,23.51,,247.173
USW,Copper,Cu,Copper,Cu,238.7,Carbon-coated,2588.57,,58.43,184.0,401.2,,,6.6,61.0,12.22,,821.775
USW,StainlessSteel,SS304,Nickel,Ni,236.1,Bare,1075.99,,59.21,326.28,542.7,,,18.7,49.6,19.65,,464.546
USW,Nickel,Ni,Copper,Cu,128.3,Bare,735.59,,26.55,263.44,100.6,,,73.1,72.1,9.24,,45.467
USW,Nickel,Ni,Copper,Cu,138.5,Bare,802.86,,36.58,1057.25,425.5,,,116.0,71.9,15.47,,228.831
USW,Copper,Cu,Aluminum,Al,94.9,Bare,748.4,,22.65,544.23,466.0,,,-0.4,69.2,23.98,,206.643
USW,Nickel,Ni,Aluminum,Al,165.0,Nickel-plated,2484.88,,22.42,1084.24,178.6,,,2.1,51.6,4.65,,262.326
USW,Copper,Cu,Aluminum,Al,188.8,Tin-plated,1163.05,,25.69,202.12,385.9,,,14.7,58.8,9.57,,273.494
USW,Copper,Cu,Aluminum,Al,94.8,Tin-plated,999.35,,16.16,329.37,245.9,,,36.9,39.9,16.6,,136.741
USW,Nickel,Ni,Copper,Cu,137.6,Tin-plated,1688.25,,23.32,1079.77,284.7,,,30.1,37.8,5.91,,286.571
USW,Copper,Cu,Aluminum,Al,89.1,Bare,1934.94,,18.86,510.98,370.7,,,50.5,25.8,19.8,,409.901
USW,Aluminum,Al,Aluminum,Al,210.0,Nickel-plated,2333.79,,36.37,1075.74,338.1,,,62.0,68.9,15.25,,527.694
USW,Nickel,Ni,Aluminum,Al,228.1,Oxide,1840.55,,20.41,945.05,186.4,,,82.9,45.1,18.23,,199.051
USW,StainlessSteel,SS304,Nickel,Ni,123.1,Anodized,2594.54,,43.23,1025.81,228.9,,,95.1,18.8,13.14,,419.844
USW,Nickel,Ni,Aluminum,Al,117.4,Bare,1516.31,,54.31,975.88,411.5,,,-1.3,37.2,9.8,,479.466
USW,Aluminum,Al,Aluminum,Al,159.3,Tin-plated,2449.86,,40.32,256.04,243.0,,,43.9,20.4,23.73,,411.245
USW,Copper,Cu,Aluminum,Al,136.8,Nickel-plated,1150.83,,21.47,789.09,446.8,,,43.4,36.8,4.79,,301.317
USW,Nickel,Ni,Aluminum,Al,194.1,Carbon-coated,640.47,,51.78,468.21,240.2,,,33.1,26.6,22.84,,116.036
USW,Copper,Cu,Copper,Cu,59.6,Anodized,2251.65,,27.12,587.61,422.8,,,2.8,70.8,13.31,,587.688
USW,Copper,Cu,Aluminum,Al,197.1,Oxide,1630.54,,22.15,476.68,353.4,,,97.1,61.9,21.24,,339.827
USW,Nickel,Ni,Aluminum,Al,72.4,Oxide,1098.98,,35.54,1113.93,452.3,,,104.3,12.0,21.58,,330.122
USW,Nickel,Ni,Copper,Cu,57.3,Bare,1788.09,,22.99,1064.0,393.4,,,55.7,54.5,11.82,,418.161
USW,Copper,Cu,Aluminum,Al,181.5,Bare,925.81,,40.75,1163.16,528.6,,,106.3,62.4,12.12,,339.147
USW,Copper,Cu,Copper,Cu,34.4,Oxide,617.8,,56.02,829.74,400.6,,,25.0,38.7,20.12,,192.503
USW,Copper,Cu,Aluminum,Al,242.7,Tin-plated,1352.95,,30.69,414.6,333.3,,,94.7,31.4,12.9,,287.37
USW,Nickel,Ni,Copper,Cu,142.5,Tin-plated,1348.46,,44.13,789.5,249.2,,,41.6,17.2,21.71,,239.239
USW,Copper,Cu,Aluminum,Al,219.5,Bare,2384.75,,28.45,307.43,482.7,,,118.5,54.8,18.93,,719.156
USW,Nickel,Ni,Copper,Cu,175.3,Tin-plated,1910.8,,59.89,422.4,309.3,,,94.3,52.0,19.15,,472.408
USW,Copper,Cu,Aluminum,Al,71.8,Tin-plated,1669.27,,50.32,1101.85,435.9,,,82.0,50.0,8.67,,543.021
USW,Nickel,Ni,Copper,Cu,69.8,Bare,1117.3,,51.38,951.06,191.5,,,99.3,71.4,6.69,,160.948
USW,Copper,Cu,Aluminum,Al,193.7,Bare,1262.63,,26.73,458.75,525.6,,,1.6,34.9,20.55,,408.237
USW,Nickel,Ni,Aluminum,Al,45.7,Carbon-coated,2335.0,,32.18,463.27,127.0,,,65.9,76.1,14.51,,191.442
USW,Copper,Cu,Aluminum,Al,155.3,Carbon-coated,1232.77,,47.21,967.89,343.8,,,16.0,38.6,13.61,,308.925
USW,Copper,Cu,Aluminum,Al,90.2,Oxide,2128.97,,37.03,951.75,144.0,,,72.5,10.3,7.54,,206.166
USW,Copper,Cu,Copper,Cu,114.3,Bare,1346.2,,15.63,488.32,516.6,,,42.4,77.6,8.19,,384.955
USW,Copper,Cu,Copper,Cu,182.6,Bare,1367.1,,41.49,325.37,511.9,,,71.5,27.4,6.71,,487.912
USW,Copper,Cu,Aluminum,Al,104.3,Carbon-coated,1285.47,,55.56,527.21,194.2,,,84.6,51.7,24.9,,193.568
USW,Nickel,Ni,Aluminum,Al,190.0,Bare,1779.39,,22.6,534.92,425.3,,,42.4,26.0,19.42,,448.164
USW,Nickel,Ni,Aluminum,Al,40.7,Anodized,1907.14,,15.89,874.24,308.4,,,23.3,47.4,17.9,,326.378
USW,Aluminum,Al,Aluminum,Al,182.9,Tin-plated,1923.33,,44.81,433.48,402.8,,,51.7,20.7,10.32,,554.427
USW,Nickel,Ni,Copper,Cu,55.9,Bare,997.29,,23.99,426.14,361.6,,,3.6,60.3,6.23,,216.334
USW,Nickel,Ni,Copper,Cu,139.2,Bare,1261.21,,15.12,855.21,553.4,,,28.4,12.8,23.6,,384.379
USW,Copper,Cu,Copper,Cu,142.6,Tin-plated,1111.78,,25.4,1188.1,248.0,,,9.4,16.3,6.13,,167.589
USW,Copper,Cu,Aluminum,Al,93.9,Oxide,2077.08,,19.27,946.11,122.9,,,12.7,12.8,10.57,,146.516
USW,Copper,Cu,Copper,Cu,126.3,Tin-plated,785.9,,51.67,342.01,300.4,,,12.2,35.0,22.45,,177.94
USW,Copper,Cu,Aluminum,Al,206.0,Tin-plated,826.11,,46.33,211.58,571.2,,,40.1,69.5,20.74,,341.678
USW,Aluminum,Al,Aluminum,Al,179.2,Bare,1317.2,,16.3,868.69,519.3,,,66.8,66.2,11.97,,381.116
USW,Copper,Cu,Aluminum,Al,120.5,Bare,1228.48,,46.71,861.83,483.8,,,109.7,17.9,9.49,,431.541
USW,Aluminum,Al,Aluminum,Al,104.4,Nickel-plated,790.48,,44.78,411.01,272.9,,,117.1,56.9,18.71,,154.32
USW,Copper,Cu,Aluminum,Al,247.3,Bare,913.85,,53.2,1044.46,534.7,,,99.1,49.1,17.51,,372.451
USW,Aluminum,Al,Aluminum,Al,41.1,Bare,1406.55,,25.57,632.05,500.6,,,21.3,77.9,17.51,,428.66
USW,Nickel,Ni,Aluminum,Al,139.4,Tin-plated,1424.68,,40.07,150.18,145.4,,,48.1,18.3,6.16,,142.83
USW,Copper,Cu,Copper,Cu,75.5,Tin-plated,1326.68,,17.44,384.06,327.2,,,29.6,45.6,23.96,,244.663
USW,Copper,Cu,Copper,Cu,187.5,Bare,1043.49,,30.36,1021.38,582.2,,,51.5,56.0,19.95,,385.994
USW,Aluminum,Al,Aluminum,Al,66.1,Bare,2043.12,,19.81,791.39,193.8,,,81.3,13.2,19.05,,228.331
USW,Copper,Cu,Aluminum,Al,187.7,Bare,2453.25,,52.69,768.25,486.1,,,49.4,64.7,12.7,,905.514
USW,Copper,Cu,Copper,Cu,139.7,Nickel-plated,2470.62,,52.75,657.08,354.2,,,114.3,19.4,5.02,,664.748
USW,Copper,Cu,Aluminum,Al,58.2,Bare,2365.39,,37.68,553.9,589.8,,,65.2,61.1,16.61,,943.052
USW,Nickel,Ni,Copper,Cu,243.5,Nickel-plated,1425.49,,46.5,935.85,249.5,,,25.6,77.5,6.8,,257.81
USW,Nickel,Ni,Aluminum,Al,169.2,Bare,1181.16,,30.54,855.99,590.7,,,82.5,75.5,17.11,,443.945
USW,StainlessSteel,SS304,Nickel,Ni,100.9,Bare,1560.74,,40.68,850.52,308.7,,,55.5,58.6,11.4,,333.766
USW,Nickel,Ni,Copper,Cu,207.8,Nickel-plated,890.65,,45.16,359.9,475.1,,,27.2,69.3,4.53,,303.632
USW,Copper,Cu,Aluminum,Al,181.9,Bare,664.61,,51.63,257.6,534.0,,,22.6,68.8,19.83,,267.431
USW,Nickel,Ni,Aluminum,Al,82.3,Oxide,1175.28,,44.9,1122.81,293.8,,,86.5,49.3,20.78,,247.256
USW,StainlessSteel,SS304,Nickel,Ni,32.9,Bare,2161.85,,54.16,1021.48,555.7,,,30.6,48.6,17.03,,922.136
USW,Copper,Cu,Copper,Cu,162.7,Oxide,1188.36,,22.98,866.79,193.5,,,88.2,48.3,24.25,,136.662
USW,Aluminum,Al,Aluminum,Al,152.5,Bare,1110.03,,29.88,895.17,177.4,,,39.0,40.0,16.26,,124.581
USW,Copper,Cu,Aluminum,Al,165.4,Tin-plated,1745.35,,31.11,973.23,258.9,,,-3.4,75.3,14.3,,289.015
USW,Copper,Cu,Aluminum,Al,121.5,Nickel-plated,1042.4,,24.6,498.48,280.4,,,-1.1,45.4,5.93,,176.348
USW,Nickel,Ni,Copper,Cu,211.2,Anodized,1937.88,,35.06,1099.72,406.9,,,59.0,79.8,4.18,,521.478
USW,StainlessSteel,SS304,Nickel,Ni,231.5,Carbon-coated,1680.47,,27.73,1106.9,511.1,,,78.7,32.5,12.1,,533.072
USW,Nickel,Ni,Copper,Cu,227.6,Bare,2496.42,,22.53,1154.09,369.0,,,47.9,13.1,14.79,,545.181
USW,Copper,Cu,Aluminum,Al,220.3,Nickel-plated,1675.51,,46.62,1175.04,487.6,,,77.1,64.2,6.18,,592.873
USW,Nickel,Ni,Aluminum,Al,131.0,Bare,708.54,,50.74,735.99,387.5,,,87.1,20.8,5.84,,205.511
USW,Copper,Cu,Aluminum,Al,125.3,Bare,1669.67,,43.86,799.27,478.0,,,40.4,54.1,18.14,,566.913
USW,Nickel,Ni,Copper,Cu,53.3,Oxide,773.01,,49.44,609.56,297.6,,,-0.6,75.0,10.33,,170.514
USW,Aluminum,Al,Aluminum,Al,116.0,Oxide,2520.27,,21.48,861.15,557.1,,,59.4,19.5,15.46,,822.772
USW,Nickel,Ni,Copper,Cu,151.8,Nickel-plated,610.06,,41.85,714.01,573.5,,,38.5,76.5,6.59,,244.611
USW,Nickel,Ni,Copper,Cu,120.8,Tin-plated,921.91,,24.94,1026.49,197.2,,,107.5,34.1,14.76,,110.004
USW,Nickel,Ni,Copper,Cu,235.1,Anodized,1699.33,,28.08,220.73,149.1,,,100.8,69.6,13.69,,157.765
USW,Aluminum,Al,Aluminum,Al,174.2,Bare,2400.24,,29.3,623.18,408.2,,,33.0,19.0,17.01,,616.674
USW,Aluminum,Al,Aluminum,Al,99.6,Nickel-plated,1092.35,,24.97,926.81,318.1,,,63.5,35.5,4.1,,210.331
USW,Copper,Cu,Aluminum,Al,131.8,Bare,1703.34,,22.91,786.96,520.9,,,85.3,71.5,10.41,,526.985
USW,Copper,Cu,Aluminum,Al,225.0,Bare,637.26,,37.82,182.75,390.9,,,60.0,28.4,5.58,,168.613
USW,Aluminum,Al,Aluminum,Al,149.6,Anodized,2150.39,,31.46,384.47,486.1,,,107.8,48.6,13.91,,670.479
USW,Copper,Cu,Aluminum,Al,117.3,Nickel-plated,2295.96,,51.29,794.74,182.9,,,50.4,45.7,17.92,,315.673
USW,Aluminum,Al,Aluminum,Al,175.1,Anodized,1567.01,,31.15,379.76,343.8,,,13.3,76.4,19.45,,344.651
USW,Copper,Cu,Aluminum,Al,229.7,Bare,1509.29,,17.09,1179.62,262.0,,,-4.4,24.5,13.86,,222.109
USW,Aluminum,Al,Aluminum,Al,87.9,Nickel-plated,1907.35,,31.44,836.0,517.7,,,97.9,68.4,7.65,,633.308
USW,Copper,Cu,Aluminum,Al,107.6,Oxide,1564.22,,42.19,676.93,169.5,,,107.9,46.1,14.22,,185.856
USW,Copper,Cu,Aluminum,Al,71.1,Bare,836.66,,25.37,1001.73,460.1,,,73.7,24.8,19.06,,233.903
USW,Aluminum,Al,Aluminum,Al,213.3,Bare,1746.97,,22.25,811.02,119.6,,,17.4,21.3,4.91,,123.328
USW,Copper,Cu,Aluminum,Al,240.8,Nickel-plated,637.24,,47.38,844.83,241.7,,,23.6,22.6,15.84,,112.431
USW,Aluminum,Al,Aluminum,Al,67.5,Oxide,2189.23,,51.92,340.98,429.8,,,119.1,70.7,16.62,,710.551
USW,Nickel,Ni,Copper,Cu,159.9,Bare,817.14,,24.11,1052.57,352.2,,,34.5,41.7,12.09,,172.837
USW,Copper,Cu,Aluminum,Al,165.2,Bare,1606.66,,20.29,656.35,165.2,,,2.5,43.3,20.46,,153.746
USW,Nickel,Ni,Copper,Cu,172.8,Nickel-plated,686.88,,38.84,390.96,501.2,,,106.6,64.2,11.78,,234.92
USW,Copper,Cu,Aluminum,Al,197.5,Tin-plated,867.77,,36.47,394.14,529.5,,,66.6,61.9,6.05,,307.54
USW,Nickel,Ni,Aluminum,Al,186.0,Oxide,835.66,,15.32,837.27,443.9,,,43.1,23.2,16.14,,204.681
USW,Copper,Cu,Aluminum,Al,85.8,Oxide,1331.29,,27.4,864.64,477.5,,,10.1,55.6,12.89,,393.411
USW,Nickel,Ni,Copper,Cu,152.1,Bare,1288.71,,46.75,922.57,527.5,,,52.7,35.9,10.44,,493.785
USW,Nickel,Ni,Copper,Cu,65.6,Bare,1276.88,,39.78,881.91,453.4,,,48.1,59.0,12.41,,398.097
USW,StainlessSteel,SS304,Nickel,Ni,62.0,Carbon-coated,728.16,,24.98,234.04,118.9,,,-9.3,16.4,13.14,,52.408
USW,StainlessSteel,SS304,Nickel,Ni,186.6,Nickel-plated,2240.46,,43.81,610.92,200.9,,,69.8,46.5,23.86,,319.536
USW,Nickel,Ni,Copper,Cu,161.9,Nickel-plated,938.97,,16.62,401.22,100.1,,,27.2,12.4,8.87,,52.565
USW,StainlessSteel,SS304,Nickel,Ni,116.9,Nickel-plated,2073.85,,18.09,244.67,242.2,,,91.4,34.7,14.87,,284.929
USW,Nickel,Ni,Aluminum,Al,90.8,Nickel-plated,2459.43,,40.87,424.16,303.6,,,35.3,77.4,8.09,,517.938
USW,Copper,Cu,Aluminum,Al,206.6,Anodized,2226.29,,40.87,878.9,583.0,,,28.3,76.3,22.4,,900.447
USW,Nickel,Ni,Copper,Cu,130.9,Nickel-plated,654.7,,20.23,220.93,416.8,,,88.5,77.3,16.32,,158.027
USW,Copper,Cu,Copper,Cu,240.2,Nickel-plated,2264.35,,26.17,247.66,436.8,,,19.9,32.1,4.2,,605.442
USW,Copper,Cu,Aluminum,Al,107.8,Carbon-coated,2494.24,,45.74,1105.42,349.5,,,111.1,43.4,9.65,,628.326
USW,Nickel,Ni,Copper,Cu,74.6,Bare,911.99,,19.8,1116.2,437.9,,,103.5,24.5,16.99,,230.304
USW,Copper,Cu,Copper,Cu,39.3,Nickel-plated,1584.68,,59.34,1091.85,534.4,,,89.4,47.9,17.03,,674.364
USW,StainlessSteel,SS304,Nickel,Ni,78.9,Nickel-plated,2198.54,,36.52,717.81,351.2,,,109.1,29.6,5.14,,517.056
USW,Copper,Cu,Copper,Cu,183.6,Nickel-plated,623.64,,24.48,760.06,262.7,,,12.7,78.4,18.47,,98.745
USW,Copper,Cu,Aluminum,Al,133.7,Nickel-plated,1597.54,,24.47,885.75,286.2,,,61.3,26.6,11.68,,275.49
USW,Copper,Cu,Aluminum,Al,156.7,Bare,1139.9,,25.61,603.83,290.4,,,13.4,19.2,6.1,,201.608
USW,StainlessSteel,SS304,Nickel,Ni,68.9,Nickel-plated,2298.78,,38.27,906.59,492.7,,,9.4,66.4,24.91,,769.274
USW,Aluminum,Al,Aluminum,Al,181.9,Bare,1553.08,,43.34,622.35,267.3,,,63.8,37.9,21.09,,293.727
USW,Aluminum,Al,Aluminum,Al,34.4,Bare,2526.23,,23.95,754.69,424.6,,,111.1,28.0,22.21,,643.251
USW,Nickel,Ni,Copper,Cu,137.2,Tin-plated,1362.14,,27.89,813.3,172.4,,,36.2,57.1,22.68,,146.0
USW,Nickel,Ni,Copper,Cu,155.8,Oxide,924.0,,25.27,482.72,245.7,,,33.9,54.2,5.5,,137.805
USW,Copper,Cu,Copper,Cu,219.8,Bare,2531.05,,33.63,343.08,111.6,,,25.3,41.1,16.33,,184.509
USW,Copper,Cu,Copper,Cu,47.6,Bare,727.58,,54.54,725.86,113.2,,,112.3,59.0,6.16,,63.382
USW,Nickel,Ni,Copper,Cu,64.2,Tin-plated,1218.74,,26.13,448.38,413.2,,,0.8,28.4,22.59,,308.147
USW,Nickel,Ni,Copper,Cu,219.3,Bare,2549.96,,39.33,436.04,322.4,,,-6.3,56.4,14.0,,563.303
USW,Copper,Cu,Copper,Cu,168.8,Tin-plated,1646.92,,43.78,475.14,273.6,,,13.0,51.8,15.84,,319.852
USW,Nickel,Ni,Copper,Cu,87.2,Bare,2230.76,,53.16,511.08,334.6,,,47.4,35.6,4.0,,568.754
USW,Nickel,Ni,Aluminum,Al,32.0,Nickel-plated,1062.43,,15.32,542.33,305.9,,,113.1,43.4,10.15,,179.316
USW,Copper,Cu,Aluminum,Al,115.7,Bare,1444.48,,25.78,952.77,555.0,,,11.2,61.6,9.52,,488.92
USW,Copper,Cu,Copper,Cu,207.9,Nickel-plated,964.81,,28.03,818.74,408.9,,,27.0,62.0,21.92,,245.523
USW,Copper,Cu,Copper,Cu,40.9,Nickel-plated,804.55,,27.11,900.96,463.6,,,14.4,11.4,7.9,,230.222
USW,Copper,Cu,Aluminum,Al,98.5,Oxide,1527.37,,50.61,496.76,521.8,,,54.2,33.9,24.96,,595.997
USW,Copper,Cu,Aluminum,Al,133.4,Bare,2234.5,,52.27,278.06,484.1,,,90.8,15.0,21.67,,818.886
USW,Nickel,Ni,Copper,Cu,37.4,Nickel-plated,1642.28,,59.2,646.47,440.7,,,47.6,61.6,20.19,,575.793
USW,Copper,Cu,Aluminum,Al,236.2,Nickel-plated,1877.04,,23.94,1081.9,531.8,,,71.8,13.0,9.32,,598.64
USW,Copper,Cu,Aluminum,Al,66.8,Bare,2178.29,,15.4,194.09,491.7,,,72.3,32.7,6.51,,591.522
USW,Aluminum,Al,Aluminum,Al,64.7,Bare,2461.7,,59.86,806.39,129.9,,,38.3,16.3,16.99,,255.553
USW,Nickel,Ni,Copper,Cu,81.2,Anodized,2113.4,,51.25,610.65,196.5,,,92.9,18.8,20.56,,312.008
USW,Copper,Cu,Aluminum,Al,136.8,Nickel-plated,1994.08,,23.54,345.96,273.8,,,7.5,72.9,10.19,,326.23
USW,Copper,Cu,Aluminum,Al,152.0,Bare,1191.35,,26.85,535.47,100.4,,,98.1,74.0,7.26,,73.632
