sample_id,cycles_to_failure,resistance_growth_pct_1000,retained_strength_pct_1000,delamination_probability,failure_mode
513,105,21.56967,43.425805,0.962834,interfacial_delamination
514,1069,16.219735,49.338454,0.505456,porosity_cracking
515,50,17.806991,42.804931,0.967774,interfacial_delamination
516,154,17.755155,39.563404,0.932938,interfacial_delamination
517,380,14.930795,46.94587,0.856742,interfacial_delamination
518,142,15.858639,33.065392,0.932094,interfacial_delamination
519,139,16.91245,33.870479,0.974301,interfacial_delamination
520,752,11.407643,55.809089,0.827859,interfacial_delamination
521,397,17.055892,27.232857,0.971198,interfacial_delamination
522,511,16.883286,47.137658,0.886106,interfacial_delamination
523,61,16.484232,35.961013,0.947268,interfacial_delamination
524,98,17.031665,35.172611,0.961265,interfacial_delamination
525,50,22.193448,35.076309,1.0,interfacial_delamination
526,356,15.653894,42.215685,0.980642,interfacial_delamination
527,109,18.178419,39.021556,0.971681,interfacial_delamination
528,925,18.040589,47.995325,0.713738,interfacial_delamination
529,50,15.89669,33.662111,0.919755,interfacial_delamination
530,2234,7.555894,75.638292,0.190208,pullout
531,50,15.90561,37.328108,0.946781,interfacial_delamination
532,356,16.575471,36.856316,0.975132,interfacial_delamination
533,293,15.139098,34.298111,0.910082,interfacial_delamination
534,2843,11.711474,75.497818,0.20483,tearing
535,311,20.282273,43.753842,0.878492,interfacial_delamination
536,111,13.116889,37.919147,0.995201,interfacial_delamination
537,201,17.909748,43.997477,0.9134,interfacial_delamination
538,1552,13.424395,60.129738,0.61591,porosity_cracking
539,50,17.903053,34.308789,0.951835,interfacial_delamination
540,2511,12.634933,75.962751,0.206124,mixed
541,129,17.624167,30.494838,0.992771,interfacial_delamination
542,2727,9.779284,84.216734,0.077516,tearing
543,2553,12.745798,78.925489,0.17426,mixed
544,99,16.988232,31.863563,0.947678,interfacial_delamination
545,59,17.650057,28.25238,0.973261,interfacial_delamination
546,1989,17.500996,72.755442,0.182457,tearing
547,2803,10.521912,86.737967,0.143182,mixed
548,212,15.930429,34.742326,0.904281,interfacial_delamination
549,151,16.099446,39.500169,0.999458,interfacial_delamination
550,50,17.732312,37.722184,0.999996,interfacial_delamination
551,1448,5.482062,64.201554,0.50164,porosity_cracking
552,2848,13.255425,82.755844,0.052467,mixed
553,251,16.790118,34.161809,0.987356,interfacial_delamination
554,184,17.686991,29.884893,0.890319,interfacial_delamination
555,2768,12.011277,74.556387,0.195568,pullout
556,1418,12.917911,62.179929,0.525334,porosity_cracking
557,120,12.871274,37.089073,0.987405,interfacial_delamination
558,1518,14.394448,58.525064,0.657312,interfacial_delamination
559,2917,7.326128,84.419805,0.163157,tearing
560,339,14.177883,47.271179,0.937499,interfacial_delamination
561,169,18.469761,46.084134,1.0,interfacial_delamination
562,50,17.712977,39.672795,0.952017,interfacial_delamination
563,135,17.634091,31.475781,0.999188,interfacial_delamination
564,2534,10.286725,75.335624,0.255981,mixed
565,2985,13.356045,81.436126,0.138133,pullout
566,1848,12.949505,69.150545,0.354721,porosity_cracking
567,248,18.354112,37.632922,0.928449,interfacial_delamination
568,1628,14.612086,57.66907,0.628121,porosity_cracking
569,292,16.302037,29.534218,0.949486,interfacial_delamination
570,50,16.902346,39.66766,0.899823,interfacial_delamination
571,475,19.553818,40.328004,0.816415,interfacial_delamination
572,1731,10.889705,63.42737,0.537515,porosity_cracking
573,102,17.236243,32.731288,0.926571,interfacial_delamination
574,370,15.770547,29.144334,0.966302,interfacial_delamination
575,2616,8.075019,73.921947,0.145746,tearing
576,209,15.229197,35.182816,0.969786,interfacial_delamination
577,204,11.785276,34.94347,0.945152,interfacial_delamination
578,1568,16.293893,58.942545,0.550191,porosity_cracking
579,164,13.890807,36.005053,0.961862,interfacial_delamination
580,1201,17.559463,59.012759,0.344932,mixed
581,394,17.880268,40.107545,0.942229,interfacial_delamination
582,343,7.05647,42.047115,1.0,interfacial_delamination
583,85,16.644415,40.8276,0.941217,interfacial_delamination
584,197,18.308238,46.436719,1.0,interfacial_delamination
585,50,12.118087,44.922834,0.846031,interfacial_delamination
586,1752,9.125908,71.794331,0.433756,porosity_cracking
587,2099,16.534777,72.816509,0.210057,tearing
588,2776,11.669888,84.041143,0.162672,tearing
589,66,15.508457,29.881617,0.939422,interfacial_delamination
590,317,14.823505,51.762608,0.79472,interfacial_delamination
591,50,17.002628,39.888076,0.941536,interfacial_delamination
592,199,16.026603,39.519563,0.939796,interfacial_delamination
593,430,14.434579,42.918372,0.789175,interfacial_delamination
594,80,16.247165,36.301105,0.963556,interfacial_delamination
595,354,19.155043,34.947869,0.925123,interfacial_delamination
596,1047,14.399306,55.143156,0.723691,interfacial_delamination
597,117,14.897463,35.498724,0.972352,interfacial_delamination
598,1508,10.842121,69.268127,0.547774,porosity_cracking
599,50,16.009587,39.209038,0.9805,interfacial_delamination
600,172,14.14235,32.292799,0.954428,interfacial_delamination
601,50,18.061676,30.102834,1.0,interfacial_delamination
602,2170,12.28627,68.056154,0.303254,mixed
603,2676,7.483032,76.965946,0.11445,pullout
604,178,14.890552,54.585418,0.98596,interfacial_delamination
605,557,11.526372,47.775125,0.844375,interfacial_delamination
606,251,15.498824,34.622287,0.972008,interfacial_delamination
607,90,10.97635,35.375555,0.814903,interfacial_delamination
608,65,16.026145,33.094535,0.925761,interfacial_delamination
609,207,17.024474,33.468022,0.981346,interfacial_delamination
610,1243,12.152301,66.974952,0.629988,porosity_cracking
611,578,18.424073,56.890269,0.779463,interfacial_delamination
612,2924,8.097114,85.732687,0.077692,tearing
613,140,17.365432,32.344217,0.968262,interfacial_delamination
614,50,18.849352,33.603336,1.0,interfacial_delamination
615,2299,13.817788,74.802159,0.184844,mixed
616,334,15.014804,38.883525,0.85569,interfacial_delamination
617,50,16.715883,38.027475,0.975218,interfacial_delamination
618,2796,10.580578,75.311803,0.190117,mixed
619,245,15.820698,41.950351,0.945932,interfacial_delamination
620,1429,12.542926,58.925364,0.585319,porosity_cracking
621,1072,17.8553,61.458149,0.697381,interfacial_delamination
622,178,12.592465,41.912066,0.971278,interfacial_delamination
623,1871,15.222687,67.692908,0.478175,porosity_cracking
624,173,17.267106,27.621446,0.972895,interfacial_delamination
625,53,13.072273,39.383465,1.0,interfacial_delamination
626,3130,12.414764,73.170982,0.112305,tearing
627,173,14.924325,38.548561,0.994219,interfacial_delamination
628,2527,16.628857,89.329547,0.208671,tearing
629,1581,13.56425,67.437964,0.529026,porosity_cracking
630,279,15.600184,35.652621,0.941001,interfacial_delamination
631,425,15.388522,36.98352,0.917457,interfacial_delamination
632,2328,10.592385,77.517529,0.162524,mixed
633,1245,14.33881,63.835191,0.597405,porosity_cracking
634,957,12.06159,52.669356,0.746811,interfacial_delamination
635,75,18.862723,35.049867,0.972468,interfacial_delamination
636,88,16.033458,29.978475,0.918895,interfacial_delamination
637,363,13.849381,37.486799,1.0,interfacial_delamination
638,189,17.184507,39.568139,0.962743,interfacial_delamination
639,1725,19.503632,65.970589,0.095868,mixed
640,402,12.029034,39.165761,0.849998,interfacial_delamination
641,2197,11.6136,68.590415,0.294978,mixed
642,1628,18.203066,69.315584,0.214943,tearing
643,191,14.199945,33.406682,0.81076,interfacial_delamination
644,3057,8.118065,81.237283,0.055191,mixed
645,2624,9.059412,77.052204,0.249989,tearing
646,2527,6.986578,75.614534,0.227651,tearing
647,50,10.666187,36.388216,0.95618,interfacial_delamination
648,1496,13.260539,62.152499,0.616083,porosity_cracking
649,2292,11.364343,69.049076,0.348875,porosity_cracking
650,138,16.492104,35.036421,0.91228,interfacial_delamination
651,50,15.52755,39.365679,0.996021,interfacial_delamination
652,521,16.017143,44.100378,0.813924,interfacial_delamination
653,1476,10.751197,62.429789,0.542812,porosity_cracking
654,850,16.076493,63.437099,0.280433,porosity_cracking
655,50,16.969572,31.028411,0.921608,interfacial_delamination
656,187,18.02804,42.850153,0.95231,interfacial_delamination
657,188,19.050055,31.917526,0.936144,interfacial_delamination
658,393,14.801473,40.615305,0.834542,interfacial_delamination
659,1471,11.561379,53.544683,0.626705,porosity_cracking
660,109,19.057375,35.77708,0.984432,interfacial_delamination
661,212,17.494181,33.48293,0.974434,interfacial_delamination
662,135,13.393264,34.46489,0.892434,interfacial_delamination
663,50,17.202845,32.288791,1.0,interfacial_delamination
664,2848,7.672477,76.170463,0.170597,tearing
665,2274,13.673976,65.791604,0.193644,mixed
666,313,18.013817,41.710179,0.971364,interfacial_delamination
667,685,18.943854,47.297107,0.734298,interfacial_delamination
668,127,17.253815,34.939157,0.921906,interfacial_delamination
669,1581,16.553462,56.616346,0.19781,mixed
670,1136,16.413368,58.881595,0.682034,interfacial_delamination
671,1969,12.576337,68.66257,0.41871,porosity_cracking
672,1965,16.256384,69.974189,0.3593,porosity_cracking
673,2074,9.69066,68.468987,0.384337,porosity_cracking
674,979,15.244188,53.452956,0.685259,interfacial_delamination
675,2550,8.75112,78.963448,0.199128,mixed
676,50,17.330637,31.967695,1.0,interfacial_delamination
677,151,15.91623,36.497403,0.960338,interfacial_delamination
678,1148,15.007836,56.839888,0.671071,interfacial_delamination
679,177,18.594502,40.601403,0.914307,interfacial_delamination
680,66,19.28321,35.949907,0.953044,interfacial_delamination
681,416,13.177995,35.301425,0.967678,interfacial_delamination
682,2933,9.243148,88.650498,0.087164,tearing
683,153,15.451321,27.590849,0.893973,interfacial_delamination
684,324,17.950649,37.315651,0.985845,interfacial_delamination
685,120,16.901449,42.729079,0.9562,interfacial_delamination
686,2620,10.080663,76.119194,0.200893,tearing
687,228,16.676099,35.607258,0.970407,interfacial_delamination
688,124,17.713048,39.343268,0.991128,interfacial_delamination
689,2440,15.937127,78.803686,0.148596,mixed
690,446,16.255581,51.131748,0.749568,interfacial_delamination
691,231,16.020417,35.861296,0.923174,interfacial_delamination
692,1346,17.847258,74.680374,0.211233,mixed
693,205,16.858906,32.060078,0.910022,interfacial_delamination
694,168,18.270084,37.069595,0.936471,interfacial_delamination
695,233,16.371062,31.870704,0.988312,interfacial_delamination
696,60,17.746979,40.005541,0.988144,interfacial_delamination
697,50,15.438126,33.106937,1.0,interfacial_delamination
698,2483,9.666124,79.643567,0.17332,tearing
699,65,16.400165,39.52784,0.918386,interfacial_delamination
700,2649,10.662364,80.439073,0.099445,mixed
701,175,14.776663,33.92878,0.995727,interfacial_delamination
702,224,17.328291,37.817007,0.975203,interfacial_delamination
703,1106,12.283105,50.339115,0.590504,porosity_cracking
704,2747,11.911303,75.234783,0.095566,mixed
705,972,15.390316,53.569807,0.729987,interfacial_delamination
706,1408,13.306183,69.772752,0.585597,porosity_cracking
707,370,13.608804,43.57925,0.829359,interfacial_delamination
708,50,15.409232,30.618912,0.987617,interfacial_delamination
709,197,16.398201,42.351371,0.905053,interfacial_delamination
710,1289,17.265718,53.252251,0.614483,porosity_cracking
711,1081,11.629245,68.821114,0.607235,porosity_cracking
712,301,15.869983,31.951995,0.996669,interfacial_delamination
713,81,20.075624,35.406829,0.996765,interfacial_delamination
714,1654,10.673471,68.036633,0.482003,porosity_cracking
715,50,13.240019,42.089233,0.977161,interfacial_delamination
716,253,18.912838,43.576298,0.979571,interfacial_delamination
717,50,17.642066,41.155759,0.942262,interfacial_delamination
718,166,19.22762,30.150441,0.974825,interfacial_delamination
719,73,17.722408,28.146334,0.9732,interfacial_delamination
720,96,21.416273,38.353914,1.0,interfacial_delamination
721,1429,12.227657,56.290184,0.562156,porosity_cracking
722,2519,12.387922,72.88368,0.199899,pullout
723,357,16.422697,35.713399,0.924724,interfacial_delamination
724,3136,10.402707,80.117261,0.077372,tearing
725,1074,15.581861,54.809184,0.743453,interfacial_delamination
726,2484,10.56533,83.969392,0.15439,mixed
727,85,13.784511,36.304734,0.931647,interfacial_delamination
728,50,14.001642,33.961774,0.947423,interfacial_delamination
729,126,17.257623,35.591293,1.0,interfacial_delamination
730,369,14.78979,37.820745,0.945167,interfacial_delamination
731,50,16.286775,22.228056,0.932288,interfacial_delamination
732,2178,13.908365,73.960244,0.145017,mixed
733,301,15.251171,37.899826,0.933598,interfacial_delamination
734,1520,8.249059,69.161781,0.61779,porosity_cracking
735,315,17.418916,34.947353,0.911433,interfacial_delamination
736,219,16.080794,29.801468,0.974968,interfacial_delamination
737,322,18.275692,39.674819,0.996772,interfacial_delamination
738,2901,11.549227,87.073893,0.116392,pullout
739,1591,11.068973,68.008239,0.598488,porosity_cracking
740,303,19.570764,36.30683,0.989815,interfacial_delamination
741,120,17.905939,39.139573,0.941468,interfacial_delamination
742,1415,14.707128,64.493437,0.556794,porosity_cracking
743,1415,12.193264,58.517771,0.543208,porosity_cracking
744,331,20.628501,44.308797,0.79018,interfacial_delamination
745,1552,14.252666,66.67821,0.225964,tearing
746,139,17.279729,38.081504,1.0,interfacial_delamination
747,172,16.411884,32.31985,0.930916,interfacial_delamination
748,1472,11.110659,53.845545,0.70535,porosity_cracking
749,392,14.864105,34.914758,0.949761,interfacial_delamination
750,2423,8.039424,85.696692,0.126238,pullout
751,317,14.605998,34.228212,0.899365,interfacial_delamination
752,984,11.397011,57.601904,0.790133,interfacial_delamination
753,148,17.73573,32.934188,1.0,interfacial_delamination
754,2016,8.514187,66.606021,0.268377,porosity_cracking
755,1408,13.255091,45.81193,0.670428,interfacial_delamination
756,2805,10.004236,78.162303,0.161767,tearing
757,194,16.152279,35.381097,0.870822,interfacial_delamination
758,137,15.008203,35.387213,0.92324,interfacial_delamination
759,50,14.402282,40.942807,0.957181,interfacial_delamination
760,1669,14.079752,64.711463,0.532902,porosity_cracking
761,50,17.235087,35.269516,0.971069,interfacial_delamination
762,554,12.039897,39.851402,0.834744,interfacial_delamination
763,267,18.088952,32.573758,0.942998,interfacial_delamination
764,183,17.778181,37.163191,0.970584,interfacial_delamination
765,2411,11.036355,72.705426,0.167413,mixed
766,50,17.561401,42.317925,0.995243,interfacial_delamination
767,238,17.632932,44.862314,0.874553,interfacial_delamination
768,742,14.616951,50.677368,0.797584,interfacial_delamination
769,939,13.70523,45.698835,0.810474,interfacial_delamination
770,406,17.911495,33.030997,0.996669,interfacial_delamination
771,64,12.338951,34.031571,0.972766,interfacial_delamination
772,78,13.793276,35.52794,0.927106,interfacial_delamination
773,203,16.50071,31.547515,0.980789,interfacial_delamination
774,152,12.283057,31.441513,0.949695,interfacial_delamination
775,175,19.297992,30.671659,0.919875,interfacial_delamination
776,314,20.371366,36.669348,0.981807,interfacial_delamination
