sample_id,effective_energy_j,energy_density_j_mm2,peak_temperature_c,fused_area_mm2,nugget_diameter_mm,porosity_pct,spatter_mass_mg,intermetallic_thickness_um,hardness_hv,bond_integrity_score,immediate_shear_strength_n,joint_resistance_mohm
230,211.954375,6.037979,10804.308,35.10353,6.685447,24.666179,1.384571,3.681246,339.383361,0.476606,1558.984617,12.076732
231,1105.471749,42.885221,85473.244,25.777452,5.72895,35.0,25.0,12.0,350.0,0.0,734.519928,16.86574
232,399.967999,8.245164,11241.348,48.509402,7.859013,35.0,7.513659,4.341688,350.0,0.223227,1807.980284,9.594883
233,3936.342596,92.670628,315018.936,42.476701,7.354116,35.0,25.0,12.0,350.0,0.0,1213.810818,3.506687
234,891.951033,30.191227,59587.897,29.543384,6.133173,35.0,25.0,7.145977,350.0,0.0,860.903247,3.348014
235,1174.885028,92.203399,181075.849,12.742318,4.027906,35.0,25.0,12.0,350.0,0.0,397.783135,4.671045
236,196.086372,8.083659,16034.383,24.257131,5.55744,35.0,6.476383,5.273951,350.0,0.156282,821.099353,3.704079
237,823.600584,18.928042,44680.049,41.434292,7.263317,35.0,25.0,4.340046,350.0,0.194261,1557.699204,3.446351
238,600.637743,15.650003,42468.956,38.379401,6.990434,35.0,25.0,3.589822,350.0,0.363522,1713.373052,2.959963
239,394.411027,6.978243,11431.319,56.005826,8.444456,35.0,3.697247,1.102971,321.462036,0.423888,2842.549377,2.692993
240,534974.65369,44997.655265,79606708.834,11.888945,3.890691,35.0,25.0,12.0,350.0,0.0,354.310032,25.0
241,320.076456,8.805601,26387.739,36.349187,6.80303,35.0,9.056543,6.920392,350.0,0.0,1048.269228,7.598961
242,121.939936,3.111634,13373.0,33.684031,6.548881,2.136617,1.051811,1.873222,350.0,0.734514,1861.307575,1.262308
243,200.482643,8.270353,22833.677,24.241123,5.555606,35.0,7.141664,1.85962,350.0,0.367071,1366.257017,3.150386
244,19510.79771,687.358252,2049380.898,27.588205,5.926752,35.0,25.0,12.0,350.0,0.0,780.22217,4.362287
245,2084.081021,49.820953,97058.521,41.831416,7.298042,35.0,25.0,11.92737,350.0,0.0,1167.330065,3.611931
246,1042347.504588,91626.437872,98133298.02,11.376056,3.805843,35.0,25.0,12.0,350.0,0.0,350.089981,25.0
247,73301.793222,2557.318802,7493729.633,28.663534,6.041154,35.0,25.0,12.0,350.0,0.0,818.277827,4.852987
248,189.442719,5.564423,9858.322,33.150805,6.496839,13.596294,1.262817,1.807191,297.185786,0.649291,1827.262638,1.793893
249,258.654037,11.641214,35494.192,19.540372,4.987943,35.0,22.02085,2.34379,350.0,0.28505,1083.790039,3.874057
250,6431.00613,218.81575,504938.114,29.075169,6.084378,35.0,25.0,12.0,350.0,0.0,839.64009,4.544422
251,323.307429,5.642788,19505.899,57.295694,8.541144,22.187178,1.395639,0.741762,350.0,0.615866,2756.157586,2.541457
252,197.470028,11.867419,20071.593,16.639678,4.602857,35.0,21.486732,1.518244,350.0,0.411516,955.563971,3.481495
253,548.431091,17.591383,86731.583,28.774236,6.052809,35.0,25.0,12.0,350.0,0.0,817.329074,6.252779
254,415.281756,13.324217,26882.168,31.167443,6.299494,35.0,25.0,8.186703,350.0,0.0,884.997236,4.056036
255,237.432843,12.327169,98396.243,19.01463,4.920384,35.0,23.999674,2.13759,350.0,0.447872,1086.400546,4.412474
256,496.822387,10.419224,29067.941,43.486552,7.441021,35.0,15.455745,11.176161,350.0,0.0,1213.933959,3.420143
257,196.759793,6.511574,8012.598,29.548094,6.133661,28.963634,3.623641,0.529201,246.202361,0.513257,1370.360938,2.740526
258,576.842561,19.587937,32614.318,29.448868,6.123354,35.0,25.0,10.17777,350.0,0.0,830.368194,14.664587
259,853.988942,18.987625,28947.704,40.926296,7.218655,35.0,25.0,12.0,350.0,0.0,1171.210431,3.601187
260,1326.030504,45.754971,205346.963,28.981124,6.07453,35.0,25.0,12.0,350.0,0.0,839.738279,9.979781
261,335.096162,24.292007,41522.423,13.794503,4.190908,35.0,25.0,8.452866,350.0,0.0,447.492574,5.692581
262,7380.879708,153.445357,490076.706,46.611777,7.703763,35.0,25.0,12.0,350.0,0.0,1286.880088,3.360539
263,161.607557,2.596388,8196.503,41.394053,7.25979,5.254363,0.0,0.503716,248.841977,0.586805,1878.866731,1.28819
264,187.737144,5.149874,12947.886,33.236166,6.505198,14.059362,0.517834,3.048721,350.0,0.590965,1658.905335,13.071703
265,126.012075,2.041101,7349.501,38.283831,6.981725,6.879271,0.872508,1.719392,247.209456,0.515443,2103.8136,5.367748
266,346.412101,8.858488,17745.826,39.105107,7.056215,35.0,8.368229,3.373212,350.0,0.430826,1824.796172,3.396143
267,430.369881,21.819769,38014.23,19.578013,4.992745,35.0,25.0,12.0,350.0,0.0,593.268838,5.051865
268,48772.760883,676.8218,1378573.603,72.061451,9.5787,35.0,25.0,12.0,350.0,0.0,1992.167818,5.615231
269,2658.752145,53.458829,343051.511,49.734575,7.95764,35.0,25.0,12.0,350.0,0.0,1393.08089,9.933752
270,115.2619,8.416963,13293.485,13.694001,4.175613,35.0,8.169074,1.408791,350.0,0.441588,767.594232,5.003407
271,5957.707437,407.428142,933113.146,14.622719,4.314884,35.0,25.0,12.0,350.0,0.0,453.770569,3.907684
272,85955.52341,1664.320811,2905145.187,49.824512,7.964831,35.0,25.0,12.0,350.0,0.0,1401.847535,7.301835
273,311.309971,7.858768,19534.956,39.613077,7.101897,35.0,5.390284,0.848066,350.0,0.465313,1941.069014,3.006485
274,172.253294,5.629714,16352.738,28.384052,6.01163,20.060418,0.704505,1.138044,350.0,0.60277,1484.202012,2.145905
275,380.098615,30.032334,63766.963,12.656313,4.014289,35.0,25.0,4.641255,350.0,0.231277,462.718369,3.614878
276,113.661659,3.14179,5079.612,30.165736,6.197436,3.375618,0.117474,1.557778,199.188181,0.726865,1646.549863,9.815938
277,577.605789,39.622446,98845.155,14.577742,4.308243,35.0,25.0,9.535277,350.0,0.0,425.084522,3.578925
278,330.562915,9.987425,15726.506,33.097913,6.491654,35.0,13.135061,1.233416,350.0,0.476554,1741.252394,3.184045
279,386.651814,14.054458,24004.395,26.841604,5.846006,35.0,25.0,9.08524,350.0,0.0,749.783098,3.728254
280,2777.658591,74.579976,132938.826,37.244026,6.886259,35.0,25.0,12.0,350.0,0.0,1024.867498,3.564727
281,398.919982,20.718589,79207.124,19.174774,4.941061,35.0,25.0,2.984083,350.0,0.417493,990.834855,3.241494
282,139.926746,3.546323,10782.338,33.171455,6.498862,3.841856,0.659062,1.824694,316.801615,0.655019,1844.618065,1.566338
283,176.708348,6.441857,8509.044,26.05771,5.760009,30.819293,1.93759,3.758849,294.39508,0.350624,1131.354007,4.06466
284,242.127016,8.624537,15940.199,28.074206,5.978728,35.0,7.486993,5.467852,350.0,0.096182,858.048584,3.292521
285,1340.990323,31.72408,106103.289,41.643199,7.281605,35.0,25.0,6.629633,350.0,0.0,1202.839173,3.529139
286,68.639237,1.433563,2890.58,26.527383,5.811688,11.379445,0.0,0.292515,140.612474,0.459838,1151.459846,2.144967
287,868.054605,23.874292,44057.161,36.359386,6.803985,35.0,25.0,12.0,350.0,0.0,1021.938469,3.650983
288,263.382813,8.493392,11709.562,31.010322,6.283595,35.0,7.982901,4.518516,350.0,0.166034,1129.326781,13.949722
289,253.420538,7.463284,30700.256,33.955635,6.575231,35.0,5.477994,4.612164,350.0,0.189244,1211.464229,3.187446
290,63.917774,2.808938,5628.785,17.598029,4.733551,4.76901,0.439522,1.983012,215.352614,0.644035,970.020043,15.393617
291,334.181643,10.393355,14886.002,32.153393,6.398357,35.0,16.103671,6.616268,350.0,0.0,951.749564,3.492435
292,369777.245434,13715.64501,23591692.954,24.076789,5.536743,35.0,25.0,12.0,350.0,0.0,702.884739,16.776084
293,275.578869,11.433544,23636.842,23.589547,5.480433,35.0,21.032077,6.78082,350.0,0.0,679.120307,3.45909
294,31.983301,1.311156,2896.027,11.500545,3.826611,12.588366,0.0,0.405537,141.564472,0.339369,568.504403,2.140538
295,1954.503885,50.158494,77636.559,38.966558,7.043704,35.0,25.0,12.0,350.0,0.0,1099.342818,3.713651
296,1148.379705,44.66041,132155.915,25.713595,5.72185,35.0,25.0,12.0,350.0,0.0,751.624224,4.027104
297,1759.686621,41.681291,62650.082,42.217661,7.331657,35.0,25.0,12.0,350.0,0.0,1187.960914,4.064803
298,144.775871,10.189383,11693.879,14.208502,4.253331,35.0,14.54772,5.139172,350.0,0.115523,509.264515,23.343281
299,263.924799,7.12105,11025.906,36.381287,6.806034,35.0,3.633518,3.8635,346.480112,0.271865,1510.360591,3.95637
300,242.56586,6.52008,15698.174,36.84747,6.8495,29.655023,2.855015,4.998357,350.0,0.201098,1219.229531,2.794333
301,110.948932,2.477669,9431.708,29.315162,6.109437,6.954337,0.266995,1.716438,288.608403,0.554473,1608.535184,6.189173
302,200.410754,15.448488,23558.193,12.932437,4.057843,35.0,25.0,5.398735,350.0,0.055265,447.070601,5.926292
303,874.097143,39.661017,107171.622,22.039201,5.297281,35.0,25.0,12.0,350.0,0.0,643.347207,11.164088
304,145.426562,3.173561,2961.62,35.243874,6.698798,5.505838,0.655908,2.428802,167.415708,0.666118,1921.446761,1.793912
305,262.846003,8.748741,13666.314,30.043865,6.184904,35.0,8.52571,3.477566,350.0,0.349065,1395.771101,9.30642
306,12726.086917,272.904552,422438.873,46.632007,7.705434,35.0,25.0,12.0,350.0,0.0,1307.389052,3.969828
307,5821.289645,158.396285,253082.344,35.210617,6.695637,35.0,25.0,12.0,350.0,0.0,988.56314,3.499712
308,208.86396,3.491752,7299.916,53.187569,8.229248,6.373104,0.195821,1.815574,246.79623,0.652955,2947.275808,1.891695
309,388.901214,19.798385,43482.525,19.08781,4.929843,35.0,25.0,10.801074,350.0,0.0,613.418608,21.264142
310,784.602014,32.241507,37097.508,24.335153,5.56637,35.0,25.0,12.0,350.0,0.0,710.824014,4.790223
311,2561.313506,66.146388,113528.767,38.721895,7.021556,35.0,25.0,12.0,350.0,0.0,1123.471305,3.369453
312,6365.681592,58.487577,191600.098,108.838183,11.771877,35.0,25.0,12.0,350.0,0.0,2993.975035,3.28376
313,6150.399817,176.977722,267516.359,30.981907,6.280716,35.0,25.0,12.0,350.0,0.0,882.747311,3.599301
314,119735.101791,5427.397681,14006881.415,22.061236,5.299928,35.0,25.0,12.0,350.0,0.0,640.445907,5.220243
315,352.840977,23.561813,43857.923,14.97512,4.366568,35.0,25.0,12.0,350.0,0.0,456.635547,25.0
316,2345.144472,92.955779,186394.3,25.228603,5.667632,35.0,25.0,12.0,350.0,0.0,767.695149,4.846634
317,88873.533714,2633.003272,5866668.555,32.521866,6.434915,35.0,25.0,12.0,350.0,0.0,925.874139,12.968342
318,203569.797273,14936.670226,18472214.106,13.628861,4.16567,35.0,25.0,12.0,350.0,0.0,410.381628,25.0
319,151.130445,3.753986,5996.946,35.961815,6.766683,5.912796,0.316404,0.155558,201.185405,0.704063,1514.94519,1.327319
320,110.771113,13.211063,23672.363,7.858496,3.163186,35.0,25.0,10.842558,350.0,0.0,269.789094,8.346669
321,557.404971,14.708713,16980.859,37.896243,6.946294,35.0,25.0,2.066728,350.0,0.463932,2057.459767,2.952827
322,608.968895,55.04916,247866.349,11.062274,3.752989,35.0,25.0,8.122345,350.0,0.0,331.645334,4.238194
323,252.040786,4.687016,5133.472,50.139741,7.989988,9.817267,0.0,1.260122,197.390897,0.691617,2640.57066,1.486039
324,1033.823567,57.891382,77406.436,17.857987,4.768385,35.0,25.0,12.0,350.0,0.0,464.27668,4.09076
325,435.798145,9.767238,45303.175,43.62896,7.453195,35.0,10.646847,1.241366,350.0,0.373545,2301.092618,2.70681
326,744.23072,18.153894,34934.231,39.174941,7.062513,35.0,25.0,12.0,350.0,0.0,1095.889051,3.451578
327,364.184666,13.950269,30226.598,26.105924,5.765336,35.0,25.0,8.66024,350.0,0.0,754.514392,3.803293
328,846.252275,28.095809,75296.71,30.120231,6.192759,35.0,25.0,10.551859,350.0,0.0,875.36129,4.348915
329,151.642195,20.10199,57435.409,7.543641,3.099171,35.0,25.0,12.0,350.0,0.0,248.292757,5.824243
330,433.450595,17.211637,23803.867,24.662937,5.603733,35.0,25.0,10.724917,350.0,0.0,733.900988,3.835077
331,90.627562,3.023444,5058.5,25.890733,5.741525,1.916815,0.273336,0.975452,192.254154,0.686706,1305.729465,1.265821
332,37.758201,1.243484,1463.258,15.668499,4.466515,12.090173,0.0,1.144669,122.310589,0.368343,841.692053,11.88477
333,12875.101567,727.953346,2255976.341,17.686713,4.745463,35.0,25.0,12.0,350.0,0.0,519.529979,4.006158
334,4711.919506,141.493297,666048.379,33.301362,6.511575,35.0,25.0,12.0,350.0,0.0,941.968805,3.783847
335,457.119002,39.860264,80365.409,11.468037,3.821199,35.0,25.0,12.0,350.0,0.0,345.792217,7.236507
336,132.216539,8.268318,19860.479,15.990742,4.512211,35.0,7.40834,3.975673,350.0,0.288977,682.803925,13.718731
337,793.623931,18.287809,28030.771,43.396338,7.433299,35.0,25.0,4.514026,350.0,0.203045,1557.889168,3.086572
338,474.868828,24.709988,67350.434,19.217687,4.946587,35.0,25.0,12.0,350.0,0.0,597.3021,4.323289
339,1268.982178,53.090944,60856.452,23.902046,5.516614,35.0,25.0,12.0,350.0,0.0,721.832084,3.916756
340,13149.547653,243.417632,589735.401,54.020522,8.293435,35.0,25.0,12.0,350.0,0.0,1490.97324,3.469067
341,166.073495,5.193095,8715.487,28.2383,5.996176,17.132237,1.055166,3.540623,295.975798,0.416329,1280.234782,2.146727
342,94.85952,1.62637,3394.416,35.241107,6.698535,10.80475,0.029999,1.923124,170.004062,0.470047,1940.77814,1.753625
343,139.946617,3.452164,6199.906,34.557695,6.633266,7.270947,0.779914,2.79665,236.169067,0.620776,1810.200334,1.400261
344,15835.801166,380.768305,611344.575,40.215381,7.155684,35.0,25.0,12.0,350.0,0.0,1141.254701,3.852334
345,185.596689,4.863351,7133.789,35.225084,6.697012,14.732601,2.129109,4.898233,280.384898,0.326898,1200.807043,10.060343
346,270.543542,5.168139,8698.788,52.103732,8.14497,13.43256,0.567819,5.875798,323.801533,0.256236,1530.6613,1.87284
347,419.395022,9.674055,37227.791,41.20298,7.243015,35.0,11.796032,1.541569,350.0,0.382269,2229.937933,2.826176
348,233.951074,5.574173,31972.984,41.109966,7.234835,16.295487,1.282564,2.883506,350.0,0.612586,2114.909934,9.274109
349,364.606207,14.718582,24388.029,24.77183,5.616091,35.0,25.0,11.985999,350.0,0.0,728.350018,4.675027
350,113.543838,6.32376,11820.389,17.56468,4.729064,24.956022,2.574096,4.757644,350.0,0.268627,615.811209,3.440751
351,229.293736,5.186089,9917.357,43.63542,7.453747,15.864787,0.13513,3.428219,318.4694,0.641126,2012.510307,1.792297
352,923.864655,40.221255,64955.423,22.969563,5.407935,35.0,25.0,12.0,350.0,0.0,655.053936,5.437777
353,8914.756041,222.85861,340535.206,37.688691,6.927246,35.0,25.0,12.0,350.0,0.0,1099.810391,3.649252
354,404.323567,10.115382,20357.3,38.574643,7.008192,35.0,13.47639,5.708211,350.0,0.021161,1153.012646,4.058709
355,810.070936,31.823921,103620.507,25.454781,5.692981,35.0,25.0,12.0,350.0,0.0,752.598844,15.649657
356,117.81559,9.97784,26210.658,11.807725,3.877378,35.0,13.570967,6.196957,350.0,0.043476,396.260198,6.628544
357,1078.78268,75.736694,171983.802,14.243858,4.25862,35.0,25.0,12.0,350.0,0.0,434.993075,25.0
358,172.563442,5.450756,8486.995,31.598831,6.34294,12.75098,1.188164,1.879944,271.556628,0.697802,1757.0602,2.622985
359,318.530905,4.050735,8208.493,69.004349,9.373317,7.762468,0.083485,2.316869,270.638305,0.679852,3750.729678,1.90803
360,304.814336,8.10991,10340.615,33.044221,6.486386,35.0,6.826669,4.041456,333.855563,0.180462,1342.413212,11.858205
361,208.195822,7.916744,20482.787,26.298164,5.786524,35.0,5.257593,1.317298,350.0,0.438965,1411.627094,3.528221
362,7902.871536,150.561259,212220.589,52.489409,8.175059,35.0,25.0,12.0,350.0,0.0,1479.75928,3.170172
363,206.952091,2.798704,4142.349,56.129444,8.45377,5.575044,0.0,1.975773,185.575432,0.64624,3067.768912,5.506547
364,611.42099,27.717457,54746.078,22.059058,5.299667,35.0,25.0,4.41807,350.0,0.223246,815.403841,3.78714
365,4862.871465,105.75638,210943.506,45.981826,7.651528,35.0,25.0,12.0,350.0,0.0,1284.723644,3.785711
366,212.821649,4.175302,10988.196,47.663086,7.790156,6.000435,0.431393,0.563241,305.642079,0.727385,2203.012544,1.516171
367,429.317851,11.366415,17819.274,37.770737,6.934782,35.0,19.94287,6.804531,350.0,0.0,1070.612627,3.318171
368,465.699794,38.264958,98974.05,11.97458,3.904678,35.0,25.0,12.0,350.0,0.0,362.934683,6.069952
369,210.041635,12.739452,19287.1,16.487493,4.58176,35.0,25.0,4.825851,350.0,0.161348,594.230484,5.065523
370,289.878542,15.632913,24058.635,18.485079,4.851385,35.0,25.0,9.591691,350.0,0.0,541.426242,4.154573
371,448.640678,14.516542,22299.731,30.905479,6.272964,35.0,25.0,11.041376,350.0,0.0,867.92498,17.053505
372,161.359684,4.571626,6306.534,33.331884,6.514559,10.404264,0.614018,4.228314,256.415568,0.51464,1281.532586,9.485284
373,370.322248,25.252682,35543.368,14.66467,4.321069,35.0,25.0,11.890782,350.0,0.0,448.047791,6.38678
374,1109.910926,24.696249,42962.106,43.075228,7.405747,35.0,25.0,12.0,350.0,0.0,1207.953213,12.790478
375,109.555509,6.641249,25282.685,15.150962,4.39213,31.470021,0.797332,4.303239,350.0,0.211147,616.352688,4.252975
376,70003.422536,928.955063,1435517.089,68.362559,9.329626,35.0,25.0,12.0,350.0,0.0,1899.845323,6.653299
377,148.419115,5.99276,12409.472,23.317966,5.448794,24.775657,1.992838,3.113614,350.0,0.508884,1167.936104,16.040456
378,659.086739,18.305667,28237.364,36.004519,6.7707,35.0,25.0,12.0,350.0,0.0,1025.886436,12.569962
379,2151.465892,42.017242,64170.148,51.204358,8.074368,35.0,25.0,12.0,350.0,0.0,1439.481919,3.767226
380,9871.224496,398.926343,706594.089,24.744479,5.612989,35.0,25.0,12.0,350.0,0.0,714.616784,3.59153
381,1328.08066,32.788531,67479.111,40.504428,7.181354,35.0,25.0,12.0,350.0,0.0,1142.646057,3.779185
382,9076.180258,126.198981,216976.264,71.9196,9.569267,35.0,25.0,12.0,350.0,0.0,1999.467696,3.4579
383,1014.669244,70.220405,114970.592,13.799435,4.191657,35.0,25.0,12.0,350.0,0.0,438.632019,4.07689
384,316.217021,13.381223,15731.718,23.631399,5.485292,35.0,25.0,12.0,350.0,0.0,696.142496,15.2606
385,368.036848,24.627307,50429.638,14.944259,4.362066,35.0,25.0,12.0,350.0,0.0,456.193104,4.470605
386,222.193049,7.016756,23221.022,31.666065,6.349684,35.0,4.863828,4.795167,350.0,0.112817,1089.646027,3.128434
387,70.408201,6.326293,9365.718,11.129456,3.764368,29.08548,2.708057,4.055191,314.12807,0.365673,467.353381,4.176237
388,127.026318,24.718819,85354.888,5.138851,2.557926,35.0,25.0,12.0,350.0,0.0,188.260056,25.0
389,26166.912527,1734.6745,6649716.229,15.084624,4.382504,35.0,25.0,12.0,350.0,0.0,477.69316,3.912186
390,6624.674314,195.59037,274724.546,33.870146,6.566948,35.0,25.0,12.0,350.0,0.0,975.854493,3.57446
391,150.731396,2.459378,5365.563,40.20087,7.154393,2.519133,1.540153,1.593597,205.557861,0.552034,2218.406651,1.375981
392,1881.01321,33.639159,54819.845,55.917368,8.437784,35.0,25.0,12.0,350.0,0.0,1566.146998,3.686652
393,175.450206,3.698166,5216.235,39.2266,7.067168,6.749859,0.401747,3.019425,219.616205,0.703665,1957.772563,1.446116
394,228.436149,20.918854,118050.919,10.290257,3.619663,35.0,25.0,3.154639,350.0,0.363831,559.682949,5.076937
395,10606.726178,220.325088,917196.926,48.141255,7.829135,35.0,25.0,12.0,350.0,0.0,1337.110728,3.78477
396,123.66576,7.728143,12022.165,14.812622,4.342812,35.0,7.222696,1.606018,338.794521,0.400295,815.925438,6.16496
397,781.416723,48.103338,50366.362,15.853081,4.492746,35.0,25.0,12.0,350.0,0.0,479.008053,21.090438
398,460.331988,17.57068,25572.106,26.198871,5.77559,35.0,25.0,10.953072,350.0,0.0,776.348683,5.067368
399,183.504022,4.643578,5237.399,36.740356,6.839538,10.588228,0.975775,2.769384,216.393389,0.676267,1913.924025,2.283404
400,191.729203,12.373722,22353.347,15.49487,4.441698,35.0,25.0,2.181978,350.0,0.507787,872.802197,4.097049
401,189.794779,5.812466,12529.455,31.315371,6.314425,23.00435,1.367545,3.085874,350.0,0.546203,1577.721755,3.384222
402,152.91324,2.493235,3306.605,44.774393,7.550399,3.742906,0.262395,0.05,146.138391,0.629687,1817.191933,0.840125
403,22090.487211,969.160943,3672070.108,22.793415,5.387159,35.0,25.0,12.0,350.0,0.0,656.874116,5.290141
404,114.850583,5.504697,7220.826,19.901774,5.033858,19.838494,0.619524,2.063264,248.193699,0.536186,1118.273536,4.116211
405,48270.39254,3481.785569,4525567.931,13.593091,4.1602,35.0,25.0,12.0,350.0,0.0,417.008516,25.0
406,164.443915,5.454292,7811.002,26.029929,5.756938,17.424206,0.069804,1.262528,250.132138,0.555764,1379.393133,1.802842
407,1497.552812,55.692738,71451.234,26.889553,5.851226,35.0,25.0,12.0,350.0,0.0,777.367702,3.814604
408,37.47171,2.536396,5202.371,10.817863,3.711298,4.825727,0.0,0.375018,187.705692,0.560641,505.129167,2.454826
409,40707.697394,737.228704,792142.478,54.53202,8.332606,35.0,25.0,12.0,350.0,0.0,1543.924771,8.948473
410,149.019205,2.729891,6158.59,44.35348,7.514826,7.851545,1.059994,1.49757,219.742182,0.616872,2410.65711,5.974347
411,891.887068,84.114267,249700.402,10.603279,3.674305,35.0,25.0,12.0,350.0,0.0,331.932506,25.0
412,419.765354,14.125761,22293.497,29.7163,6.151095,35.0,25.0,1.785637,350.0,0.42309,1673.876918,2.942028
413,66.57695,1.732548,2913.694,22.495759,5.351868,7.003685,0.120954,0.698583,146.256877,0.517876,1086.280983,1.256988
414,319.470433,7.633071,12504.09,40.045911,7.140591,35.0,6.17886,1.004779,341.433554,0.41291,2028.136619,3.005061
