technique,anode_material,anode_symbol,cathode_material,cathode_symbol,tab_thickness_um,surface_coating,power_W,pulse_energy_J,amplitude_um,force_N,weld_time_ms,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,ambient_humidity_pct,clamp_area_mm2,linear_energy_density_J_per_mm,total_energy_input_J,nugget_diameter_mm,bond_area_mm2,porosity_pct,imc_thickness_um,peak_temp_C,haz_width_mm,contact_resistance_mOhm,tensile_shear_strength_N,peel_strength_N,visual_defect_score,microhardness_HV,forward_pass_fail,pressure_MPa,effective_energy_J,resistance_growth_pct_1000cyc,strength_retention_pct_1000cyc,cycles_to_failure,crack_growth_mm,delamination_probability,reliability_class
USW,Nickel,Ni,Copper,Cu,103.4,Bare,960.38,,42.74,600.68,578.7,,,37.0,51.9,4.4,,391.349,6.0,28.274,3.898,3.621,189.1,0.46,0.2375,5785.6,3766.7,87.2,108.3,True,136.584,230.527,10.13,100.0,10547,0.135,0.2823,A
USW,Copper,Cu,Aluminum,Al,232.7,Bare,722.96,,34.92,237.09,136.6,,,85.2,55.7,20.38,,65.239,2.487,4.858,14.073,2.532,179.7,0.108,0.7674,851.3,564.1,63.2,93.9,False,11.631,19.493,19.45,86.74,6148,0.353,0.5677,B
USW,Copper,Cu,Aluminum,Al,214.7,Carbon-coated,1427.86,,40.31,382.34,173.0,,,117.6,42.9,11.78,,170.561,4.042,12.831,10.973,3.836,222.3,0.172,0.4994,2003.9,1288.7,68.9,89.7,True,32.443,63.554,14.47,79.59,6020,0.339,0.4878,B
RSW,Copper,Cu,Aluminum,Al,59.6,Nickel-plated,5286.93,,,674.43,253.1,,,115.6,55.3,11.0,,895.855,6.0,28.274,6.19,11.149,331.5,0.872,0.2319,3308.7,2134.3,75.5,92.4,True,61.333,544.051,21.32,72.25,8015,0.263,0.7722,C
Laser,StainlessSteel,SS304,Nickel,Ni,59.2,Nickel-plated,1756.5,10.4812,,365.24,1116.8,86.375,113.753,76.9,74.1,19.63,20.3357,1709.643,6.0,28.274,15.904,12.0,919.5,3.5,0.2877,2950.4,1895.2,52.9,139.0,False,18.602,1589.934,26.05,71.96,7090,0.551,0.9751,C
USW,Copper,Cu,Aluminum,Al,238.3,Nickel-plated,1333.35,,46.45,171.56,362.6,,,8.1,61.8,13.2,,350.376,5.021,19.798,8.243,2.687,122.3,0.232,0.4488,3858.6,2527.9,77.2,99.7,True,12.997,104.696,12.91,94.64,8779,0.219,0.3378,A
RSW,Aluminum,Al,Aluminum,Al,187.1,Tin-plated,5775.16,,,1973.7,103.6,,,86.0,28.1,16.85,,375.164,6.0,28.274,9.153,3.243,224.4,0.375,0.189,5031.6,3287.0,82.2,78.4,True,117.156,175.977,11.27,93.68,8581,0.197,0.3802,A
USW,Aluminum,Al,Aluminum,Al,112.5,Bare,2278.35,,44.25,980.95,168.8,,,20.7,79.6,23.55,,274.013,5.999,28.263,7.011,2.672,154.4,0.347,0.392,5677.9,3700.3,79.1,83.6,True,41.659,159.213,13.17,100.0,9338,0.169,0.3421,A
USW,Copper,Cu,Aluminum,Al,97.5,Carbon-coated,2354.9,,18.43,692.22,183.2,,,60.1,18.3,22.05,,245.481,5.483,23.611,7.944,3.092,179.3,0.264,0.4412,4430.7,2907.9,76.3,94.3,True,31.386,126.451,12.14,92.02,8571,0.222,0.3506,A
USW,StainlessSteel,SS304,Nickel,Ni,220.5,Tin-plated,1506.47,,19.16,886.36,595.5,,,21.7,53.5,12.15,,514.164,6.0,28.274,5.402,4.188,271.3,0.939,0.2548,5703.3,3696.3,88.3,129.5,True,72.961,337.276,11.69,100.0,9795,0.169,0.303,A
Laser,Aluminum,Al,Aluminum,Al,154.4,Bare,985.59,,,507.31,1495.5,10.456,,18.5,50.8,15.87,94.2651,884.351,6.0,28.274,4.7,5.455,230.0,0.822,0.2904,4258.7,2768.2,82.8,89.1,True,31.973,442.574,10.59,95.2,8810,0.225,0.4184,A
USW,Nickel,Ni,Aluminum,Al,95.6,Bare,1375.77,,18.81,383.96,371.0,,,23.9,35.2,10.87,,291.543,6.0,28.274,6.259,2.622,182.3,0.482,0.3362,6098.8,3969.2,82.4,107.7,True,35.315,207.22,9.58,100.0,9959,0.166,0.287,A
USW,Copper,Cu,Copper,Cu,231.3,Nickel-plated,2136.44,,37.0,157.47,157.8,,,87.9,35.5,8.1,,226.65,3.97,12.378,9.431,2.277,190.8,0.163,0.3659,2967.6,1954.9,76.4,101.2,True,19.429,64.428,11.04,92.56,9055,0.227,0.3574,A
USW,Nickel,Ni,Aluminum,Al,206.4,Bare,1894.68,,25.44,1156.38,165.6,,,104.7,13.0,8.82,,190.731,4.861,18.562,9.321,2.667,227.2,0.271,0.157,3673.9,2378.2,73.5,111.2,True,131.094,98.628,14.36,89.84,10018,0.238,0.4262,B
RSW,StainlessSteel,SS304,Nickel,Ni,139.0,Oxide,3243.68,,,633.0,105.4,,,79.4,17.4,17.8,,217.294,6.0,28.274,11.009,3.517,253.0,0.53,0.5453,5349.3,3494.9,73.1,118.9,True,35.554,176.798,14.96,92.53,7848,0.271,0.4954,A
RSW,StainlessSteel,SS304,Nickel,Ni,161.4,Bare,5877.31,,,1819.98,294.7,,,102.5,39.0,14.84,,1175.173,6.0,28.274,6.462,11.597,617.1,2.364,0.1305,3825.3,2474.2,78.0,136.4,True,122.638,896.942,10.76,76.14,8792,0.277,0.6975,B
RSW,StainlessSteel,SS304,Nickel,Ni,111.5,Carbon-coated,1353.35,,,2451.49,440.6,,,27.1,23.5,21.61,,388.399,6.0,28.274,5.659,4.566,279.9,0.955,0.2255,5427.9,3535.3,88.0,124.0,True,113.426,343.874,9.84,95.88,8932,0.162,0.3886,A
USW,Aluminum,Al,Aluminum,Al,159.8,Oxide,1480.61,,38.67,629.77,461.2,,,-5.2,45.2,22.36,,465.382,6.0,28.274,6.466,2.441,145.9,0.453,0.5565,5893.8,3846.7,85.5,82.8,True,28.168,222.477,10.97,100.0,9770,0.228,0.3306,A
RSW,Nickel,Ni,Copper,Cu,182.5,Nickel-plated,7579.98,,,578.3,127.1,,,84.7,49.9,17.09,,537.266,6.0,28.274,10.364,3.966,241.8,0.491,0.2361,4723.3,3072.1,71.7,112.1,True,33.844,248.825,10.54,90.6,7833,0.315,0.5163,A
Laser,Copper,Cu,Copper,Cu,125.8,Bare,1947.03,2.013,,251.8,194.0,89.517,52.418,51.5,48.5,18.19,21.7504,234.81,5.917,27.499,14.923,1.925,158.3,0.188,0.4672,5494.9,3580.0,64.8,102.8,False,13.844,84.043,12.33,98.78,9176,0.319,0.4994,A
RSW,Copper,Cu,StainlessSteel,SS304,99.7,Carbon-coated,6475.83,,,1385.43,357.8,,,38.5,45.2,22.0,,1430.569,6.0,28.274,5.087,10.561,398.0,1.703,0.3129,3572.8,2349.3,72.3,117.4,True,62.96,916.197,11.88,83.64,9564,0.327,0.7001,B
Laser,Nickel,Ni,Copper,Cu,127.4,Carbon-coated,1531.48,5.9318,,275.94,274.7,71.328,91.656,40.6,11.2,19.36,21.471,312.169,6.0,28.274,7.171,2.495,169.2,0.316,0.4749,6074.0,3943.9,86.2,119.0,True,14.252,143.203,8.72,100.0,10151,0.183,0.4134,A
Laser,Aluminum,Al,Aluminum,Al,165.3,Nickel-plated,908.02,6.0435,,415.88,2437.0,50.598,18.791,6.9,57.9,4.57,17.9457,1438.426,6.0,28.274,6.455,8.46,293.2,1.278,0.0904,3287.6,2153.9,77.7,100.3,True,90.968,714.95,12.48,86.69,8407,0.266,0.5861,B
RSW,Copper,Cu,Copper,Cu,146.8,Carbon-coated,5663.48,,,1361.77,376.7,,,56.3,19.4,21.19,,1317.14,6.0,28.274,5.609,6.819,252.1,0.76,0.3357,4068.2,2648.0,91.5,106.9,True,64.279,529.036,12.47,87.23,8684,0.225,0.5414,B
RSW,Copper,Cu,Copper,Cu,40.0,Bare,3523.28,,,1961.95,468.2,,,70.2,76.3,21.28,,1138.386,6.0,28.274,6.308,9.115,292.3,0.93,0.2345,3959.5,2569.1,69.4,120.0,True,92.187,660.742,16.2,81.5,7836,0.231,0.6225,B
RSW,Nickel,Ni,Copper,Cu,40.7,Bare,4930.81,,,789.94,335.7,,,85.2,25.4,12.14,,1104.316,6.0,28.274,3.974,10.746,396.1,1.433,0.2462,3654.2,2431.6,84.6,116.5,True,65.057,820.147,12.31,80.8,9106,0.289,0.684,B
USW,Copper,Cu,Aluminum,Al,55.5,Bare,930.85,,18.88,880.6,201.9,,,21.1,67.4,4.54,,107.426,4.046,12.857,11.493,1.737,126.4,0.176,0.1892,2347.3,1534.9,72.5,96.5,True,193.78,66.276,15.54,87.88,7699,0.236,0.4724,B
Laser,Aluminum,Al,Aluminum,Al,144.7,Bare,2874.08,3.0967,,181.5,205.5,87.81,17.143,2.1,51.7,22.28,32.7308,358.77,6.0,28.274,11.171,2.113,133.3,0.331,0.5912,5236.3,3405.5,72.8,86.4,True,8.146,149.946,16.08,100.0,9248,0.288,0.4168,B
Laser,Copper,Cu,Copper,Cu,117.3,Bare,814.48,1.6644,,209.48,299.5,85.703,265.952,27.0,55.1,22.85,9.5035,199.414,4.605,16.657,13.328,1.222,131.0,0.17,0.6669,3123.7,2025.5,68.2,96.3,False,9.167,70.144,11.08,94.98,8303,0.378,0.4645,A
Laser,StainlessSteel,SS304,Nickel,Ni,225.1,Carbon-coated,2145.5,9.4207,,639.82,1669.1,52.726,25.136,95.1,21.0,19.13,40.6912,2306.78,6.0,28.274,9.696,12.0,885.2,3.5,0.369,3520.1,2301.8,61.0,137.4,True,33.452,1478.996,17.57,77.56,7240,0.403,0.8331,B
USW,Copper,Cu,Copper,Cu,52.5,Bare,636.11,,52.0,682.77,596.6,,,69.9,18.7,18.51,,286.736,5.771,26.153,6.805,3.368,191.5,0.283,0.357,5895.7,3836.1,83.2,109.5,True,36.88,158.143,9.76,96.66,9283,0.241,0.3182,A
USW,Aluminum,Al,Aluminum,Al,152.3,Bare,2584.83,,30.29,398.15,367.5,,,81.5,16.6,5.06,,603.106,6.0,28.274,2.931,5.079,256.9,0.601,0.228,4626.5,2997.3,94.9,88.8,True,78.729,310.802,10.59,94.82,9701,0.114,0.2992,A
Laser,Copper,Cu,Aluminum,Al,80.1,Carbon-coated,1841.1,6.1165,,745.86,1123.7,30.976,30.593,46.7,31.4,24.66,59.4365,1325.437,6.0,28.274,4.671,12.0,303.0,1.126,0.4154,3469.3,2272.1,72.9,103.9,True,30.243,718.603,16.59,76.04,7388,0.236,0.7273,B
USW,Nickel,Ni,Aluminum,Al,216.9,Bare,2478.75,,37.08,276.54,181.7,,,73.5,64.0,9.21,,302.944,5.858,26.947,4.811,2.895,211.9,0.365,0.5,5875.8,3845.8,87.9,100.1,True,30.039,146.863,7.16,97.25,9535,0.172,0.2818,A
RSW,Copper,Cu,Copper,Cu,58.0,Bare,5777.65,,,428.08,304.3,,,4.8,73.8,11.8,,979.619,6.0,28.274,6.815,5.793,200.6,0.76,0.4563,4628.9,3023.3,80.8,110.1,True,36.286,528.958,14.33,92.79,7325,0.309,0.4867,A
USW,Nickel,Ni,Copper,Cu,43.1,Bare,984.94,,38.75,511.48,302.3,,,14.4,48.3,18.0,,203.021,5.25,21.645,7.18,1.864,142.6,0.314,0.3862,4643.4,3022.3,78.2,108.0,True,28.408,141.722,7.69,99.59,10485,0.25,0.2444,A
Laser,Copper,Cu,Aluminum,Al,95.6,Oxide,1481.98,4.1808,,820.68,522.3,56.209,285.909,109.4,55.0,10.47,26.3655,714.155,6.0,28.274,8.647,8.602,287.6,0.634,0.462,3105.5,2041.5,71.4,95.9,True,78.352,380.794,24.04,79.73,7082,0.27,0.6965,B
USW,Copper,Cu,Aluminum,Al,61.1,Tin-plated,1089.65,,18.21,793.93,269.4,,,35.5,32.3,9.95,,166.663,5.299,22.052,9.596,2.623,148.8,0.226,0.2565,4132.8,2734.0,76.7,92.9,True,79.803,100.607,10.12,95.57,8358,0.233,0.4159,A
RSW,Nickel,Ni,Copper,Cu,64.5,Bare,7673.17,,,2329.6,358.0,,,56.6,42.5,16.75,,1803.541,6.0,28.274,9.197,12.0,474.9,2.091,0.1932,3265.2,2127.3,59.9,125.5,True,139.112,1218.711,18.76,76.65,8125,0.417,0.8073,B
Laser,Nickel,Ni,Copper,Cu,142.4,Oxide,2193.17,,,551.86,2100.5,67.063,,70.1,14.7,22.8,32.7029,2764.002,6.0,28.274,10.824,12.0,516.5,2.263,0.626,3124.2,2009.3,55.7,119.2,True,24.205,1323.214,26.1,75.94,6261,0.459,0.9113,B
RSW,StainlessSteel,SS304,Nickel,Ni,74.1,Bare,5697.12,,,2233.35,478.1,,,85.9,27.5,15.35,,1783.497,6.0,28.274,15.676,12.0,1025.5,3.5,0.2041,2946.8,1924.7,44.8,140.7,False,145.473,1794.695,23.8,70.36,6519,0.467,0.9135,C
Laser,Copper,Cu,Aluminum,Al,193.6,Bare,2387.29,,,382.73,1194.2,103.113,,114.4,19.1,11.99,23.1521,1710.566,6.0,28.274,5.107,12.0,359.2,1.053,0.3331,3440.3,2273.0,76.7,110.4,True,31.928,668.914,19.84,70.52,7425,0.311,0.7285,C
RSW,Copper,Cu,StainlessSteel,SS304,32.8,Bare,5596.33,,,2379.66,418.2,,,29.9,53.2,5.86,,1450.044,6.0,28.274,12.613,12.0,471.5,2.198,0.08,2989.6,1931.9,51.6,127.0,False,406.252,1195.653,22.84,74.71,6973,0.449,0.8682,C
USW,Aluminum,Al,Aluminum,Al,85.7,Bare,1688.1,,46.8,896.91,451.5,,,4.4,64.3,13.23,,553.891,6.0,28.274,7.83,4.415,191.1,0.67,0.1449,4530.8,2956.1,78.7,82.6,True,67.805,352.034,12.2,94.07,8550,0.208,0.4477,A
RSW,Aluminum,Al,Aluminum,Al,58.7,Tin-plated,2965.02,,,874.31,101.1,,,89.9,33.5,16.92,,192.362,5.52,23.932,9.311,3.136,216.9,0.306,0.2723,4299.9,2782.5,76.0,86.7,True,51.661,135.017,10.25,96.04,8503,0.209,0.3849,A
RSW,StainlessSteel,SS304,Nickel,Ni,120.8,Bare,3328.64,,,2172.38,413.8,,,101.3,34.8,11.54,,932.024,6.0,28.274,7.775,10.536,570.6,2.12,0.1704,3721.5,2430.4,70.3,135.9,True,188.274,801.34,16.44,77.56,8137,0.363,0.7259,B
Laser,Copper,Cu,Aluminum,Al,66.6,Nickel-plated,381.68,,,753.44,2645.6,96.915,,40.9,61.2,10.5,3.9383,605.862,6.0,28.274,6.967,6.297,213.8,0.601,0.216,3495.0,2234.5,86.5,86.8,True,71.776,358.292,19.74,88.07,6823,0.291,0.4978,B
RSW,StainlessSteel,SS304,Nickel,Ni,78.0,Tin-plated,3901.01,,,782.04,491.2,,,57.7,14.1,9.95,,1154.637,6.0,28.274,8.847,12.0,690.0,2.997,0.1039,3659.1,2379.2,67.8,134.3,True,78.577,1145.604,17.67,76.33,7922,0.384,0.8366,B
RSW,Copper,Cu,Aluminum,Al,211.1,Bare,2483.76,,,1940.98,494.9,,,66.1,67.8,15.23,,769.403,6.0,28.274,4.826,6.248,224.4,0.509,0.2047,3715.9,2376.8,83.3,102.1,True,127.463,295.042,15.83,86.94,8024,0.209,0.4023,B
USW,Copper,Cu,Aluminum,Al,190.4,Bare,2235.08,,36.41,1038.17,362.3,,,32.6,17.5,22.61,,541.65,6.0,28.274,4.842,4.194,173.2,0.398,0.3091,4988.9,3228.8,89.8,91.2,True,45.92,218.732,8.47,92.89,7632,0.216,0.3207,A
Laser,Copper,Cu,Copper,Cu,124.7,Nickel-plated,677.86,9.4134,,405.48,2249.1,16.298,22.217,1.6,11.8,21.02,41.5916,1102.884,6.0,28.274,5.129,4.937,174.8,0.615,0.2775,5451.1,3564.1,86.8,102.9,True,19.292,415.938,7.56,98.22,8161,0.251,0.3825,A
RSW,StainlessSteel,SS304,Nickel,Ni,139.6,Nickel-plated,4459.1,,,1143.58,442.5,,,5.1,51.7,9.39,,1361.503,6.0,28.274,10.018,12.0,618.5,2.895,0.1147,3492.3,2275.5,54.2,139.3,True,121.804,1105.667,22.37,76.73,7596,0.42,0.818,B
RSW,Copper,Cu,Aluminum,Al,96.5,Nickel-plated,2273.37,,,1133.29,225.5,,,95.2,52.1,11.14,,308.957,6.0,28.274,7.708,4.777,223.2,0.319,0.1651,4377.1,2862.9,79.4,95.0,True,101.775,164.27,13.64,85.83,7093,0.256,0.4768,B
USW,Nickel,Ni,Aluminum,Al,180.8,Bare,1349.05,,30.17,174.53,152.1,,,63.2,22.9,15.85,,130.143,3.763,11.124,12.281,1.67,172.5,0.194,0.5159,2004.9,1321.7,69.7,97.5,False,11.012,58.556,12.19,91.45,8686,0.289,0.4741,A
Laser,Aluminum,Al,Aluminum,Al,183.3,Oxide,690.28,6.1087,,501.09,1168.9,98.217,28.888,49.1,79.3,9.02,7.0282,566.621,6.0,28.274,13.602,3.964,212.8,0.53,0.4942,4064.8,2638.4,68.3,85.0,False,55.572,268.417,21.53,91.42,6691,0.322,0.5829,B
USW,Aluminum,Al,Aluminum,Al,247.3,Nickel-plated,1484.42,,21.56,197.12,509.1,,,-6.9,31.3,24.79,,443.182,5.411,22.992,8.477,2.589,122.3,0.319,0.432,4503.1,2923.1,77.3,78.2,True,7.951,142.467,13.57,98.43,8715,0.265,0.3359,A
Laser,Copper,Cu,Copper,Cu,135.5,Bare,1145.17,9.1268,,355.11,1007.1,54.82,220.697,8.1,55.0,20.05,20.8896,1503.346,6.0,28.274,7.217,7.041,206.3,0.776,0.4987,3973.3,2527.9,89.2,106.7,True,17.707,541.05,18.65,91.82,6932,0.257,0.5731,B
Laser,Copper,Cu,Copper,Cu,186.2,Oxide,1368.78,10.9531,,521.42,1548.8,38.593,298.591,48.7,48.9,11.33,35.4672,3298.012,6.0,28.274,12.532,12.0,376.6,1.609,0.5749,3403.4,2218.7,57.9,120.7,False,46.038,1189.471,24.06,74.57,6467,0.425,0.8875,C
RSW,StainlessSteel,SS304,Nickel,Ni,137.2,Carbon-coated,4044.1,,,1598.57,498.2,,,51.0,75.6,19.58,,1319.099,6.0,28.274,8.436,12.0,651.7,2.827,0.3294,3609.6,2306.0,61.3,140.0,True,81.658,1078.845,23.51,79.57,8446,0.34,0.8005,B
RSW,Nickel,Ni,Copper,Cu,136.4,Bare,3906.51,,,1338.88,422.5,,,58.9,41.8,9.64,,1151.961,6.0,28.274,4.767,7.704,313.8,1.09,0.1996,3695.7,2397.8,82.3,116.5,True,138.928,612.11,11.13,84.39,8617,0.224,0.5098,B
RSW,Copper,Cu,Copper,Cu,235.6,Bare,4240.37,,,2132.54,128.9,,,41.4,10.8,9.13,,348.411,4.898,18.841,7.252,1.967,153.7,0.223,0.1641,4604.3,2991.8,75.5,102.5,True,233.505,111.418,11.17,99.83,10490,0.196,0.3146,A
Laser,Nickel,Ni,Copper,Cu,140.1,Tin-plated,1112.7,6.8863,,683.23,69.0,73.252,178.636,38.7,57.2,15.24,15.1902,79.999,4.228,14.04,14.18,1.531,140.1,0.149,0.384,2382.3,1526.3,61.9,103.8,False,44.824,42.038,13.16,91.47,7478,0.35,0.4856,A
Laser,Nickel,Ni,Copper,Cu,95.3,Nickel-plated,539.04,,,792.85,651.8,40.95,,96.9,14.6,8.21,13.1635,210.822,6.0,28.274,9.247,3.049,221.3,0.291,0.1128,5383.3,3478.7,80.3,115.9,True,96.517,127.616,13.67,94.42,9607,0.234,0.4258,A
Laser,Copper,Cu,Copper,Cu,216.9,Bare,1019.1,5.4835,,441.83,2848.5,36.901,89.954,10.6,42.9,14.73,27.6172,2303.763,6.0,28.274,2.879,8.691,248.6,1.031,0.3659,4400.7,2822.8,83.5,113.1,True,29.988,740.022,9.07,89.92,8740,0.236,0.5279,B
USW,Copper,Cu,Copper,Cu,237.5,Nickel-plated,682.28,,42.64,1104.96,557.4,,,105.7,37.2,10.58,,267.574,4.591,16.556,10.537,2.823,212.8,0.19,0.1479,3589.4,2351.7,76.4,99.8,True,104.475,85.186,10.01,86.72,8896,0.218,0.4987,B
USW,Copper,Cu,Aluminum,Al,30.6,Oxide,859.98,,26.28,333.22,430.5,,,9.2,73.0,7.04,,226.837,6.0,28.274,8.909,3.055,135.1,0.306,0.5471,5194.5,3370.5,82.7,91.6,True,47.343,155.051,18.19,94.33,7201,0.205,0.4109,B
USW,Nickel,Ni,Copper,Cu,60.3,Nickel-plated,2323.79,,48.89,1082.19,582.9,,,25.1,21.9,6.65,,1000.03,6.0,28.274,4.594,8.087,300.0,1.213,0.1106,3595.4,2354.2,73.3,131.7,True,162.685,686.65,15.06,87.38,8948,0.239,0.5298,B
USW,Copper,Cu,Aluminum,Al,141.1,Bare,2559.38,,34.17,561.01,498.5,,,84.9,30.0,8.49,,837.579,6.0,28.274,3.567,7.727,264.4,0.643,0.2466,3574.9,2356.2,89.0,96.4,True,66.076,387.089,10.65,82.58,8380,0.16,0.5246,B
RSW,Copper,Cu,Copper,Cu,109.3,Bare,7052.64,,,2430.17,68.1,,,83.9,63.9,21.97,,322.266,5.81,26.508,10.364,3.024,203.0,0.267,0.243,5653.5,3660.7,68.7,96.4,True,110.63,145.143,11.28,95.02,9075,0.267,0.42,A
USW,Aluminum,Al,Aluminum,Al,173.2,Carbon-coated,1084.71,,16.55,1003.78,415.5,,,79.5,58.8,19.45,,251.756,5.333,22.335,7.494,2.508,203.1,0.285,0.2942,4524.6,2933.0,81.9,86.3,True,51.611,122.481,8.08,93.31,10172,0.183,0.3453,A
Laser,Copper,Cu,Aluminum,Al,184.8,Bare,1645.57,5.697,,282.0,2852.1,103.15,180.034,114.6,39.6,10.25,15.9531,3986.045,6.0,28.274,12.128,12.0,560.8,2.319,0.3653,2887.6,1829.8,59.7,111.0,False,27.523,1538.915,23.3,66.95,6092,0.454,0.8522,C
USW,Copper,Cu,Aluminum,Al,34.9,Nickel-plated,2375.33,,20.41,1129.67,191.5,,,73.8,56.6,18.72,,263.88,6.0,28.274,6.782,4.436,204.8,0.338,0.1426,4619.1,3008.1,81.3,96.7,True,60.353,177.091,12.66,90.84,6949,0.225,0.3941,A
Laser,Copper,Cu,Aluminum,Al,45.8,Nickel-plated,1616.67,1.0885,,937.58,2836.7,90.041,71.85,59.9,40.6,8.51,17.9549,2840.325,6.0,28.274,14.434,12.0,571.5,2.731,0.1884,2675.2,1725.5,50.3,116.8,False,110.121,1821.532,23.11,71.36,7101,0.518,0.8903,C
RSW,Copper,Cu,Copper,Cu,156.3,Oxide,1256.65,,,1507.51,56.8,,,42.2,73.0,21.6,,50.031,2.606,5.335,19.881,1.062,136.1,0.105,0.7893,886.0,546.7,49.3,104.0,False,69.781,19.558,19.11,85.93,5430,0.433,0.6764,B
USW,Copper,Cu,Aluminum,Al,62.3,Carbon-coated,1031.26,,28.68,445.32,414.4,,,18.1,32.9,19.69,,267.551,5.698,25.504,7.799,2.91,141.8,0.292,0.4925,4893.7,3195.4,78.9,98.7,True,22.611,145.489,11.92,96.7,8027,0.226,0.3444,A
USW,Aluminum,Al,Aluminum,Al,121.1,Tin-plated,667.54,,32.93,1125.01,465.1,,,18.4,75.7,18.7,,201.666,5.382,22.753,10.866,1.836,139.7,0.271,0.3461,4107.1,2654.7,71.8,97.3,True,60.171,114.025,10.67,94.36,8212,0.295,0.3844,A
USW,Copper,Cu,Aluminum,Al,99.1,Nickel-plated,2463.64,,34.45,392.14,579.4,,,80.0,70.1,6.55,,939.332,6.0,28.274,8.296,9.623,284.5,0.8,0.1737,3178.7,2081.6,66.7,96.2,True,59.899,495.083,22.06,75.58,7282,0.37,0.6539,B
RSW,Copper,Cu,StainlessSteel,SS304,219.7,Tin-plated,5295.04,,,1396.98,131.0,,,66.7,59.1,8.75,,436.487,6.0,28.274,8.764,3.386,215.5,0.434,0.1451,5292.9,3428.5,76.6,114.0,True,159.58,199.629,13.49,96.05,9408,0.193,0.3661,A
Laser,Copper,Cu,Copper,Cu,96.9,Oxide,1069.62,3.6791,,460.97,2161.8,102.531,66.709,90.9,22.8,15.97,10.4322,1599.593,6.0,28.274,7.63,10.042,323.9,0.999,0.6009,3894.7,2537.6,67.4,102.5,True,28.861,714.936,19.38,75.96,7671,0.305,0.7583,B
RSW,Nickel,Ni,Copper,Cu,57.3,Oxide,4060.93,,,1501.31,297.2,,,17.3,27.3,14.08,,776.211,6.0,28.274,9.441,6.356,252.5,0.97,0.3372,3366.7,2164.5,74.6,112.4,True,106.628,539.226,15.08,86.78,7532,0.258,0.6413,B
USW,Copper,Cu,Aluminum,Al,186.4,Tin-plated,1974.17,,20.12,1146.95,385.7,,,3.1,46.7,19.81,,440.409,6.0,28.274,6.538,3.553,134.7,0.341,0.2421,5205.2,3402.8,84.5,89.3,True,57.905,179.678,11.03,95.16,8121,0.216,0.3776,A
Laser,Copper,Cu,Aluminum,Al,144.7,Bare,1151.98,,,857.04,1935.5,71.277,,37.5,43.5,9.07,16.1621,1337.811,6.0,28.274,4.173,10.956,269.1,0.97,0.3053,3499.3,2250.1,82.6,105.7,True,94.47,611.88,15.47,79.88,7352,0.297,0.6792,B
RSW,Nickel,Ni,Copper,Cu,92.6,Nickel-plated,1489.91,,,443.84,164.6,,,-7.0,51.0,22.42,,137.604,4.251,14.196,12.483,1.678,103.0,0.202,0.3546,2576.3,1660.0,68.5,105.8,False,19.795,74.225,12.09,93.31,9171,0.281,0.4639,A
RSW,Copper,Cu,StainlessSteel,SS304,53.1,Bare,2913.63,,,1757.97,422.7,,,59.1,18.8,14.02,,812.161,6.0,28.274,3.948,7.98,330.3,1.171,0.1102,3700.4,2370.0,81.8,124.8,True,125.374,615.939,14.96,85.95,9193,0.23,0.5633,B
Laser,Nickel,Ni,Copper,Cu,191.9,Bare,754.67,,,195.03,448.9,88.938,,88.2,22.8,22.54,8.4854,203.249,4.797,18.072,10.222,2.739,198.1,0.202,0.575,3511.1,2271.1,73.2,104.5,True,8.653,73.906,10.39,89.62,7529,0.296,0.4431,B
USW,Aluminum,Al,Aluminum,Al,73.8,Bare,1074.41,,40.74,753.55,596.3,,,22.5,69.2,14.15,,444.007,6.0,28.274,4.758,3.671,193.4,0.573,0.3431,5384.6,3510.9,86.6,92.4,True,53.264,294.403,4.44,100.0,8972,0.156,0.2847,A
Laser,Nickel,Ni,Copper,Cu,161.1,Bare,2323.66,0.5956,,290.17,2079.5,67.911,179.493,30.2,77.6,22.73,34.2164,2988.113,6.0,28.274,8.892,12.0,450.5,2.103,0.3751,3303.0,2152.2,65.1,116.9,True,12.765,1226.042,22.75,77.55,8470,0.374,0.7789,B
Laser,Nickel,Ni,Copper,Cu,109.4,Tin-plated,659.27,4.4173,,599.76,341.2,30.328,94.139,82.5,36.9,4.9,21.7381,191.747,6.0,28.274,11.614,3.107,202.3,0.263,0.2118,5037.9,3280.0,69.4,109.9,True,122.362,110.766,11.0,91.09,8756,0.329,0.4456,A
RSW,StainlessSteel,SS304,Nickel,Ni,244.5,Nickel-plated,4544.53,,,2013.46,421.7,,,87.0,14.4,22.11,,1127.674,6.0,28.274,3.691,9.06,508.2,1.862,0.2076,4088.4,2660.2,87.1,130.7,True,91.085,699.75,11.02,83.56,8971,0.237,0.533,B
USW,Copper,Cu,Copper,Cu,60.3,Nickel-plated,2565.07,,31.55,353.33,318.3,,,45.9,39.9,22.84,,524.047,6.0,28.274,6.54,3.436,183.5,0.386,0.3122,6383.5,4129.0,86.1,112.3,True,15.47,238.279,9.18,98.68,8394,0.133,0.3646,A
RSW,Nickel,Ni,Copper,Cu,202.6,Bare,4459.8,,,2249.39,368.2,,,59.6,18.9,5.1,,1164.028,6.0,28.274,2.893,6.857,288.8,0.933,0.0805,3855.0,2488.7,94.7,102.8,True,441.42,516.739,13.79,89.74,8706,0.171,0.4436,B
