date,disco,allocated_mw,peak_demand_mw,energy_delivered_mwh,load_rejection_mw,technical_losses_percent,commercial_losses_percent
2023-02-03,Yola,32.37,41.96,557.47,5.04,19.29,37.04
2023-02-04,Abuja,637.8,807.62,11821.65,123.06,12.25,27.88
2023-02-04,Benin,356.23,503.76,6740.87,124.17,21.42,22.69
2023-02-04,Eko,849.06,1504.27,15928.7,175.18,16.6,38.53
2023-02-04,Enugu,560.38,706.94,10734.82,149.07,16.55,19.85
2023-02-04,Ibadan,613.51,985.39,13391.3,219.41,20.72,25.98
2023-02-04,Ikeja,936.41,1213.8,19516.64,144.0,19.8,20.74
2023-02-04,Jos,133.73,173.74,2248.22,42.21,20.45,27.87
2023-02-04,Kaduna,271.43,339.32,4591.11,40.64,23.14,21.04
2023-02-04,Kano,385.21,486.61,6985.54,98.53,18.33,21.13
2023-02-04,Port Harcourt,393.05,563.88,7155.57,65.19,24.32,30.41
2023-02-04,Yola,51.21,74.23,992.17,13.43,19.84,32.55
2023-02-05,Abuja,411.52,595.54,9063.02,119.11,17.05,17.88
2023-02-05,Benin,247.65,314.6,4661.65,35.38,19.77,20.16
2023-02-05,Eko,497.7,864.7,8971.44,125.59,15.13,15.45
2023-02-05,Enugu,373.04,463.1,7328.6,100.05,18.68,32.22
2023-02-05,Ibadan,349.29,421.25,7384.33,91.06,22.21,35.53
2023-02-05,Ikeja,680.84,1015.17,12800.98,229.76,15.67,19.59
2023-02-05,Jos,113.83,196.88,2230.88,13.97,14.59,35.09
2023-02-05,Kaduna,230.55,304.81,3965.95,83.74,14.62,28.54
2023-02-05,Kano,312.86,387.93,6473.07,38.24,14.38,35.1
2023-02-05,Port Harcourt,302.47,543.94,6096.12,59.39,11.74,23.76
2023-02-05,Yola,32.98,40.94,627.21,7.89,20.29,31.42
2023-02-06,Abuja,488.17,649.56,10139.38,119.7,8.09,35.11
2023-02-06,Benin,361.37,552.56,6215.16,119.24,17.92,34.55
2023-02-06,Eko,769.85,1294.73,15326.14,109.39,19.41,30.51
2023-02-06,Enugu,511.87,666.42,9198.26,187.92,20.75,37.71
2023-02-06,Ibadan,565.65,881.45,11723.01,207.45,17.84,30.81
2023-02-06,Ikeja,770.42,1143.58,16254.71,139.66,11.44,22.85
2023-02-06,Jos,132.06,175.49,2555.16,49.17,16.62,19.7
2023-02-06,Kaduna,249.98,404.39,4773.8,86.63,19.21,34.91
2023-02-06,Kano,355.64,574.5,6538.13,135.75,18.82,23.11
2023-02-06,Port Harcourt,399.78,525.53,8382.44,66.21,18.12,21.62
2023-02-06,Yola,50.04,84.51,1074.22,16.43,11.19,17.21
2023-02-07,Abuja,547.18,798.57,9294.97,97.33,8.57,36.98
2023-02-07,Benin,306.73,470.65,5224.87,92.04,13.49,37.45
2023-02-07,Eko,795.02,1109.19,17654.03,317.09,22.03,36.12
2023-02-07,Enugu,438.99,678.69,7552.19,56.4,24.98,23.17
2023-02-07,Ibadan,561.09,944.88,12314.93,224.04,12.11,16.01
2023-02-07,Ikeja,831.76,1063.03,14085.49,173.11,21.32,29.15
2023-02-07,Jos,134.42,214.08,2445.42,14.02,20.99,30.59
2023-02-07,Kaduna,307.26,375.89,6705.18,87.83,17.58,30.62
2023-02-07,Kano,421.31,653.94,8546.61,167.35,20.86,26.06
2023-02-07,Port Harcourt,453.85,650.61,8247.88,126.65,23.78,38.23
2023-02-07,Yola,45.22,68.58,817.16,18.03,24.68,31.24
2023-02-08,Abuja,640.13,995.97,10959.04,151.34,19.47,31.94
2023-02-08,Benin,337.42,595.55,6007.49,84.39,19.75,32.43
2023-02-08,Eko,785.17,1071.9,13926.8,228.31,18.19,19.48
2023-02-08,Enugu,531.94,783.61,11067.89,186.82,10.89,15.48
2023-02-08,Ibadan,597.37,935.37,12543.42,209.94,21.65,39.02
2023-02-08,Ikeja,911.71,1361.27,17515.16,133.21,17.73,21.93
2023-02-08,Jos,169.33,262.45,3447.09,34.96,8.88,15.79
2023-02-08,Kaduna,293.75,367.4,6004.51,107.01,23.01,31.48
2023-02-08,Kano,366.15,628.98,8098.07,58.22,20.54,22.16
2023-02-08,Port Harcourt,491.94,884.68,8353.21,181.63,18.58,39.33
2023-02-08,Yola,49.58,84.71,851.58,9.95,9.14,39.38
2023-02-09,Abuja,669.09,1179.46,11582.35,144.31,9.21,20.27
2023-02-09,Benin,324.31,480.46,5971.04,42.26,10.85,18.68
2023-02-09,Eko,863.71,1429.94,19525.54,200.31,12.73,34.96
2023-02-09,Enugu,477.96,659.41,8696.51,66.39,12.36,23.88
2023-02-09,Ibadan,583.62,722.25,10541.96,200.01,10.5,23.57
2023-02-09,Ikeja,1006.93,1301.92,17416.32,247.06,13.14,29.09
2023-02-09,Jos,165.06,211.66,3348.12,41.54,10.45,30.6
2023-02-09,Kaduna,282.0,420.94,4876.82,67.08,13.21,35.56
2023-02-09,Kano,349.78,507.59,6838.43,111.06,17.76,31.68
2023-02-09,Port Harcourt,491.54,844.13,9183.53,128.49,22.28,39.74
2023-02-09,Yola,56.32,80.13,1012.07,13.9,20.61,27.31
2023-02-10,Abuja,556.19,788.04,12213.28,123.5,13.58,26.35
2023-02-10,Benin,317.75,405.32,5712.64,122.47,10.98,29.19
2023-02-10,Eko,646.21,965.29,13356.21,109.18,17.4,24.3
2023-02-10,Enugu,441.2,566.83,8923.46,68.64,12.74,20.47
2023-02-10,Ibadan,418.83,710.1,7754.37,158.38,24.49,29.28
2023-02-10,Ikeja,676.31,963.56,14599.11,142.17,9.48,28.92
2023-02-10,Jos,139.31,233.7,2486.77,42.05,11.75,20.46
2023-02-10,Kaduna,280.81,379.04,5161.15,28.14,22.8,34.81
2023-02-10,Kano,349.5,576.72,6190.36,83.0,13.97,17.34
2023-02-10,Port Harcourt,377.14,660.92,6426.6,70.69,11.53,20.95
2023-02-10,Yola,47.24,69.95,925.71,15.5,10.63,27.18
2023-02-11,Abuja,503.21,905.65,10777.14,110.38,22.07,19.27
2023-02-11,Benin,245.07,324.14,4617.67,62.04,18.46,37.77
2023-02-11,Eko,613.05,920.05,10484.07,67.73,17.37,25.95
2023-02-11,Enugu,448.96,582.04,7609.81,105.38,12.04,16.24
2023-02-11,Ibadan,478.45,606.17,9784.23,88.19,10.95,24.49
2023-02-11,Ikeja,799.83,1147.96,17039.98,110.09,21.14,20.92
2023-02-11,Jos,128.75,198.21,2880.87,27.84,9.12,15.48
2023-02-11,Kaduna,268.47,406.69,5759.13,45.73,13.87,15.75
2023-02-11,Kano,371.13,594.08,8313.04,66.67,18.39,31.96
2023-02-11,Port Harcourt,346.67,592.42,7794.23,126.69,20.56,21.94
2023-02-11,Yola,38.08,67.71,642.09,11.99,20.01,30.57
2023-02-12,Abuja,619.95,870.4,10708.83,144.35,12.44,23.58
2023-02-12,Benin,421.74,742.8,7555.19,89.3,23.79,16.55
2023-02-12,Eko,720.85,935.43,14684.71,104.63,24.46,26.17
2023-02-12,Enugu,547.78,738.4,10750.53,163.55,20.77,33.85
2023-02-12,Ibadan,616.35,1074.07,13377.61,201.62,8.95,15.17
2023-02-12,Ikeja,900.53,1439.15,17350.67,198.77,23.04,37.39
2023-02-12,Jos,184.42,256.04,3862.95,33.47,11.24,19.62
2023-02-12,Kaduna,312.96,456.28,6817.95,42.55,20.49,28.29
2023-02-12,Kano,410.16,613.47,7628.77,114.36,15.38,19.11
2023-02-12,Port Harcourt,436.09,666.36,9687.58,88.61,20.46,31.47
2023-02-12,Yola,61.84,104.67,1249.17,18.37,23.27,24.99
2023-02-13,Abuja,390.82,662.8,8443.97,51.33,17.81,26.6
2023-02-13,Benin,236.63,423.17,4280.13,28.44,18.11,33.47
2023-02-13,Eko,492.24,785.23,9841.69,64.47,10.93,29.2
2023-02-13,Enugu,358.38,631.82,7781.3,141.59,12.41,39.24
2023-02-13,Ibadan,411.21,579.19,7032.5,47.63,19.76,26.45
2023-02-13,Ikeja,630.69,989.16,11552.42,172.36,14.11,35.59
2023-02-13,Jos,125.53,186.58,2373.07,26.21,21.7,23.2
2023-02-13,Kaduna,209.03,261.46,4097.02,51.14,22.3,20.53
2023-02-13,Kano,294.46,496.17,6402.0,63.42,15.81,22.58
2023-02-13,Port Harcourt,388.11,493.36,8694.57,118.43,17.04,15.82
2023-02-13,Yola,37.89,54.74,673.21,11.25,24.51,29.05
2023-02-14,Abuja,500.06,725.38,8750.09,141.94,23.95,31.54
2023-02-14,Benin,292.54,413.3,5881.22,64.64,22.17,35.37
2023-02-14,Eko,742.12,1056.84,13604.59,97.78,14.03,25.33
2023-02-14,Enugu,503.94,803.73,8678.13,110.15,11.09,18.92
2023-02-14,Ibadan,578.26,708.45,11169.15,87.01,22.95,28.93
2023-02-14,Ikeja,792.2,1189.46,16785.93,306.93,11.75,37.15
2023-02-14,Jos,162.32,284.03,3345.76,46.9,14.85,33.81
2023-02-14,Kaduna,289.91,465.73,5615.76,92.61,22.02,18.66
2023-02-14,Kano,421.2,641.98,9210.79,96.62,14.44,37.88
2023-02-14,Port Harcourt,398.66,680.32,7855.23,101.35,13.24,29.33
2023-02-14,Yola,45.36,55.5,836.05,4.62,24.63,39.14
2023-02-15,Abuja,511.33,719.69,10649.29,174.69,24.09,25.01
2023-02-15,Benin,302.88,411.78,6888.03,32.63,18.26,31.49
2023-02-15,Eko,631.93,803.96,14174.91,97.54,18.59,20.57
2023-02-15,Enugu,375.72,574.06,7252.68,55.63,10.91,25.45
2023-02-15,Ibadan,472.53,821.62,8176.96,102.98,9.7,15.41
2023-02-15,Ikeja,752.65,1175.23,13380.62,128.06,8.4,35.87
2023-02-15,Jos,136.67,175.12,2485.94,49.27,23.75,25.49
2023-02-15,Kaduna,207.02,253.31,4190.77,45.1,8.49,29.58
2023-02-15,Kano,272.26,455.33,5074.51,30.51,18.0,24.94
2023-02-15,Port Harcourt,409.93,625.76,7563.71,128.24,12.62,37.61
2023-02-15,Yola,38.38,58.72,656.43,8.74,22.15,35.14
2023-02-16,Abuja,392.18,662.94,8777.97,50.44,15.65,23.44
2023-02-16,Benin,276.97,346.25,5004.03,90.22,8.87,27.31
2023-02-16,Eko,524.84,735.12,10059.89,135.92,10.74,29.3
2023-02-16,Enugu,388.71,643.74,6889.21,56.28,12.56,24.03
2023-02-16,Ibadan,380.93,612.47,6529.18,42.06,14.66,32.43
2023-02-16,Ikeja,582.0,922.41,10684.85,212.91,23.23,22.43
2023-02-16,Jos,98.17,142.03,1790.95,29.62,22.04,31.83
2023-02-16,Kaduna,234.44,337.17,4158.42,75.34,14.13,31.78
2023-02-16,Kano,265.26,331.24,6036.19,38.96,24.8,39.43
2023-02-16,Port Harcourt,348.72,556.44,7067.45,125.48,12.92,26.69
2023-02-16,Yola,36.88,53.36,714.24,7.34,17.59,36.26
2023-02-17,Abuja,475.26,766.8,10331.91,126.83,21.25,15.41
2023-02-17,Benin,268.69,328.9,5948.74,106.83,13.0,20.26
2023-02-17,Eko,567.41,767.04,12479.34,74.25,10.14,39.48
2023-02-17,Enugu,368.66,629.71,6910.8,111.68,18.1,30.08
2023-02-17,Ibadan,406.53,628.17,7876.18,74.3,21.07,20.66
2023-02-17,Ikeja,667.08,893.89,13709.87,216.22,11.72,16.5
2023-02-17,Jos,93.48,146.16,2046.85,10.61,20.48,23.53
2023-02-17,Kaduna,208.88,367.06,3925.14,50.05,8.23,17.04
2023-02-17,Kano,260.01,316.35,5353.05,59.26,17.32,19.37
2023-02-17,Port Harcourt,296.04,473.16,6688.05,34.08,23.14,29.42
2023-02-17,Yola,35.71,53.57,614.8,4.53,18.22,23.52
2023-02-18,Abuja,617.38,793.93,13019.52,116.07,16.93,32.45
2023-02-18,Benin,415.01,695.28,8656.43,126.12,24.08,22.4
2023-02-18,Eko,675.14,920.34,12225.07,201.56,18.77,29.84
2023-02-18,Enugu,452.5,740.86,8480.36,135.53,17.46,23.57
2023-02-18,Ibadan,518.42,651.47,11295.88,194.68,19.05,17.59
2023-02-18,Ikeja,924.77,1514.18,19863.0,125.27,8.0,32.8
2023-02-18,Jos,151.96,205.56,2564.75,39.83,22.47,38.94
2023-02-18,Kaduna,323.85,488.59,5606.03,85.71,14.46,30.18
2023-02-18,Kano,409.32,550.2,7109.77,79.6,9.64,19.42
2023-02-18,Port Harcourt,546.03,800.74,10915.88,197.71,24.92,29.57
2023-02-18,Yola,57.89,80.83,1078.82,12.78,19.43,32.05
2023-02-19,Abuja,404.55,638.96,7107.96,110.66,19.79,32.52
2023-02-19,Benin,285.33,491.83,5649.48,91.04,18.53,19.67
2023-02-19,Eko,487.36,668.04,9483.18,138.96,22.45,19.91
2023-02-19,Enugu,336.26,597.89,5867.09,81.89,17.95,28.53
2023-02-19,Ibadan,364.94,450.42,6362.0,100.61,17.25,20.84
2023-02-19,Ikeja,710.04,1201.42,12105.82,177.11,19.72,21.31
2023-02-19,Jos,107.09,167.94,2376.06,36.73,17.91,33.26
2023-02-19,Kaduna,218.07,345.55,4273.51,34.23,19.93,28.91
2023-02-19,Kano,290.19,506.91,4911.72,56.51,8.97,34.16
2023-02-19,Port Harcourt,361.6,505.81,7540.8,79.11,20.86,26.35
2023-02-19,Yola,36.88,64.95,675.17,5.02,17.94,39.23
2023-02-20,Abuja,411.16,577.1,8155.57,61.09,19.19,39.94
2023-02-20,Benin,272.12,384.47,5225.93,36.61,23.02,25.37
2023-02-20,Eko,571.68,912.3,11120.44,168.34,9.04,35.34
2023-02-20,Enugu,446.59,709.74,10060.47,64.95,16.12,30.05
2023-02-20,Ibadan,444.55,640.54,8370.13,61.37,14.66,19.07
2023-02-20,Ikeja,759.95,1007.16,13034.19,201.93,18.12,36.8
2023-02-20,Jos,121.07,170.38,2617.32,31.73,9.35,29.15
2023-02-20,Kaduna,265.65,381.94,4935.17,38.0,10.57,25.82
2023-02-20,Kano,324.63,405.25,7283.76,106.0,17.97,35.71
2023-02-20,Port Harcourt,310.3,461.14,6386.19,108.17,21.32,21.93
2023-02-20,Yola,44.66,56.93,984.86,17.48,11.01,33.05
2023-02-21,Abuja,361.53,545.82,7333.2,137.66,19.43,27.03
2023-02-21,Benin,237.21,419.95,4016.61,93.64,9.46,35.36
2023-02-21,Eko,434.46,555.8,8445.46,127.38,14.48,16.36
2023-02-21,Enugu,319.32,556.08,6098.85,52.66,15.52,16.21
2023-02-21,Ibadan,373.87,634.01,7600.07,76.99,21.6,28.87
2023-02-21,Ikeja,612.7,967.38,13177.04,171.29,15.04,38.95
2023-02-21,Jos,94.17,147.19,1706.61,27.09,17.72,19.62
2023-02-21,Kaduna,161.46,252.3,3452.41,41.5,11.86,31.66
2023-02-21,Kano,216.81,317.65,3854.92,33.68,11.44,24.67
2023-02-21,Port Harcourt,241.49,347.42,4798.4,59.16,14.51,35.98
2023-02-21,Yola,27.71,41.66,475.81,3.36,17.76,29.15
2023-02-22,Abuja,634.23,1126.32,10840.43,82.07,8.75,19.63
2023-02-22,Benin,368.16,584.39,6285.75,141.3,22.32,22.42
2023-02-22,Eko,680.42,885.86,11949.27,93.21,16.82,21.15
2023-02-22,Enugu,497.4,892.19,10398.57,191.35,10.42,24.55
2023-02-22,Ibadan,580.84,723.76,9772.74,174.91,18.91,25.27
2023-02-22,Ikeja,932.21,1351.02,15795.39,187.01,11.01,17.46
2023-02-22,Jos,177.21,276.37,3751.81,34.49,14.68,20.92
2023-02-22,Kaduna,274.02,358.25,5914.67,83.1,17.3,26.88
2023-02-22,Kano,468.28,582.37,8655.44,95.99,21.3,39.81
2023-02-22,Port Harcourt,431.18,743.61,9392.76,72.18,14.79,25.24
2023-02-22,Yola,59.4,77.73,1282.83,11.9,20.42,25.5
2023-02-23,Abuja,586.74,987.2,12907.49,69.17,19.76,18.5
2023-02-23,Benin,303.35,463.87,5829.37,77.62,24.94,18.38
2023-02-23,Eko,701.99,1009.18,12353.62,103.63,24.14,36.99
2023-02-23,Enugu,498.88,895.45,9004.73,103.08,19.38,27.1
2023-02-23,Ibadan,477.08,674.91,9714.54,130.09,10.74,26.79
2023-02-23,Ikeja,813.1,1253.94,14685.1,262.37,8.43,23.87
2023-02-23,Jos,144.59,222.43,2655.67,44.6,17.65,34.91
2023-02-23,Kaduna,285.56,447.21,5633.87,39.97,12.44,25.48
2023-02-23,Kano,366.27,552.41,6786.61,37.34,16.44,22.14
2023-02-23,Port Harcourt,428.29,520.11,8698.19,163.8,10.96,26.79
2023-02-23,Yola,39.01,61.46,784.22,8.67,16.86,37.41
2023-02-24,Abuja,358.89,616.21,7272.09,131.78,18.15,35.25
2023-02-24,Benin,239.2,394.65,5328.87,64.97,11.07,21.72
2023-02-24,Eko,476.27,642.07,8877.0,126.95,18.0,25.66
2023-02-24,Enugu,361.16,451.07,6257.73,54.73,16.81,20.35
2023-02-24,Ibadan,359.02,517.05,7780.32,37.39,19.04,31.72
2023-02-24,Ikeja,684.63,1204.71,11584.49,100.05,23.06,26.46
2023-02-24,Jos,106.75,170.57,2228.37,40.51,24.95,33.0
2023-02-24,Kaduna,196.07,338.79,3351.96,33.2,23.26,21.4
2023-02-24,Kano,255.86,328.23,5617.23,63.97,19.47,20.98
2023-02-24,Port Harcourt,338.49,560.53,6321.43,75.55,11.56,39.41
2023-02-24,Yola,36.43,64.15,678.38,12.19,21.02,32.29
2023-02-25,Abuja,628.94,804.06,13101.08,200.5,17.78,20.17
2023-02-25,Benin,379.49,526.48,7348.81,111.41,20.67,20.81
2023-02-25,Eko,789.05,1074.29,14196.4,264.34,23.46,24.26
2023-02-25,Enugu,582.22,1012.02,12737.15,90.15,24.26,24.42
2023-02-25,Ibadan,566.83,701.43,11176.18,75.22,12.23,22.92
2023-02-25,Ikeja,1064.83,1837.14,19821.53,380.79,22.57,34.12
2023-02-25,Jos,145.21,234.39,3262.83,44.25,13.64,27.51
2023-02-25,Kaduna,339.05,510.72,5940.01,65.65,21.64,36.54
2023-02-25,Kano,386.0,683.77,7246.34,115.3,20.78,35.3
2023-02-25,Port Harcourt,552.43,766.63,12126.38,77.07,19.99,33.55
2023-02-25,Yola,57.03,77.07,1256.79,8.59,8.91,32.94
2023-02-26,Abuja,555.28,794.08,9889.43,194.87,17.33,19.73
2023-02-26,Benin,312.59,470.98,6385.0,74.48,22.09,35.74
2023-02-26,Eko,667.77,843.56,14579.53,201.2,19.85,24.07
2023-02-26,Enugu,466.53,762.88,8152.86,103.73,23.07,16.18
2023-02-26,Ibadan,524.54,843.19,10799.28,95.03,12.23,38.55
2023-02-26,Ikeja,708.34,1179.59,13570.81,100.43,8.18,28.61
2023-02-26,Jos,143.6,204.12,2720.17,29.18,16.85,26.02
2023-02-26,Kaduna,279.97,420.88,5556.35,39.62,24.71,21.25
2023-02-26,Kano,292.21,466.91,5952.88,65.61,15.18,34.63
2023-02-26,Port Harcourt,342.57,579.68,7088.6,77.31,15.79,21.42
2023-02-26,Yola,45.05,67.93,843.66,12.56,24.93,25.88
2023-02-27,Abuja,606.63,747.87,10934.73,136.86,11.73,15.01
2023-02-27,Benin,417.33,712.09,8869.74,62.74,10.05,16.69
2023-02-27,Eko,848.71,1491.42,16450.68,115.21,16.71,23.72
2023-02-27,Enugu,510.26,802.54,10772.84,67.96,8.61,39.86
2023-02-27,Ibadan,536.43,661.04,9623.14,59.91,14.66,35.06
2023-02-27,Ikeja,908.86,1332.85,18952.94,229.64,22.64,36.65
2023-02-27,Jos,135.67,226.13,2654.24,53.81,16.21,39.67
2023-02-27,Kaduna,342.4,461.95,6858.35,136.15,22.58,17.43
2023-02-27,Kano,450.4,633.87,7585.54,99.56,11.99,35.47
2023-02-27,Port Harcourt,453.87,770.0,7626.64,87.3,12.1,20.84
2023-02-27,Yola,46.15,60.56,929.14,8.65,15.1,24.42
2023-02-28,Abuja,698.49,1044.79,13118.37,92.23,24.21,16.51
2023-02-28,Benin,341.23,470.5,6388.65,50.94,21.31,18.06
2023-02-28,Eko,809.97,1032.15,13950.29,301.98,11.23,35.53
2023-02-28,Enugu,525.92,655.68,11850.5,91.56,22.61,19.22
2023-02-28,Ibadan,631.49,762.8,12548.15,208.92,23.89,37.73
2023-02-28,Ikeja,1023.73,1774.04,18422.37,189.65,12.91,24.43
2023-02-28,Jos,150.71,230.09,2676.5,46.32,10.85,22.76
2023-02-28,Kaduna,311.7,522.99,6619.48,91.53,10.65,28.68
2023-02-28,Kano,363.8,518.92,7014.38,40.72,12.66,38.89
2023-02-28,Port Harcourt,530.64,748.95,9052.03,81.57,14.67,38.69
2023-02-28,Yola,46.31,76.79,808.23,18.26,14.49,34.38
2023-03-01,Abuja,552.58,726.76,9767.43,210.76,23.6,37.19
2023-03-01,Benin,280.11,471.98,4821.91,56.14,13.33,30.89
2023-03-01,Eko,636.5,820.51,12971.02,219.16,14.5,18.31
2023-03-01,Enugu,350.56,470.62,6520.13,102.66,18.22,32.4
2023-03-01,Ibadan,406.71,689.14,7330.83,97.9,21.62,19.5
2023-03-01,Ikeja,704.86,1219.55,13291.92,215.1,8.43,32.25
2023-03-01,Jos,109.31,134.83,2236.39,18.83,14.58,17.01
2023-03-01,Kaduna,206.9,285.27,3587.28,77.22,8.1,27.1
2023-03-01,Kano,273.65,378.89,6117.77,40.64,24.42,20.14
2023-03-01,Port Harcourt,372.24,568.78,8228.97,99.09,17.09,19.89
2023-03-01,Yola,34.7,60.73,651.28,7.34,20.92,23.47
2023-03-02,Abuja,795.46,1239.69,17567.97,91.38,12.37,26.63
2023-03-02,Benin,345.76,569.25,7715.81,78.53,13.82,39.04
2023-03-02,Eko,912.72,1363.09,17259.49,340.32,17.67,34.05
2023-03-02,Enugu,588.34,826.69,11415.12,208.59,14.18,34.85
2023-03-02,Ibadan,670.11,1054.71,14239.75,228.86,22.37,24.88
2023-03-02,Ikeja,963.77,1388.91,20087.33,226.59,20.73,23.92
2023-03-02,Jos,167.93,220.3,3576.26,44.28,11.47,22.3
2023-03-02,Kaduna,346.89,516.71,6277.3,135.35,20.16,38.93
2023-03-02,Kano,421.0,625.21,9341.04,108.41,20.02,21.3
2023-03-02,Port Harcourt,476.48,607.06,8593.65,47.78,8.67,39.43
2023-03-02,Yola,49.64,79.33,1083.94,13.17,10.6,33.2
2023-03-03,Abuja,664.17,1103.76,15045.19,180.7,13.81,31.21
2023-03-03,Benin,274.26,476.78,4803.95,54.4,21.87,29.93
2023-03-03,Eko,751.59,1115.4,16480.23,151.82,22.78,17.2
2023-03-03,Enugu,487.44,832.8,8720.67,111.67,10.81,32.67
2023-03-03,Ibadan,500.32,791.1,8995.2,81.81,8.71,23.05
2023-03-03,Ikeja,948.33,1626.16,19726.71,218.7,24.2,32.98
2023-03-03,Jos,152.44,231.19,2797.85,17.66,20.34,18.03
2023-03-03,Kaduna,254.06,386.04,5128.59,71.18,10.83,24.49
2023-03-03,Kano,372.71,664.13,7888.68,140.43,20.96,29.79
2023-03-03,Port Harcourt,367.63,588.22,7551.27,103.21,16.33,28.22
2023-03-03,Yola,42.77,64.65,769.25,14.61,11.16,17.12
2023-03-04,Abuja,591.31,864.87,10915.98,158.15,13.9,38.32
2023-03-04,Benin,322.65,484.43,6055.26,103.62,8.62,26.87
2023-03-04,Eko,670.98,1175.78,11320.83,178.38,20.59,27.13
2023-03-04,Enugu,358.18,638.81,7130.73,101.82,12.02,27.09
2023-03-04,Ibadan,440.4,548.27,7679.3,154.69,12.08,19.87
2023-03-04,Ikeja,848.0,1408.75,14561.67,231.54,10.03,15.91
2023-03-04,Jos,106.25,180.68,1860.25,12.06,15.44,36.1
2023-03-04,Kaduna,227.94,331.21,3884.04,53.5,17.82,29.27
2023-03-04,Kano,310.8,431.8,5420.23,65.28,9.69,34.16
2023-03-04,Port Harcourt,419.65,747.84,9228.37,117.6,19.91,22.13
2023-03-04,Yola,42.51,62.64,837.13,13.92,12.79,22.95
2023-03-05,Abuja,635.41,947.65,14155.01,179.89,17.29,21.24
2023-03-05,Benin,354.33,606.34,7141.64,90.15,9.69,15.4
2023-03-05,Eko,1043.71,1488.53,21311.75,129.33,19.61,38.31
2023-03-05,Enugu,543.22,692.97,11022.06,179.21,14.91,37.0
2023-03-05,Ibadan,610.34,1061.71,12536.97,85.07,13.26,20.04
2023-03-05,Ikeja,1234.35,2044.39,25746.63,234.89,11.13,33.91
2023-03-05,Jos,158.11,211.16,3241.27,17.72,13.54,26.71
2023-03-05,Kaduna,285.04,510.44,5146.24,39.65,11.46,34.23
2023-03-05,Kano,415.43,639.45,7031.62,45.83,15.58,35.42
2023-03-05,Port Harcourt,533.29,667.7,10681.95,199.43,14.6,35.74
2023-03-05,Yola,47.28,83.27,1007.45,18.08,19.5,24.09
2023-03-06,Abuja,688.01,962.73,14451.44,226.76,23.8,20.12
2023-03-06,Benin,407.63,669.79,7004.27,88.12,12.81,22.61
2023-03-06,Eko,1055.69,1673.97,22281.39,414.87,14.41,35.05
2023-03-06,Enugu,524.05,902.26,9372.02,201.39,11.72,23.16
2023-03-06,Ibadan,633.19,909.42,12948.32,147.77,20.62,20.71
2023-03-06,Ikeja,959.94,1324.67,18858.79,144.38,14.03,25.0
2023-03-06,Jos,139.07,215.56,3074.29,20.24,18.16,31.62
2023-03-06,Kaduna,312.97,507.21,6029.09,78.68,8.13,32.29
2023-03-06,Kano,448.34,548.33,8522.62,176.51,15.15,27.55
2023-03-06,Port Harcourt,540.25,880.81,10963.08,183.33,22.69,26.42
2023-03-06,Yola,53.06,75.96,1199.06,16.4,9.41,36.57
2023-03-07,Abuja,504.78,772.23,9743.82,183.4,11.47,35.66
2023-03-07,Benin,299.19,368.83,6770.94,75.93,12.94,26.74
2023-03-07,Eko,802.55,1109.88,14410.59,111.33,13.06,34.5
2023-03-07,Enugu,416.56,556.73,7413.63,83.24,23.98,23.58
2023-03-07,Ibadan,529.83,790.05,9470.71,194.63,15.83,32.74
2023-03-07,Ikeja,995.89,1225.05,17308.8,314.84,12.79,19.61
2023-03-07,Jos,108.62,131.77,2329.65,15.24,15.95,30.15
2023-03-07,Kaduna,246.67,300.01,5303.56,25.44,20.95,37.33
2023-03-07,Kano,329.34,501.03,6475.45,71.39,23.09,37.35
2023-03-07,Port Harcourt,359.5,564.07,8038.97,139.71,16.65,26.32
2023-03-07,Yola,39.22,69.64,692.58,10.75,12.8,21.98
2023-03-08,Abuja,636.57,784.88,12904.09,79.43,10.63,25.99
2023-03-08,Benin,281.75,381.85,5268.39,35.53,13.15,39.16
2023-03-08,Eko,784.48,1099.0,15866.27,292.52,8.11,35.27
2023-03-08,Enugu,455.21,571.2,8088.55,176.72,17.14,15.35
2023-03-08,Ibadan,409.27,601.62,8577.35,130.95,24.92,22.19
2023-03-08,Ikeja,840.09,1276.94,16158.27,126.64,24.62,36.33
2023-03-08,Jos,120.31,187.92,2185.3,31.66,19.81,27.88
2023-03-08,Kaduna,276.16,432.68,5254.09,91.59,10.9,24.61
2023-03-08,Kano,306.26,446.85,6581.65,75.11,21.5,29.41
2023-03-08,Port Harcourt,344.01,579.99,6271.18,57.56,16.58,21.52
2023-03-08,Yola,34.21,54.37,679.73,7.99,24.44,29.28
2023-03-09,Abuja,634.88,978.69,13972.43,174.55,20.21,24.3
2023-03-09,Benin,316.95,467.42,6074.95,114.14,12.15,39.17
2023-03-09,Eko,1012.16,1364.97,19117.95,373.15,24.43,26.09
2023-03-09,Enugu,488.16,739.88,10215.45,88.87,20.52,16.29
2023-03-09,Ibadan,490.72,702.6,9284.81,95.54,16.35,23.02
2023-03-09,Ikeja,969.24,1343.06,21952.76,216.46,15.56,29.41
2023-03-09,Jos,177.2,238.32,3701.25,55.78,18.32,17.21
2023-03-09,Kaduna,325.94,403.66,6641.59,104.91,11.59,36.04
2023-03-09,Kano,354.54,604.95,6935.53,58.6,10.27,38.83
2023-03-09,Port Harcourt,404.75,534.05,7644.53,115.79,17.26,18.14
