firm_id,state,geo_political_zone,location_type,industry_sector,firm_age_years,num_employees,annual_turnover_million_naira,legal_structure,owner_age,owner_gender,owner_education_level,owner_field_of_study,prior_entrepreneurial_experience_years,digital_literacy_score,digital_tools_computers,digital_tools_accounting_software,digital_tools_crm,digital_tools_ecommerce,digital_tools_cloud_computing,digital_tools_social_media,advanced_tech_ai_ml,advanced_tech_iot,advanced_tech_blockchain,advanced_tech_robotics,digitization_level_composite,process_new_production_methods,process_supply_chain_software,process_support_techniques,product_new_goods_services_3years,product_launch_frequency,business_model_revenue_changes,business_model_value_proposition,driver_competitive_pressure,driver_customer_demand,driver_management_attitude,constraint_access_to_credit,constraint_innovation_cost,constraint_internal_capital,constraint_finding_skilled_employees,constraint_training_cost,constraint_management_capability,constraint_electricity_reliability,constraint_internet_quality_cost,constraint_logistics_transportation,constraint_regulations_taxes,constraint_corruption_informal_charges,constraint_government_support_effectiveness,constraint_competition_intensity,constraint_demand_uncertainty,constraint_international_market_access,performance_profitability_growth,performance_sales_growth,performance_market_share_growth,performance_roi,performance_overall_satisfaction,objective_turnover_growth_percent,objective_profit_margin_percent,objective_employee_growth_percent,objective_new_branches,objective_new_clients,growth_product_lines_increase,growth_quality_improvement,growth_customer_satisfaction,growth_customer_retention_rate,innovation_technology_score,innovation_process_score,innovation_product_score,innovation_business_model_score,innovation_overall_score,constraint_financial_score,constraint_human_capital_score,constraint_infrastructure_score,constraint_regulatory_score,constraint_market_score,constraint_overall_score,performance_subjective_score,survey_date,survey_response_time_minutes,data_quality_score
SME_00039,Rivers,South-South,Rural,Information and Communication,10,50,354.91,Sole Proprietorship,49,Male,Bachelor,Engineering,14,9.3,3.4,2.6,2.1,2.4,2.3,3.0,1.0,1.0,1.0,1.0,2.65,3.9,3.8,3.9,4.0,3.7,3.4,3.2,3.3,3.5,3.7,1.0,1.0,1.0,3.9,4.7,3.0,3.3,4.0,3.6,3.5,3.2,2.5,4.6,3.6,3.9,3.8,3.7,3.4,4.0,4.8,15.2,17.0,8.4,1,33,4.0,3.6,3.6,82.5,1.98,3.87,3.9,3.3,3.26,2.34,3.87,3.63,3.07,4.03,3.39,3.63,2024-03-04,38,0.43
SME_00040,Ondo,South-West,Rural,Agriculture,6,13,43.93,Partnership,47,Male,Bachelor,Computer Science,16,6.6,3.7,1.8,1.8,3.3,3.4,3.4,1.1,1.1,1.0,1.0,3.26,2.6,3.2,2.6,2.7,3.1,2.8,2.7,3.9,3.6,3.2,2.9,3.6,3.0,3.6,4.0,3.4,4.5,3.5,2.7,3.8,1.6,2.7,4.2,3.8,3.2,2.9,2.8,3.1,2.7,2.8,7.8,13.5,4.4,0,17,2.1,3.1,2.2,69.5,2.16,2.8,2.63,2.75,2.58,3.4,3.67,3.57,2.7,3.73,3.41,2.93,2024-02-14,42,0.73
SME_00041,Lagos,South-West,Rural,Information and Communication,2,14,71.24,Partnership,41,Male,Primary,N/A,0,6.0,2.3,1.7,1.0,2.6,1.3,2.1,1.0,1.2,1.0,1.0,2.17,1.0,2.6,1.8,1.1,2.7,1.7,1.8,2.8,3.5,3.2,2.9,3.1,2.5,5.0,4.0,3.4,3.2,3.3,3.2,3.6,2.9,2.2,3.9,4.8,3.9,2.6,3.1,2.6,3.2,2.5,8.8,12.2,4.1,0,4,2.3,2.8,3.2,62.6,1.52,1.8,2.03,1.75,1.78,3.16,4.13,3.23,2.9,4.2,3.52,2.77,2024-03-23,47,0.85
SME_00042,Yobe,North-East,Rural,Manufacturing,6,55,231.92,Limited Liability,35,Male,Primary,N/A,0,6.3,1.8,1.3,1.0,1.4,1.4,1.3,1.4,1.0,1.0,1.0,1.41,1.4,1.4,2.0,1.0,1.7,1.0,1.0,3.3,3.4,1.7,1.0,1.0,1.0,4.1,4.6,3.5,4.0,4.5,5.0,3.2,2.4,1.8,3.5,3.5,3.9,2.4,2.1,2.1,1.7,3.1,-3.1,14.5,-2.2,1,6,2.6,2.1,2.6,51.3,1.26,1.6,1.77,1.0,1.41,2.42,4.07,4.5,2.47,3.63,3.42,2.2,2024-04-07,39,0.81
SME_00043,Taraba,North-East,Rural,Information and Communication,3,6,20.61,Partnership,38,Female,Postgraduate,Business Administration,0,7.8,2.1,1.0,1.0,1.3,1.0,2.5,1.0,1.4,1.0,1.0,1.87,2.2,2.4,2.6,2.4,3.3,3.1,3.1,4.2,4.2,3.2,4.1,3.9,2.5,4.5,3.7,3.8,5.0,3.8,5.0,2.8,3.3,1.6,5.0,3.7,3.8,2.7,3.2,3.2,3.5,3.4,5.8,19.1,-1.7,0,17,2.8,3.5,2.5,53.9,1.33,2.4,2.83,3.1,2.42,3.6,4.0,4.6,2.57,4.17,3.79,3.03,2024-03-14,44,0.83
SME_00044,Ekiti,South-West,Urban,Health and Social Work,4,18,61.96,Limited Liability,41,Male,Secondary,N/A,12,5.1,2.3,1.9,1.0,2.4,1.3,2.1,1.0,1.0,1.0,1.0,2.11,2.2,1.2,1.6,1.6,1.6,2.1,1.7,3.9,3.9,2.0,3.0,3.1,2.3,3.9,2.3,1.6,3.9,1.8,3.0,3.5,4.2,3.8,3.4,2.9,5.0,3.2,2.5,2.9,2.3,3.1,0.8,20.5,-3.1,0,19,2.4,1.9,3.3,60.9,1.5,1.67,1.87,1.9,1.74,2.5,2.6,2.9,3.83,3.77,3.12,2.87,2024-04-13,36,0.77
SME_00045,Oyo,South-West,Urban,Manufacturing,11,23,58.29,Sole Proprietorship,41,Male,Primary,N/A,0,3.3,1.5,1.0,1.0,1.0,1.0,1.7,1.0,1.0,1.0,1.0,1.23,1.6,1.2,2.0,1.0,1.8,1.0,1.6,3.8,3.9,1.7,2.9,3.7,2.5,3.2,3.4,2.6,2.8,2.6,2.5,3.6,3.1,2.2,3.5,4.3,4.3,1.8,1.7,2.6,1.3,2.6,-2.8,11.0,-1.3,1,15,1.9,2.5,3.0,51.0,1.12,1.6,1.57,1.3,1.4,3.02,3.07,2.63,2.97,4.03,3.14,2.03,2024-02-25,42,0.83
SME_00046,Adamawa,North-East,Urban,Information and Communication,3,10,64.82,Partnership,38,Male,Primary,N/A,0,9.7,3.8,3.4,2.6,3.1,3.5,3.2,1.0,1.3,1.0,1.0,3.14,3.0,3.3,3.0,5.0,3.4,4.1,3.8,3.5,3.5,4.4,3.0,3.7,2.3,2.9,3.2,2.1,3.9,3.9,4.0,4.2,3.7,2.8,3.9,2.5,3.4,4.2,3.7,3.5,3.5,4.4,11.6,19.8,9.9,0,28,4.7,4.3,3.7,88.1,2.39,3.1,4.37,3.95,3.45,3.22,2.73,3.93,3.57,3.27,3.34,3.8,2024-02-28,60,0.83
SME_00047,Anambra,South-East,Rural,Wholesale and Retail Trade,4,24,43.21,Partnership,35,Female,No Formal Education,N/A,6,6.3,1.8,2.2,1.0,1.2,1.3,2.9,1.0,1.1,1.0,1.0,1.91,1.0,1.9,2.1,1.0,1.0,2.6,2.2,2.8,3.9,1.6,2.6,4.1,3.4,4.0,4.2,4.4,3.7,3.7,4.2,3.9,3.6,1.3,4.4,3.6,2.7,2.3,2.4,1.7,3.4,2.1,-2.4,9.9,-0.7,0,12,2.6,1.6,2.8,63.3,1.45,1.67,1.53,2.4,1.76,3.6,4.2,3.87,2.93,3.57,3.63,2.13,2024-02-13,54,0.8
SME_00048,Benue,North-Central,Urban,Information and Communication,3,15,123.85,Sole Proprietorship,38,Female,Postgraduate,Engineering,10,8.9,1.9,1.5,1.1,1.2,1.6,2.6,1.0,1.2,1.0,1.0,1.82,1.7,1.9,2.1,2.7,1.5,3.3,2.7,2.7,3.6,1.5,2.0,2.4,3.1,3.9,2.9,2.6,3.5,3.4,3.1,3.8,2.0,1.9,4.6,4.1,3.7,3.0,3.3,2.8,2.7,3.6,8.6,17.2,4.8,0,18,3.5,2.6,2.9,68.0,1.41,1.9,2.57,3.0,2.22,2.76,3.13,3.33,2.57,4.13,3.18,3.03,2024-03-26,44,0.87
SME_00049,Cross River,South-South,Rural,Wholesale and Retail Trade,18,20,85.18,Limited Liability,52,Male,Bachelor,Natural Sciences,9,7.1,1.8,1.5,1.0,2.4,1.2,1.2,1.0,1.0,1.0,1.0,1.59,1.1,1.0,1.2,1.5,1.5,1.3,1.0,3.5,4.0,1.9,2.7,2.4,2.2,5.0,3.8,3.3,3.0,3.8,2.8,3.6,4.2,2.1,4.4,4.2,4.1,2.2,2.0,3.0,2.2,2.2,4.5,19.9,-1.3,0,12,2.4,2.1,2.7,69.7,1.31,1.1,1.8,1.15,1.34,2.98,4.03,3.2,3.3,4.23,3.55,2.4,2024-01-30,39,0.73
SME_00050,Ebonyi,South-East,Urban,Wholesale and Retail Trade,1,26,77.08,Limited Liability,40,Male,Bachelor,Computer Science,0,5.9,2.0,1.7,1.0,1.0,1.8,2.3,1.0,1.0,1.0,1.0,1.66,1.9,2.0,2.8,1.0,1.2,2.2,2.4,2.8,3.3,2.3,3.4,2.9,2.8,1.8,3.5,2.9,4.2,3.0,4.0,3.5,3.4,1.3,4.7,3.5,3.9,3.3,3.1,2.8,2.5,2.8,2.5,17.3,-1.8,1,8,2.4,2.4,2.3,62.0,1.38,2.23,1.53,2.3,1.86,3.12,2.73,3.73,2.73,4.03,3.27,3.07,2024-03-11,48,0.64
SME_00051,Oyo,South-West,Urban,Wholesale and Retail Trade,14,40,136.48,Limited Liability,47,Female,Primary,N/A,0,4.8,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.5,1.0,1.0,1.0,1.0,1.0,3.1,3.6,1.0,2.9,2.5,2.6,4.1,3.3,1.7,4.1,3.0,3.3,3.1,4.2,2.5,4.4,2.8,3.2,1.8,1.7,2.4,1.7,1.5,-4.2,11.2,-6.1,0,5,2.0,2.0,2.1,34.2,1.05,1.2,1.33,1.0,1.14,2.86,3.03,3.47,3.27,3.47,3.22,1.97,2024-04-11,33,0.68
SME_00052,Taraba,North-East,Urban,Agriculture,12,40,125.83,Limited Liability,38,Male,Secondary,N/A,1,4.8,1.5,1.0,1.0,1.0,1.0,2.3,1.0,1.0,1.0,1.0,1.43,1.1,1.0,1.4,1.0,1.0,1.0,1.0,3.6,3.8,1.8,2.3,2.3,1.6,3.1,3.4,2.5,3.6,4.5,4.6,3.1,2.2,2.9,4.0,4.1,3.1,2.4,2.4,1.9,1.8,1.9,-10.4,14.6,-0.2,0,10,1.0,2.3,2.5,45.6,1.18,1.17,1.0,1.0,1.09,2.82,3.0,4.23,2.73,3.73,3.3,2.23,2024-04-03,37,0.85
SME_00053,Akwa Ibom,South-South,Rural,Wholesale and Retail Trade,4,21,58.05,Limited Liability,39,Female,Primary,N/A,10,7.3,2.4,2.8,2.0,1.9,2.5,3.1,1.0,1.0,1.0,1.0,2.43,3.4,2.6,2.2,2.6,1.6,2.4,2.4,3.0,2.9,2.9,2.5,4.1,3.1,2.9,4.2,2.9,3.3,3.9,3.9,4.6,3.2,2.1,3.7,2.9,3.6,1.9,3.2,3.1,2.9,3.1,18.1,18.6,0.9,0,13,3.1,3.5,3.3,83.1,1.87,2.73,2.43,2.4,2.36,3.56,3.33,3.7,3.3,3.4,3.46,2.73,2024-04-08,48,0.95
SME_00054,Rivers,South-South,Rural,Professional Services,1,6,32.8,Partnership,39,Male,Bachelor,Economics,13,8.2,2.5,2.8,1.4,1.8,1.7,2.9,1.0,1.4,1.0,1.0,2.34,2.4,2.8,2.6,2.0,2.6,2.8,2.7,3.6,3.8,2.6,3.5,3.1,2.5,2.3,3.7,3.1,2.8,2.6,3.5,3.6,3.0,2.3,3.4,3.6,3.8,3.6,2.9,3.5,3.0,3.0,10.2,14.8,5.7,0,20,3.4,2.1,4.6,80.3,1.75,2.6,2.67,2.75,2.44,3.08,3.03,2.97,2.97,3.6,3.13,3.33,2024-02-08,45,0.83
SME_00055,Gombe,North-East,Rural,Agriculture,4,11,30.76,Sole Proprietorship,34,Female,Secondary,N/A,0,9.5,3.4,3.1,2.8,3.4,2.7,3.7,1.4,1.2,1.0,1.0,3.42,2.9,2.1,1.7,2.2,1.8,2.8,3.1,3.2,3.6,2.6,2.3,3.3,3.1,3.5,4.3,3.1,5.0,4.3,4.7,2.6,3.9,1.4,3.2,4.3,4.0,2.7,3.2,2.9,2.7,4.0,7.5,16.5,2.3,0,24,2.6,2.9,2.9,73.6,2.37,2.23,2.2,2.95,2.44,3.46,3.63,4.67,2.63,3.83,3.64,2.93,2024-02-16,60,0.94
SME_00056,Ebonyi,South-East,Rural,Wholesale and Retail Trade,2,7,31.35,Sole Proprietorship,32,Male,No Formal Education,N/A,5,5.9,2.0,1.0,1.0,2.2,1.0,1.5,1.0,1.0,1.0,1.0,1.63,1.5,1.6,1.3,1.8,1.2,2.6,1.0,3.4,4.5,2.3,3.7,2.9,3.1,3.1,3.6,3.1,4.1,3.6,3.3,1.6,3.8,2.0,3.9,3.8,3.2,2.3,2.2,2.4,2.7,3.1,-0.5,14.9,1.6,0,11,3.3,2.9,2.9,65.7,1.27,1.47,2.1,1.8,1.66,3.38,3.27,3.67,2.47,3.63,3.28,2.3,2024-03-28,68,0.87
SME_00057,Ondo,South-West,Rural,Professional Services,1,19,76.61,Sole Proprietorship,43,Female,Postgraduate,Agriculture,0,8.2,1.7,1.9,1.9,1.2,1.8,2.3,1.0,1.0,1.0,1.0,1.67,1.4,2.1,1.7,1.7,1.8,1.6,2.1,4.0,3.4,2.8,3.5,3.0,3.9,3.5,4.9,2.8,3.4,3.1,4.1,3.5,3.0,2.7,3.1,4.7,4.5,3.4,2.8,2.8,2.6,3.2,-2.2,14.8,1.4,0,25,2.8,2.7,3.0,80.3,1.48,1.73,2.1,1.85,1.79,3.68,3.73,3.53,3.07,4.1,3.62,3.0,2024-01-19,55,0.91
SME_00058,Kaduna,North-West,Rural,Manufacturing,13,45,162.96,Sole Proprietorship,44,Male,Bachelor,Arts and Humanities,0,7.6,4.3,2.0,1.6,3.1,2.4,2.8,1.0,1.0,1.0,1.0,2.85,1.8,1.4,2.4,2.7,2.2,2.1,1.8,3.3,3.8,2.2,1.8,1.9,1.5,3.6,4.2,3.6,5.0,4.7,4.3,2.8,2.5,2.4,4.2,3.7,4.3,2.5,2.5,2.9,3.1,3.4,10.3,19.6,-2.3,0,14,2.8,3.3,3.6,71.8,2.02,1.87,2.57,1.95,2.1,2.82,3.8,4.67,2.57,4.07,3.59,2.63,2024-03-10,42,0.77
SME_00059,Abia,South-East,Rural,Transportation and Storage,4,28,67.57,Limited Liability,37,Male,Secondary,N/A,8,6.5,1.6,1.0,1.0,1.2,1.0,1.5,1.0,1.0,1.0,1.0,1.23,1.9,1.8,2.7,2.3,1.3,2.4,1.6,3.7,3.6,2.7,1.6,3.1,2.5,3.5,4.5,3.6,4.7,3.5,4.2,3.1,3.6,2.2,4.1,3.6,3.5,2.4,2.8,2.2,2.1,2.2,-1.3,15.6,2.1,0,19,2.6,3.1,3.1,57.4,1.13,2.13,2.07,2.0,1.83,3.04,3.87,4.13,2.97,3.73,3.55,2.47,2024-02-16,76,0.71
SME_00060,Ekiti,South-West,Rural,Wholesale and Retail Trade,2,17,82.38,Partnership,36,Male,Postgraduate,Business Administration,0,6.5,3.4,2.2,1.8,2.4,2.9,3.1,1.0,1.0,1.0,1.0,2.71,2.7,2.3,2.4,2.2,1.9,2.9,2.2,3.0,3.9,2.7,3.3,3.1,3.1,3.8,3.4,3.6,3.1,3.8,3.5,3.1,2.9,2.5,4.0,3.6,3.3,2.4,3.3,2.3,3.1,2.9,7.0,18.1,6.0,0,18,3.5,3.5,3.3,69.7,1.98,2.47,2.53,2.55,2.38,3.34,3.6,3.47,2.83,3.63,3.37,2.67,2024-01-21,40,0.64
SME_00061,Ebonyi,South-East,Urban,Construction,2,101,186.62,Limited Liability,32,Male,Secondary,N/A,5,5.4,1.4,1.0,1.0,1.4,1.1,1.5,1.0,1.0,1.0,1.0,1.3,1.0,1.0,1.5,1.6,1.0,1.0,1.0,3.6,3.8,1.0,1.0,1.4,1.9,3.7,3.2,2.3,3.6,3.4,1.9,4.0,4.1,2.9,3.7,2.1,4.7,2.5,2.0,2.0,2.0,2.4,2.4,18.1,0.5,0,14,1.7,2.9,2.1,47.2,1.14,1.17,1.43,1.0,1.18,2.18,3.07,2.97,3.67,3.5,3.08,2.17,2024-03-04,37,0.61
SME_00062,Ondo,South-West,Urban,Construction,15,23,68.92,Sole Proprietorship,48,Female,Bachelor,Medicine,0,5.7,3.5,3.0,2.2,3.3,2.7,3.7,1.0,1.0,1.0,1.0,3.28,2.1,2.7,2.5,2.2,1.5,3.1,2.0,3.0,4.6,2.6,2.7,2.8,3.7,3.3,3.1,2.4,2.5,2.0,2.5,2.8,3.3,2.4,3.5,4.1,3.1,3.3,3.0,3.5,2.9,3.6,7.5,16.5,11.0,1,31,3.5,3.8,4.1,72.7,2.24,2.43,2.4,2.55,2.41,2.86,2.93,2.33,2.83,3.57,2.9,3.27,2024-04-08,55,0.9
SME_00063,Zamfara,North-West,Rural,Manufacturing,1,20,70.87,Sole Proprietorship,37,Female,Bachelor,Natural Sciences,11,8.5,2.3,2.4,2.1,3.3,2.4,2.9,1.0,1.0,1.0,1.0,2.85,1.3,3.0,2.2,2.3,2.9,2.5,2.2,3.6,3.8,3.3,3.2,2.2,2.1,3.6,3.8,3.7,4.0,4.3,4.2,4.1,3.5,2.4,4.4,3.6,3.7,2.8,3.2,2.6,3.0,2.9,-8.4,18.4,0.5,0,15,2.2,3.4,3.0,58.2,1.94,2.17,2.47,2.35,2.23,3.12,3.7,4.17,3.33,3.9,3.64,2.87,2024-02-25,55,0.63
SME_00064,Oyo,South-West,Urban,Wholesale and Retail Trade,12,31,117.09,Limited Liability,39,Male,Bachelor,Computer Science,2,6.7,3.3,2.0,1.0,2.1,2.1,3.0,1.0,1.1,1.0,1.0,2.55,2.4,3.2,3.1,2.1,1.8,2.8,2.5,4.2,3.3,2.0,2.4,2.0,2.1,3.5,2.5,2.7,3.4,2.5,2.0,3.3,2.2,2.0,3.7,2.7,3.7,2.7,2.8,3.1,2.6,3.2,2.2,16.4,-2.5,0,25,2.4,2.0,2.7,75.3,1.76,2.9,2.1,2.65,2.35,2.3,2.9,2.63,2.5,3.37,2.74,2.87,2024-03-27,43,0.7
SME_00065,Kebbi,North-West,Urban,Accommodation and Food Service,3,14,61.28,Sole Proprietorship,44,Male,Bachelor,Business Administration,16,7.0,2.1,1.4,1.7,1.4,1.0,2.1,1.0,1.0,1.0,1.0,1.64,1.7,2.8,2.9,2.2,1.9,1.9,2.8,2.7,3.7,3.0,3.7,3.5,3.3,4.0,3.6,3.2,2.9,3.8,4.3,3.6,3.9,1.7,4.6,4.5,3.6,2.0,2.6,2.5,2.4,2.6,-5.7,10.2,-0.5,0,8,1.1,2.5,2.8,46.8,1.37,2.47,1.73,2.35,1.98,3.58,3.6,3.67,3.07,4.23,3.63,2.37,2024-01-23,36,0.71
SME_00066,Akwa Ibom,South-South,Urban,Agriculture,2,18,72.03,Sole Proprietorship,37,Female,Bachelor,Marketing,10,7.8,4.5,3.3,2.9,3.4,3.4,3.7,1.6,1.5,1.8,1.1,3.62,3.2,3.1,3.6,3.9,3.2,4.1,4.3,3.4,3.2,4.5,2.5,2.2,1.6,3.1,3.2,3.4,3.9,3.6,3.7,3.5,3.6,2.8,4.0,4.2,3.1,3.5,3.6,3.4,3.9,3.3,11.2,11.0,4.4,0,35,3.8,3.3,3.4,67.9,2.72,3.3,3.63,4.2,3.46,2.62,3.23,3.73,3.3,3.77,3.33,3.5,2024-03-25,47,0.68
SME_00067,Bayelsa,South-South,Urban,Agriculture,9,27,86.38,Sole Proprietorship,46,Female,Secondary,N/A,12,6.0,3.2,2.3,2.1,2.7,1.6,2.3,1.0,1.0,1.0,1.0,2.54,2.9,2.0,3.3,1.4,2.0,1.7,2.4,3.6,3.5,3.2,1.7,3.0,2.3,3.5,4.0,2.9,3.4,2.0,1.9,3.3,3.8,1.8,4.2,3.9,4.8,2.6,2.4,2.1,2.7,3.1,5.4,16.3,-2.3,0,16,2.5,3.6,3.2,62.5,1.82,2.73,1.97,2.05,2.14,2.6,3.47,2.43,2.97,4.3,3.15,2.37,2024-02-27,36,0.86
SME_00068,Anambra,South-East,Urban,Accommodation and Food Service,1,7,15.85,Sole Proprietorship,30,Female,Bachelor,Economics,4,8.6,2.4,1.7,1.5,2.3,3.0,2.9,1.0,1.0,1.0,1.0,2.55,2.2,2.6,2.3,2.4,2.4,2.9,2.1,3.5,4.3,2.9,3.4,3.4,2.9,2.4,3.2,2.9,3.8,3.4,3.1,3.3,4.6,2.3,4.1,3.6,3.7,2.1,2.3,2.8,3.7,2.7,-2.8,14.8,6.3,0,10,2.8,3.3,2.8,72.3,1.78,2.37,2.53,2.5,2.3,3.26,2.83,3.43,3.4,3.8,3.34,2.4,2024-03-17,34,0.76
SME_00069,Oyo,South-West,Urban,Information and Communication,2,6,49.24,Limited Liability,41,Male,Bachelor,Marketing,0,7.6,3.5,2.4,1.7,3.7,2.4,3.1,1.0,1.5,1.0,1.0,3.21,1.9,1.8,1.7,2.9,2.3,2.5,2.5,3.8,2.4,3.6,3.2,3.1,2.6,3.8,2.7,2.4,3.8,2.4,3.2,3.2,3.5,2.2,3.7,3.5,3.7,3.5,3.2,3.4,4.0,3.9,10.0,15.9,8.0,0,19,3.1,3.8,3.4,87.5,2.13,1.8,2.77,2.5,2.3,2.8,2.97,3.13,2.97,3.63,3.1,3.37,2024-04-11,40,0.65
SME_00070,Abia,South-East,Urban,Agriculture,3,25,94.28,Partnership,32,Male,Secondary,N/A,4,5.9,2.3,2.0,1.8,2.5,2.1,2.7,1.0,1.0,1.0,1.0,2.44,1.5,1.6,3.2,1.9,1.1,2.2,2.1,4.5,4.5,2.6,1.8,2.5,2.6,2.8,3.4,3.2,4.0,3.4,3.3,2.6,3.0,2.1,2.9,3.9,3.7,2.2,3.5,2.0,2.3,3.1,-4.8,9.0,2.2,0,21,2.2,3.6,3.1,75.3,1.74,2.1,1.73,2.15,1.93,2.74,3.13,3.57,2.57,3.5,3.1,2.57,2024-01-30,53,0.72
SME_00071,Ekiti,South-West,Rural,Wholesale and Retail Trade,2,28,131.92,Limited Liability,36,Male,Postgraduate,Engineering,9,8.1,3.7,2.7,1.8,3.5,2.5,3.1,1.0,1.0,1.0,1.0,3.09,3.0,2.3,3.2,2.7,2.7,2.9,3.2,3.9,3.5,4.0,2.4,2.4,1.0,2.0,4.2,3.2,4.0,2.9,3.8,4.1,3.8,1.9,4.4,3.4,4.1,2.9,3.5,3.0,2.5,3.1,5.6,21.1,5.1,1,25,2.9,3.5,3.2,74.0,2.13,2.83,2.77,3.05,2.7,2.58,3.13,3.57,3.27,3.97,3.3,3.13,2024-02-13,55,0.81
SME_00072,Kaduna,North-West,Urban,Agriculture,1,8,15.49,Limited Liability,32,Female,Postgraduate,Agriculture,6,10.0,2.3,1.7,1.5,1.4,2.0,2.5,1.7,1.0,1.0,1.0,1.86,1.9,2.4,2.1,1.9,2.4,3.5,2.1,3.8,3.6,2.3,2.7,3.4,3.1,3.7,2.8,2.4,5.0,3.1,4.4,4.1,3.4,2.8,4.0,3.6,4.1,2.3,1.7,2.4,2.9,2.5,2.0,14.1,0.4,0,2,2.4,3.0,2.6,58.2,1.61,2.13,2.23,2.8,2.19,3.02,2.97,4.17,3.43,3.9,3.5,2.13,2024-04-10,44,0.89
SME_00073,Ondo,South-West,Rural,Wholesale and Retail Trade,9,25,57.04,Sole Proprietorship,38,Male,Secondary,N/A,4,6.0,2.7,1.3,1.5,2.8,2.5,2.4,1.0,1.0,1.0,1.0,2.4,1.9,1.7,2.3,1.3,1.0,1.0,1.5,2.9,3.7,2.0,3.3,3.1,2.8,4.0,3.3,3.1,4.4,3.4,3.1,3.8,4.4,1.4,3.0,3.2,3.9,2.9,2.1,2.1,2.6,3.4,-4.9,11.0,-0.4,1,12,1.9,3.4,3.9,68.0,1.72,1.97,1.4,1.25,1.58,3.18,3.47,3.63,3.2,3.37,3.37,2.37,2024-02-02,49,0.87
SME_00074,Akwa Ibom,South-South,Urban,Agriculture,7,5,17.85,Partnership,34,Male,Bachelor,Engineering,2,8.7,3.8,3.2,1.5,2.0,1.8,2.3,1.0,1.0,1.0,1.0,2.26,1.2,1.4,2.6,2.2,2.5,1.6,2.0,3.2,4.6,3.4,2.9,4.5,2.4,3.6,3.5,2.3,2.9,2.9,3.7,2.9,3.2,2.1,3.4,3.7,4.2,2.5,2.7,2.9,2.7,3.6,2.5,22.0,1.4,0,17,2.5,3.5,3.2,63.2,1.86,1.73,2.4,1.8,1.95,3.24,3.13,3.17,2.73,3.77,3.21,2.7,2024-03-29,57,0.75
SME_00075,Oyo,South-West,Urban,Accommodation and Food Service,3,56,246.26,Limited Liability,39,Male,Secondary,N/A,11,6.1,2.1,1.8,1.0,1.6,1.2,1.8,1.0,1.0,1.0,1.0,1.6,1.5,2.1,1.2,2.0,1.0,1.3,1.5,2.5,3.8,3.0,1.9,1.0,1.0,2.7,2.5,1.6,3.7,2.7,1.8,3.0,4.4,2.8,4.7,3.9,4.3,3.0,2.8,1.8,1.6,3.3,5.6,11.6,2.4,0,7,3.1,2.4,2.1,35.7,1.35,1.6,2.03,1.4,1.6,1.82,2.27,2.73,3.4,4.3,2.9,2.53,2024-03-09,37,0.7
SME_00076,Niger,North-Central,Urban,Wholesale and Retail Trade,2,6,21.5,Limited Liability,43,Male,Bachelor,Agriculture,16,5.3,1.7,1.0,1.0,1.0,1.0,1.6,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.1,1.5,1.0,1.3,1.5,3.8,3.0,1.2,3.9,3.4,3.2,2.6,3.3,2.8,4.0,2.4,3.4,3.7,4.8,2.8,3.5,3.5,3.3,2.9,2.7,2.4,2.0,1.9,-6.9,16.0,-6.9,0,15,2.5,2.9,2.4,65.2,1.13,1.03,1.67,1.4,1.31,3.24,2.9,3.27,3.77,3.43,3.32,2.67,2024-03-10,49,0.75
SME_00077,Ogun,South-West,Rural,Health and Social Work,7,20,64.14,Limited Liability,46,Male,Secondary,N/A,0,4.3,2.4,1.5,1.0,1.0,1.0,1.2,1.0,1.3,1.0,1.0,1.13,2.0,1.7,1.6,1.2,1.4,1.2,1.7,3.9,3.4,2.5,1.7,3.4,1.3,4.1,3.6,2.7,3.9,2.6,3.6,2.9,3.5,1.6,3.6,4.4,3.8,2.2,2.4,1.4,2.2,2.9,0.6,19.3,-0.4,0,17,1.9,3.1,2.3,67.8,1.24,1.77,1.5,1.45,1.49,2.52,3.47,3.37,2.67,3.93,3.19,2.0,2024-03-24,39,0.61
SME_00078,Kano,North-West,Rural,Professional Services,5,14,84.65,Sole Proprietorship,34,Female,Bachelor,Medicine,4,7.5,2.2,1.9,1.1,1.7,2.1,2.0,1.0,1.1,1.0,1.0,1.77,2.7,2.4,1.9,2.0,1.0,2.5,2.2,2.4,4.2,2.7,2.1,3.3,2.7,3.8,3.4,3.3,4.8,4.3,4.0,3.4,4.7,1.8,3.9,3.0,4.9,2.9,3.0,3.5,2.9,3.0,1.5,18.0,4.6,0,20,3.4,3.2,3.4,46.5,1.51,2.33,2.13,2.35,2.08,3.16,3.5,4.37,3.3,3.93,3.65,3.13,2024-02-20,49,0.62
