state,year,livestock_type,population_thousands,daily_manure_production_kg,annual_manure_production_tonnes,daily_biogas_potential_m3,annual_biogas_potential_m3,annual_methane_production_m3,annual_electricity_potential_kwh,annual_energy_potential_gj,methane_content
Ondo,2022,sheep,10250.54,25626.36,9353.62,1281.32,467681.07,280608.64,935362.14,9353.62,0.6
Ondo,2022,goats,13667.39,27334.78,9977.2,1366.74,498859.81,299315.88,997719.61,9977.2,0.6
Ondo,2022,pigs,1366.74,6833.7,2494.3,410.02,149657.94,97277.66,299315.88,2993.16,0.65
Ondo,2022,poultry,34168.48,3416.85,1247.15,273.35,99771.96,69840.37,199543.92,1995.44,0.7
Ondo,2022,donkeys,683.37,10250.54,3741.45,410.02,149657.94,89794.76,299315.88,2993.16,0.6
Ondo,2022,horses,341.68,6833.7,2494.3,273.35,99771.96,59863.18,199543.92,1995.44,0.6
Ondo,2023,cattle,3094.73,77368.2,28239.39,3094.73,1129575.77,677745.46,2259151.54,22591.52,0.6
Ondo,2023,sheep,9284.18,23210.46,8471.82,1160.52,423590.91,254154.55,847181.83,8471.82,0.6
Ondo,2023,goats,12378.91,24757.83,9036.61,1237.89,451830.31,271098.18,903660.62,9036.61,0.6
Ondo,2023,pigs,1237.89,6189.46,2259.15,371.37,135549.09,88106.91,271098.18,2710.98,0.65
Ondo,2023,poultry,30947.28,3094.73,1129.58,247.58,90366.06,63256.24,180732.12,1807.32,0.7
Ondo,2023,donkeys,618.95,9284.18,3388.73,371.37,135549.09,81329.46,271098.18,2710.98,0.6
Ondo,2023,horses,309.47,6189.46,2259.15,247.58,90366.06,54219.64,180732.12,1807.32,0.6
Ondo,2024,cattle,2794.92,69872.94,25503.62,2794.92,1020144.86,612086.91,2040289.71,20402.9,0.6
Ondo,2024,sheep,8384.75,20961.88,7651.09,1048.09,382554.32,229532.59,765108.64,7651.09,0.6
Ondo,2024,goats,11179.67,22359.34,8161.16,1117.97,408057.94,244834.77,816115.89,8161.16,0.6
Ondo,2024,pigs,1117.97,5589.83,2040.29,335.39,122417.38,79571.3,244834.77,2448.35,0.65
Ondo,2024,poultry,27949.17,2794.92,1020.14,223.59,81611.59,57128.11,163223.18,1632.23,0.7
Ondo,2024,donkeys,558.98,8384.75,3060.43,335.39,122417.38,73450.43,244834.77,2448.35,0.6
Ondo,2024,horses,279.49,5589.83,2040.29,223.59,81611.59,48966.95,163223.18,1632.23,0.6
Osun,2020,cattle,2711.95,67798.63,24746.5,2711.95,989860.06,593916.03,1979720.11,19797.2,0.6
Osun,2020,sheep,8135.84,20339.59,7423.95,1016.98,371197.52,222718.51,742395.04,7423.95,0.6
Osun,2020,goats,10847.78,21695.56,7918.88,1084.78,395944.02,237566.41,791888.04,7918.88,0.6
Osun,2020,pigs,1084.78,5423.89,1979.72,325.43,118783.21,77209.08,237566.41,2375.66,0.65
Osun,2020,poultry,27119.45,2711.95,989.86,216.96,79188.8,55432.16,158377.61,1583.78,0.7
Osun,2020,donkeys,542.39,8135.84,2969.58,325.43,118783.21,71269.92,237566.41,2375.66,0.6
Osun,2020,horses,271.19,5423.89,1979.72,216.96,79188.8,47513.28,158377.61,1583.78,0.6
Osun,2021,cattle,3621.16,90529.07,33043.11,3621.16,1321724.49,793034.69,2643448.98,26434.49,0.6
Osun,2021,sheep,10863.49,27158.72,9912.93,1357.94,495646.68,297388.01,991293.37,9912.93,0.6
Osun,2021,goats,14484.65,28969.3,10573.8,1448.47,528689.8,317213.88,1057379.59,10573.8,0.6
Osun,2021,pigs,1448.47,7242.33,2643.45,434.54,158606.94,103094.51,317213.88,3172.14,0.65
Osun,2021,poultry,36211.63,3621.16,1321.72,289.69,105737.96,74016.57,211475.92,2114.76,0.7
Osun,2021,donkeys,724.23,10863.49,3965.17,434.54,158606.94,95164.16,317213.88,3172.14,0.6
Osun,2021,horses,362.12,7242.33,2643.45,289.69,105737.96,63442.78,211475.92,2114.76,0.6
Osun,2022,cattle,2150.51,53762.85,19623.44,2150.51,784937.68,470962.61,1569875.36,15698.75,0.6
Osun,2022,sheep,6451.54,16128.86,5887.03,806.44,294351.63,176610.98,588703.26,5887.03,0.6
Osun,2022,goats,8602.06,17204.11,6279.5,860.21,313975.07,188385.04,627950.15,6279.5,0.6
Osun,2022,pigs,860.21,4301.03,1569.88,258.06,94192.52,61225.14,188385.04,1883.85,0.65
Osun,2022,poultry,21505.14,2150.51,784.94,172.04,62795.01,43956.51,125590.03,1255.9,0.7
Osun,2022,donkeys,430.1,6451.54,2354.81,258.06,94192.52,56515.51,188385.04,1883.85,0.6
Osun,2022,horses,215.05,4301.03,1569.88,172.04,62795.01,37677.01,125590.03,1255.9,0.6
Osun,2023,cattle,2433.04,60825.96,22201.48,2433.04,888059.0,532835.4,1776118.0,17761.18,0.6
Osun,2023,sheep,7299.12,18247.79,6660.44,912.39,333022.13,199813.28,666044.25,6660.44,0.6
Osun,2023,goats,9732.15,19464.31,7104.47,973.22,355223.6,213134.16,710447.2,7104.47,0.6
Osun,2023,pigs,973.22,4866.08,1776.12,291.96,106567.08,69268.6,213134.16,2131.34,0.65
Osun,2023,poultry,24330.38,2433.04,888.06,194.64,71044.72,49731.3,142089.44,1420.89,0.7
Osun,2023,donkeys,486.61,7299.12,2664.18,291.96,106567.08,63940.25,213134.16,2131.34,0.6
Osun,2023,horses,243.3,4866.08,1776.12,194.64,71044.72,42626.83,142089.44,1420.89,0.6
Osun,2024,cattle,2343.05,58576.15,21380.29,2343.05,855211.76,513127.06,1710423.52,17104.24,0.6
Osun,2024,sheep,7029.14,17572.84,6414.09,878.64,320704.41,192422.65,641408.82,6414.09,0.6
Osun,2024,goats,9372.18,18744.37,6841.69,937.22,342084.7,205250.82,684169.41,6841.69,0.6
Osun,2024,pigs,937.22,4686.09,1710.42,281.17,102625.41,66706.52,205250.82,2052.51,0.65
Osun,2024,poultry,23430.46,2343.05,855.21,187.44,68416.94,47891.86,136833.88,1368.34,0.7
Osun,2024,donkeys,468.61,7029.14,2565.64,281.17,102625.41,61575.25,205250.82,2052.51,0.6
Osun,2024,horses,234.3,4686.09,1710.42,187.44,68416.94,41050.16,136833.88,1368.34,0.6
Oyo,2020,cattle,2081.46,52036.44,18993.3,2081.46,759732.03,455839.22,1519464.05,15194.64,0.6
Oyo,2020,sheep,6244.37,15610.93,5697.99,780.55,284899.51,170939.71,569799.02,5697.99,0.6
Oyo,2020,goats,8325.83,16651.66,6077.86,832.58,303892.81,182335.69,607785.62,6077.86,0.6
Oyo,2020,pigs,832.58,4162.92,1519.46,249.77,91167.84,59259.1,182335.69,1823.36,0.65
Oyo,2020,poultry,20814.58,2081.46,759.73,166.52,60778.56,42544.99,121557.12,1215.57,0.7
Oyo,2020,donkeys,416.29,6244.37,2279.2,249.77,91167.84,54700.71,182335.69,1823.36,0.6
Oyo,2020,horses,208.15,4162.92,1519.46,166.52,60778.56,36467.14,121557.12,1215.57,0.6
Oyo,2021,cattle,3822.25,95556.22,34878.02,3822.25,1395120.81,837072.49,2790241.63,27902.42,0.6
Oyo,2021,sheep,11466.75,28666.87,10463.41,1433.34,523170.3,313902.18,1046340.61,10463.41,0.6
Oyo,2021,goats,15289.0,30577.99,11160.97,1528.9,558048.33,334829.0,1116096.65,11160.97,0.6
Oyo,2021,pigs,1528.9,7644.5,2790.24,458.67,167414.5,108819.42,334829.0,3348.29,0.65
Oyo,2021,poultry,38222.49,3822.25,1395.12,305.78,111609.67,78126.77,223219.33,2232.19,0.7
Oyo,2021,donkeys,764.45,11466.75,4185.36,458.67,167414.5,100448.7,334829.0,3348.29,0.6
Oyo,2021,horses,382.22,7644.5,2790.24,305.78,111609.67,66965.8,223219.33,2232.19,0.6
Oyo,2022,cattle,3611.75,90293.87,32957.26,3611.75,1318290.45,790974.27,2636580.9,26365.81,0.6
Oyo,2022,sheep,10835.26,27088.16,9887.18,1354.41,494358.92,296615.35,988717.84,9887.18,0.6
Oyo,2022,goats,14447.02,28894.04,10546.32,1444.7,527316.18,316389.71,1054632.36,10546.32,0.6
Oyo,2022,pigs,1444.7,7223.51,2636.58,433.41,158194.85,102826.66,316389.71,3163.9,0.65
Oyo,2022,poultry,36117.55,3611.75,1318.29,288.94,105463.24,73824.27,210926.47,2109.26,0.7
Oyo,2022,donkeys,722.35,10835.26,3954.87,433.41,158194.85,94916.91,316389.71,3163.9,0.6
Oyo,2022,horses,361.18,7223.51,2636.58,288.94,105463.24,63277.94,210926.47,2109.26,0.6
Oyo,2023,cattle,3213.7,80342.47,29325.0,3213.7,1173000.12,703800.07,2346000.23,23460.0,0.6
Oyo,2023,sheep,9641.1,24102.74,8797.5,1205.14,439875.04,263925.03,879750.09,8797.5,0.6
Oyo,2023,goats,12854.8,25709.59,9384.0,1285.48,469200.05,281520.03,938400.09,9384.0,0.6
Oyo,2023,pigs,1285.48,6427.4,2346.0,385.64,140760.01,91494.01,281520.03,2815.2,0.65
Oyo,2023,poultry,32136.99,3213.7,1173.0,257.1,93840.01,65688.01,187680.02,1876.8,0.7
Oyo,2023,donkeys,642.74,9641.1,3519.0,385.64,140760.01,84456.01,281520.03,2815.2,0.6
Oyo,2023,horses,321.37,6427.4,2346.0,257.1,93840.01,56304.01,187680.02,1876.8,0.6
Oyo,2024,cattle,2459.15,61478.71,22439.73,2459.15,897589.21,538553.53,1795178.42,17951.78,0.6
Oyo,2024,sheep,7377.45,18443.61,6731.92,922.18,336595.95,201957.57,673191.91,6731.92,0.6
Oyo,2024,goats,9836.59,19673.19,7180.71,983.66,359035.68,215421.41,718071.37,7180.71,0.6
Oyo,2024,pigs,983.66,4918.3,1795.18,295.1,107710.71,70011.96,215421.41,2154.21,0.65
Oyo,2024,poultry,24591.49,2459.15,897.59,196.73,71807.14,50265.0,143614.27,1436.14,0.7
Oyo,2024,donkeys,491.83,7377.45,2692.77,295.1,107710.71,64626.42,215421.41,2154.21,0.6
Oyo,2024,horses,245.91,4918.3,1795.18,196.73,71807.14,43084.28,143614.27,1436.14,0.6
Plateau,2020,cattle,5474.85,136871.19,49957.98,5474.85,1998319.38,1198991.63,3996638.77,39966.39,0.6
Plateau,2020,sheep,16424.54,41061.36,14987.4,2053.07,749369.77,449621.86,1498739.54,14987.4,0.6
Plateau,2020,goats,21899.39,43798.78,15986.56,2189.94,799327.75,479596.65,1598655.51,15986.56,0.6
Plateau,2020,pigs,2189.94,10949.7,3996.64,656.98,239798.33,155868.91,479596.65,4795.97,0.65
Plateau,2020,poultry,54748.48,5474.85,1998.32,437.99,159865.55,111905.89,319731.1,3197.31,0.7
Plateau,2020,donkeys,1094.97,16424.54,5994.96,656.98,239798.33,143879.0,479596.65,4795.97,0.6
Plateau,2020,horses,547.48,10949.7,3996.64,437.99,159865.55,95919.33,319731.1,3197.31,0.6
Plateau,2021,cattle,5583.03,139575.69,50945.13,5583.03,2037805.14,1222683.08,4075610.27,40756.1,0.6
Plateau,2021,sheep,16749.08,41872.71,15283.54,2093.64,764176.93,458506.16,1528353.85,15283.54,0.6
Plateau,2021,goats,22332.11,44664.22,16302.44,2233.21,815122.05,489073.23,1630244.11,16302.44,0.6
Plateau,2021,pigs,2233.21,11166.06,4075.61,669.96,244536.62,158948.8,489073.23,4890.73,0.65
Plateau,2021,poultry,55830.28,5583.03,2037.81,446.64,163024.41,114117.09,326048.82,3260.49,0.7
Plateau,2021,donkeys,1116.61,16749.08,6113.42,669.96,244536.62,146721.97,489073.23,4890.73,0.6
Plateau,2021,horses,558.3,11166.06,4075.61,446.64,163024.41,97814.65,326048.82,3260.49,0.6
Plateau,2022,cattle,4790.78,119769.55,43715.89,4790.78,1748635.41,1049181.25,3497270.82,34972.71,0.6
Plateau,2022,sheep,14372.35,35930.86,13114.77,1796.54,655738.28,393442.97,1311476.56,13114.77,0.6
Plateau,2022,goats,19163.13,38326.26,13989.08,1916.31,699454.16,419672.5,1398908.33,13989.08,0.6
Plateau,2022,pigs,1916.31,9581.56,3497.27,574.89,209836.25,136393.56,419672.5,4196.72,0.65
Plateau,2022,poultry,47907.82,4790.78,1748.64,383.26,139890.83,97923.58,279781.67,2797.82,0.7
Plateau,2022,donkeys,958.16,14372.35,5245.91,574.89,209836.25,125901.75,419672.5,4196.72,0.6
Plateau,2022,horses,479.08,9581.56,3497.27,383.26,139890.83,83934.5,279781.67,2797.82,0.6
Plateau,2023,cattle,5778.69,144467.37,52730.59,5778.69,2109223.64,1265534.18,4218447.27,42184.47,0.6
Plateau,2023,sheep,17336.08,43340.21,15819.18,2167.01,790958.86,474575.32,1581917.73,15819.18,0.6
Plateau,2023,goats,23114.78,46229.56,16873.79,2311.48,843689.45,506213.67,1687378.91,16873.79,0.6
Plateau,2023,pigs,2311.48,11557.39,4218.45,693.44,253106.84,164519.44,506213.67,5062.14,0.65
Plateau,2023,poultry,57786.95,5778.69,2109.22,462.3,168737.89,118116.52,337475.78,3374.76,0.7
Plateau,2023,donkeys,1155.74,17336.08,6327.67,693.44,253106.84,151864.1,506213.67,5062.14,0.6
Plateau,2023,horses,577.87,11557.39,4218.45,462.3,168737.89,101242.73,337475.78,3374.76,0.6
Plateau,2024,cattle,5818.98,145474.4,53098.16,5818.98,2123926.21,1274355.72,4247852.41,42478.52,0.6
Plateau,2024,sheep,17456.93,43642.32,15929.45,2182.12,796472.33,477883.4,1592944.65,15929.45,0.6
Plateau,2024,goats,23275.9,46551.81,16991.41,2327.59,849570.48,509742.29,1699140.97,16991.41,0.6
Plateau,2024,pigs,2327.59,11637.95,4247.85,698.28,254871.14,165666.24,509742.29,5097.42,0.65
Plateau,2024,poultry,58189.76,5818.98,2123.93,465.52,169914.1,118939.87,339828.19,3398.28,0.7
Plateau,2024,donkeys,1163.8,17456.93,6371.78,698.28,254871.14,152922.69,509742.29,5097.42,0.6
Plateau,2024,horses,581.9,11637.95,4247.85,465.52,169914.1,101948.46,339828.19,3398.28,0.6
Rivers,2020,cattle,2231.7,55792.5,20364.26,2231.7,814570.57,488742.34,1629141.14,16291.41,0.6
Rivers,2020,sheep,6695.1,16737.75,6109.28,836.89,305463.96,183278.38,610927.93,6109.28,0.6
Rivers,2020,goats,8926.8,17853.6,6516.56,892.68,325828.23,195496.94,651656.46,6516.56,0.6
Rivers,2020,pigs,892.68,4463.4,1629.14,267.8,97748.47,63536.5,195496.94,1954.97,0.65
Rivers,2020,poultry,22317.0,2231.7,814.57,178.54,65165.65,45615.95,130331.29,1303.31,0.7
Rivers,2020,donkeys,446.34,6695.1,2443.71,267.8,97748.47,58649.08,195496.94,1954.97,0.6
Rivers,2020,horses,223.17,4463.4,1629.14,178.54,65165.65,39099.39,130331.29,1303.31,0.6
Rivers,2021,cattle,2338.29,58457.32,21336.92,2338.29,853476.92,512086.15,1706953.83,17069.54,0.6
Rivers,2021,sheep,7014.88,17537.2,6401.08,876.86,320053.84,192032.31,640107.69,6401.08,0.6
Rivers,2021,goats,9353.17,18706.34,6827.82,935.32,341390.77,204834.46,682781.53,6827.82,0.6
Rivers,2021,pigs,935.32,4676.59,1706.95,280.6,102417.23,66571.2,204834.46,2048.34,0.65
Rivers,2021,poultry,23382.93,2338.29,853.48,187.06,68278.15,47794.71,136556.31,1365.56,0.7
Rivers,2021,donkeys,467.66,7014.88,2560.43,280.6,102417.23,61450.34,204834.46,2048.34,0.6
Rivers,2021,horses,233.83,4676.59,1706.95,187.06,68278.15,40966.89,136556.31,1365.56,0.6
Rivers,2022,cattle,1156.04,28901.11,10548.91,1156.04,421956.24,253173.75,843912.49,8439.12,0.6
Rivers,2022,sheep,3468.13,8670.33,3164.67,433.52,158233.59,94940.15,316467.18,3164.67,0.6
Rivers,2022,goats,4624.18,9248.36,3375.65,462.42,168782.5,101269.5,337564.99,3375.65,0.6
Rivers,2022,pigs,462.42,2312.09,843.91,138.73,50634.75,32912.59,101269.5,1012.69,0.65
Rivers,2022,poultry,11560.45,1156.04,421.96,92.48,33756.5,23629.55,67513.0,675.13,0.7
Rivers,2022,donkeys,231.21,3468.13,1265.87,138.73,50634.75,30380.85,101269.5,1012.69,0.6
Rivers,2022,horses,115.6,2312.09,843.91,92.48,33756.5,20253.9,67513.0,675.13,0.6
Rivers,2023,cattle,1906.66,47666.39,17398.23,1906.66,695929.26,417557.55,1391858.51,13918.59,0.6
Rivers,2023,sheep,5719.97,14299.92,5219.47,715.0,260973.47,156584.08,521946.94,5219.47,0.6
Rivers,2023,goats,7626.62,15253.24,5567.43,762.66,278371.7,167023.02,556743.41,5567.43,0.6
Rivers,2023,pigs,762.66,3813.31,1391.86,228.8,83511.51,54282.48,167023.02,1670.23,0.65
Rivers,2023,poultry,19066.55,1906.66,695.93,152.53,55674.34,38972.04,111348.68,1113.49,0.7
Rivers,2023,donkeys,381.33,5719.97,2087.79,228.8,83511.51,50106.91,167023.02,1670.23,0.6
Rivers,2023,horses,190.67,3813.31,1391.86,152.53,55674.34,33404.6,111348.68,1113.49,0.6
Rivers,2024,cattle,2521.93,63048.16,23012.58,2521.93,920503.07,552301.84,1841006.13,18410.06,0.6
Rivers,2024,sheep,7565.78,18914.45,6903.77,945.72,345188.65,207113.19,690377.3,6903.77,0.6
Rivers,2024,goats,10087.7,20175.41,7364.02,1008.77,368201.23,220920.74,736402.45,7364.02,0.6
Rivers,2024,pigs,1008.77,5043.85,1841.01,302.63,110460.37,71799.24,220920.74,2209.21,0.65
Rivers,2024,poultry,25219.26,2521.93,920.5,201.75,73640.25,51548.17,147280.49,1472.8,0.7
Rivers,2024,donkeys,504.39,7565.78,2761.51,302.63,110460.37,66276.22,220920.74,2209.21,0.6
Rivers,2024,horses,252.19,5043.85,1841.01,201.75,73640.25,44184.15,147280.49,1472.8,0.6
Sokoto,2020,cattle,7509.41,187735.22,68523.36,7509.41,2740934.2,1644560.52,5481868.41,54818.68,0.6
Sokoto,2020,sheep,22528.23,56320.57,20557.01,2816.03,1027850.33,616710.2,2055700.65,20557.01,0.6
Sokoto,2020,goats,30037.64,60075.27,21927.47,3003.76,1096373.68,657824.21,2192747.36,21927.47,0.6
Sokoto,2020,pigs,3003.76,15018.82,5481.87,901.13,328912.1,213792.87,657824.21,6578.24,0.65
Sokoto,2020,poultry,75094.09,7509.41,2740.93,600.75,219274.74,153492.32,438549.47,4385.49,0.7
Sokoto,2020,donkeys,1501.88,22528.23,8222.8,901.13,328912.1,197347.26,657824.21,6578.24,0.6
Sokoto,2020,horses,750.94,15018.82,5481.87,600.75,219274.74,131564.84,438549.47,4385.49,0.6
Sokoto,2021,cattle,8826.55,220663.84,80542.3,8826.55,3221692.07,1933015.24,6443384.13,64433.84,0.6
Sokoto,2021,sheep,26479.66,66199.15,24162.69,3309.96,1208134.53,724880.72,2416269.05,24162.69,0.6
Sokoto,2021,goats,35306.21,70612.43,25773.54,3530.62,1288676.83,773206.1,2577353.65,25773.54,0.6
Sokoto,2021,pigs,3530.62,17653.11,6443.38,1059.19,386603.05,251291.98,773206.1,7732.06,0.65
Sokoto,2021,poultry,88265.54,8826.55,3221.69,706.12,257735.37,180414.76,515470.73,5154.71,0.7
Sokoto,2021,donkeys,1765.31,26479.66,9665.08,1059.19,386603.05,231961.83,773206.1,7732.06,0.6
Sokoto,2021,horses,882.66,17653.11,6443.38,706.12,257735.37,154641.22,515470.73,5154.71,0.6
Sokoto,2022,cattle,8454.65,211366.14,77148.64,8454.65,3085945.7,1851567.42,6171891.4,61718.91,0.6
Sokoto,2022,sheep,25363.94,63409.84,23144.59,3170.49,1157229.64,694337.78,2314459.27,23144.59,0.6
Sokoto,2022,goats,33818.58,67637.17,24687.57,3381.86,1234378.28,740626.97,2468756.56,24687.57,0.6
Sokoto,2022,pigs,3381.86,16909.29,6171.89,1014.56,370313.48,240703.76,740626.97,7406.27,0.65
Sokoto,2022,poultry,84546.46,8454.65,3085.95,676.37,246875.66,172812.96,493751.31,4937.51,0.7
Sokoto,2022,donkeys,1690.93,25363.94,9257.84,1014.56,370313.48,222188.09,740626.97,7406.27,0.6
Sokoto,2022,horses,845.46,16909.29,6171.89,676.37,246875.66,148125.39,493751.31,4937.51,0.6
Sokoto,2023,cattle,7072.8,176819.89,64539.26,7072.8,2581570.39,1548942.23,5163140.77,51631.41,0.6
Sokoto,2023,sheep,21218.39,53045.97,19361.78,2652.3,968088.89,580853.34,1936177.79,19361.78,0.6
Sokoto,2023,goats,28291.18,56582.36,20652.56,2829.12,1032628.15,619576.89,2065256.31,20652.56,0.6
Sokoto,2023,pigs,2829.12,14145.59,5163.14,848.74,309788.45,201362.49,619576.89,6195.77,0.65
Sokoto,2023,poultry,70727.96,7072.8,2581.57,565.82,206525.63,144567.94,413051.26,4130.51,0.7
Sokoto,2023,donkeys,1414.56,21218.39,7744.71,848.74,309788.45,185873.07,619576.89,6195.77,0.6
Sokoto,2023,horses,707.28,14145.59,5163.14,565.82,206525.63,123915.38,413051.26,4130.51,0.6
Sokoto,2024,cattle,6957.11,173927.77,63483.64,6957.11,2539345.51,1523607.31,5078691.02,50786.91,0.6
Sokoto,2024,sheep,20871.33,52178.33,19045.09,2608.92,952254.57,571352.74,1904509.13,19045.09,0.6
Sokoto,2024,goats,27828.44,55656.89,20314.76,2782.84,1015738.2,609442.92,2031476.41,20314.76,0.6
Sokoto,2024,pigs,2782.84,13914.22,5078.69,834.85,304721.46,198068.95,609442.92,6094.43,0.65
Sokoto,2024,poultry,69571.11,6957.11,2539.35,556.57,203147.64,142203.35,406295.28,4062.95,0.7
Sokoto,2024,donkeys,1391.42,20871.33,7618.04,834.85,304721.46,182832.88,609442.92,6094.43,0.6
Sokoto,2024,horses,695.71,13914.22,5078.69,556.57,203147.64,121888.58,406295.28,4062.95,0.6
Taraba,2020,cattle,5927.26,148181.45,54086.23,5927.26,2163449.11,1298069.47,4326898.22,43268.98,0.6
Taraba,2020,sheep,17781.77,44454.43,16225.87,2222.72,811293.42,486776.05,1622586.83,16225.87,0.6
Taraba,2020,goats,23709.03,47418.06,17307.59,2370.9,865379.64,519227.79,1730759.29,17307.59,0.6
Taraba,2020,pigs,2370.9,11854.52,4326.9,711.27,259613.89,168749.03,519227.79,5192.28,0.65
Taraba,2020,poultry,59272.58,5927.26,2163.45,474.18,173075.93,121153.15,346151.86,3461.52,0.7
Taraba,2020,donkeys,1185.45,17781.77,6490.35,711.27,259613.89,155768.34,519227.79,5192.28,0.6
Taraba,2020,horses,592.73,11854.52,4326.9,474.18,173075.93,103845.56,346151.86,3461.52,0.6
Taraba,2021,cattle,4201.92,105048.0,38342.52,4201.92,1533700.78,920220.47,3067401.56,30674.02,0.6
Taraba,2021,sheep,12605.76,31514.4,11502.76,1575.72,575137.79,345082.68,1150275.59,11502.76,0.6
Taraba,2021,goats,16807.68,33615.36,12269.61,1680.77,613480.31,368088.19,1226960.63,12269.61,0.6
Taraba,2021,pigs,1680.77,8403.84,3067.4,504.23,184044.09,119628.66,368088.19,3680.88,0.65
Taraba,2021,poultry,42019.2,4201.92,1533.7,336.15,122696.06,85887.24,245392.13,2453.92,0.7
Taraba,2021,donkeys,840.38,12605.76,4601.1,504.23,184044.09,110426.46,368088.19,3680.88,0.6
Taraba,2021,horses,420.19,8403.84,3067.4,336.15,122696.06,73617.64,245392.13,2453.92,0.6
Taraba,2022,cattle,6102.77,152569.16,55687.74,6102.77,2227509.72,1336505.83,4455019.43,44550.19,0.6
Taraba,2022,sheep,18308.3,45770.75,16706.32,2288.54,835316.14,501189.69,1670632.29,16706.32,0.6
Taraba,2022,goats,24411.07,48822.13,17820.08,2441.11,891003.89,534602.33,1782007.77,17820.08,0.6
Taraba,2022,pigs,2441.11,12205.53,4455.02,732.33,267301.17,173745.76,534602.33,5346.02,0.65
Taraba,2022,poultry,61027.66,6102.77,2227.51,488.22,178200.78,124740.54,356401.55,3564.02,0.7
Taraba,2022,donkeys,1220.55,18308.3,6682.53,732.33,267301.17,160380.7,534602.33,5346.02,0.6
Taraba,2022,horses,610.28,12205.53,4455.02,488.22,178200.78,106920.47,356401.55,3564.02,0.6
Taraba,2023,cattle,7434.55,185863.82,67840.3,7434.55,2713611.8,1628167.08,5427223.61,54272.24,0.6
Taraba,2023,sheep,22303.66,55759.15,20352.09,2787.96,1017604.43,610562.66,2035208.85,20352.09,0.6
Taraba,2023,goats,29738.21,59476.42,21708.89,2973.82,1085444.72,651266.83,2170889.44,21708.89,0.6
Taraba,2023,pigs,2973.82,14869.11,5427.22,892.15,325633.42,211661.72,651266.83,6512.67,0.65
Taraba,2023,poultry,74345.53,7434.55,2713.61,594.76,217088.94,151962.26,434177.89,4341.78,0.7
Taraba,2023,donkeys,1486.91,22303.66,8140.84,892.15,325633.42,195380.05,651266.83,6512.67,0.6
Taraba,2023,horses,743.46,14869.11,5427.22,594.76,217088.94,130253.37,434177.89,4341.78,0.6
Taraba,2024,cattle,6413.59,160339.83,58524.04,6413.59,2340961.53,1404576.92,4681923.06,46819.23,0.6
Taraba,2024,sheep,19240.78,48101.95,17557.21,2405.1,877860.57,526716.34,1755721.15,17557.21,0.6
Taraba,2024,goats,25654.37,51308.75,18727.69,2565.44,936384.61,561830.77,1872769.23,18727.69,0.6
Taraba,2024,pigs,2565.44,12827.19,4681.92,769.63,280915.38,182595.0,561830.77,5618.31,0.65
Taraba,2024,poultry,64135.93,6413.59,2340.96,513.09,187276.92,131093.85,374553.85,3745.54,0.7
Taraba,2024,donkeys,1282.72,19240.78,7022.88,769.63,280915.38,168549.23,561830.77,5618.31,0.6
Taraba,2024,horses,641.36,12827.19,4681.92,513.09,187276.92,112366.15,374553.85,3745.54,0.6
Yobe,2020,cattle,5164.51,129112.74,47126.15,5164.51,1885046.07,1131027.64,3770092.14,37700.92,0.6
Yobe,2020,sheep,15493.53,38733.82,14137.85,1936.69,706892.28,424135.37,1413784.55,14137.85,0.6
Yobe,2020,goats,20658.04,41316.08,15080.37,2065.8,754018.43,452411.06,1508036.86,15080.37,0.6
Yobe,2020,pigs,2065.8,10329.02,3770.09,619.74,226205.53,147033.59,452411.06,4524.11,0.65
Yobe,2020,poultry,51645.1,5164.51,1885.05,413.16,150803.69,105562.58,301607.37,3016.07,0.7
Yobe,2020,donkeys,1032.9,15493.53,5655.14,619.74,226205.53,135723.32,452411.06,4524.11,0.6
Yobe,2020,horses,516.45,10329.02,3770.09,413.16,150803.69,90482.21,301607.37,3016.07,0.6
Yobe,2021,cattle,6107.76,152694.01,55733.32,6107.76,2229332.62,1337599.57,4458665.23,44586.65,0.6
Yobe,2021,sheep,18323.28,45808.2,16719.99,2290.41,835999.73,501599.84,1671999.46,16719.99,0.6
Yobe,2021,goats,24431.04,48862.08,17834.66,2443.1,891733.05,535039.83,1783466.09,17834.66,0.6
Yobe,2021,pigs,2443.1,12215.52,4458.67,732.93,267519.91,173887.94,535039.83,5350.4,0.65
Yobe,2021,poultry,61077.61,6107.76,2229.33,488.62,178346.61,124842.63,356693.22,3566.93,0.7
Yobe,2021,donkeys,1221.55,18323.28,6688.0,732.93,267519.91,160511.95,535039.83,5350.4,0.6
Yobe,2021,horses,610.78,12215.52,4458.67,488.62,178346.61,107007.97,356693.22,3566.93,0.6
Yobe,2022,cattle,5697.24,142431.1,51987.35,5697.24,2079494.13,1247696.48,4158988.26,41589.88,0.6
Yobe,2022,sheep,17091.73,42729.33,15596.21,2136.47,779810.3,467886.18,1559620.6,15596.21,0.6
Yobe,2022,goats,22788.98,45577.95,16635.95,2278.9,831797.65,499078.59,1663595.3,16635.95,0.6
Yobe,2022,pigs,2278.9,11394.49,4158.99,683.67,249539.3,162200.54,499078.59,4990.79,0.65
Yobe,2022,poultry,56972.44,5697.24,2079.49,455.78,166359.53,116451.67,332719.06,3327.19,0.7
Yobe,2022,donkeys,1139.45,17091.73,6238.48,683.67,249539.3,149723.58,499078.59,4990.79,0.6
