state,year,crop,crop_production_tonnes,residue_production_tonnes,dry_residue_tonnes,energy_content_mj_per_kg,moisture_content,energy_potential_gj,biogas_potential_m3,electricity_potential_kwh
Bauchi,2020,cassava,104474.12,83579.29,66863.43,14.2,0.2,949.46,13372686.82,26745373.64
Bauchi,2020,yam,62684.47,37610.68,30840.76,13.8,0.18,425.6,6168151.8,12336303.59
Bauchi,2020,sweet_potato,15671.12,10969.78,9214.62,14.5,0.16,133.61,1842923.4,3685846.81
Bauchi,2020,cocoa,10447.41,20894.82,18805.34,18.5,0.1,347.9,3761068.17,7522136.34
Bauchi,2020,groundnut,26118.53,47013.35,43252.28,17.8,0.08,769.89,8650456.79,17300913.57
Bauchi,2020,soybean,15671.12,25073.79,22315.67,17.0,0.11,379.37,4463134.23,8926268.45
Bauchi,2020,sugarcane,5223.71,1567.11,1175.33,19.2,0.25,22.57,235066.76,470133.52
Bauchi,2020,cotton,8357.93,18387.44,16180.95,16.0,0.12,258.9,3236190.21,6472380.42
Bauchi,2020,palm_oil,20894.82,20894.82,17760.6,20.5,0.15,364.09,3552119.94,7104239.87
Bauchi,2021,rice,43645.67,65468.51,55648.24,15.5,0.15,862.55,11129647.06,22259294.13
Bauchi,2021,maize,69833.08,83799.7,73743.73,17.2,0.12,1268.39,14748746.41,29497492.83
Bauchi,2021,sorghum,26187.4,34043.63,29277.52,16.8,0.14,491.86,5855503.73,11711007.45
Bauchi,2021,millet,17458.27,19204.1,16707.56,16.5,0.13,275.67,3341512.86,6683025.72
Bauchi,2021,cassava,87291.35,69833.08,55866.46,14.2,0.2,793.3,11173292.74,22346585.48
Bauchi,2021,yam,52374.81,31424.89,25768.41,13.8,0.18,355.6,5153681.28,10307362.55
Bauchi,2021,sweet_potato,13093.7,9165.59,7699.1,14.5,0.16,111.64,1539819.41,3079638.81
Bauchi,2021,cocoa,8729.13,17458.27,15712.44,18.5,0.1,290.68,3142488.58,6284977.17
Bauchi,2021,groundnut,21822.84,39281.11,36138.62,17.8,0.08,643.27,7227723.74,14455447.48
Bauchi,2021,soybean,13093.7,20949.92,18645.43,17.0,0.11,316.97,3729086.45,7458172.9
Bauchi,2021,sugarcane,4364.57,1309.37,982.03,19.2,0.25,18.85,196405.54,392811.07
Bauchi,2021,cotton,6983.31,15363.28,13519.68,16.0,0.12,216.31,2703936.84,5407873.69
Bauchi,2021,palm_oil,17458.27,17458.27,14839.53,20.5,0.15,304.21,2967905.88,5935811.77
Bauchi,2022,rice,47676.61,71514.91,60787.68,15.5,0.15,942.21,12157535.22,24315070.43
Bauchi,2022,maize,76282.57,91539.09,80554.4,17.2,0.12,1385.54,16110879.61,32221759.22
Bauchi,2022,sorghum,28605.97,37187.75,31981.47,16.8,0.14,537.29,6396293.82,12792587.64
Bauchi,2022,millet,19070.64,20977.71,18250.61,16.5,0.13,301.13,3650121.16,7300242.32
Bauchi,2022,cassava,95353.22,76282.57,61026.06,14.2,0.2,866.57,12205211.82,24410423.65
Bauchi,2022,yam,57211.93,34327.16,28148.27,13.8,0.18,388.45,5629653.95,11259307.91
Bauchi,2022,sweet_potato,14302.98,10012.09,8410.15,14.5,0.16,121.95,1682030.75,3364061.51
Bauchi,2022,cocoa,9535.32,19070.64,17163.58,18.5,0.1,317.53,3432715.83,6865431.65
Bauchi,2022,groundnut,23838.3,42908.95,39476.23,17.8,0.08,702.68,7895246.4,15790492.8
Bauchi,2022,soybean,14302.98,22884.77,20367.45,17.0,0.11,346.25,4073489.45,8146978.89
Bauchi,2022,sugarcane,4767.66,1430.3,1072.72,19.2,0.25,20.6,214544.74,429089.48
Bauchi,2022,cotton,7628.26,16782.17,14768.31,16.0,0.12,236.29,2953661.26,5907322.52
Bauchi,2022,palm_oil,19070.64,19070.64,16210.05,20.5,0.15,332.31,3242009.39,6484018.78
Bauchi,2023,rice,50166.87,75250.31,63962.76,15.5,0.15,991.42,12792552.12,25585104.25
Bauchi,2023,maize,80266.99,96320.39,84761.95,17.2,0.12,1457.91,16952389.07,33904778.15
Bauchi,2023,sorghum,30100.12,39130.16,33651.94,16.8,0.14,565.35,6730387.42,13460774.85
Bauchi,2023,millet,20066.75,22073.42,19203.88,16.5,0.13,316.86,3840775.65,7681551.3
Bauchi,2023,cassava,100333.74,80266.99,64213.59,14.2,0.2,911.83,12842719.0,25685437.99
Bauchi,2023,yam,60200.25,36120.15,29618.52,13.8,0.18,408.74,5923704.14,11847408.27
Bauchi,2023,sweet_potato,15050.06,10535.04,8849.44,14.5,0.16,128.32,1769887.21,3539774.42
Bauchi,2023,cocoa,10033.37,20066.75,18060.07,18.5,0.1,334.11,3612014.72,7224029.44
Bauchi,2023,groundnut,25083.44,45150.18,41538.17,17.8,0.08,739.38,8307633.85,16615267.7
Bauchi,2023,soybean,15050.06,24080.1,21431.29,17.0,0.11,364.33,4286257.46,8572514.93
Bauchi,2023,sugarcane,5016.69,1505.01,1128.75,19.2,0.25,21.67,225750.92,451501.84
Bauchi,2023,cotton,8026.7,17658.74,15539.69,16.0,0.12,248.64,3107938.0,6215875.99
Bauchi,2023,palm_oil,20066.75,20066.75,17056.74,20.5,0.15,349.66,3411347.23,6822694.47
Bauchi,2024,rice,53051.11,79576.67,67640.17,15.5,0.15,1048.42,13528033.47,27056066.95
Bauchi,2024,maize,84881.78,101858.13,89635.16,17.2,0.12,1541.72,17927031.65,35854063.3
Bauchi,2024,sorghum,31830.67,41379.87,35586.69,16.8,0.14,597.86,7117337.14,14234674.28
Bauchi,2024,millet,21220.44,23342.49,20307.97,16.5,0.13,335.08,4061593.11,8123186.22
Bauchi,2024,cassava,106102.22,84881.78,67905.42,14.2,0.2,964.26,13581084.58,27162169.17
Bauchi,2024,yam,63661.33,38196.8,31321.38,13.8,0.18,432.23,6264275.26,12528550.53
Bauchi,2024,sweet_potato,15915.33,11140.73,9358.22,14.5,0.16,135.69,1871643.22,3743286.44
Bauchi,2024,cocoa,10610.22,21220.44,19098.4,18.5,0.1,353.32,3819680.04,7639360.08
Bauchi,2024,groundnut,26525.56,47746.0,43926.32,17.8,0.08,781.89,8785264.09,17570528.18
Bauchi,2024,soybean,15915.33,25464.53,22663.43,17.0,0.11,385.28,4532686.98,9065373.96
Bauchi,2024,sugarcane,5305.11,1591.53,1193.65,19.2,0.25,22.92,238730.0,477460.0
Bauchi,2024,cotton,8488.18,18673.99,16433.11,16.0,0.12,262.93,3286622.47,6573244.94
Bauchi,2024,palm_oil,21220.44,21220.44,18037.38,20.5,0.15,369.77,3607475.59,7214951.19
Bayelsa,2020,rice,35703.52,53555.28,45521.99,15.5,0.15,705.59,9104397.4,18208794.81
Bayelsa,2020,maize,57125.63,68550.76,60324.67,17.2,0.12,1037.58,12064933.22,24129866.43
Bayelsa,2020,sorghum,21422.11,27848.74,23949.92,16.8,0.14,402.36,4789984.14,9579968.28
Bayelsa,2020,millet,14281.41,15709.55,13667.31,16.5,0.13,225.51,2733461.43,5466922.86
Bayelsa,2020,cassava,71407.04,57125.63,45700.5,14.2,0.2,648.95,9140100.92,18280201.84
Bayelsa,2020,yam,42844.22,25706.53,21079.36,13.8,0.18,290.9,4215871.55,8431743.1
Bayelsa,2020,sweet_potato,10711.06,7497.74,6298.1,14.5,0.16,91.32,1259620.16,2519240.32
Bayelsa,2020,cocoa,7140.7,14281.41,12853.27,18.5,0.1,237.79,2570653.38,5141306.77
Bayelsa,2020,groundnut,17851.76,32133.17,29562.51,17.8,0.08,526.21,5912502.78,11825005.57
Bayelsa,2020,soybean,10711.06,17137.69,15252.54,17.0,0.11,259.29,3050508.68,6101017.37
Bayelsa,2020,sugarcane,3570.35,1071.11,803.33,19.2,0.25,15.42,160665.84,321331.67
Bayelsa,2020,cotton,5712.56,12567.64,11059.52,16.0,0.12,176.95,2211904.42,4423808.85
Bayelsa,2020,palm_oil,14281.41,14281.41,12139.2,20.5,0.15,248.85,2427839.31,4855678.61
Bayelsa,2021,rice,24473.35,36710.02,31203.52,15.5,0.15,483.65,6240703.01,12481406.03
Bayelsa,2021,maize,39157.35,46988.82,41350.16,17.2,0.12,711.22,8270032.8,16540065.59
Bayelsa,2021,sorghum,14684.01,19089.21,16416.72,16.8,0.14,275.8,3283343.99,6566687.97
Bayelsa,2021,millet,9789.34,10768.27,9368.4,16.5,0.13,154.58,1873679.31,3747358.61
Bayelsa,2021,cassava,48946.69,39157.35,31325.88,14.2,0.2,444.83,6265176.36,12530352.72
Bayelsa,2021,yam,29368.01,17620.81,14449.06,13.8,0.18,199.4,2889812.6,5779625.19
Bayelsa,2021,sweet_potato,7342.0,5139.4,4317.1,14.5,0.16,62.6,863419.62,1726839.23
Bayelsa,2021,cocoa,4894.67,9789.34,8810.4,18.5,0.1,162.99,1762080.85,3524161.7
Bayelsa,2021,groundnut,12236.67,22026.01,20263.93,17.8,0.08,360.7,4052785.96,8105571.92
Bayelsa,2021,soybean,7342.0,11747.21,10455.01,17.0,0.11,177.74,2091002.61,4182005.22
Bayelsa,2021,sugarcane,2447.33,734.2,550.65,19.2,0.25,10.57,110130.05,220260.11
Bayelsa,2021,cotton,3915.74,8614.62,7580.86,16.0,0.12,121.29,1516172.68,3032345.36
Bayelsa,2021,palm_oil,9789.34,9789.34,8320.94,20.5,0.15,170.58,1664187.47,3328374.94
Bayelsa,2022,rice,31496.08,47244.11,40157.5,15.5,0.15,622.44,8031499.46,16062998.92
Bayelsa,2022,maize,50393.72,60472.47,53215.77,17.2,0.12,915.31,10643154.11,21286308.22
Bayelsa,2022,sorghum,18897.65,24566.94,21127.57,16.8,0.14,354.94,4225513.6,8451027.2
Bayelsa,2022,millet,12598.43,13858.27,12056.7,16.5,0.13,198.94,2411339.6,4822679.21
Bayelsa,2022,cassava,62992.15,50393.72,40314.98,14.2,0.2,572.47,8062995.54,16125991.08
Bayelsa,2022,yam,37795.29,22677.17,18595.28,13.8,0.18,256.61,3719056.69,7438113.38
Bayelsa,2022,sweet_potato,9448.82,6614.18,5555.91,14.5,0.16,80.56,1111181.57,2222363.15
Bayelsa,2022,cocoa,6299.22,12598.43,11338.59,18.5,0.1,209.76,2267717.49,4535434.99
Bayelsa,2022,groundnut,15748.04,28346.47,26078.75,17.8,0.08,464.2,5215750.24,10431500.48
Bayelsa,2022,soybean,9448.82,15118.12,13455.12,17.0,0.11,228.74,2691024.76,5382049.52
Bayelsa,2022,sugarcane,3149.61,944.88,708.66,19.2,0.25,13.61,141732.34,283464.69
Bayelsa,2022,cotton,5039.37,11086.62,9756.22,16.0,0.12,156.1,1951244.92,3902489.84
Bayelsa,2022,palm_oil,12598.43,12598.43,10708.67,20.5,0.15,219.53,2141733.19,4283466.38
Bayelsa,2023,rice,33759.19,50638.78,43042.97,15.5,0.15,667.17,8608593.16,17217186.32
Bayelsa,2023,maize,54014.7,64817.64,57039.53,17.2,0.12,981.08,11407905.1,22815810.2
Bayelsa,2023,sorghum,20255.51,26332.17,22645.66,16.8,0.14,380.45,4529132.78,9058265.55
Bayelsa,2023,millet,13503.68,14854.04,12923.02,16.5,0.13,213.23,2584603.5,5169207.0
Bayelsa,2023,cassava,67518.38,54014.7,43211.76,14.2,0.2,613.61,8642352.35,17284704.7
Bayelsa,2023,yam,40511.03,24306.62,19931.43,13.8,0.18,275.05,3986285.02,7972570.04
Bayelsa,2023,sweet_potato,10127.76,7089.43,5955.12,14.5,0.16,86.35,1191024.18,2382048.37
Bayelsa,2023,cocoa,6751.84,13503.68,12153.31,18.5,0.1,224.84,2430661.6,4861323.2
Bayelsa,2023,groundnut,16879.59,30383.27,27952.61,17.8,0.08,497.56,5590521.68,11181043.35
Bayelsa,2023,soybean,10127.76,16204.41,14421.93,17.0,0.11,245.17,2884385.1,5768770.19
Bayelsa,2023,sugarcane,3375.92,1012.78,759.58,19.2,0.25,14.58,151916.35,303832.7
Bayelsa,2023,cotton,5401.47,11883.23,10457.25,16.0,0.12,167.32,2091449.27,4182898.54
Bayelsa,2023,palm_oil,13503.68,13503.68,11478.12,20.5,0.15,235.3,2295624.84,4591249.68
Bayelsa,2024,rice,22603.33,33904.99,28819.24,15.5,0.15,446.7,5763848.87,11527697.75
Bayelsa,2024,maize,36165.33,43398.39,38190.58,17.2,0.12,656.88,7638116.91,15276233.81
Bayelsa,2024,sorghum,13562.0,17630.6,15162.31,16.8,0.14,254.73,3032462.61,6064925.21
Bayelsa,2024,millet,9041.33,9945.46,8652.55,16.5,0.13,142.77,1730510.86,3461021.72
Bayelsa,2024,cassava,45206.66,36165.33,28932.26,14.2,0.2,410.84,5786452.2,11572904.4
Bayelsa,2024,yam,27123.99,16274.4,13345.01,13.8,0.18,184.16,2669001.08,5338002.16
Bayelsa,2024,sweet_potato,6781.0,4746.7,3987.23,14.5,0.16,57.81,797445.44,1594890.89
Bayelsa,2024,cocoa,4520.67,9041.33,8137.2,18.5,0.1,150.54,1627439.68,3254879.36
Bayelsa,2024,groundnut,11301.66,20343.0,18715.56,17.8,0.08,333.14,3743111.27,7486222.54
Bayelsa,2024,soybean,6781.0,10849.6,9656.14,17.0,0.11,164.15,1931228.42,3862456.84
Bayelsa,2024,sugarcane,2260.33,678.1,508.57,19.2,0.25,9.76,101714.98,203429.96
Bayelsa,2024,cotton,3616.53,7956.37,7001.61,16.0,0.12,112.03,1400321.43,2800642.87
Bayelsa,2024,palm_oil,9041.33,9041.33,7685.13,20.5,0.15,157.55,1537026.37,3074052.73
Benue,2020,rice,27150.9,40726.35,34617.39,15.5,0.15,536.57,6923478.74,13846957.49
Benue,2020,maize,43441.44,52129.72,45874.16,17.2,0.12,789.04,9174831.13,18349662.25
Benue,2020,sorghum,16290.54,21177.7,18212.82,16.8,0.14,305.98,3642564.35,7285128.69
Benue,2020,millet,10860.36,11946.39,10393.36,16.5,0.13,171.49,2078672.68,4157345.35
Benue,2020,cassava,54301.79,43441.44,34753.15,14.2,0.2,493.49,6950629.64,13901259.28
Benue,2020,yam,32581.08,19548.65,16029.89,13.8,0.18,221.21,3205977.92,6411955.84
Benue,2020,sweet_potato,8145.27,5701.69,4789.42,14.5,0.16,69.45,957883.65,1915767.3
Benue,2020,cocoa,5430.18,10860.36,9774.32,18.5,0.1,180.82,1954864.59,3909729.17
Benue,2020,groundnut,13575.45,24435.81,22480.94,17.8,0.08,400.16,4496188.55,8992377.1
Benue,2020,soybean,8145.27,13032.43,11598.86,17.0,0.11,197.18,2319772.64,4639545.29
Benue,2020,sugarcane,2715.09,814.53,610.9,19.2,0.25,11.73,122179.04,244358.07
Benue,2020,cotton,4344.14,9557.12,8410.26,16.0,0.12,134.56,1682052.37,3364104.75
Benue,2020,palm_oil,10860.36,10860.36,9231.3,20.5,0.15,189.24,1846261.0,3692522.0
Benue,2021,rice,18778.69,28168.04,23942.83,15.5,0.15,371.11,4788566.49,9577132.98
Benue,2021,maize,30045.91,36055.09,31728.48,17.2,0.12,545.73,6345695.64,12691391.28
Benue,2021,sorghum,11267.22,14647.38,12596.75,16.8,0.14,211.63,2519349.34,5038698.67
Benue,2021,millet,7511.48,8262.62,7188.48,16.5,0.13,118.61,1437696.67,2875393.34
Benue,2021,cassava,37557.38,30045.91,24036.73,14.2,0.2,341.32,4807345.18,9614690.37
Benue,2021,yam,22534.43,13520.66,11086.94,13.8,0.18,153.0,2217387.97,4434775.93
Benue,2021,sweet_potato,5633.61,3943.53,3312.56,14.5,0.16,48.03,662512.26,1325024.52
Benue,2021,cocoa,3755.74,7511.48,6760.33,18.5,0.1,125.07,1352065.83,2704131.67
Benue,2021,groundnut,9389.35,16900.82,15548.76,17.8,0.08,276.77,3109751.42,6219502.83
Benue,2021,soybean,5633.61,9013.77,8022.26,17.0,0.11,136.38,1604451.46,3208902.91
Benue,2021,sugarcane,1877.87,563.36,422.52,19.2,0.25,8.11,84504.11,169008.23
Benue,2021,cotton,3004.59,6610.1,5816.89,16.0,0.12,93.07,1163377.53,2326755.07
Benue,2021,palm_oil,7511.48,7511.48,6384.76,20.5,0.15,130.89,1276951.06,2553902.13
Benue,2022,rice,16953.07,25429.61,21615.17,15.5,0.15,335.04,4323033.65,8646067.3
Benue,2022,maize,27124.92,32549.9,28643.91,17.2,0.12,492.68,5728782.47,11457564.95
Benue,2022,sorghum,10171.84,13223.4,11372.12,16.8,0.14,191.05,2274424.29,4548848.58
Benue,2022,millet,6781.23,7459.35,6489.64,16.5,0.13,107.08,1297927.28,2595854.56
Benue,2022,cassava,33906.15,27124.92,21699.93,14.2,0.2,308.14,4339986.72,8679973.44
Benue,2022,yam,20343.69,12206.21,10009.09,13.8,0.18,138.13,2001818.88,4003637.75
Benue,2022,sweet_potato,5085.92,3560.15,2990.52,14.5,0.16,43.36,598104.42,1196208.84
Benue,2022,cocoa,3390.61,6781.23,6103.11,18.5,0.1,112.91,1220621.27,2441242.53
Benue,2022,groundnut,8476.54,15257.77,14037.14,17.8,0.08,249.86,2807428.91,5614857.82
Benue,2022,soybean,5085.92,8137.48,7242.35,17.0,0.11,123.12,1448470.57,2896941.14
Benue,2022,sugarcane,1695.31,508.59,381.44,19.2,0.25,7.32,76288.83,152577.66
Benue,2022,cotton,2712.49,5967.48,5251.38,16.0,0.12,84.02,1050276.79,2100553.57
Benue,2022,palm_oil,6781.23,6781.23,5764.04,20.5,0.15,118.16,1152808.97,2305617.95
Benue,2023,rice,36016.37,54024.56,45920.88,15.5,0.15,711.77,9184175.21,18368350.43
Benue,2023,maize,57626.2,69151.44,60853.26,17.2,0.12,1046.68,12170652.9,24341305.79
Benue,2023,sorghum,21609.82,28092.77,24159.78,16.8,0.14,405.88,4831956.65,9663913.31
Benue,2023,millet,14406.55,15847.2,13787.07,16.5,0.13,227.49,2757413.55,5514827.09
Benue,2023,cassava,72032.75,57626.2,46100.96,14.2,0.2,654.63,9220191.59,18440383.18
Benue,2023,yam,43219.65,25931.79,21264.07,13.8,0.18,293.44,4252813.37,8505626.74
Benue,2023,sweet_potato,10804.91,7563.44,6353.29,14.5,0.16,92.12,1270657.65,2541315.31
Benue,2023,cocoa,7203.27,14406.55,12965.89,18.5,0.1,239.87,2593178.88,5186357.77
Benue,2023,groundnut,18008.19,32414.74,29821.56,17.8,0.08,530.82,5964311.43,11928622.87
Benue,2023,soybean,10804.91,17287.86,15386.19,17.0,0.11,261.57,3077238.94,6154477.88
Benue,2023,sugarcane,3601.64,1080.49,810.37,19.2,0.25,15.56,162073.68,324147.36
Benue,2023,cotton,5762.62,12677.76,11156.43,16.0,0.12,178.5,2231286.36,4462572.73
Benue,2023,palm_oil,14406.55,14406.55,12245.57,20.5,0.15,251.03,2449113.39,4898226.78
Benue,2024,rice,37057.65,55586.48,47248.51,15.5,0.15,732.35,9449701.24,18899402.48
Benue,2024,maize,59292.24,71150.69,62612.61,17.2,0.12,1076.94,12522521.73,25045043.47
Benue,2024,sorghum,22234.59,28904.97,24858.27,16.8,0.14,417.62,4971654.58,9943309.16
Benue,2024,millet,14823.06,16305.37,14185.67,16.5,0.13,234.06,2837133.83,5674267.66
Benue,2024,cassava,74115.3,59292.24,47433.79,14.2,0.2,673.56,9486758.89,18973517.78
Benue,2024,yam,44469.18,26681.51,21878.84,13.8,0.18,301.93,4375767.54,8751535.08
Benue,2024,sweet_potato,11117.3,7782.11,6536.97,14.5,0.16,94.79,1307393.96,2614787.92
Benue,2024,cocoa,7411.53,14823.06,13340.75,18.5,0.1,246.8,2668150.94,5336301.88
Benue,2024,groundnut,18528.83,33351.89,30683.74,17.8,0.08,546.17,6136747.16,12273494.31
Benue,2024,soybean,11117.3,17787.67,15831.03,17.0,0.11,269.13,3166205.78,6332411.56
Benue,2024,sugarcane,3705.77,1111.73,833.8,19.2,0.25,16.01,166759.43,333518.87
Benue,2024,cotton,5929.22,13044.29,11478.98,16.0,0.12,183.66,2295795.65,4591591.3
Benue,2024,palm_oil,14823.06,14823.06,12599.6,20.5,0.15,258.29,2519920.33,5039840.66
Borno,2020,rice,31167.95,46751.92,39739.13,15.5,0.15,615.96,7947826.48,15895652.95
Borno,2020,maize,49868.72,59842.46,52661.36,17.2,0.12,905.78,10532272.64,21064545.28
Borno,2020,sorghum,18700.77,24311.0,20907.46,16.8,0.14,351.25,4181491.76,8362983.53
Borno,2020,millet,12467.18,13713.9,11931.09,16.5,0.13,196.86,2386218.02,4772436.04
Borno,2020,cassava,62335.89,49868.72,39894.97,14.2,0.2,566.51,7978994.42,15957988.84
Borno,2020,yam,37401.54,22440.92,18401.56,13.8,0.18,253.94,3680311.18,7360622.35
Borno,2020,sweet_potato,9350.38,6545.27,5498.03,14.5,0.16,79.72,1099605.17,2199210.34
Borno,2020,cocoa,6233.59,12467.18,11220.46,18.5,0.1,207.58,2244092.18,4488184.36
Borno,2020,groundnut,15583.97,28051.15,25807.06,17.8,0.08,459.37,5161412.02,10322824.03
Borno,2020,soybean,9350.38,14960.61,13314.95,17.0,0.11,226.35,2662989.39,5325978.78
Borno,2020,sugarcane,3116.79,935.04,701.28,19.2,0.25,13.46,140255.76,280511.52
Borno,2020,cotton,4986.87,10971.12,9654.58,16.0,0.12,154.47,1930916.65,3861833.3
Borno,2020,palm_oil,12467.18,12467.18,10597.1,20.5,0.15,217.24,2119420.39,4238840.79
Borno,2021,rice,21514.12,32271.18,27430.5,15.5,0.15,425.17,5486100.83,10972201.65
Borno,2021,maize,34422.59,41307.11,36350.26,17.2,0.12,625.22,7270051.73,14540103.46
Borno,2021,sorghum,12908.47,16781.01,14431.67,16.8,0.14,242.45,2886334.46,5772668.92
Borno,2021,millet,8605.65,9466.21,8235.61,16.5,0.13,135.89,1647121.1,3294242.19
Borno,2021,cassava,43028.24,34422.59,27538.07,14.2,0.2,391.04,5507614.95,11015229.9
Borno,2021,yam,25816.95,15490.17,12701.94,13.8,0.18,175.29,2540387.39,5080774.79
Borno,2021,sweet_potato,6454.24,4517.97,3795.09,14.5,0.16,55.03,759018.19,1518036.37
Borno,2021,cocoa,4302.82,8605.65,7745.08,18.5,0.1,143.28,1549016.7,3098033.41
Borno,2021,groundnut,10757.06,19362.71,17813.69,17.8,0.08,317.08,3562738.42,7125476.84
Borno,2021,soybean,6454.24,10326.78,9190.83,17.0,0.11,156.24,1838166.49,3676332.98
Borno,2021,sugarcane,2151.41,645.42,484.07,19.2,0.25,9.29,96813.54,193627.09
Borno,2021,cotton,3442.26,7572.97,6664.21,16.0,0.12,106.63,1332842.82,2665685.63
Borno,2021,palm_oil,8605.65,8605.65,7314.8,20.5,0.15,149.95,1462960.22,2925920.44
Borno,2022,rice,17631.58,26447.37,22480.26,15.5,0.15,348.44,4496052.89,8992105.79
Borno,2022,maize,28210.53,33852.63,29790.32,17.2,0.12,512.39,5958063.5,11916127.01
Borno,2022,sorghum,10578.95,13752.63,11827.26,16.8,0.14,198.7,2365452.77,4730905.54
Borno,2022,millet,7052.63,7757.9,6749.37,16.5,0.13,111.36,1349873.76,2699747.53
Borno,2022,cassava,35263.16,28210.53,22568.42,14.2,0.2,320.47,4513684.47,9027368.95
Borno,2022,yam,21157.9,12694.74,10409.68,13.8,0.18,143.65,2081936.96,4163873.93
Borno,2022,sweet_potato,5289.47,3702.63,3110.21,14.5,0.16,45.1,622042.14,1244084.28
Borno,2022,cocoa,3526.32,7052.63,6347.37,18.5,0.1,117.43,1269473.76,2538947.52
Borno,2022,groundnut,8815.79,15868.42,14598.95,17.8,0.08,259.86,2919789.64,5839579.29
Borno,2022,soybean,5289.47,8463.16,7532.21,17.0,0.11,128.05,1506442.19,3012884.39
Borno,2022,sugarcane,1763.16,528.95,396.71,19.2,0.25,7.62,79342.11,158684.22
Borno,2022,cotton,2821.05,6206.32,5461.56,16.0,0.12,87.38,1092311.64,2184623.28
Borno,2022,palm_oil,7052.63,7052.63,5994.74,20.5,0.15,122.89,1198947.44,2397894.88
Borno,2023,rice,30405.74,45608.61,38767.32,15.5,0.15,600.89,7753463.74,15506927.48
Borno,2023,maize,48649.18,58379.02,51373.54,17.2,0.12,883.62,10274707.72,20549415.43
Borno,2023,sorghum,18243.44,23716.48,20396.17,16.8,0.14,342.66,4079234.1,8158468.2
Borno,2023,millet,12162.3,13378.53,11639.32,16.5,0.13,192.05,2327863.47,4655726.93
Borno,2023,cassava,60811.48,48649.18,38919.35,14.2,0.2,552.65,7783869.48,15567738.96
Borno,2023,yam,36486.89,21892.13,17951.55,13.8,0.18,247.73,3590309.8,7180619.6
Borno,2023,sweet_potato,9121.72,6385.21,5363.57,14.5,0.16,77.77,1072714.51,2145429.03
Borno,2023,cocoa,6081.15,12162.3,10946.07,18.5,0.1,202.5,2189213.29,4378426.58
Borno,2023,groundnut,15202.87,27365.17,25175.95,17.8,0.08,448.13,5035190.57,10070381.14
Borno,2023,soybean,9121.72,14594.76,12989.33,17.0,0.11,220.82,2597866.44,5195732.88
Borno,2023,sugarcane,3040.57,912.17,684.13,19.2,0.25,13.14,136825.83,273651.66
Borno,2023,cotton,4864.92,10702.82,9418.48,16.0,0.12,150.7,1883696.41,3767392.83
Borno,2023,palm_oil,12162.3,12162.3,10337.95,20.5,0.15,211.93,2067590.33,4135180.66
Borno,2024,rice,25707.29,38560.94,32776.8,15.5,0.15,508.04,6555359.94,13110719.87
Borno,2024,maize,41131.67,49358.0,43435.04,17.2,0.12,747.08,8687008.74,17374017.49
Borno,2024,sorghum,15424.38,20051.69,17244.45,16.8,0.14,289.71,3448890.54,6897781.09
Borno,2024,millet,10282.92,11311.21,9840.75,16.5,0.13,162.37,1968150.42,3936300.84
Borno,2024,cassava,51414.59,41131.67,32905.34,14.2,0.2,467.26,6581067.23,13162134.46
Borno,2024,yam,30848.75,18509.25,15177.59,13.8,0.18,209.45,3035517.26,6071034.52
Borno,2024,sweet_potato,7712.19,5398.53,4534.77,14.5,0.16,65.75,906953.33,1813906.66
Borno,2024,cocoa,5141.46,10282.92,9254.63,18.5,0.1,171.21,1850925.16,3701850.32
Borno,2024,groundnut,12853.65,23136.56,21285.64,17.8,0.08,378.88,4257127.86,8514255.73
Borno,2024,soybean,7712.19,12339.5,10982.16,17.0,0.11,186.7,2196431.19,4392862.38
Borno,2024,sugarcane,2570.73,771.22,578.41,19.2,0.25,11.11,115682.82,231365.64
Borno,2024,cotton,4113.17,9048.97,7963.09,16.0,0.12,127.41,1592618.27,3185236.54
Borno,2024,palm_oil,10282.92,10282.92,8740.48,20.5,0.15,179.18,1748095.98,3496191.97
Cross River,2020,rice,22440.76,33661.15,28611.97,15.5,0.15,443.49,5722395.0,11444790.0
Cross River,2020,maize,35905.22,43086.27,37915.92,17.2,0.12,652.15,7583183.21,15166366.41
Cross River,2020,sorghum,13464.46,17503.8,15053.26,16.8,0.14,252.89,3010652.99,6021305.98
Cross River,2020,millet,8976.31,9873.94,8590.32,16.5,0.13,141.74,1718064.95,3436129.89
Cross River,2020,cassava,44881.53,35905.22,28724.18,14.2,0.2,407.88,5744835.76,11489671.52
Cross River,2020,yam,26928.92,16157.35,13249.03,13.8,0.18,182.84,2649805.5,5299610.99
Cross River,2020,sweet_potato,6732.23,4712.56,3958.55,14.5,0.16,57.4,791710.18,1583420.36
Cross River,2020,cocoa,4488.15,8976.31,8078.68,18.5,0.1,149.46,1615735.06,3231470.12
Cross River,2020,groundnut,11220.38,20196.69,18580.95,17.8,0.08,330.74,3716190.63,7432381.27
Cross River,2020,soybean,6732.23,10771.57,9586.69,17.0,0.11,162.97,1917338.94,3834677.87
Cross River,2020,sugarcane,2244.08,673.22,504.92,19.2,0.25,9.69,100983.44,201966.88
